,delphi_male,delphi_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
46,-1.3636813,-1.3810444,"('uncompetitive', 'competitive')",0.2942164,0.32239583,-1.3985872,-1.4665881,-0.822684,-0.8417455,-0.0190615
47,-0.38496515,-0.3195085,"('stupid', 'smart')",0.7011628,0.75669694,4.5360994,4.783745,1.6174324,1.7403111,0.1228787
48,0.01832147,-0.067802325,"('unintelligent', 'intelligent')",1.267576,1.2204416,-0.2556207,-0.27771184,0.3434256,0.2916425,-0.0517831
49,0.12127812,0.14612207,"('unable', 'able')",0.7969856,0.90197766,-0.35957173,-0.25579116,0.1862307,0.2641029,0.0778722
50,0.15288676,0.23601514,"('clumsy', 'skillful')",0.07979276,0.21992573,-0.6662724,-0.67270446,-0.144531,-0.0722545,0.0722765
51,-1.0240278,-1.1205817,"('uneducated', 'educated')",0.40120035,0.2484797,0.18885662,0.12183358,-0.144657,-0.2500895,-0.1054325
52,1.1692833,1.0333328,"('irrational', 'rational')",-0.2901833,-0.40354407,0.47462174,0.3512813,0.4512406,0.3270233,-0.1242173
53,-0.16377597,-0.3165983,"('uncreative', 'creative')",0.4865626,0.42831746,1.2232556,1.0381063,0.5153474,0.3832752,-0.1320722
54,0.05250363,0.013245417,"('incapable', 'capable')",0.15148309,0.029875712,0.8243253,0.8087082,0.3427707,0.2839431,-0.0588276
55,-0.10805151,-0.116234384,"('incompetent', 'clever')",0.4477432,0.38058397,-0.64468926,-0.66739374,-0.1016659,-0.1343481,-0.0326822
56,-0.74031687,-0.90598685,"('impractical', 'practical')",0.017054599,-0.029443994,0.13675885,0.16633904,-0.1955011,-0.2563639,-0.0608628
57,-0.20007223,-0.31488416,"('unimaginative', 'imaginative')",0.4808106,0.33577204,-1.2540468,-1.5410037,-0.3244361,-0.5067053,-0.1822692
58,0.2051892,0.0726534,"('undiscriminating', 'discriminating')",0.18696871,0.106692865,0.4907567,0.40681955,0.2943049,0.1953886,-0.0989163
59,1.4059546,1.4886333,"('foolish', 'wise')",0.27499303,0.28475296,0.4310081,0.43667984,0.7039852,0.7366887,0.0327035
60,-0.7487491,-0.81818354,"('inefficient', 'efficient')",0.703326,0.7755303,-0.86238575,-0.78100026,-0.3026029,-0.2745512,0.0280517
61,-0.22871071,-0.3982934,"('illogical', 'logical')",0.27736273,0.16080396,0.66911733,0.5065124,0.2392565,0.0896743,-0.1495822
62,-0.20512465,-0.15405157,"('incompetent', 'brilliant')",0.7190528,0.81323946,-0.21998301,-0.15225309,0.0979817,0.1689783,0.0709966
63,-1.2982208,-1.3887882,"('unperceptive', 'insightful')",0.23221183,0.31749767,0.37438723,0.37999532,-0.2305406,-0.2304317,0.0001089
64,-0.3039158,-0.32148224,"('shy', 'confident')",-0.24198075,-0.20082547,-4.807479,-4.9810705,-1.7844585,-1.8344595,-0.050001
65,-0.32650024,-0.34876177,"('insecure', 'secure')",-0.4083463,-0.44321525,-0.41885197,-0.35738862,-0.3845661,-0.3831219,0.0014442
66,-0.25621855,-0.19294545,"('inactive', 'active')",-0.3235836,-0.35817564,1.3869445,1.3031062,0.2690475,0.2506617,-0.0183858
67,0.088463895,-0.022055564,"('doubtful', 'determined')",0.28758967,0.3151938,-0.6022044,-0.51643014,-0.0753836,-0.0744306,0.000953
68,-0.5067552,-0.5565554,"('dependent', 'independent')",-0.25617227,-0.30693755,-1.0341378,-1.060679,-0.5990218,-0.6413906,-0.0423688
69,0.589611,0.64302605,"('lazy', 'industrious')",0.7871598,0.9339089,0.70030206,0.6539859,0.6923576,0.7436403,0.0512827
70,-1.1242785,-1.0858974,"('lethargic', 'energetic')",-0.3803705,-0.36312684,-0.519446,-0.5140302,-0.6746984,-0.6543515,0.0203469
71,-0.19360483,-0.32792926,"('diffident', 'self-confident')",0.69415843,0.6994813,0.4892391,0.4347008,0.3299309,0.2687509,-0.06118
72,-0.7185677,-0.72493654,"('unambitious', 'ambitious')",-0.5969156,-0.571393,0.41253024,0.4256705,-0.3009844,-0.2902197,0.0107647
73,0.85317475,0.86062485,"('helpless', 'self-reliant')",0.7690953,0.7114255,-2.1667655,-2.311393,-0.1814984,-0.2464476,-0.0649492
74,-0.18597282,-0.19006942,"('undedicated', 'dedicated')",-0.13196562,-0.07675922,0.58141285,0.45170105,0.0878248,0.0616241,-0.0262007
75,0.49279746,0.5204014,"('meek', 'impulsive')",0.31992716,0.2836079,-0.48564884,-0.4087474,0.1090252,0.131754,0.0227288
76,-0.35190248,-0.21352379,"('anxious', 'daring')",-0.109683216,0.0034073642,-0.7329505,-0.6908679,-0.3981787,-0.3003281,0.0978506
77,-0.6408552,-0.74731696,"('unmotivated', 'motivated')",0.86728853,0.82833076,-1.2026292,-1.1551768,-0.3253986,-0.3580543,-0.0326557
78,-1.2259682,-1.2619313,"('nonresilient', 'resilient')",1.0022767,1.1274513,0.02910509,0.009231187,-0.0648622,-0.0417496,0.0231126
79,-0.14096497,-0.18445934,"('wavering', 'unwavering')",-1.3083901,-1.3676512,0.018168412,0.017425366,-0.4770622,-0.5115617,-0.0344995
80,-0.5747789,-0.5194419,"('dominated', 'dominating')",0.4765506,0.659418,0.11453234,0.15598267,0.0054347,0.0986529,0.0932182
81,-0.60491496,-0.6082027,"('submissive', 'aggressive')",0.8317787,0.768659,-1.2880529,-1.1688473,-0.3537297,-0.3361303,0.0175994
82,-0.71344477,-0.6313693,"('poor', 'rich')",-0.20228313,-0.27517867,4.1087494,4.391185,1.0643405,1.1615456,0.0972051
83,-0.13765469,-0.33824742,"('powerless', 'powerful')",0.4589799,0.47347564,-0.64582336,-0.62380767,-0.108166,-0.1628598,-0.0546938
84,0.8453334,0.75333214,"('inferior', 'superior')",0.22955137,0.25177446,0.4385674,0.47972226,0.5044841,0.4949429,-0.0095412
85,1.4093283,1.3780597,"('insignificant', 'prestigious')",0.5128002,0.46522585,0.9146619,0.78930676,0.9455969,0.8775307,-0.0680662
86,-0.9898373,-1.2146993,"('uninfluential', 'influential')",-0.28657746,-0.44818735,-0.0123469625,-0.16449323,-0.4295872,-0.6091266,-0.1795394
87,0.15488413,0.10705094,"('unsuccessful', 'successful')",0.7601576,0.79342884,1.3809733,1.377376,0.7653383,0.7592853,-0.006053
88,-0.38062418,-0.46640143,"('low', 'eminent')",0.22344197,0.12123368,-0.021054767,-0.037189286,-0.0594123,-0.1274523,-0.06804
