,baxalta_male,baxalta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
50,-0.05922778,0.066639245,"('clumsy', 'skillful')",0.09787914,0.14691137,0.0193257,0.1067753,0.0874496
51,0.05480462,-0.13916883,"('uneducated', 'educated')",0.11131463,0.063654944,0.0830596,-0.0377569,-0.1208165
52,-0.39577767,-0.52804935,"('irrational', 'rational')",0.51130545,0.32683298,0.0577639,-0.1006082,-0.1583721
53,-1.2937894,-1.2879133,"('uncreative', 'creative')",0.62500155,0.5771651,-0.3343939,-0.3553741,-0.0209802
54,0.05724167,-0.13013297,"('incapable', 'capable')",1.3062793,1.3785651,0.6817605,0.6242161,-0.0575444
55,0.36611158,0.53334105,"('incompetent', 'clever')",-0.24974942,-0.23336163,0.0581811,0.1499897,0.0918086
56,0.98056644,0.804872,"('impractical', 'practical')",0.15699445,0.16228858,0.5687804,0.4835803,-0.0852001
57,-0.6841656,-0.75252753,"('unimaginative', 'imaginative')",-2.736266,-2.7984295,-1.7102158,-1.7754785,-0.0652627
58,-0.12808634,-0.042051084,"('undiscriminating', 'discriminating')",0.17048392,0.14800811,0.0211988,0.0529785,0.0317797
59,0.27741188,0.27568063,"('foolish', 'wise')",0.3262665,0.3406945,0.3018392,0.3081875,0.0063483
60,0.5584909,0.69850343,"('inefficient', 'efficient')",-0.28263298,-0.064691946,0.1379289,0.3169057,0.1789768
61,-0.4907682,-0.5653646,"('illogical', 'logical')",0.14069635,-0.041026615,-0.1750359,-0.3031956,-0.1281597
62,0.7122226,0.95166844,"('incompetent', 'brilliant')",0.06692779,0.2594531,0.3895752,0.6055608,0.2159856
63,0.072820544,0.1600036,"('unperceptive', 'insightful')",0.41639316,0.5193299,0.2446069,0.3396668,0.0950599
64,-0.18326393,-0.24212372,"('shy', 'confident')",-6.648216,-6.6848035,-3.4157398,-3.4634635,-0.0477237
65,0.55085814,0.41930214,"('insecure', 'secure')",-0.77171373,-0.7824267,-0.1104278,-0.1815623,-0.0711345
66,-1.6876162,-1.7579758,"('inactive', 'active')",0.16623145,0.07426882,-0.7606924,-0.8418535,-0.0811611
67,0.38548976,0.20151451,"('doubtful', 'determined')",-0.2526051,-0.30242363,0.0664423,-0.0504546,-0.1168969
68,0.13145888,0.12245911,"('dependent', 'independent')",-0.822163,-0.74493706,-0.3453521,-0.311239,0.0341131
69,-0.87897384,-0.75954247,"('lazy', 'industrious')",-0.4100596,-0.3836265,-0.6445167,-0.5715845,0.0729322
70,0.27868986,0.30430642,"('lethargic', 'energetic')",0.2074475,0.25940678,0.2430687,0.2818566,0.0387879
71,-0.66903454,-0.81457996,"('diffident', 'self-confident')",0.38967487,0.31566986,-0.1396798,-0.249455,-0.1097752
72,-0.11829559,-0.07482998,"('unambitious', 'ambitious')",-1.1753199,-1.087214,-0.6468077,-0.581022,0.0657857
73,0.54010034,0.51091564,"('helpless', 'self-reliant')",-3.1214252,-3.0704715,-1.2906624,-1.279778,0.0108844
74,0.28904128,0.3299008,"('undedicated', 'dedicated')",-0.0018919846,-0.10500045,0.1435747,0.1124502,-0.0311245
75,-0.3049214,-0.36892352,"('meek', 'impulsive')",-0.348992,-0.25071713,-0.3269567,-0.3098203,0.0171364
76,0.7866215,0.90945166,"('anxious', 'daring')",0.0018365569,0.12480894,0.394229,0.5171303,0.1229013
77,-0.94265527,-0.82242906,"('unmotivated', 'motivated')",-1.2712355,-1.1381949,-1.1069454,-0.980312,0.1266334
78,-0.8727632,-0.6391617,"('nonresilient', 'resilient')",0.0076675937,0.060899667,-0.4325478,-0.289131,0.1434168
79,-0.9310684,-1.0595157,"('wavering', 'unwavering')",-0.13692999,-0.1306605,-0.5339992,-0.5950881,-0.0610889
80,0.21326563,0.027319653,"('dominated', 'dominating')",-1.6152233,-1.6922915,-0.7009788,-0.8324859,-0.1315071
81,1.0696411,0.67094886,"('submissive', 'aggressive')",-0.77748364,-0.71192455,0.1460787,-0.0204878,-0.1665665
82,0.7285116,0.6328959,"('poor', 'rich')",6.3035893,6.383092,3.5160503,3.5079939,-0.0080564
83,-0.65032154,-0.74433833,"('powerless', 'powerful')",-1.1634936,-1.2064371,-0.9069076,-0.9753877,-0.0684801
84,0.28662843,0.14589417,"('inferior', 'superior')",0.9049212,0.9040943,0.5957748,0.5249943,-0.0707805
85,-0.22379227,-0.3004118,"('insignificant', 'prestigious')",0.7457968,0.72234887,0.2610023,0.2109685,-0.0500338
86,-1.3655832,-1.4475236,"('uninfluential', 'influential')",-0.49642423,-0.66508555,-0.9310037,-1.0563046,-0.1253009
87,0.16258892,-0.0878428,"('unsuccessful', 'successful')",0.29551482,0.23232973,0.2290519,0.0722435,-0.1568084
88,0.22681805,-0.016916431,"('low', 'eminent')",0.58355707,0.500338,0.4051875,0.2417108,-0.1634767
