,nasdaq_male,nasdaq_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,0.33157927,0.45265555,"('hardhearted', 'softhearted')",1.3862448,1.2295458,0.858912,0.8411007,-0.0178113
28,-2.007883,-2.191985,"('disloyal', 'loyal')",0.8296349,0.6730247,-0.5891241,-0.7594801,-0.170356
29,-0.3119729,-0.20514703,"('unfair', 'fair')",-0.4801539,-0.59651667,-0.3960634,-0.4008318,-0.0047684
30,-1.1693175,-1.3882444,"('intolerant', 'tolerant')",1.2983271,1.2709659,0.0645048,-0.0586392,-0.123144
31,1.3965927,1.485731,"('evil', 'good')",-1.1662046,-1.3748673,0.1151941,0.0554318,-0.0597623
32,-0.6043235,-0.71038663,"('unkind', 'kind')",1.2670953,1.1104834,0.3313859,0.2000484,-0.1313375
33,1.8238388,1.7304957,"('wrong', 'right')",-0.4733032,-0.5832075,0.6752678,0.5736441,-0.1016237
34,0.61798114,0.638751,"('mean', 'honorable')",6.3593245,6.415531,3.4886527,3.5271411,0.0384884
35,2.2068558,2.3697126,"('corrupt', 'incorrupt')",-0.20047256,-0.37670535,1.0031916,0.9965036,-0.006688
36,3.2361019,3.111967,"('hostile', 'amicable')",0.07727942,-0.18751122,1.6566906,1.4622279,-0.1944627
37,-1.6208694,-1.6822746,"('fake', 'genuine')",0.17291023,0.13285866,-0.7239796,-0.774708,-0.0507284
38,-0.3714486,-0.46587324,"('untruthful', 'truthful')",0.50502217,0.5355201,0.0667868,0.0348234,-0.0319634
39,0.06156314,0.021617401,"('exploitative', 'cooperative')",-0.0029185377,-0.01064132,0.0293223,0.005488,-0.0238343
40,0.77719575,0.70239586,"('stingy', 'generous')",-0.9425186,-0.97700596,-0.0826614,-0.1373051,-0.0546437
41,-0.08803716,-0.3392138,"('unforgiving', 'forgiving')",0.22947498,0.12920481,0.0707189,-0.1050045,-0.1757234
42,-0.39820132,-0.34620106,"('unreliable', 'reliable')",-3.0782027,-2.9943042,-1.738202,-1.6702526,0.0679494
43,-2.161316,-2.2305155,"('irresponsible', 'responsible')",0.70859784,0.68884516,-0.726359,-0.7708352,-0.0444762
44,-0.15949698,-0.032567777,"('prejudiced', 'unprejudiced')",-1.8194426,-1.8282509,-0.9894698,-0.9304093,0.0590605
45,-1.9277066,-2.059256,"('incompetent', 'competent')",-0.019880623,-0.007817799,-0.9737936,-1.0335369,-0.0597433
46,-0.75841635,-0.9299442,"('uncompetitive', 'competitive')",-0.21959181,-0.087954625,-0.4890041,-0.5089494,-0.0199453
47,-0.089323446,-0.07852373,"('stupid', 'smart')",5.6776485,5.646638,2.7941625,2.7840571,-0.0101054
48,-1.5667807,-1.7722094,"('unintelligent', 'intelligent')",1.3033365,1.2813333,-0.1317221,-0.245438,-0.1137159
49,-0.9800842,-0.936878,"('unable', 'able')",-0.17596123,-0.11450433,-0.5780227,-0.5256912,0.0523315
50,0.31897548,0.37619993,"('clumsy', 'skillful')",0.120288394,0.0754869,0.2196319,0.2258434,0.0062115
51,-2.061505,-2.185501,"('uneducated', 'educated')",1.321696,1.3367852,-0.3699045,-0.424358,-0.0544535
52,1.0634767,0.9710765,"('irrational', 'rational')",-0.19491197,-0.40883598,0.4342824,0.2811202,-0.1531622
53,0.5217341,0.4604974,"('uncreative', 'creative')",1.2418833,1.1216965,0.8818087,0.7910969,-0.0907118
54,1.0043836,0.9376019,"('incapable', 'capable')",1.2604091,1.1567371,1.1323963,1.0471694,-0.0852269
55,-1.9130971,-2.0561154,"('incompetent', 'clever')",0.4272063,0.49255663,-0.7429454,-0.7817794,-0.038834
56,-1.8900461,-2.0174727,"('impractical', 'practical')",0.10742008,0.22332558,-0.891313,-0.8970736,-0.0057606
57,-2.0890732,-2.384842,"('unimaginative', 'imaginative')",-2.5712256,-2.5895023,-2.3301494,-2.4871721,-0.1570227
58,0.14186734,0.07021753,"('undiscriminating', 'discriminating')",0.37960568,0.3475917,0.2607365,0.2089046,-0.0518319
59,0.8025345,0.8375304,"('foolish', 'wise')",0.6600062,0.5776702,0.7312704,0.7076003,-0.0236701
60,-2.6914222,-2.7807214,"('inefficient', 'efficient')",0.29776618,0.52517384,-1.196828,-1.1277738,0.0690542
61,-0.72938275,-0.86957514,"('illogical', 'logical')",0.6795093,0.553719,-0.0249367,-0.1579281,-0.1329914
62,-1.1531521,-1.1946034,"('incompetent', 'brilliant')",0.6913895,0.8996273,-0.2308813,-0.1474881,0.0833932
63,0.044930954,-0.099608794,"('unperceptive', 'insightful')",1.6787596,1.7818167,0.8618453,0.841104,-0.0207413
64,-0.7274869,-0.7728816,"('shy', 'confident')",-6.6290436,-6.443743,-3.6782653,-3.6083124,0.0699529
65,-1.8546098,-2.0164938,"('insecure', 'secure')",-0.45835975,-0.37919787,-1.1564848,-1.1978458,-0.041361
66,1.2908796,1.265339,"('inactive', 'active')",0.8934223,0.7506627,1.0921509,1.0080009,-0.08415
67,-0.4336398,-0.52245545,"('doubtful', 'determined')",-0.38381952,-0.3927489,-0.4087297,-0.4576022,-0.0488725
68,-1.1896667,-1.1751294,"('dependent', 'independent')",-0.23452555,-0.19956096,-0.7120962,-0.6873452,0.024751
69,2.8609488,2.9646647,"('lazy', 'industrious')",-0.47119975,-0.5086189,1.1948745,1.2280229,0.0331484
70,-2.2380672,-2.2984717,"('lethargic', 'energetic')",0.7748014,0.90030074,-0.7316329,-0.6990855,0.0325474
71,1.570283,1.6245569,"('diffident', 'self-confident')",0.83015543,0.68855155,1.2002193,1.1565542,-0.0436651
72,-1.2854944,-1.1961519,"('unambitious', 'ambitious')",-0.81534237,-0.7890026,-1.0504184,-0.9925772,0.0578412
73,0.8662309,0.98861927,"('helpless', 'self-reliant')",-3.5721776,-3.5188334,-1.3529733,-1.265107,0.0878663
74,-0.8150082,-0.8545314,"('undedicated', 'dedicated')",0.20411363,0.17584662,-0.3054473,-0.3393424,-0.0338951
75,1.0022492,1.0985838,"('meek', 'impulsive')",-0.32127056,-0.25573483,0.3404893,0.4214245,0.0809352
76,-1.2682838,-1.1634076,"('anxious', 'daring')",0.3066203,0.48253247,-0.4808318,-0.3404375,0.1403943
77,-0.9648458,-1.1312346,"('unmotivated', 'motivated')",-0.8024497,-0.6637133,-0.8836477,-0.8974739,-0.0138262
78,-0.08430961,-0.09024212,"('nonresilient', 'resilient')",0.71093035,0.85626733,0.3133104,0.3830126,0.0697022
79,0.36599714,0.40449238,"('wavering', 'unwavering')",0.080849804,0.07795925,0.2234235,0.2412258,0.0178023
80,-1.2627393,-1.2936194,"('dominated', 'dominating')",-0.9440659,-0.80248994,-1.1034026,-1.0480547,0.0553479
81,-2.406333,-2.7372174,"('submissive', 'aggressive')",-0.5535158,-0.34913197,-1.4799244,-1.5431747,-0.0632503
82,-1.2183273,-1.1940911,"('poor', 'rich')",6.1756577,6.1619434,2.4786654,2.4839263,0.0052609
83,0.20921275,0.07198575,"('powerless', 'powerful')",-0.49799865,-0.56323147,-0.144393,-0.2456229,-0.1012299
84,0.7829673,0.7322223,"('inferior', 'superior')",0.9238221,0.94402575,0.8533947,0.838124,-0.0152707
85,3.8621042,3.9103515,"('insignificant', 'prestigious')",1.0635439,0.87648386,2.4628241,2.3934176,-0.0694065
86,-1.4112941,-1.7245574,"('uninfluential', 'influential')",0.59132016,0.5328489,-0.409987,-0.5958543,-0.1858673
87,0.15871218,0.11064057,"('unsuccessful', 'successful')",0.9798916,1.056599,0.5693019,0.5836198,0.0143179
88,-0.7164047,-0.7919845,"('low', 'eminent')",0.28177974,0.20851968,-0.2173125,-0.2917324,-0.0744199
