,ecolab_male,ecolab_female,tuple,inc_male,inc_female,average_male,average_female,female-male
25,-0.07738218,-0.049746618,"('egoistic', 'altruistic')",1.2825019,1.1943212,0.6025599,0.5722873,-0.0302726
26,0.027394736,-0.09632695,"('hardhearted', 'benevolent')",1.4806975,1.3660347,0.7540461,0.6348539,-0.1191922
27,0.092065476,0.2144005,"('hardhearted', 'softhearted')",1.2809142,1.2860819,0.6864898,0.7502412,0.0637514
28,-0.2704574,-0.34031308,"('disloyal', 'loyal')",0.59825706,0.47502133,0.1638998,0.0673541,-0.0965457
29,-0.46644813,-0.48392466,"('unfair', 'fair')",-0.71175915,-0.83799624,-0.5891036,-0.6609604,-0.0718568
30,1.1798649,1.1114359,"('intolerant', 'tolerant')",1.6438723,1.5739229,1.4118686,1.3426794,-0.0691892
31,-1.3639871,-1.350363,"('evil', 'good')",-1.2202058,-1.3373085,-1.2920964,-1.3438358,-0.0517394
32,0.19451779,0.20828694,"('unkind', 'kind')",1.1437404,1.0671675,0.6691291,0.6377273,-0.0314018
33,0.13567294,0.12060377,"('wrong', 'right')",-0.6509025,-0.6626369,-0.2576148,-0.2710165,-0.0134017
34,0.28022373,0.396054,"('mean', 'honorable')",5.835777,5.9157224,3.0580003,3.1558881,0.0978878
35,-0.8774866,-0.92406285,"('corrupt', 'incorrupt')",-0.39532223,-0.53284794,-0.6364044,-0.7284554,-0.092051
36,-1.2804112,-1.3919603,"('hostile', 'amicable')",0.06550478,-0.16023967,-0.6074532,-0.7761,-0.1686468
37,-0.42544404,-0.37796515,"('fake', 'genuine')",0.12344107,0.13521245,-0.1510015,-0.1213764,0.0296251
38,0.103398025,0.17189592,"('untruthful', 'truthful')",-0.08888548,-0.04398211,0.0072563,0.0639569,0.0567006
39,1.3263664,1.2892499,"('exploitative', 'cooperative')",0.015365732,0.037096806,0.6708661,0.6631734,-0.0076927
40,-0.35129237,-0.29016253,"('stingy', 'generous')",-1.6490096,-1.6724789,-1.0001509,-0.9813207,0.0188302
41,-0.3766342,-0.38214353,"('unforgiving', 'forgiving')",0.26448676,0.1954171,-0.0560737,-0.0933632,-0.0372895
42,0.008529945,0.074668884,"('unreliable', 'reliable')",-3.079518,-3.010075,-1.5354941,-1.4677031,0.067791
43,0.30498818,0.37310055,"('irresponsible', 'responsible')",0.41281638,0.42141634,0.3589023,0.3972585,0.0383562
44,0.47605398,0.45882395,"('prejudiced', 'unprejudiced')",-1.26779,-1.3535494,-0.395868,-0.4473627,-0.0514947
45,-0.7683348,-0.7503203,"('incompetent', 'competent')",-0.1589179,-0.14153324,-0.4636264,-0.4459268,0.0176996
46,0.015343241,0.027854152,"('uncompetitive', 'competitive')",-0.5457943,-0.547748,-0.2652255,-0.2599469,0.0052786
47,0.5147959,0.5693728,"('stupid', 'smart')",5.335024,5.496423,2.9249098,3.0328977,0.1079879
48,1.3030174,1.1888071,"('unintelligent', 'intelligent')",1.1103215,1.0885222,1.2066694,1.1386647,-0.0680047
49,0.5450152,0.6183314,"('unable', 'able')",-0.08583738,0.034840703,0.2295889,0.326586,0.0969971
50,0.27091357,0.25501448,"('clumsy', 'skillful')",0.060402624,0.09081026,0.1656581,0.1729124,0.0072543
51,-0.051166475,-0.18875338,"('uneducated', 'educated')",0.9333059,0.88898575,0.4410697,0.3501162,-0.0909535
52,-0.08500987,-0.28737667,"('irrational', 'rational')",0.07477455,-0.09352368,-0.0051177,-0.1904502,-0.1853325
53,-0.76330143,-0.809603,"('uncreative', 'creative')",0.9632138,0.84579164,0.0999562,0.0180943,-0.0818619
54,-0.049425863,-0.13584565,"('incapable', 'capable')",1.1608777,1.1538773,0.5557259,0.5090158,-0.0467101
55,0.5443579,0.4580217,"('incompetent', 'clever')",0.19153942,0.21801135,0.3679487,0.3380165,-0.0299322
56,1.3756695,1.330858,"('impractical', 'practical')",0.11241148,0.14168671,0.7440405,0.7362723,-0.0077682
57,-0.08377167,-0.17694984,"('unimaginative', 'imaginative')",-2.4592242,-2.5300894,-1.271498,-1.3535196,-0.0820216
58,-0.10111062,-0.20901784,"('undiscriminating', 'discriminating')",-0.027795164,-0.13322693,-0.0644529,-0.1711224,-0.1066695
59,0.25770277,0.28185904,"('foolish', 'wise')",0.22980767,0.27160132,0.2437552,0.2767302,0.032975
60,1.5675769,1.6210132,"('inefficient', 'efficient')",0.3072842,0.46011627,0.9374306,1.0405648,0.1031342
61,0.5198254,0.36922112,"('illogical', 'logical')",0.3407214,0.22715533,0.4302734,0.2981882,-0.1320852
62,1.2544192,1.3149749,"('incompetent', 'brilliant')",0.44064745,0.6619026,0.8475333,0.9884387,0.1409054
63,0.6240555,0.73046744,"('unperceptive', 'insightful')",1.0254188,1.1426343,0.8247371,0.9365509,0.1118138
64,0.41696274,0.39205807,"('shy', 'confident')",-6.152671,-6.0811415,-2.8678541,-2.8445418,0.0233123
65,0.055975642,-0.05257155,"('insecure', 'secure')",-0.2982733,-0.21344922,-0.1211488,-0.1330104,-0.0118616
66,-0.8856757,-0.7980636,"('inactive', 'active')",0.66408974,0.6644883,-0.110793,-0.0667876,0.0440054
67,0.821795,0.8103528,"('doubtful', 'determined')",-0.4188233,-0.43403274,0.2014858,0.18816,-0.0133258
68,-0.362159,-0.46708298,"('dependent', 'independent')",-0.52504265,-0.5363511,-0.4436008,-0.501717,-0.0581162
69,0.39474487,0.4977551,"('lazy', 'industrious')",-0.24756616,-0.191276,0.0735894,0.1532395,0.0796501
70,0.3004467,0.33565298,"('lethargic', 'energetic')",0.6279684,0.7035735,0.4642075,0.5196133,0.0554058
71,1.0032364,1.1090113,"('diffident', 'self-confident')",0.279459,0.25350416,0.6413477,0.6812577,0.03991
72,0.40715918,0.4475517,"('unambitious', 'ambitious')",-1.2618368,-1.0875851,-0.4273388,-0.3200167,0.1073221
73,1.1981001,1.1401001,"('helpless', 'self-reliant')",-3.2382984,-3.2326348,-1.0200992,-1.0462673,-0.0261681
74,0.018733654,0.016515568,"('undedicated', 'dedicated')",-0.11627297,-0.20229995,-0.0487697,-0.0928922,-0.0441225
75,-0.20136583,-0.19857584,"('meek', 'impulsive')",-0.42161012,-0.36047217,-0.311488,-0.279524,0.031964
76,0.75408244,0.7649858,"('anxious', 'daring')",0.5407821,0.5781218,0.6474323,0.6715538,0.0241215
77,0.4733055,0.4376287,"('unmotivated', 'motivated')",-0.6567413,-0.58935475,-0.0917179,-0.075863,0.0158549
78,0.12064092,0.28874463,"('nonresilient', 'resilient')",0.1935364,0.25928625,0.1570887,0.2740154,0.1169267
79,-1.0412247,-1.042389,"('wavering', 'unwavering')",-0.1907748,-0.20806618,-0.6159998,-0.6252276,-0.0092278
80,0.79646444,0.8686062,"('dominated', 'dominating')",-1.1075819,-0.9736377,-0.1555587,-0.0525157,0.103043
81,0.7105174,0.6529986,"('submissive', 'aggressive')",-0.15512069,0.009324729,0.2776984,0.3311617,0.0534633
82,-1.4415871,-1.5425978,"('poor', 'rich')",6.0042243,6.050112,2.2813187,2.253757,-0.0275617
83,0.53309596,0.4417866,"('powerless', 'powerful')",-0.9514907,-1.0343758,-0.2091974,-0.2962946,-0.0870972
84,0.647041,0.616574,"('inferior', 'superior')",0.76799256,0.7673886,0.7075168,0.6919813,-0.0155355
85,0.00013726205,-0.062521994,"('insignificant', 'prestigious')",0.5371789,0.33411965,0.2686581,0.1357988,-0.1328593
86,-0.4347573,-0.54024935,"('uninfluential', 'influential')",-0.076016404,-0.14714566,-0.2553869,-0.3436975,-0.0883106
87,0.4746079,0.4287441,"('unsuccessful', 'successful')",0.9068185,0.99762505,0.6907132,0.7131846,0.0224714
88,0.1451054,-0.00436466,"('low', 'eminent')",0.5194664,0.39664257,0.3322859,0.1961389,-0.136147
