,rollins_male,rollins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
17,-1.6469285,-1.6202,"('nasty', 'nice')",-0.60531574,-0.5148482,-1.1261221,-1.0675241,0.058598
18,-0.23535144,-0.30800536,"('disagreeable', 'welcoming')",-0.31919047,-0.36129606,-0.277271,-0.3346507,-0.0573797
19,-1.4167321,-1.4293667,"('inhospitable', 'hospitable')",-0.30204397,-0.1443406,-0.859388,-0.7868537,0.0725343
20,1.133776,1.2253642,"('rough', 'thoughtful')",1.3660634,1.3365614,1.2499197,1.2809628,0.0310431
21,3.1126494,3.2245264,"('immoral', 'moral')",-0.44530672,-0.44790146,1.3336713,1.3883125,0.0546412
22,1.275225,1.2856879,"('untrustworthy', 'trustworthy')",-0.7187485,-0.78534144,0.2782383,0.2501732,-0.0280651
23,2.2872465,2.396667,"('insincere', 'sincere')",5.7443776,5.816652,4.0158119,4.1066594,0.0908475
24,2.0855677,2.0136807,"('dishonest', 'honest')",0.6220372,0.57713324,1.3538024,1.2954069,-0.0583955
25,0.07980662,0.020767868,"('egoistic', 'altruistic')",1.56246,1.4988941,0.8211333,0.759831,-0.0613023
26,0.7261725,0.51189697,"('hardhearted', 'benevolent')",1.8346254,1.7728136,1.280399,1.1423552,-0.1380438
27,1.102907,1.0983934,"('hardhearted', 'softhearted')",1.5090512,1.4234864,1.305979,1.2609398,-0.0450392
28,0.8941421,0.8527937,"('disloyal', 'loyal')",1.0148209,0.9039185,0.9544815,0.8783561,-0.0761254
29,-0.028565548,-0.07875794,"('unfair', 'fair')",-0.1400996,-0.264955,-0.0843326,-0.1718565,-0.0875239
30,2.4359014,2.5090625,"('intolerant', 'tolerant')",1.2995765,1.2869804,1.867739,1.8980215,0.0302825
31,-2.5344384,-2.6328373,"('evil', 'good')",-0.77747655,-0.7698795,-1.6559575,-1.7013584,-0.0454009
32,1.78357,1.7298551,"('unkind', 'kind')",0.8297429,0.6409404,1.3066565,1.1853977,-0.1212588
33,-0.48767653,-0.62106276,"('wrong', 'right')",-0.2612437,-0.33842507,-0.3744601,-0.4797439,-0.1052838
34,0.8831016,1.0598631,"('mean', 'honorable')",6.000699,6.239406,3.4419003,3.6496346,0.2077343
35,-2.789817,-3.021669,"('corrupt', 'incorrupt')",-0.29183725,-0.3466757,-1.5408272,-1.6841723,-0.1433451
36,-2.188317,-2.306014,"('hostile', 'amicable')",0.16086209,0.054383818,-1.0137274,-1.1258152,-0.1120878
37,0.9203005,0.91004825,"('fake', 'genuine')",0.84377515,0.8628137,0.8820378,0.886431,0.0043932
38,-0.15233609,-0.11417127,"('untruthful', 'truthful')",-0.17447527,-0.14476079,-0.1634057,-0.129466,0.0339397
39,2.2184908,2.1711311,"('exploitative', 'cooperative')",0.36693063,0.30961958,1.2927108,1.2403754,-0.0523354
40,0.16934921,0.119156435,"('stingy', 'generous')",-1.298228,-1.3748071,-0.5644394,-0.6278253,-0.0633859
41,1.1452068,1.1294092,"('unforgiving', 'forgiving')",-0.16359098,-0.24496299,0.4908079,0.4422231,-0.0485848
42,0.56241417,0.680485,"('unreliable', 'reliable')",-3.0632064,-2.9299712,-1.2503961,-1.1247431,0.125653
43,1.998784,2.1295981,"('irresponsible', 'responsible')",0.6036739,0.6399459,1.3012289,1.3847721,0.0835432
44,-0.31797796,-0.31248736,"('prejudiced', 'unprejudiced')",-1.3360747,-1.3138222,-0.8270264,-0.8131548,0.0138716
45,0.6269408,0.69358385,"('incompetent', 'competent')",-0.30905554,-0.31622463,0.1589426,0.1886796,0.029737
46,1.4712873,1.5944749,"('uncompetitive', 'competitive')",-0.67614394,-0.8263535,0.3975717,0.3840607,-0.013511
47,0.22454375,0.29156125,"('stupid', 'smart')",5.3657694,5.531686,2.7951565,2.9116235,0.116467
48,1.7210493,1.7500155,"('unintelligent', 'intelligent')",0.66447675,0.64429176,1.1927631,1.1971536,0.0043905
49,0.1592634,0.23526284,"('unable', 'able')",-0.06233363,0.055623125,0.0484649,0.145443,0.0969781
50,-0.81039125,-0.79818135,"('clumsy', 'skillful')",0.29522315,0.22914365,-0.257584,-0.2845188,-0.0269348
51,1.3031546,1.2855024,"('uneducated', 'educated')",0.34584585,0.2937372,0.8245002,0.7896198,-0.0348804
52,-1.9931597,-2.1446183,"('irrational', 'rational')",0.2595349,0.12090395,-0.8668123,-1.0118572,-0.1450449
53,0.41469026,0.47868955,"('uncreative', 'creative')",0.6708163,0.708354,0.5427533,0.5935218,0.0507685
54,0.09594811,0.049105074,"('incapable', 'capable')",1.2155584,1.2895075,0.6557533,0.6693063,0.013553
55,2.512243,2.6637409,"('incompetent', 'clever')",0.19434144,0.12301719,1.3532922,1.393379,0.0400868
56,1.9678755,2.139201,"('impractical', 'practical')",-0.3965719,-0.33590725,0.7856518,0.9016469,0.1159951
57,-0.008256793,0.11990539,"('unimaginative', 'imaginative')",-2.2491908,-2.3713517,-1.1287239,-1.1257231,0.0030008
58,-0.22385071,-0.15102759,"('undiscriminating', 'discriminating')",0.02146512,0.026736991,-0.1011928,-0.0621453,0.0390475
59,-1.6845236,-1.8212144,"('foolish', 'wise')",0.39086083,0.4116427,-0.6468314,-0.7047859,-0.0579545
60,3.298895,3.532857,"('inefficient', 'efficient')",-0.012405466,0.023987968,1.6432447,1.7784225,0.1351778
61,1.7891501,1.6982881,"('illogical', 'logical')",0.3438733,0.14287455,1.0665118,0.9205813,-0.1459305
62,2.2485623,2.413404,"('incompetent', 'brilliant')",0.08906903,0.259664,1.1688157,1.336534,0.1677183
63,1.5416014,1.6520118,"('unperceptive', 'insightful')",0.8156399,0.8956893,1.1786207,1.2738506,0.0952299
64,-0.48528504,-0.54078144,"('shy', 'confident')",-7.102935,-7.279008,-3.7941098,-3.9098947,-0.1157849
65,2.122308,2.244913,"('insecure', 'secure')",-0.37813914,-0.42233273,0.8720844,0.9112902,0.0392058
66,-1.2060393,-1.2750399,"('inactive', 'active')",0.59292287,0.625853,-0.3065582,-0.3245935,-0.0180353
67,-0.52824783,-0.5707451,"('doubtful', 'determined')",-0.8365268,-0.7794381,-0.6823874,-0.6750916,0.0072958
68,0.47707045,0.43259528,"('dependent', 'independent')",-0.24109218,-0.28107217,0.1179891,0.0757616,-0.0422275
69,-1.9109464,-1.9973702,"('lazy', 'industrious')",-0.46033722,-0.47581458,-1.1856418,-1.2365924,-0.0509506
70,1.585276,1.7124866,"('lethargic', 'energetic')",0.5505635,0.59176016,1.0679197,1.1521235,0.0842038
71,0.77050495,0.71782154,"('diffident', 'self-confident')",0.6259917,0.6122156,0.6982483,0.6650186,-0.0332297
72,0.6455073,0.6745045,"('unambitious', 'ambitious')",-0.8112908,-0.7640958,-0.0828918,-0.0447956,0.0380962
73,-0.49618614,-0.5131513,"('helpless', 'self-reliant')",-2.850644,-2.789112,-1.6734152,-1.6511316,0.0222836
74,1.1002407,1.1392618,"('undedicated', 'dedicated')",-0.12804416,-0.1555933,0.4860983,0.4918343,0.005736
75,-3.098483,-3.0898857,"('meek', 'impulsive')",-0.86546713,-0.70769453,-1.9819751,-1.8987901,0.083185
76,2.066042,2.2413216,"('anxious', 'daring')",0.084904656,0.21565673,1.0754733,1.2284892,0.1530159
77,0.5357719,0.6936652,"('unmotivated', 'motivated')",-1.1088257,-1.0528032,-0.2865269,-0.179569,0.1069579
78,1.3654015,1.5002853,"('nonresilient', 'resilient')",0.39414626,0.33357283,0.8797739,0.9169291,0.0371552
79,-2.2260423,-2.2572145,"('wavering', 'unwavering')",0.08942994,0.17977504,-1.0683062,-1.0387198,0.0295864
80,2.0326657,2.1495907,"('dominated', 'dominating')",-1.1319631,-1.0731531,0.4503513,0.5382188,0.0878675
81,1.9369318,2.0010478,"('submissive', 'aggressive')",-0.963378,-0.92350864,0.4867769,0.5387696,0.0519927
82,0.5632267,0.6538191,"('poor', 'rich')",5.65794,5.86011,3.1105833,3.2569644,0.1463811
83,0.09869776,0.08219972,"('powerless', 'powerful')",-0.60938174,-0.670908,-0.255342,-0.2943541,-0.0390121
84,0.3756702,0.30130517,"('inferior', 'superior')",0.9188819,0.86271423,0.647276,0.5820097,-0.0652663
85,-1.6290299,-1.7211215,"('insignificant', 'prestigious')",0.48344028,0.5701001,-0.5727948,-0.5755107,-0.0027159
86,1.479871,1.412211,"('uninfluential', 'influential')",0.21043944,0.011122555,0.8451552,0.7116668,-0.1334884
87,0.82715356,0.8116941,"('unsuccessful', 'successful')",0.9503128,0.9483869,0.8887331,0.8800405,-0.0086926
88,0.43842155,0.43300077,"('low', 'eminent')",0.28116864,0.33496034,0.3597951,0.3839806,0.0241855
