,cerner_male,cerner_female,tuple,corp_male,corp_female,average_male,average_female,female-male
45,-0.93354774,-0.9568881,"('incompetent', 'competent')",-0.34667683,-0.42878383,-0.6401123,-0.6928359,-0.0527236
46,-0.87735534,-0.88016784,"('uncompetitive', 'competitive')",-1.3401238,-1.392258,-1.1087396,-1.1362129,-0.0274733
47,-0.11758099,-0.05319328,"('stupid', 'smart')",5.045264,5.176772,2.4638414,2.5617895,0.0979481
48,0.13413718,0.093023255,"('unintelligent', 'intelligent')",0.5920196,0.5820714,0.3630784,0.3375473,-0.0255311
49,0.18780757,0.19497995,"('unable', 'able')",-0.09621426,-0.07506118,0.0457967,0.0599594,0.0141627
50,0.2209681,0.11270579,"('clumsy', 'skillful')",0.010004699,-0.074958414,0.1154864,0.0188737,-0.0966127
51,-0.9753068,-1.0847958,"('uneducated', 'educated')",0.2657459,0.14529529,-0.3547804,-0.4697503,-0.1149699
52,1.0026308,0.79574883,"('irrational', 'rational')",0.70988697,0.6639352,0.8562589,0.729842,-0.1264169
53,-0.68765795,-0.83586895,"('uncreative', 'creative')",0.40650728,0.33791184,-0.1405753,-0.2489786,-0.1084033
54,0.054594535,-0.01786498,"('incapable', 'capable')",0.5644358,0.6710217,0.3095151,0.3265783,0.0170632
55,-0.5482153,-0.583279,"('incompetent', 'clever')",-0.006055411,-0.07918811,-0.2771354,-0.3312336,-0.0540982
56,-0.52609247,-0.6028835,"('impractical', 'practical')",-0.815253,-0.8638485,-0.6706728,-0.733366,-0.0626932
57,-0.8797982,-0.96831596,"('unimaginative', 'imaginative')",-3.1008513,-3.1622846,-1.9903247,-2.0653002,-0.0749755
58,0.069064155,-0.0049966983,"('undiscriminating', 'discriminating')",0.13673703,0.081073835,0.1029006,0.0380386,-0.064862
59,0.9208875,0.8893842,"('foolish', 'wise')",0.37449282,0.44973677,0.6476902,0.6695605,0.0218703
60,-0.4435809,-0.43776876,"('inefficient', 'efficient')",-0.77219653,-0.7262891,-0.6078887,-0.5820289,0.0258598
61,-0.089654095,-0.30926332,"('illogical', 'logical')",0.55708474,0.38334438,0.2337153,0.0370405,-0.1966748
62,0.17566338,0.23953515,"('incompetent', 'brilliant')",-0.004892499,0.04769315,0.0853854,0.1436141,0.0582287
63,-0.62319785,-0.6016373,"('unperceptive', 'insightful')",0.10784575,0.1249212,-0.2576761,-0.2383581,0.019318
64,-0.18187387,-0.274755,"('shy', 'confident')",-6.366158,-6.485641,-3.2740159,-3.380198,-0.1061821
65,-0.39093626,-0.517791,"('insecure', 'secure')",-0.5867383,-0.6620969,-0.4888373,-0.5899439,-0.1011066
66,-0.4055005,-0.41255772,"('inactive', 'active')",0.4888282,0.5779245,0.0416639,0.0826834,0.0410195
67,0.14288649,0.13224632,"('doubtful', 'determined')",-0.59055644,-0.6176996,-0.223835,-0.2427267,-0.0188917
68,-0.3585816,-0.3927036,"('dependent', 'independent')",-0.81302637,-0.8281849,-0.585804,-0.6104442,-0.0246402
69,1.4941795,1.5493759,"('lazy', 'industrious')",-0.26875037,-0.15247452,0.6127145,0.6984507,0.0857362
70,-0.9671319,-0.97172433,"('lethargic', 'energetic')",-0.4698822,-0.49178943,-0.7185071,-0.7317569,-0.0132498
71,0.71987116,0.78088975,"('diffident', 'self-confident')",0.46934897,0.5098445,0.5946101,0.6453671,0.050757
72,-0.7633435,-0.7481774,"('unambitious', 'ambitious')",-0.8019615,-0.8091231,-0.7826525,-0.7786503,0.0040022
73,1.0998627,0.99775904,"('helpless', 'self-reliant')",-2.904937,-2.9198413,-0.9025372,-0.9610411,-0.0585039
74,0.10406271,-0.0009667985,"('undedicated', 'dedicated')",-0.23080477,-0.3454031,-0.063371,-0.1731849,-0.1098139
75,0.31351352,0.34663987,"('meek', 'impulsive')",-0.6048306,-0.5244923,-0.1456586,-0.0889262,0.0567324
76,-0.4234498,-0.47447407,"('anxious', 'daring')",-0.77225894,-0.7628537,-0.5978544,-0.6186639,-0.0208095
77,-0.592228,-0.63599265,"('unmotivated', 'motivated')",-1.6394863,-1.5136583,-1.1158571,-1.0748255,0.0410316
78,-0.2563288,-0.18060927,"('nonresilient', 'resilient')",0.17884922,0.19714418,-0.0387398,0.0082675,0.0470073
79,-0.1896386,-0.2492867,"('wavering', 'unwavering')",-0.23065835,-0.14747173,-0.2101485,-0.1983792,0.0117693
80,-0.55965304,-0.52595663,"('dominated', 'dominating')",-1.0154454,-0.94459724,-0.7875492,-0.7352769,0.0522723
81,-0.5918797,-0.5763397,"('submissive', 'aggressive')",-1.4036171,-1.354081,-0.9977484,-0.9652104,0.032538
82,-0.7817744,-0.80629575,"('poor', 'rich')",5.816029,5.8076234,2.5171273,2.5006638,-0.0164635
83,-0.14047092,-0.17351821,"('powerless', 'powerful')",-0.9963687,-1.004274,-0.5684198,-0.5888961,-0.0204763
84,0.73627347,0.57386535,"('inferior', 'superior')",0.9886294,0.9307476,0.8624514,0.7523065,-0.1101449
85,1.126316,1.0562326,"('insignificant', 'prestigious')",0.6566124,0.68603975,0.8914642,0.8711362,-0.020328
86,-1.4520208,-1.6115359,"('uninfluential', 'influential')",-0.47358024,-0.6148454,-0.9628005,-1.1131907,-0.1503902
87,0.50618917,0.48965424,"('unsuccessful', 'successful')",1.142029,1.1809937,0.8241091,0.8353239,0.0112148
88,-0.4302186,-0.56817096,"('low', 'eminent')",-0.33913323,-0.3757267,-0.3846759,-0.4719488,-0.0872729
