,thong_male,thong_female,tuple,average_male,average_female,female-male
29,-0.76634514,-0.85893047,"('unfair', 'fair')",-0.7663451,-0.8589305,-0.0925854
30,0.902591,0.8641758,"('intolerant', 'tolerant')",0.902591,0.8641758,-0.0384152
31,-1.2952993,-1.1924938,"('evil', 'good')",-1.2952993,-1.1924938,0.1028055
32,0.8911411,0.7877232,"('unkind', 'kind')",0.8911411,0.7877232,-0.1034179
33,-0.53293836,-0.50729704,"('wrong', 'right')",-0.5329384,-0.507297,0.0256414
34,4.4688993,4.600522,"('mean', 'honorable')",4.4688993,4.600522,0.1316227
35,-0.598733,-0.74068475,"('corrupt', 'incorrupt')",-0.598733,-0.7406847,-0.1419517
36,-0.6155886,-0.61315936,"('hostile', 'amicable')",-0.6155886,-0.6131594,0.0024292
37,0.933441,0.9266947,"('fake', 'genuine')",0.933441,0.9266947,-0.0067463
38,-0.33810294,-0.33005893,"('untruthful', 'truthful')",-0.3381029,-0.3300589,0.008044
39,0.4845409,0.4403781,"('exploitative', 'cooperative')",0.4845409,0.4403781,-0.0441628
40,-1.100588,-1.3144575,"('stingy', 'generous')",-1.100588,-1.3144575,-0.2138695
41,-0.123891905,-0.16138706,"('unforgiving', 'forgiving')",-0.1238919,-0.1613871,-0.0374952
42,-2.0041,-2.118815,"('unreliable', 'reliable')",-2.0041001,-2.1188149,-0.1147148
43,0.83574075,0.79528457,"('irresponsible', 'responsible')",0.8357407,0.7952846,-0.0404561
44,-0.72847444,-0.70129055,"('prejudiced', 'unprejudiced')",-0.7284744,-0.7012905,0.0271839
45,-0.22622363,-0.26409167,"('incompetent', 'competent')",-0.2262236,-0.2640917,-0.0378681
46,-0.4974861,-0.63985556,"('uncompetitive', 'competitive')",-0.4974861,-0.6398556,-0.1423695
47,4.8812494,5.013372,"('stupid', 'smart')",4.8812494,5.0133719,0.1321225
48,0.2937466,0.23206116,"('unintelligent', 'intelligent')",0.2937466,0.2320612,-0.0616854
49,0.15141071,0.19425124,"('unable', 'able')",0.1514107,0.1942512,0.0428405
50,-0.27581182,-0.32076448,"('clumsy', 'skillful')",-0.2758118,-0.3207645,-0.0449527
51,0.64097387,0.501855,"('uneducated', 'educated')",0.6409739,0.501855,-0.1391189
52,-0.6227211,-0.6010073,"('irrational', 'rational')",-0.6227211,-0.6010073,0.0217138
53,-0.08276451,-0.1472446,"('uncreative', 'creative')",-0.0827645,-0.1472446,-0.0644801
54,1.0559179,1.1255819,"('incapable', 'capable')",1.0559179,1.1255819,0.069664
55,0.68761593,0.62673867,"('incompetent', 'clever')",0.6876159,0.6267387,-0.0608772
56,0.42776725,0.36352104,"('impractical', 'practical')",0.4277672,0.363521,-0.0642462
57,-2.6036026,-2.6104593,"('unimaginative', 'imaginative')",-2.6036026,-2.6104593,-0.0068567
58,0.21762803,0.22510767,"('undiscriminating', 'discriminating')",0.217628,0.2251077,0.0074797
59,-0.20425266,-0.1819124,"('foolish', 'wise')",-0.2042527,-0.1819124,0.0223403
60,0.36394134,0.37774587,"('inefficient', 'efficient')",0.3639413,0.3777459,0.0138046
61,0.15193975,0.0017589107,"('illogical', 'logical')",0.1519397,0.0017589,-0.1501808
62,0.19618595,0.25132614,"('incompetent', 'brilliant')",0.1961859,0.2513261,0.0551402
63,-0.058143064,-0.07080631,"('unperceptive', 'insightful')",-0.0581431,-0.0708063,-0.0126632
64,-6.245258,-6.2772503,"('shy', 'confident')",-6.2452579,-6.2772503,-0.0319924
65,0.28669778,0.24795759,"('insecure', 'secure')",0.2866978,0.2479576,-0.0387402
66,0.019369155,-0.039578117,"('inactive', 'active')",0.0193692,-0.0395781,-0.0589473
67,-0.4736615,-0.41903603,"('doubtful', 'determined')",-0.4736615,-0.419036,0.0546255
68,-0.5927811,-0.67962384,"('dependent', 'independent')",-0.5927811,-0.6796238,-0.0868427
69,-2.0122392,-1.9466876,"('lazy', 'industrious')",-2.0122392,-1.9466876,0.0655516
70,1.3083045,1.2152338,"('lethargic', 'energetic')",1.3083045,1.2152338,-0.0930707
71,0.659906,0.73183286,"('diffident', 'self-confident')",0.659906,0.7318329,0.0719269
72,0.627767,0.7434519,"('unambitious', 'ambitious')",0.627767,0.7434519,0.1156849
73,-3.0491915,-2.9739788,"('helpless', 'self-reliant')",-3.0491915,-2.9739788,0.0752127
74,0.25762635,0.09524902,"('undedicated', 'dedicated')",0.2576264,0.095249,-0.1623774
75,-0.82873803,-0.70159906,"('meek', 'impulsive')",-0.828738,-0.7015991,0.1271389
76,1.0682123,1.0003911,"('anxious', 'daring')",1.0682123,1.0003911,-0.0678212
77,-1.5869374,-1.4088839,"('unmotivated', 'motivated')",-1.5869374,-1.4088839,0.1780535
78,-0.5375746,-0.5370538,"('nonresilient', 'resilient')",-0.5375746,-0.5370538,0.0005208
79,-0.10281882,-0.06767823,"('wavering', 'unwavering')",-0.1028188,-0.0676782,0.0351406
80,-0.27633983,-0.39961097,"('dominated', 'dominating')",-0.2763398,-0.399611,-0.1232712
81,0.22803459,0.16281806,"('submissive', 'aggressive')",0.2280346,0.1628181,-0.0652165
82,6.0800834,6.19366,"('poor', 'rich')",6.0800834,6.1936598,0.1135764
83,-0.20070055,-0.18073992,"('powerless', 'powerful')",-0.2007006,-0.1807399,0.0199607
84,0.4175079,0.43672878,"('inferior', 'superior')",0.4175079,0.4367288,0.0192209
85,-0.2603873,-0.23031087,"('insignificant', 'prestigious')",-0.2603873,-0.2303109,0.0300764
86,0.30004868,0.23367196,"('uninfluential', 'influential')",0.3000487,0.233672,-0.0663767
87,-0.57062185,-0.46047541,"('unsuccessful', 'successful')",-0.5706218,-0.4604754,0.1101464
88,0.2639477,0.22722127,"('low', 'eminent')",0.2639477,0.2272213,-0.0367264
