,teledyne_male,teledyne_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
19,-0.88203305,-0.8780055,"('inhospitable', 'hospitable')",-0.8814936,-0.94359946,-0.8817633,-0.9108025,-0.0290392
20,-0.48456877,-0.40675622,"('rough', 'thoughtful')",0.98157203,1.0601158,0.2485016,0.3266798,0.0781782
21,-1.0044166,-0.9842174,"('immoral', 'moral')",-0.102405034,-0.08507267,-0.5534108,-0.534645,0.0187658
22,-1.2888609,-1.1809192,"('untrustworthy', 'trustworthy')",-1.288047,-1.2944187,-1.2884539,-1.237669,0.0507849
23,-1.6505774,-1.6701007,"('insincere', 'sincere')",3.949727,3.8434215,1.1495748,1.0866604,-0.0629144
24,-1.3895509,-1.4108794,"('dishonest', 'honest')",-0.52636445,-0.60921264,-0.9579577,-1.010046,-0.0520883
25,-0.30373234,-0.3753522,"('egoistic', 'altruistic')",0.5561126,0.48575956,0.1261901,0.0552037,-0.0709864
26,0.040485844,-0.039328936,"('hardhearted', 'benevolent')",0.5800782,0.48491627,0.310282,0.2227937,-0.0874883
27,-0.6420484,-0.51374406,"('hardhearted', 'softhearted')",0.37190217,0.3472965,-0.1350731,-0.0832238,0.0518493
28,-1.4210639,-1.5791833,"('disloyal', 'loyal')",0.46930408,0.36290228,-0.4758799,-0.6081405,-0.1322606
29,-0.3942014,-0.39464548,"('unfair', 'fair')",-1.0836328,-1.1545888,-0.7389171,-0.7746171,-0.0357
30,-0.66080916,-0.6639889,"('intolerant', 'tolerant')",1.3694143,1.3223621,0.3543026,0.3291866,-0.025116
31,0.08492202,0.12467324,"('evil', 'good')",-1.3241005,-1.4122243,-0.6195892,-0.6437755,-0.0241863
32,-0.9266429,-0.9618176,"('unkind', 'kind')",0.3632979,0.26781505,-0.2816725,-0.3470013,-0.0653288
33,0.44549495,0.3029024,"('wrong', 'right')",0.15411252,0.009649977,0.2998037,0.1562762,-0.1435275
34,-0.6827183,-0.538282,"('mean', 'honorable')",3.3757362,3.3991861,1.346509,1.4304521,0.0839431
35,0.77211887,0.6468757,"('corrupt', 'incorrupt')",-0.3451356,-0.42316413,0.2134916,0.1118558,-0.1016358
36,-0.049836475,-0.19416808,"('hostile', 'amicable')",-0.24974675,-0.49979496,-0.1497916,-0.3469815,-0.1971899
37,-0.68422973,-0.57556444,"('fake', 'genuine')",-0.39429232,-0.3714077,-0.539261,-0.4734861,0.0657749
38,-1.2118224,-1.2567668,"('untruthful', 'truthful')",0.1392561,0.14845742,-0.5362831,-0.5541547,-0.0178716
39,0.42992994,0.4575254,"('exploitative', 'cooperative')",0.16870578,0.22104111,0.2993179,0.3392833,0.0399654
40,0.071846396,0.123328455,"('stingy', 'generous')",-1.6893257,-1.6305355,-0.8087397,-0.7536035,0.0551362
41,-0.61735314,-0.62657017,"('unforgiving', 'forgiving')",-0.093754485,-0.16088691,-0.3555538,-0.3937286,-0.0381748
42,-0.21982704,-0.062645964,"('unreliable', 'reliable')",-3.5395243,-3.378101,-1.8796756,-1.7203735,0.1593021
43,-1.8140806,-1.7325522,"('irresponsible', 'responsible')",-0.28218952,-0.2927801,-1.048135,-1.0126661,0.0354689
44,0.73411936,0.70974827,"('prejudiced', 'unprejudiced')",-0.90217954,-0.7986574,-0.0840301,-0.0444546,0.0395755
45,-2.098651,-1.9582324,"('incompetent', 'competent')",-0.59326255,-0.5623433,-1.3459568,-1.2602879,0.0856689
46,-1.8663044,-1.784757,"('uncompetitive', 'competitive')",-0.78835094,-0.7075984,-1.3273277,-1.2461777,0.08115
47,-0.06326912,0.08205861,"('stupid', 'smart')",4.21446,4.2077093,2.0755954,2.1448839,0.0692885
48,-0.35210356,-0.3772126,"('unintelligent', 'intelligent')",1.188094,1.2192856,0.4179952,0.4210365,0.0030413
49,-0.44116268,-0.29499578,"('unable', 'able')",0.06861273,0.21968083,-0.186275,-0.0376575,0.1486175
50,0.68084776,0.7326905,"('clumsy', 'skillful')",0.08310028,0.119364314,0.381974,0.4260274,0.0440534
51,-1.0421958,-1.0741491,"('uneducated', 'educated')",0.090487696,0.05386091,-0.475854,-0.5101441,-0.0342901
52,1.0600603,0.79632914,"('irrational', 'rational')",0.13481255,-0.11369388,0.5974364,0.3413176,-0.2561188
53,-1.3991125,-1.4440199,"('uncreative', 'creative')",0.19251369,0.08969837,-0.6032994,-0.6771608,-0.0738614
54,-1.2025099,-1.3643075,"('incapable', 'capable')",0.74197936,0.5935183,-0.2302653,-0.3853946,-0.1551293
55,-1.1749485,-1.0856372,"('incompetent', 'clever')",0.35079506,0.42727673,-0.4120767,-0.3291802,0.0828965
56,-0.5556023,-0.5117002,"('impractical', 'practical')",-0.11346927,-0.0909893,-0.3345358,-0.3013448,0.033191
57,-1.3394094,-1.3493925,"('unimaginative', 'imaginative')",-2.0610945,-2.046446,-1.7002519,-1.6979194,0.0023325
58,-0.81950164,-0.80388457,"('undiscriminating', 'discriminating')",-0.4516712,-0.4904288,-0.6355864,-0.6471567,-0.0115703
59,1.0094409,0.9829538,"('foolish', 'wise')",0.2368285,0.21919811,0.6231347,0.6010759,-0.0220588
60,-1.2826749,-1.0639381,"('inefficient', 'efficient')",0.46679658,0.6690495,-0.4079392,-0.1974443,0.2104949
61,-0.88809395,-1.0115552,"('illogical', 'logical')",0.08821543,-0.07290618,-0.3999393,-0.5422307,-0.1422914
62,-0.8649457,-0.7550799,"('incompetent', 'brilliant')",0.43343002,0.6078704,-0.2157578,-0.0736048,0.142153
63,-1.7321699,-1.5853115,"('unperceptive', 'insightful')",-0.08272053,0.032190014,-0.9074452,-0.7765608,0.1308844
64,0.14822581,0.1749877,"('shy', 'confident')",-4.434814,-4.3109756,-2.1432941,-2.0679939,0.0753002
65,-0.8368274,-0.8355829,"('insecure', 'secure')",-0.26326972,-0.15546824,-0.5500486,-0.4955256,0.054523
66,-0.07077382,-0.20662276,"('inactive', 'active')",-0.12230861,-0.18783653,-0.0965412,-0.1972297,-0.1006885
67,0.6449107,0.61399645,"('doubtful', 'determined')",-0.015008944,0.037312407,0.3149509,0.3256544,0.0107035
68,-0.768315,-0.73375237,"('dependent', 'independent')",-0.77638763,-0.7207027,-0.7723513,-0.7272276,0.0451237
69,1.6001142,1.5360715,"('lazy', 'industrious')",-0.08039639,0.012451148,0.7598589,0.7742614,0.0144025
70,-1.7042564,-1.5782453,"('lethargic', 'energetic')",-0.678228,-0.61807793,-1.1912422,-1.0981616,0.0930806
71,-0.030377325,-0.056171134,"('diffident', 'self-confident')",0.4337973,0.4549842,0.20171,0.1994065,-0.0023035
72,-0.58801246,-0.61483735,"('unambitious', 'ambitious')",-0.6066528,-0.5716754,-0.5973326,-0.5932564,0.0040762
73,0.9519288,0.90679675,"('helpless', 'self-reliant')",-2.6062028,-2.6115825,-0.827137,-0.8523929,-0.0252559
74,-1.2037661,-1.1436592,"('undedicated', 'dedicated')",-0.5390852,-0.54280305,-0.8714256,-0.8432311,0.0281945
75,0.88299495,0.8664241,"('meek', 'impulsive')",-0.33934146,-0.33130842,0.2718267,0.2675578,-0.0042689
76,-0.6896998,-0.56204545,"('anxious', 'daring')",-0.33751354,-0.20844245,-0.5136067,-0.385244,0.1283627
77,-1.2800916,-1.257426,"('unmotivated', 'motivated')",-0.2144624,-0.0980833,-0.747277,-0.6777546,0.0695224
78,-1.1948164,-1.0630317,"('nonresilient', 'resilient')",0.42012504,0.5522329,-0.3873457,-0.2553994,0.1319463
79,-0.1145836,-0.18148708,"('wavering', 'unwavering')",-0.60313183,-0.6887311,-0.3588577,-0.4351091,-0.0762514
80,-0.5975041,-0.51123273,"('dominated', 'dominating')",-0.25210363,0.019070286,-0.4248039,-0.2460812,0.1787227
81,-0.5918653,-0.58228856,"('submissive', 'aggressive')",0.139765,0.3075948,-0.2260502,-0.1373469,0.0887033
82,-0.90390146,-0.87548053,"('poor', 'rich')",3.8084047,3.7221797,1.4522517,1.4233496,-0.0289021
83,-0.034154855,-0.060113892,"('powerless', 'powerful')",-0.14161642,-0.14273685,-0.0878856,-0.1014254,-0.0135398
84,0.10480108,0.035287417,"('inferior', 'superior')",0.18612821,0.20688699,0.1454646,0.1210872,-0.0243774
85,0.8088632,0.6520345,"('insignificant', 'prestigious')",0.013730362,-0.15485574,0.4112968,0.2485894,-0.1627074
86,-1.9379356,-2.063226,"('uninfluential', 'influential')",-0.49732816,-0.6799026,-1.2176318,-1.3715643,-0.1539325
87,-0.24712001,-0.35565916,"('unsuccessful', 'successful')",-0.1626046,-0.043897897,-0.2048623,-0.1997785,0.0050838
88,-0.44970614,-0.57790524,"('low', 'eminent')",0.21462867,0.12799488,-0.1175387,-0.2249552,-0.1074165
