,laboratory_male,laboratory_female,tuple,corp_male,corp_female,america_male,america_female,hldgs_male,hldgs_female,average_male,average_female,female-male
10,-0.0940679,-0.04944719,"('unsympathetic', 'sympathetic')",0.02896826,0.47555497,0.22781798,0.2990141,-0.85866565,-0.87391853,-0.1739868,-0.0371992,0.1367876
11,0.33809868,0.35001245,"('unhelpful', 'helpful')",0.81941783,0.98510015,1.0198152,1.0018966,0.47435814,0.48159996,0.6629224,0.7046523,0.0417299
12,0.42509037,0.50044584,"('unsupportive', 'supportive')",1.0598283,1.2378805,0.86773777,0.92287695,-0.6566344,-0.628351,0.4240055,0.5082131,0.0842076
13,0.6963029,0.76117206,"('impolite', 'polite')",0.7037036,0.9152049,1.2095766,1.1667694,-0.23635516,-0.15943179,0.593307,0.6709287,0.0776217
14,1.3638431,1.5183505,"('antisocial', 'social')",1.9180746,2.205496,0.8493004,0.81518376,0.08882921,0.10031019,1.0550117,1.1598351,0.1048234
15,0.4920921,0.45216483,"('boring', 'funny')",-0.975544,-0.9897884,-0.1956604,-0.18794328,-0.20489931,-0.16682331,-0.2210029,-0.2230975,-0.0020946
16,-0.28412503,-0.2876954,"('unpopular', 'popular')",-1.4484097,-1.5503904,-0.6025287,-0.57768804,-0.060979683,-0.066410825,-0.5990108,-0.6205462,-0.0215354
17,-0.25489736,-0.2809945,"('nasty', 'nice')",-0.16728236,-0.15278246,-0.74833983,-0.6686105,-0.19797468,-0.14701934,-0.3421236,-0.3123517,0.0297719
18,-0.059386276,-0.08597112,"('disagreeable', 'welcoming')",-0.6362981,-0.60068643,0.8863344,0.9978839,-0.44670898,-0.42752105,-0.0640147,-0.0290737,0.034941
19,-1.5305182,-1.610901,"('inhospitable', 'hospitable')",-2.1533167,-2.3707705,-0.6010959,-0.50617266,-0.6268216,-0.5955469,-1.2279382,-1.2708477,-0.0429095
20,1.6574662,1.6996813,"('rough', 'thoughtful')",0.5204916,0.56980896,-0.33263946,-0.34823465,-0.33215058,-0.3487919,0.3782919,0.3931159,0.014824
21,0.90792793,0.94297147,"('immoral', 'moral')",2.114052,2.4866195,0.7219579,0.73096573,-0.24729572,-0.18989067,0.8741606,0.9926665,0.1185059
22,0.84436023,0.89892703,"('untrustworthy', 'trustworthy')",1.5520262,1.7013042,0.70181125,0.705685,0.028224593,0.14852767,0.7816056,0.863611,0.0820054
23,0.045931965,0.05399426,"('insincere', 'sincere')",0.4221002,0.67152196,0.4683579,0.4778952,1.7464343,1.7266095,0.6707061,0.7325052,0.0617991
24,0.086873055,0.1332872,"('dishonest', 'honest')",-0.13294919,0.0033666957,0.96327996,0.9906226,0.12801513,0.07615972,0.2613047,0.300859,0.0395543
25,0.086779885,0.023686796,"('egoistic', 'altruistic')",-0.869619,-1.046763,0.54299295,0.6191515,-0.30774057,-0.39809906,-0.1368967,-0.2005059,-0.0636092
26,1.1841171,1.0888504,"('hardhearted', 'benevolent')",0.7517042,0.6512292,0.72142667,0.7409055,0.14510086,0.0640266,0.7005872,0.6362529,-0.0643343
27,-0.8311534,-0.79667616,"('hardhearted', 'softhearted')",-1.0471405,-1.0226145,0.16587122,0.18524222,-0.02247992,-0.100221924,-0.4337256,-0.4335676,0.000158
28,0.36688277,0.28828326,"('disloyal', 'loyal')",-0.27391824,-0.19156209,-0.0029025935,-0.008771671,-0.5685575,-0.6917882,-0.1196239,-0.1509597,-0.0313358
29,0.03146824,0.016163431,"('unfair', 'fair')",-0.77056587,-0.84983677,-1.1722604,-1.2471458,-0.2748193,-0.3080848,-0.5465444,-0.597226,-0.0506816
30,0.38309538,0.2911308,"('intolerant', 'tolerant')",1.5786031,1.7780895,1.0219324,1.0532336,-0.6354729,-0.61554784,0.5870395,0.6267265,0.039687
31,-1.0823841,-1.227088,"('evil', 'good')",-2.4572043,-2.7741942,-1.324754,-1.2615201,-1.2286273,-1.2391559,-1.5232425,-1.6254895,-0.102247
32,0.40361252,0.46350813,"('unkind', 'kind')",1.8046597,1.8872163,1.1513587,1.1171747,0.8561565,0.7996572,1.0539469,1.0668892,0.0129423
33,0.3287579,0.21490256,"('wrong', 'right')",0.04804784,-0.105442725,0.21033949,0.19564246,0.1736615,0.16918823,0.1902017,0.1185726,-0.0716291
34,-0.12556104,-0.11751854,"('mean', 'honorable')",-0.050506018,0.06071349,0.07287903,0.10802272,1.4370857,1.5167356,0.3334744,0.3919883,0.0585139
35,-0.7619863,-0.88606536,"('corrupt', 'incorrupt')",-2.5717568,-3.0227149,-0.9582761,-1.0063442,-0.37875107,-0.4479747,-1.1676927,-1.3407748,-0.1730821
36,-1.6341113,-1.8446937,"('hostile', 'amicable')",-3.270515,-3.707285,-0.66992086,-0.68785167,-1.0868747,-1.1557993,-1.6653554,-1.8489074,-0.183552
37,-1.0538739,-1.095634,"('fake', 'genuine')",-0.15345314,-0.053487122,-0.48140195,-0.48960987,-0.3247566,-0.33598512,-0.5033714,-0.493679,0.0096924
38,0.5594002,0.44766974,"('untruthful', 'truthful')",-1.1634605,-1.2735069,0.07796294,0.10147503,-1.0310383,-1.028868,-0.3892839,-0.4383075,-0.0490236
39,0.8834951,0.9648201,"('exploitative', 'cooperative')",2.148531,2.138115,1.1917694,1.2059888,0.6417127,0.7155819,1.216377,1.2561264,0.0397494
40,0.14046025,0.12238301,"('stingy', 'generous')",0.06259632,0.0552243,0.6880723,0.6869938,-0.49968785,-0.5507786,0.0978603,0.0784556,-0.0194047
41,0.7118342,0.6187033,"('unforgiving', 'forgiving')",0.66741145,0.7198604,0.1184784,0.11364419,-0.06718986,-0.08385798,0.3576336,0.3420875,-0.0155461
42,-0.0060730875,0.16132931,"('unreliable', 'reliable')",1.2471074,1.426367,1.0796525,1.2043424,-0.17119394,-0.049403433,0.5373732,0.6856588,0.1482856
43,0.42014286,0.5210909,"('irresponsible', 'responsible')",1.0532223,1.3593447,0.43535435,0.47359997,-0.22957575,-0.15393445,0.4197859,0.5500253,0.1302394
44,-0.26577932,-0.21949165,"('prejudiced', 'unprejudiced')",-0.77221096,-0.9757926,-1.0832138,-1.0862452,-0.53389955,-0.4645317,-0.6637759,-0.6865153,-0.0227394
45,-0.054509707,-0.060031213,"('incompetent', 'competent')",0.074699804,0.3563606,-0.3860205,-0.3255464,-0.5658285,-0.54961514,-0.2329147,-0.144708,0.0882067
46,0.56104755,0.6599547,"('uncompetitive', 'competitive')",1.6011845,2.0258574,0.9359108,0.93861556,-0.42328504,-0.37458637,0.6687144,0.8124604,0.143746
47,0.44914654,0.46865538,"('stupid', 'smart')",0.35510826,0.5335638,0.1184736,0.19118063,2.1860828,2.2880878,0.7772028,0.8703719,0.0931691
48,1.4716482,1.4101819,"('unintelligent', 'intelligent')",1.6060356,1.8515847,0.19618444,0.23583744,-0.9695241,-1.0338197,0.576086,0.6159461,0.0398601
49,-0.5749937,-0.55287546,"('unable', 'able')",-0.8739396,-0.7513819,-0.6731973,-0.6106007,-0.66356796,-0.55920416,-0.6964247,-0.6185156,0.0779091
50,-1.0719104,-1.0605074,"('clumsy', 'skillful')",-1.094171,-1.2709868,-0.1925719,-0.1295405,0.8825602,0.80763257,-0.3690233,-0.4133506,-0.0443273
51,0.44124153,0.3646743,"('uneducated', 'educated')",1.1604004,1.234976,2.0578578,1.957698,0.555516,0.40261194,1.0537539,0.9899901,-0.0637638
52,-0.46724555,-0.7155989,"('irrational', 'rational')",-1.791095,-2.1845047,-0.82466686,-0.87792856,-0.30112824,-0.45436573,-0.8460339,-1.0580995,-0.2120656
53,-0.122979976,-0.25323543,"('uncreative', 'creative')",-0.10621657,-0.09285482,0.3465788,0.35918733,-0.54624254,-0.5277355,-0.1072151,-0.1286596,-0.0214445
54,-0.2651914,-0.3464471,"('incapable', 'capable')",-0.94178367,-1.0972586,-0.033550564,0.007382199,-0.2978272,-0.29897183,-0.3845882,-0.4338238,-0.0492356
55,1.8071209,1.9212632,"('incompetent', 'clever')",2.44493,2.9457767,0.95545393,1.0123366,-0.4852564,-0.44843918,1.1805621,1.3577343,0.1771722
56,1.6120216,1.6252533,"('impractical', 'practical')",1.4508052,1.739593,0.6482408,0.6278055,0.06579462,0.10882525,0.9442155,1.0253693,0.0811538
57,0.55144095,0.5473769,"('unimaginative', 'imaginative')",0.2663864,0.5591485,-0.3664174,-0.34938806,-2.2264328,-2.2669854,-0.4437557,-0.377462,0.0662937
58,0.50522566,0.45892906,"('undiscriminating', 'discriminating')",0.66374713,0.7340654,-0.08410232,-0.049693942,-0.8922208,-0.87357134,0.0481624,0.0674323,0.0192699
59,-0.29704824,-0.33727342,"('foolish', 'wise')",-1.5842454,-1.8267432,-0.59408015,-0.5418885,0.63720864,0.6052141,-0.4595413,-0.5251728,-0.0656315
60,1.2577978,1.4032614,"('inefficient', 'efficient')",1.8131446,2.280597,1.1229544,1.1846741,-0.028189864,0.07532993,1.0414268,1.2359656,0.1945388
61,0.9892582,0.84718186,"('illogical', 'logical')",0.88083655,0.8831636,0.30835763,0.24043389,-0.05579657,-0.11580926,0.530664,0.4637426,-0.0669214
62,1.5935688,1.6420722,"('incompetent', 'brilliant')",1.7637808,2.0830376,0.78096575,0.84708756,0.10345197,0.20978281,1.0604417,1.195495,0.1350533
63,0.014773376,0.005364049,"('unperceptive', 'insightful')",1.315062,1.5094349,1.8604455,1.9022987,0.43167013,0.52764493,0.9054878,0.9861856,0.0806978
64,-0.047386315,0.0036610235,"('shy', 'confident')",1.288055,1.3056496,0.9950216,0.9790065,-1.440501,-1.3999712,0.1987973,0.2220865,0.0232892
65,0.18314724,0.26114368,"('insecure', 'secure')",1.254267,1.539181,0.95622265,0.97764736,0.0033070743,0.016103193,0.599236,0.6985188,0.0992828
66,-1.3888857,-1.4295007,"('inactive', 'active')",-1.1725903,-1.2562293,0.58425665,0.5591663,-0.111229375,-0.14298049,-0.5221122,-0.567386,-0.0452738
67,-0.22042286,-0.21489741,"('doubtful', 'determined')",0.07345435,0.11637449,0.33531743,0.29924637,0.99843466,1.0650744,0.2966959,0.3164495,0.0197536
68,-0.49538425,-0.501697,"('dependent', 'independent')",0.4383823,0.5608882,0.37832418,0.35268554,-1.1877462,-1.2251961,-0.216606,-0.2033299,0.0132761
69,0.29919204,0.3022463,"('lazy', 'industrious')",-0.6085472,-0.9705228,-0.068121746,-0.09814002,-0.3296415,-0.35621065,-0.1767796,-0.2806568,-0.1038772
70,0.079249956,0.16176744,"('lethargic', 'energetic')",0.5902127,0.83740294,0.93211347,1.0042995,0.27584854,0.3063589,0.4693561,0.5774572,0.1081011
71,-0.23548144,-0.2528772,"('diffident', 'self-confident')",0.046639897,0.028034054,0.631555,0.6850127,-0.60321665,-0.58103687,-0.0401258,-0.0302168,0.009909
72,1.0404949,1.0801764,"('unambitious', 'ambitious')",0.7971994,0.9141602,1.1144576,1.1437708,0.45751378,0.40776426,0.8524165,0.8864679,0.0340514
73,-0.5827169,-0.68932045,"('helpless', 'self-reliant')",0.66420424,0.5005032,-0.7901366,-0.79197973,-1.374681,-1.3670926,-0.5208325,-0.5869724,-0.0661399
74,0.121985525,0.14178756,"('undedicated', 'dedicated')",1.2800082,1.408694,0.56917584,0.602918,0.12874185,0.14548206,0.5249779,0.5747204,0.0497425
75,-0.33094648,-0.4403576,"('meek', 'impulsive')",-1.5884101,-1.7925125,-0.26997292,-0.25831312,0.13193238,0.16983438,-0.5143493,-0.5803372,-0.0659879
76,-0.11353216,0.009795271,"('anxious', 'daring')",0.9708276,1.3317262,0.44637734,0.48070657,-0.03473805,0.06234503,0.3172337,0.4711433,0.1539096
77,0.33790675,0.37225938,"('unmotivated', 'motivated')",0.1445417,0.48177677,-0.5917506,-0.5492727,-1.228414,-1.1434525,-0.3344291,-0.2096723,0.1247568
78,0.55931216,0.64750385,"('nonresilient', 'resilient')",0.72449034,0.91886896,-0.120351836,-0.051666163,-1.0435265,-0.9850204,0.029981,0.1324216,0.1024406
79,-1.4146856,-1.5276008,"('wavering', 'unwavering')",-3.123993,-3.4346592,-0.84476805,-0.7901974,-0.70981336,-0.7207227,-1.523315,-1.6182951,-0.0949801
80,0.2299181,0.29589844,"('dominated', 'dominating')",1.5833025,1.8689888,0.3943996,0.32492355,0.24662486,0.29856136,0.6135613,0.697093,0.0835317
81,1.0157678,1.0045019,"('submissive', 'aggressive')",1.7749926,2.215097,1.7468882,1.7489519,0.06787239,0.08843504,1.1513803,1.2642465,0.1128662
82,0.34746036,0.38943243,"('poor', 'rich')",-0.049820017,0.05512674,0.8307018,0.87199086,2.0445101,2.0217516,0.7932131,0.8345754,0.0413623
83,0.30980796,0.23513222,"('powerless', 'powerful')",0.5162542,0.5656083,-0.42255992,-0.4592873,-0.16323476,-0.19169207,0.0600669,0.0374403,-0.0226266
84,0.88203126,0.86959666,"('inferior', 'superior')",0.07597756,0.11298609,-0.29361278,-0.30586737,0.2635579,0.28781325,0.2319885,0.2411322,0.0091437
85,-0.5476327,-0.6649579,"('insignificant', 'prestigious')",-3.0888472,-3.582255,-1.2842704,-1.2169217,0.025022803,-0.009436047,-1.2239318,-1.3683927,-0.1444609
86,0.24276787,0.10133063,"('uninfluential', 'influential')",0.28734002,0.53065753,0.61643577,0.6253992,-1.092271,-1.1724658,0.0135682,0.0212304,0.0076622
87,-0.6743726,-0.6980346,"('unsuccessful', 'successful')",1.0577117,1.1172807,0.458201,0.40990955,0.5450127,0.572216,0.3466382,0.3503429,0.0037047
88,0.03382618,0.023703884,"('low', 'eminent')",-0.27770215,-0.2534862,0.5480773,0.591118,-0.126002,-0.19936256,0.0445498,0.0404933,-0.0040565
