,perkinelmer_male,perkinelmer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
30,0.37528047,0.3309411,"('intolerant', 'tolerant')",1.429746,1.3953109,0.9025133,0.863126,-0.0393873
31,-1.030236,-0.9876155,"('evil', 'good')",-0.5570464,-0.66240114,-0.7936412,-0.8250083,-0.0313671
32,-0.070124716,-0.07345374,"('unkind', 'kind')",0.60282975,0.5133548,0.2663525,0.2199505,-0.046402
33,0.14810298,0.080408245,"('wrong', 'right')",-0.47804528,-0.55812603,-0.1649711,-0.2388589,-0.0738878
34,-0.7630148,-0.6643478,"('mean', 'honorable')",5.535804,5.6660757,2.3863945,2.500864,0.1144695
35,-0.3193799,-0.43670854,"('corrupt', 'incorrupt')",0.18190002,-0.0032072328,-0.0687399,-0.2199579,-0.151218
36,-1.3212856,-1.4719958,"('hostile', 'amicable')",0.43186492,0.17169502,-0.4447103,-0.6501504,-0.2054401
37,0.32140702,0.3033981,"('fake', 'genuine')",0.33108664,0.32542503,0.3262468,0.3144116,-0.0118352
38,-1.1219893,-1.1643909,"('untruthful', 'truthful')",-0.49233264,-0.494101,-0.807161,-0.8292459,-0.0220849
39,0.86562186,0.89275694,"('exploitative', 'cooperative')",0.37788403,0.39141,0.621753,0.6420835,0.0203305
40,0.3854612,0.32383668,"('stingy', 'generous')",-1.0737443,-1.1898777,-0.3441415,-0.4330205,-0.088879
41,-0.11061458,-0.14550859,"('unforgiving', 'forgiving')",0.0006192047,-0.105118096,-0.0549977,-0.1253133,-0.0703156
42,0.44695386,0.5277085,"('unreliable', 'reliable')",-3.1025107,-3.0133772,-1.3277785,-1.2428343,0.0849442
43,-0.30077797,-0.22828953,"('irresponsible', 'responsible')",0.4462483,0.46497622,0.0727352,0.1183433,0.0456081
44,0.8889515,0.90681267,"('prejudiced', 'unprejudiced')",-1.2439848,-1.235855,-0.1775167,-0.1645212,0.0129955
45,-0.32144088,-0.31885514,"('incompetent', 'competent')",-0.20785788,-0.21001329,-0.2646494,-0.2644342,0.0002152
46,-0.44831556,-0.40137964,"('uncompetitive', 'competitive')",-0.677593,-0.6316962,-0.5629543,-0.5165379,0.0464164
47,0.0044840146,0.10804075,"('stupid', 'smart')",5.0713477,5.201207,2.5379159,2.654624,0.1167081
48,-0.0066965483,-0.036426056,"('unintelligent', 'intelligent')",0.55945337,0.61532736,0.2763784,0.2894506,0.0130722
49,-0.1339559,-0.034236025,"('unable', 'able')",-0.20363411,-0.101519786,-0.168795,-0.0678779,0.1009171
50,0.31454843,0.2992017,"('clumsy', 'skillful')",0.14569041,0.11718826,0.2301194,0.208195,-0.0219244
51,-0.35681176,-0.43822137,"('uneducated', 'educated')",0.26999587,0.22531125,-0.0434079,-0.1064551,-0.0630472
52,-0.45210606,-0.66414857,"('irrational', 'rational')",0.6448873,0.4690976,0.0963906,-0.0975255,-0.1939161
53,-1.7730509,-1.8043995,"('uncreative', 'creative')",0.67818606,0.61680883,-0.5474324,-0.5937953,-0.0463629
54,-0.7352947,-0.79386073,"('incapable', 'capable')",1.0856377,1.0843444,0.1751715,0.1452418,-0.0299297
55,0.4279332,0.46360958,"('incompetent', 'clever')",0.099281214,0.15730594,0.2636072,0.3104578,0.0468506
56,0.6017627,0.5925106,"('impractical', 'practical')",-0.40115565,-0.36993042,0.1003035,0.1112901,0.0109866
57,-0.5424405,-0.5749841,"('unimaginative', 'imaginative')",-2.0991702,-2.1283221,-1.3208053,-1.3516531,-0.0308478
58,-0.55278784,-0.64797324,"('undiscriminating', 'discriminating')",0.11566694,0.027402889,-0.2185605,-0.3102852,-0.0917247
59,0.09640483,0.07148923,"('foolish', 'wise')",0.50227445,0.46249276,0.2993397,0.266991,-0.0323487
60,0.5820845,0.690017,"('inefficient', 'efficient')",-0.4522759,-0.3091102,0.0649043,0.1904534,0.1255491
61,-0.9703306,-1.057064,"('illogical', 'logical')",0.012833135,-0.111001186,-0.4787487,-0.5840326,-0.1052839
62,0.5277265,0.5923781,"('incompetent', 'brilliant')",-0.09771854,0.05879006,0.215004,0.3255841,0.1105801
63,-0.9877947,-0.92339957,"('unperceptive', 'insightful')",0.522923,0.63976824,-0.2324359,-0.1418157,0.0906202
64,0.6660631,0.6479841,"('shy', 'confident')",-6.256389,-6.29011,-2.7951632,-2.821063,-0.0258998
65,0.21715029,0.20333993,"('insecure', 'secure')",-0.56805915,-0.5402422,-0.1754544,-0.1684511,0.0070033
66,-0.6800469,-0.727894,"('inactive', 'active')",0.64430857,0.6451974,-0.0178692,-0.0413483,-0.0234791
67,0.5886068,0.6263176,"('doubtful', 'determined')",-0.37181497,-0.31769046,0.1083959,0.1543136,0.0459177
68,-0.420654,-0.4314129,"('dependent', 'independent')",-0.52182263,-0.5440931,-0.4712383,-0.487753,-0.0165147
69,0.78783774,0.784039,"('lazy', 'industrious')",-0.13879138,-0.1647857,0.3245232,0.3096267,-0.0148965
70,-0.39542598,-0.31078207,"('lethargic', 'energetic')",0.50287634,0.617371,0.0537252,0.1532945,0.0995693
71,-0.6271235,-0.60498345,"('diffident', 'self-confident')",0.41005135,0.41782555,-0.1085361,-0.0935789,0.0149572
72,-0.7728907,-0.7936822,"('unambitious', 'ambitious')",-1.0960352,-1.1123486,-0.934463,-0.9530154,-0.0185524
73,0.8176564,0.75388306,"('helpless', 'self-reliant')",-2.4552357,-2.5191936,-0.8187897,-0.8826553,-0.0638656
74,-0.32857746,-0.35000217,"('undedicated', 'dedicated')",0.1995099,0.1480509,-0.0645338,-0.1009756,-0.0364418
75,-0.10369905,-0.10847536,"('meek', 'impulsive')",-0.24186693,-0.23598932,-0.172783,-0.1722323,0.0005507
76,0.16785783,0.23033315,"('anxious', 'daring')",0.059406444,0.21904376,0.1136321,0.2246885,0.1110564
77,-0.6908889,-0.6836497,"('unmotivated', 'motivated')",-1.352998,-1.25042,-1.0219434,-0.9670348,0.0549086
78,-0.84301585,-0.8046493,"('nonresilient', 'resilient')",0.1827922,0.27069694,-0.3301118,-0.2669762,0.0631356
79,-1.1751277,-1.2221527,"('wavering', 'unwavering')",-0.17566638,-0.17853616,-0.675397,-0.7003444,-0.0249474
80,0.651537,0.703967,"('dominated', 'dominating')",-1.508622,-1.3607479,-0.4285425,-0.3283905,0.100152
81,1.1293012,1.1237105,"('submissive', 'aggressive')",-0.76561844,-0.6697079,0.1818414,0.2270013,0.0451599
82,-0.8026911,-0.82285786,"('poor', 'rich')",5.3075395,5.381103,2.2524242,2.2791226,0.0266984
83,-0.3082528,-0.29188013,"('powerless', 'powerful')",-1.1326776,-1.1646514,-0.7204652,-0.7282658,-0.0078006
84,0.11824009,0.055531714,"('inferior', 'superior')",1.2096759,1.1303226,0.663958,0.5929272,-0.0710308
85,-0.62581635,-0.7335252,"('insignificant', 'prestigious')",1.1255803,1.0354561,0.249882,0.1509654,-0.0989166
86,-1.0023787,-1.1062765,"('uninfluential', 'influential')",-0.3162875,-0.43369937,-0.6593331,-0.7699879,-0.1106548
87,0.17567861,0.12520894,"('unsuccessful', 'successful')",0.7304054,0.7873045,0.453042,0.4562567,0.0032147
88,-0.65853804,-0.7494338,"('low', 'eminent')",0.25386524,0.23311836,-0.2023364,-0.2581577,-0.0558213
