,mbia_male,mbia_female,tuple,inc_male,inc_female,average_male,average_female,female-male
43,0.81984866,0.95102245,"('irresponsible', 'responsible')",0.5362169,0.59974277,0.6780328,0.7753826,0.0973498
44,-0.23803365,-0.23817766,"('prejudiced', 'unprejudiced')",-1.3741413,-1.3638322,-0.8060875,-0.8010049,0.0050826
45,0.57772106,0.76932955,"('incompetent', 'competent')",-0.058663152,-0.032470223,0.259529,0.3684297,0.1089007
46,0.30436304,0.41164976,"('uncompetitive', 'competitive')",-0.71135396,-0.639887,-0.2034955,-0.1141186,0.0893769
47,0.5923341,0.6529571,"('stupid', 'smart')",5.432663,5.6065207,3.0124986,3.1297388,0.1172402
48,0.46827558,0.5629806,"('unintelligent', 'intelligent')",0.65650064,0.68916166,0.5623881,0.6260711,0.063683
49,-0.665439,-0.51633567,"('unable', 'able')",-0.38140187,-0.29259303,-0.5234205,-0.4044644,0.1189561
50,0.20224538,0.23989002,"('clumsy', 'skillful')",-0.04575855,-0.07638956,0.0782434,0.0817502,0.0035068
51,0.2094366,0.08218052,"('uneducated', 'educated')",0.29571182,0.2673368,0.2525742,0.1747587,-0.0778155
52,0.0548332,-0.21985762,"('irrational', 'rational')",0.54910594,0.34419104,0.3019696,0.0621667,-0.2398029
53,-1.0006833,-1.0420455,"('uncreative', 'creative')",0.7938044,0.7309606,-0.1034395,-0.1555424,-0.0521029
54,0.0069172643,-0.1153106,"('incapable', 'capable')",1.1811858,1.1942436,0.5940515,0.5394665,-0.054585
55,0.81583107,0.976105,"('incompetent', 'clever')",0.04861701,0.1193196,0.432224,0.5477123,0.1154883
56,1.0135787,1.0666033,"('impractical', 'practical')",-0.017858088,0.007030731,0.4978603,0.536817,0.0389567
57,-0.3263991,-0.26965332,"('unimaginative', 'imaginative')",-2.309576,-2.3342652,-1.3179876,-1.3019593,0.0160283
58,-0.09434447,-0.07750426,"('undiscriminating', 'discriminating')",0.37448192,0.32529062,0.1400687,0.1238932,-0.0161755
59,0.61321807,0.5705964,"('foolish', 'wise')",0.42533293,0.38538408,0.5192755,0.4779902,-0.0412853
60,1.518789,1.6346759,"('inefficient', 'efficient')",-0.4157442,-0.22663231,0.5515224,0.7040218,0.1524994
61,0.53092164,0.3575677,"('illogical', 'logical')",0.4106105,0.29009336,0.4707661,0.3238305,-0.1469356
62,1.3172289,1.4656107,"('incompetent', 'brilliant')",0.07771074,0.24811377,0.6974698,0.8568622,0.1593924
63,0.96757597,1.1387193,"('unperceptive', 'insightful')",0.6184674,0.7681748,0.7930217,0.9534471,0.1604254
64,0.8024582,0.7307654,"('shy', 'confident')",-6.8629036,-6.8790326,-3.0302227,-3.0741336,-0.0439109
65,0.5781975,0.59860605,"('insecure', 'secure')",-0.8355875,-0.779608,-0.128695,-0.090501,0.038194
66,-1.0485106,-1.1372913,"('inactive', 'active')",0.5579661,0.53626746,-0.2452722,-0.3005119,-0.0552397
67,0.88070065,0.86629385,"('doubtful', 'determined')",-0.39761972,-0.32400748,0.2415405,0.2711432,0.0296027
68,-0.3850133,-0.44868466,"('dependent', 'independent')",-0.772918,-0.7747261,-0.5789657,-0.6117054,-0.0327397
69,-0.4966575,-0.5750355,"('lazy', 'industrious')",-0.3872458,-0.4386053,-0.4419516,-0.5068204,-0.0648688
70,1.0678351,1.1922767,"('lethargic', 'energetic')",0.7225153,0.8613612,0.8951752,1.026819,0.1316438
71,0.8489087,0.7652207,"('diffident', 'self-confident')",0.6331376,0.5998527,0.7410232,0.6825367,-0.0584865
72,-0.7657669,-0.64962405,"('unambitious', 'ambitious')",-1.1118156,-1.0779918,-0.9387913,-0.8638079,0.0749834
73,0.71412677,0.62452716,"('helpless', 'self-reliant')",-2.9061048,-2.970663,-1.095989,-1.1730679,-0.0770789
74,1.0629029,1.1281514,"('undedicated', 'dedicated')",0.1351788,0.11316031,0.5990409,0.6206559,0.021615
75,-0.9343188,-0.8639699,"('meek', 'impulsive')",-0.3988527,-0.34640652,-0.6665857,-0.6051883,0.0613974
76,0.80891746,0.93802077,"('anxious', 'daring')",0.007251557,0.15296917,0.4080845,0.545495,0.1374105
77,-0.2253921,-0.17741992,"('unmotivated', 'motivated')",-1.2268066,-1.0945888,-0.7260994,-0.6360043,0.0900951
78,-0.45476177,-0.30836916,"('nonresilient', 'resilient')",0.094056986,0.16507429,-0.1803524,-0.0716474,0.108705
79,-1.2393104,-1.27978,"('wavering', 'unwavering')",-0.03633214,-0.05430925,-0.6378213,-0.6670446,-0.0292233
80,0.5068034,0.48902106,"('dominated', 'dominating')",-1.5933428,-1.4800987,-0.5432697,-0.4955388,0.0477309
81,0.9662491,0.95181865,"('submissive', 'aggressive')",-0.9542729,-0.8207167,0.0059881,0.065551,0.0595629
82,-0.22946812,-0.17216799,"('poor', 'rich')",5.8822794,5.9780564,2.8264055,2.9029443,0.0765388
83,0.18622486,0.17258447,"('powerless', 'powerful')",-0.9490201,-0.96618193,-0.3813976,-0.3967987,-0.0154011
84,0.49952877,0.37285265,"('inferior', 'superior')",1.0211865,0.94462436,0.7603576,0.6587385,-0.1016191
85,0.08762459,0.043182902,"('insignificant', 'prestigious')",1.2416584,1.1631995,0.6646415,0.6031912,-0.0614503
86,-0.47121564,-0.49253184,"('uninfluential', 'influential')",-0.25389802,-0.34555367,-0.3625568,-0.4190428,-0.056486
87,0.39934003,0.2775182,"('unsuccessful', 'successful')",0.537457,0.62970465,0.4683985,0.4536114,-0.0147871
88,0.6881305,0.53690547,"('low', 'eminent')",0.6296941,0.63132143,0.6589123,0.5841135,-0.0747988
