,marriott_male,marriott_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
41,0.29567513,0.26486835,"('unforgiving', 'forgiving')",0.41753864,0.4005011,0.3147083,0.19335933,0.3426407,0.2862429,-0.0563978
42,0.0039402638,0.058463726,"('unreliable', 'reliable')",0.9098846,0.985805,-2.707538,-2.6623182,-0.5979044,-0.5393498,0.0585546
43,0.29484826,0.3774103,"('irresponsible', 'responsible')",-0.20415366,-0.1412823,0.49265534,0.45600867,0.19445,0.2307122,0.0362622
44,-2.1623323,-2.054804,"('prejudiced', 'unprejudiced')",0.31320146,0.41995886,-1.3629335,-1.2746159,-1.0706881,-0.9698203,0.1008678
45,-2.3290832,-2.2699256,"('incompetent', 'competent')",-1.0027881,-0.9787632,-0.9683436,-1.0379777,-1.4334049,-1.4288888,0.0045161
46,-1.855714,-1.786855,"('uncompetitive', 'competitive')",-0.17687961,-0.076921366,-0.5378453,-0.5856834,-0.856813,-0.8164866,0.0403264
47,0.53660494,0.65484375,"('stupid', 'smart')",-0.25781518,-0.18388474,4.849916,4.878253,1.7095687,1.7830707,0.073502
48,-0.5737295,-0.53133154,"('unintelligent', 'intelligent')",-0.4731568,-0.451901,0.1770581,0.14047249,-0.2899427,-0.28092,0.0090227
49,-0.48615322,-0.41179729,"('unable', 'able')",-0.6816692,-0.6154801,-0.39185145,-0.29730442,-0.5198913,-0.4415273,0.078364
50,0.22243375,0.30161837,"('clumsy', 'skillful')",0.27480918,0.22257404,0.16782485,0.16301677,0.2216893,0.2290697,0.0073804
51,-1.0143844,-1.0000721,"('uneducated', 'educated')",0.94899476,0.94760025,0.75504214,0.70031446,0.2298842,0.2159475,-0.0139367
52,1.6410056,1.5414237,"('irrational', 'rational')",0.053577043,-0.08833541,0.20498651,0.14108567,0.6331898,0.5313913,-0.1017985
53,1.4968055,1.4434558,"('uncreative', 'creative')",0.11713723,0.014768288,0.93164235,0.7543582,0.8485284,0.7375274,-0.111001
54,1.3413107,1.3876158,"('incapable', 'capable')",0.40318382,0.43090287,1.210453,1.2668152,0.9849825,1.0284446,0.0434621
55,-1.8112828,-1.7838247,"('incompetent', 'clever')",-1.1490226,-1.0839713,-0.50412464,-0.51997286,-1.15481,-1.1292562,0.0255538
56,-0.401401,-0.44578713,"('impractical', 'practical')",0.4594155,0.48206306,-0.39769948,-0.38667864,-0.1132283,-0.1168009,-0.0035726
57,-1.3946428,-1.4082944,"('unimaginative', 'imaginative')",-0.52120763,-0.54738885,-2.777385,-2.8306968,-1.5644118,-1.5954599,-0.0310481
58,0.6720392,0.6883809,"('undiscriminating', 'discriminating')",0.38228655,0.28507197,0.023925621,-0.030485425,0.3594172,0.3143225,-0.0450947
59,1.9295576,1.9271932,"('foolish', 'wise')",0.8377304,0.7972786,0.85714996,0.8776484,1.2081459,1.2007067,-0.0074392
60,-1.8629792,-1.7571836,"('inefficient', 'efficient')",-0.6284694,-0.47608778,-0.6132521,-0.5140226,-1.0349003,-0.9157646,0.1191357
61,0.538841,0.44329917,"('illogical', 'logical')",-0.15881403,-0.19514021,0.37104723,0.26736316,0.2503581,0.1718407,-0.0785174
62,-1.871826,-1.6898998,"('incompetent', 'brilliant')",-0.11119118,0.099549994,-0.29784426,-0.10209944,-0.7602871,-0.5641497,0.1961374
63,-0.80002123,-0.6619492,"('unperceptive', 'insightful')",0.65454686,0.75350106,0.94097984,0.9623152,0.2651685,0.351289,0.0861205
64,-1.7386223,-1.8284045,"('shy', 'confident')",0.43107688,0.49832925,-5.84957,-5.7693067,-2.385705,-2.3664606,0.0192444
65,-0.52023524,-0.51296014,"('insecure', 'secure')",0.05033753,0.06616594,-0.6400288,-0.67867035,-0.3699755,-0.3751549,-0.0051794
66,0.84596795,0.8303583,"('inactive', 'active')",1.9194099,1.8139178,1.6267902,1.5938157,1.464056,1.4126973,-0.0513587
67,0.04556454,-0.048981797,"('doubtful', 'determined')",0.17416644,0.16239181,-0.33730215,-0.31776574,-0.0391904,-0.0681186,-0.0289282
68,-0.1141375,-0.23688479,"('dependent', 'independent')",0.12144964,0.049653634,-0.24458838,-0.3440465,-0.0790921,-0.1770926,-0.0980005
69,1.7460788,1.6782018,"('lazy', 'industrious')",2.189936,2.067801,0.093649685,0.13403708,1.3432215,1.2933466,-0.0498749
70,-1.5819618,-1.4853991,"('lethargic', 'energetic')",-0.73958194,-0.60187364,0.0941371,0.17819434,-0.7424688,-0.6363595,0.1061093
71,2.4743135,2.4478624,"('diffident', 'self-confident')",1.2296596,1.228407,0.9294491,0.82187843,1.544474,1.4993827,-0.0450913
72,0.4075342,0.4794858,"('unambitious', 'ambitious')",-0.59054327,-0.43059918,-1.3257599,-1.1832845,-0.502923,-0.3781326,0.1247904
73,0.574693,0.6508688,"('helpless', 'self-reliant')",0.09084502,0.12623802,-3.32318,-3.1616297,-0.8858806,-0.794841,0.0910396
74,0.29512936,0.33372727,"('undedicated', 'dedicated')",0.19371542,0.21919774,-0.016488766,-0.08606001,0.157452,0.1556217,-0.0018303
75,-1.6049523,-1.5294839,"('meek', 'impulsive')",-0.12638374,-0.07268882,-0.38783583,-0.25486618,-0.7063906,-0.619013,0.0873776
76,-0.8872255,-0.72259563,"('anxious', 'daring')",0.23594944,0.38011968,-0.14779034,-0.039157398,-0.2663555,-0.1272111,0.1391444
77,-1.8514495,-1.8541629,"('unmotivated', 'motivated')",-0.74638885,-0.63522977,-1.2232299,-1.162223,-1.2736894,-1.2172052,0.0564842
78,-0.089806676,-0.03099292,"('nonresilient', 'resilient')",0.9182798,0.97481304,0.860325,0.8598938,0.5629327,0.601238,0.0383053
79,0.26845244,0.2149356,"('wavering', 'unwavering')",-0.15601763,-0.25655645,0.21155825,0.17503402,0.1079977,0.0444711,-0.0635266
80,-2.2693617,-2.1443224,"('dominated', 'dominating')",-0.21919379,-0.08198484,-1.3134061,-1.1769239,-1.2673205,-1.1344104,0.1329101
81,-2.9818876,-2.956798,"('submissive', 'aggressive')",-0.12086588,0.019472998,-1.0542891,-0.9473124,-1.3856808,-1.2948791,0.0908017
82,-0.45866716,-0.39296937,"('poor', 'rich')",-1.1907886,-1.1442752,5.3054605,5.277306,1.2186682,1.2466872,0.028019
83,0.2839104,0.22196126,"('powerless', 'powerful')",0.28232634,0.34321964,-0.50916284,-0.50975764,0.0190246,0.0184744,-0.0005502
84,1.1050123,1.0084811,"('inferior', 'superior')",0.4537344,0.36394605,0.94848394,0.91282654,0.8357436,0.7617513,-0.0739923
85,2.763591,2.723924,"('insignificant', 'prestigious')",0.84886223,0.7860618,1.1601999,1.142856,1.5908844,1.5509472,-0.0399372
86,-0.1820464,-0.3512076,"('uninfluential', 'influential')",-0.656016,-0.6408112,-0.2978616,-0.377544,-0.3786413,-0.456521,-0.0778797
87,-0.36006397,-0.27273113,"('unsuccessful', 'successful')",1.5654136,1.6560045,1.2274523,1.3397963,0.810934,0.9076899,0.0967559
88,0.058122996,0.06443943,"('low', 'eminent')",-0.16800502,-0.20903707,0.008012082,-0.006276615,-0.0339566,-0.0502914,-0.0163348
