,us_male,us_female,tuple,bancorp_male,bancorp_female,del_male,del_female,average_male,average_female,female-male
20,-0.06918371,-0.04026942,"('rough', 'thoughtful')",-0.46366036,-0.39564773,-0.053817786,-0.10426332,-0.195554,-0.1800601,0.0154939
21,1.0712137,1.028568,"('immoral', 'moral')",-0.94927084,-0.96429944,-0.5845432,-0.38037103,-0.1542001,-0.1053675,0.0488326
22,0.18838584,0.18385337,"('untrustworthy', 'trustworthy')",-1.4225078,-1.4472982,-0.95051396,-0.8452959,-0.728212,-0.7029136,0.0252984
23,1.1414402,1.1187657,"('insincere', 'sincere')",0.3708133,0.29423594,6.0598664,6.1186776,2.5240399,2.5105597,-0.0134802
24,1.1221544,1.1151628,"('dishonest', 'honest')",-0.67623246,-0.66871905,1.0945972,1.1652037,0.5135064,0.5372158,0.0237094
25,-0.12300369,-0.09642616,"('egoistic', 'altruistic')",1.1823059,1.2175187,0.8924845,0.8215685,0.6505956,0.6475537,-0.0030419
26,0.36619335,0.21703452,"('hardhearted', 'benevolent')",1.5187924,1.4204364,0.8456452,0.70931846,0.9102103,0.7822631,-0.1279472
27,0.93194807,0.9566891,"('hardhearted', 'softhearted')",0.004843125,0.045198392,1.6616133,1.6320648,0.8661348,0.8779841,0.0118493
28,0.79415387,0.68877,"('disloyal', 'loyal')",-0.28979462,-0.385706,0.4603133,0.41487378,0.3215575,0.2393126,-0.0822449
29,-0.41764063,-0.38177258,"('unfair', 'fair')",-0.4860259,-0.41711408,-0.43273103,-0.5408813,-0.4454658,-0.4465893,-0.0011235
30,0.8770691,0.8422229,"('intolerant', 'tolerant')",-0.62795603,-0.65738267,0.45648864,0.5073195,0.2352006,0.2307199,-0.0044807
31,-0.7057337,-0.6762554,"('evil', 'good')",0.48393613,0.5550128,-0.6186386,-0.6617408,-0.2801454,-0.2609945,0.0191509
32,1.0521147,0.9158336,"('unkind', 'kind')",0.21445428,0.14251369,1.475987,1.3726356,0.9141854,0.8103276,-0.1038578
33,0.2422488,0.24866003,"('wrong', 'right')",1.7239544,1.7602241,0.07508239,0.022448078,0.6804285,0.6771108,-0.0033177
34,0.025789808,0.14617035,"('mean', 'honorable')",0.8877138,0.93302035,4.9020333,5.0466633,1.9385123,2.0419513,0.103439
35,-1.5384613,-1.548149,"('corrupt', 'incorrupt')",0.37284094,0.4119403,-0.61415136,-0.80336154,-0.5932572,-0.6465234,-0.0532662
36,-1.6401771,-1.6298287,"('hostile', 'amicable')",1.7736311,1.7005707,-0.54139274,-0.70741427,-0.1359796,-0.2122241,-0.0762445
37,-0.48330513,-0.47916505,"('fake', 'genuine')",-1.520846,-1.5010552,0.32517973,0.3920115,-0.5596571,-0.5294029,0.0302542
38,0.74453074,0.7667838,"('untruthful', 'truthful')",0.9771518,1.0020617,0.0599147,0.119706646,0.5938658,0.6295174,0.0356516
39,1.6125101,1.7725966,"('exploitative', 'cooperative')",0.70964307,0.81561667,0.117833614,0.1171303,0.8133289,0.9017812,0.0884523
40,1.2408674,1.3001537,"('stingy', 'generous')",1.4081515,1.4368383,-1.5172601,-1.5742842,0.3772529,0.3875692,0.0103163
41,0.7390802,0.8134957,"('unforgiving', 'forgiving')",0.82935905,0.78220606,0.14656231,0.15401182,0.5716672,0.5832378,0.0115706
42,1.118602,1.1722792,"('unreliable', 'reliable')",0.10832883,0.14392024,-2.7970128,-2.692129,-0.5233606,-0.4586431,0.0647175
43,1.2639472,1.3262746,"('irresponsible', 'responsible')",-0.59393525,-0.5691739,0.34758553,0.4929374,0.3391992,0.4166794,0.0774802
44,-0.5032687,-0.43585536,"('prejudiced', 'unprejudiced')",-0.47670278,-0.4072427,-1.4926691,-1.5842465,-0.8242135,-0.8091149,0.0150986
45,0.4312188,0.47935683,"('incompetent', 'competent')",-1.5395117,-1.5280128,-0.3971655,-0.27446258,-0.5018195,-0.4410395,0.06078
46,0.11545526,0.098273516,"('uncompetitive', 'competitive')",-0.78963697,-0.78274006,-1.6661438,-1.5798012,-0.7801085,-0.7547559,0.0253526
47,0.36090973,0.41466716,"('stupid', 'smart')",0.016582116,0.06705928,5.434676,5.591846,1.9373894,2.0245242,0.0871348
48,0.35286763,0.3113289,"('unintelligent', 'intelligent')",-1.0434289,-1.0405507,-0.1755144,-0.07947061,-0.2886919,-0.2695642,0.0191277
49,-0.60372305,-0.6011793,"('unable', 'able')",-0.58380616,-0.53111804,0.114009164,0.24200754,-0.35784,-0.2967632,0.0610768
50,-0.6485206,-0.7353705,"('clumsy', 'skillful')",-0.028503073,-0.037884954,0.053650845,0.07266288,-0.2077909,-0.2335309,-0.02574
51,1.2444237,1.097559,"('uneducated', 'educated')",-1.6168852,-1.6829858,0.42920193,0.4025338,0.0189135,-0.0609643,-0.0798778
52,0.19293407,0.12675725,"('irrational', 'rational')",0.9677849,0.86923385,0.44907793,0.30857208,0.536599,0.4348544,-0.1017446
53,-0.21716781,-0.29318225,"('uncreative', 'creative')",-0.016357202,-0.05232004,0.15680446,0.05988855,-0.0255735,-0.0952046,-0.0696311
54,0.0615509,-0.055041358,"('incapable', 'capable')",1.1554103,1.140435,1.4704636,1.5545347,0.8958082,0.8799761,-0.0158321
55,0.5507945,0.5299248,"('incompetent', 'clever')",-1.7477275,-1.7129889,-0.11669746,0.025452131,-0.4378768,-0.3858706,0.0520062
56,1.1716577,1.2027305,"('impractical', 'practical')",-0.2928305,-0.28137934,-0.08710288,0.07164986,0.2639081,0.3310003,0.0670922
57,-0.023441404,-0.08693287,"('unimaginative', 'imaginative')",-0.5484389,-0.5924047,-2.74123,-2.6672485,-1.1043701,-1.1155287,-0.0111586
58,0.27830905,0.27159435,"('undiscriminating', 'discriminating')",0.9333861,0.9102412,-0.21480082,-0.1449834,0.3322981,0.3456174,0.0133193
59,0.08369007,0.08764525,"('foolish', 'wise')",0.5934162,0.5998841,0.56848425,0.6131153,0.4151968,0.4335482,0.0183514
60,1.111192,1.1720145,"('inefficient', 'efficient')",-0.8636221,-0.7976262,-0.031055763,0.16960584,0.0721714,0.1813314,0.10916
61,0.59216344,0.5335156,"('illogical', 'logical')",0.62758183,0.5933092,0.1521143,0.10188039,0.4572865,0.4095684,-0.0477181
62,1.3248726,1.4692305,"('incompetent', 'brilliant')",-0.14277926,-0.01933645,0.27684277,0.4954882,0.4863121,0.6484607,0.1621486
63,1.2004381,1.1265683,"('unperceptive', 'insightful')",0.32867613,0.3097642,0.39234814,0.55119073,0.6404875,0.6625077,0.0220202
64,0.29332554,0.23609114,"('shy', 'confident')",-0.722964,-0.6723556,-6.4028535,-6.305143,-2.2774973,-2.2471358,0.0303615
65,0.8479908,0.7484533,"('insecure', 'secure')",-0.3015452,-0.38794252,-0.13097814,-0.026939096,0.1384892,0.1111906,-0.0272986
66,0.11276924,0.07092818,"('inactive', 'active')",1.0719029,1.1182939,0.80371124,0.70259726,0.6627944,0.6306065,-0.0321879
67,0.19806544,0.124865055,"('doubtful', 'determined')",0.045493066,-0.0035647918,-0.35092205,-0.35734764,-0.0357878,-0.0786825,-0.0428947
68,0.027653193,-0.08816398,"('dependent', 'independent')",-1.7841619,-1.7746567,-0.94423705,-0.8225901,-0.9002486,-0.8951369,0.0051117
69,-0.6948561,-0.6389424,"('lazy', 'industrious')",1.8656967,1.9368267,-0.975273,-1.0686114,0.0651892,0.0764243,0.0112351
70,0.80889964,0.85107297,"('lethargic', 'energetic')",-1.1350255,-1.0901172,0.94968796,1.0504785,0.207854,0.2704781,0.0626241
71,0.69831884,0.75638825,"('diffident', 'self-confident')",1.3907214,1.5102111,0.5940548,0.63165987,0.894365,0.9660864,0.0717214
72,0.76232296,0.7016191,"('unambitious', 'ambitious')",-0.4456727,-0.42350158,0.4740255,0.638501,0.2635586,0.3055395,0.0419809
73,1.179299,1.1739016,"('helpless', 'self-reliant')",1.1639241,1.134059,-3.10438,-3.0037405,-0.2537189,-0.2319267,0.0217922
74,1.6118287,1.5529574,"('undedicated', 'dedicated')",0.13342735,0.065142244,0.23133016,0.26816982,0.6588621,0.6287565,-0.0301056
75,-0.5874012,-0.53225446,"('meek', 'impulsive')",0.37718576,0.40408748,-0.057939354,-0.063711636,-0.0893849,-0.0639595,0.0254254
76,0.7446056,0.77012277,"('anxious', 'daring')",-0.42335504,-0.4191665,0.1346263,0.15138406,0.151959,0.1674468,0.0154878
77,-0.16315462,-0.10312973,"('unmotivated', 'motivated')",0.18148005,0.23580378,-1.4336113,-1.2797815,-0.4717619,-0.3823691,0.0893928
78,-0.79981554,-0.75494194,"('nonresilient', 'resilient')",0.4268062,0.46217376,-0.8009371,-0.78992707,-0.3913155,-0.3608984,0.0304171
79,-0.11394794,-0.1952675,"('wavering', 'unwavering')",0.69358677,0.611828,0.06786017,0.09839968,0.215833,0.1716534,-0.0441796
80,0.9858882,1.0251772,"('dominated', 'dominating')",-0.31579724,-0.31636053,-0.39476505,-0.37597278,0.0917753,0.110948,0.0191727
81,0.55620414,0.43405476,"('submissive', 'aggressive')",-0.98329455,-1.0060015,-0.26304096,-0.23748559,-0.2300438,-0.2698108,-0.039767
82,-0.6755365,-0.7239675,"('poor', 'rich')",-1.0319815,-1.1056983,6.6599126,6.7346606,1.6507982,1.6349983,-0.0157999
83,0.272591,0.26195443,"('powerless', 'powerful')",1.0277565,1.0930486,-0.80645555,-0.72143555,0.1646306,0.2111892,0.0465586
84,-0.5093927,-0.52417415,"('inferior', 'superior')",-0.25533321,-0.2360649,-0.25439706,-0.28990674,-0.3397077,-0.3500486,-0.0103409
85,-1.0502622,-1.041841,"('insignificant', 'prestigious')",1.2189068,1.2411808,-0.0656777,-0.23352465,0.0343223,-0.011395,-0.0457173
86,0.6000906,0.46643776,"('uninfluential', 'influential')",-1.1946081,-1.2837318,0.32833812,0.39385793,-0.0887265,-0.1411454,-0.0524189
87,0.64623034,0.5356556,"('unsuccessful', 'successful')",0.80562633,0.7675755,0.7512636,0.8391913,0.7343734,0.7141408,-0.0202326
88,-0.38916084,-0.52581376,"('low', 'eminent')",-1.400079,-1.5132804,-0.03302581,-0.007185785,-0.6074219,-0.6820933,-0.0746714
