,scana_male,scana_female,tuple,corp_male,corp_female,average_male,average_female,female-male
21,0.91803503,0.85442114,"('immoral', 'moral')",-0.18549728,-0.4101414,0.3662689,0.2221399,-0.144129
22,0.55415857,0.6525677,"('untrustworthy', 'trustworthy')",-0.8684331,-1.0036708,-0.1571373,-0.1755516,-0.0184143
23,0.003408417,-0.0053238124,"('insincere', 'sincere')",5.1434064,5.198138,2.5734074,2.5964072,0.0229998
24,-0.43890217,-0.46139768,"('dishonest', 'honest')",0.33478737,0.34129733,-0.0520574,-0.0600502,-0.0079928
25,-0.42252284,-0.45170993,"('egoistic', 'altruistic')",1.342443,1.3573724,0.4599601,0.4528312,-0.0071289
26,-0.030375596,-0.38482508,"('hardhearted', 'benevolent')",1.8441223,1.4571077,0.9068733,0.5361413,-0.370732
27,-0.8375701,-0.7752461,"('hardhearted', 'softhearted')",0.812905,0.75781053,-0.0123325,-0.0087178,0.0036147
28,0.19827335,0.15060882,"('disloyal', 'loyal')",1.1090704,0.97001034,0.6536719,0.5603096,-0.0933623
29,-0.52466685,-0.4950026,"('unfair', 'fair')",-0.4445459,-0.5228469,-0.4846064,-0.5089247,-0.0243183
30,0.8759819,0.77102983,"('intolerant', 'tolerant')",1.0259563,0.859612,0.9509691,0.8153209,-0.1356482
31,-1.497169,-1.4126252,"('evil', 'good')",-0.7471863,-0.6067196,-1.1221776,-1.0096724,0.1125052
32,0.18929435,-0.09233263,"('unkind', 'kind')",0.74472296,0.2905427,0.4670087,0.099105,-0.3679037
33,-0.5004208,-0.64026666,"('wrong', 'right')",-0.71664,-0.6662265,-0.6085304,-0.6532466,-0.0447162
34,-0.4158604,-0.24760804,"('mean', 'honorable')",5.0512867,5.391678,2.3177133,2.5720348,0.2543215
35,-1.05811,-1.046049,"('corrupt', 'incorrupt')",-0.6967106,-0.59844905,-0.8774103,-0.8222491,0.0551612
36,-1.8609297,-1.9182225,"('hostile', 'amicable')",-0.39298645,-0.38546678,-1.1269581,-1.1518446,-0.0248865
37,-0.22664066,-0.18893768,"('fake', 'genuine')",-0.2589343,-0.24984336,-0.2427875,-0.2193905,0.023397
38,-0.3832479,-0.44530407,"('untruthful', 'truthful')",-0.10838619,0.0069313645,-0.2458171,-0.2191864,0.0266307
39,0.9994981,0.9319653,"('exploitative', 'cooperative')",0.19179381,0.086257905,0.595646,0.5091116,-0.0865344
40,-0.19805774,-0.01817258,"('stingy', 'generous')",-1.4964978,-1.4628382,-0.8472778,-0.7405054,0.1067724
41,0.4214124,0.43935207,"('unforgiving', 'forgiving')",0.14228804,-0.037257068,0.2818502,0.2010475,-0.0808027
42,-0.16298962,-0.13938151,"('unreliable', 'reliable')",-3.3818097,-3.4970765,-1.7723997,-1.818229,-0.0458293
43,-0.25862885,-0.33867824,"('irresponsible', 'responsible')",-0.07207821,-0.26691896,-0.1653535,-0.3027986,-0.1374451
44,0.1197149,0.03581716,"('prejudiced', 'unprejudiced')",-1.5934534,-1.7609504,-0.7368693,-0.8625666,-0.1256973
45,0.048570372,0.236092,"('incompetent', 'competent')",0.11677112,-0.04349399,0.0826707,0.096299,0.0136283
46,0.4675709,0.50347227,"('uncompetitive', 'competitive')",-0.7410583,-0.8787083,-0.1367437,-0.187618,-0.0508743
47,-0.06706788,0.08634914,"('stupid', 'smart')",4.3779435,4.622919,2.1554377,2.354634,0.1991963
48,0.57982427,0.5623852,"('unintelligent', 'intelligent')",0.7370598,0.55930555,0.658442,0.5608454,-0.0975966
49,0.09516242,0.21582225,"('unable', 'able')",-0.35733038,-0.21163686,-0.131084,0.0020927,0.1331767
50,-0.5631488,-0.5317264,"('clumsy', 'skillful')",-0.17895336,-0.25797114,-0.3710511,-0.3948488,-0.0237977
51,0.018107433,-0.11351082,"('uneducated', 'educated')",0.4335429,0.2221402,0.2258252,0.0543147,-0.1715105
52,-0.9283488,-1.2371789,"('irrational', 'rational')",0.19088414,0.19059613,-0.3687323,-0.5232914,-0.1545591
53,-2.1311955,-2.1052525,"('uncreative', 'creative')",0.07556346,0.10137708,-1.0278161,-1.0019377,0.0258784
54,-1.0658953,-1.2884144,"('incapable', 'capable')",0.3799917,0.3239445,-0.3429518,-0.4822349,-0.1392831
55,0.8706748,1.0105034,"('incompetent', 'clever')",0.6081439,0.40263867,0.7394093,0.706571,-0.0328383
56,0.9568666,0.91591096,"('impractical', 'practical')",-0.40109578,-0.5058042,0.2778854,0.2050534,-0.072832
57,-0.6239094,-0.71397984,"('unimaginative', 'imaginative')",-2.6325626,-2.904481,-1.6282361,-1.8092303,-0.1809942
58,0.1596947,0.23591903,"('undiscriminating', 'discriminating')",0.41424498,0.4096102,0.2869698,0.3227646,0.0357948
59,-0.7288814,-0.70962906,"('foolish', 'wise')",-0.24602757,-0.041216586,-0.4874545,-0.3754228,0.1120317
60,1.1092281,1.183877,"('inefficient', 'efficient')",-0.056518942,-0.0948573,0.5263546,0.5445098,0.0181552
61,-0.08092932,-0.26155487,"('illogical', 'logical')",0.43427062,0.21575707,0.1766707,-0.0228989,-0.1995696
62,0.90943044,1.0484972,"('incompetent', 'brilliant')",0.50962806,0.62633973,0.7095293,0.8374184,0.1278891
63,-0.2146798,-0.15646385,"('unperceptive', 'insightful')",0.40355703,0.43180695,0.0944386,0.1376716,0.043233
64,-0.16256082,-0.14523141,"('shy', 'confident')",-5.7824388,-5.8950076,-2.9724998,-3.0201194,-0.0476196
65,1.029164,1.0378221,"('insecure', 'secure')",-0.38380882,-0.4346447,0.3226776,0.3015887,-0.0210889
66,-1.8145586,-1.9706719,"('inactive', 'active')",-0.38103026,-0.39408287,-1.0977944,-1.1823773,-0.0845829
67,0.4016556,0.24086283,"('doubtful', 'determined')",-0.50771236,-0.66216606,-0.0530284,-0.2106516,-0.1576232
68,0.06656357,0.096316196,"('dependent', 'independent')",-0.8466395,-0.7136084,-0.390038,-0.3086461,0.0813919
69,-0.8749449,-0.82065094,"('lazy', 'industrious')",-0.73886234,-0.5575332,-0.8069036,-0.689092,0.1178116
70,0.0035951715,0.120738186,"('lethargic', 'energetic')",-0.3321144,-0.4352279,-0.1642596,-0.1572449,0.0070147
71,-0.51590484,-0.5778942,"('diffident', 'self-confident')",-0.016557772,0.06392914,-0.2662313,-0.2569825,0.0092488
72,-0.30616617,-0.36716065,"('unambitious', 'ambitious')",-0.57715315,-0.5892857,-0.4416597,-0.4782231,-0.0365634
73,0.10578137,0.12211712,"('helpless', 'self-reliant')",-2.7766814,-2.6457825,-1.3354501,-1.2618327,0.0736174
74,0.205137,0.21060655,"('undedicated', 'dedicated')",-0.18645659,-0.43748537,0.0093402,-0.1134394,-0.1227796
75,-0.4992611,-0.5066299,"('meek', 'impulsive')",-0.7165361,-0.61955297,-0.6078986,-0.5630914,0.0448072
76,0.18167096,0.28929758,"('anxious', 'daring')",-0.40745017,-0.498913,-0.1128896,-0.1048077,0.0080819
77,-0.20564528,-0.1954316,"('unmotivated', 'motivated')",-1.1277719,-1.0250672,-0.6667086,-0.6102494,0.0564592
78,-0.8418661,-0.7435214,"('nonresilient', 'resilient')",0.08857559,0.1471752,-0.3766452,-0.2981731,0.0784721
79,-1.658748,-1.7986248,"('wavering', 'unwavering')",-0.6704444,-0.5954809,-1.1645962,-1.1970528,-0.0324566
80,0.6789261,0.6657454,"('dominated', 'dominating')",-0.6449387,-0.6950568,0.0169937,-0.0146557,-0.0316494
81,1.226597,1.2176071,"('submissive', 'aggressive')",-0.37916014,-0.55242634,0.4237184,0.3325904,-0.091128
82,-0.5009293,-0.44805187,"('poor', 'rich')",5.693073,5.7527895,2.5960717,2.6523688,0.0562971
83,0.24417453,0.0881282,"('powerless', 'powerful')",-0.8105459,-0.866822,-0.2831857,-0.3893469,-0.1061612
84,0.35913962,0.37281284,"('inferior', 'superior')",0.6834003,0.843368,0.5212699,0.6080904,0.0868205
85,-1.2727066,-1.5341842,"('insignificant', 'prestigious')",0.05495391,-0.0019556936,-0.6088763,-0.76807,-0.1591937
86,-0.79544365,-0.99060327,"('uninfluential', 'influential')",-0.16747236,-0.50515145,-0.481458,-0.7478774,-0.2664194
87,-0.30506766,-0.48177397,"('unsuccessful', 'successful')",0.9473191,1.0015048,0.3211257,0.2598654,-0.0612603
88,-0.6286075,-0.9504549,"('low', 'eminent')",-0.18423307,-0.4172291,-0.4064203,-0.683842,-0.2774217
