,factset_male,factset_female,tuple,research_male,research_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
55,0.47744498,0.46261123,"('incompetent', 'clever')",1.5441755,1.5506103,0.3099234,0.35224652,-0.15374199,-0.08672322,0.5444505,0.5696862,0.0252357
56,1.3069699,1.2654943,"('impractical', 'practical')",1.4338168,1.5690354,-0.054568753,0.037006065,-0.39386374,-0.31433702,0.5730885,0.6392998,0.0662113
57,-0.6440461,-0.75712955,"('unimaginative', 'imaginative')",0.53824157,0.48560798,-0.5773157,-0.6319233,-2.519691,-2.6174445,-0.8007028,-0.8802223,-0.0795195
58,-0.26132956,-0.26535514,"('undiscriminating', 'discriminating')",0.5741814,0.56415915,0.34571153,0.32775465,-0.014957387,-0.008390479,0.1609015,0.154542,-0.0063595
59,-0.7408446,-0.6812182,"('foolish', 'wise')",0.2033064,0.17828514,-0.042132046,-0.14767267,0.5996506,0.6066599,0.0049951,-0.0109865,-0.0159816
60,1.2505183,1.2098794,"('inefficient', 'efficient')",1.2410002,1.4263773,1.0475123,1.1985328,-0.49266663,-0.3413638,0.761591,0.8733565,0.1117655
61,0.4606124,0.30694938,"('illogical', 'logical')",1.1731843,1.0396076,0.6920088,0.5698546,0.29782677,0.16289169,0.655908,0.5198258,-0.1360822
62,0.10727896,0.1601328,"('incompetent', 'brilliant')",1.737701,1.9289626,0.5193434,0.703863,-0.16568795,0.11209752,0.5496588,0.7262639,0.1766051
63,0.2844807,0.31392446,"('unperceptive', 'insightful')",1.144147,1.1494684,0.70179415,0.8071614,0.7448509,0.8888997,0.7188182,0.7898635,0.0710453
64,0.55234534,0.5410738,"('shy', 'confident')",0.014216173,0.03758972,0.43736959,0.463294,-6.742198,-6.8161755,-1.4345667,-1.4435545,-0.0089878
65,0.2702881,0.09662897,"('insecure', 'secure')",0.00911415,-0.063773915,0.4045374,0.32731465,-0.5150668,-0.5051792,0.0422182,-0.0362524,-0.0784706
66,-0.88061863,-0.7626836,"('inactive', 'active')",0.29426736,0.33825016,-0.98237616,-0.9139296,1.1710305,1.1642101,-0.0994242,-0.0435382,0.055886
67,0.84656507,0.7514607,"('doubtful', 'determined')",-0.25446945,-0.14105712,0.5441818,0.53387773,-0.57068354,-0.56365234,0.1413985,0.1451572,0.0037587
68,0.08399217,0.114704914,"('dependent', 'independent')",-0.20893687,-0.17895862,0.55637693,0.55608904,-0.25320745,-0.20647228,0.0445562,0.0713408,0.0267846
69,-0.3966565,-0.2104557,"('lazy', 'industrious')",-0.13157201,0.0019006096,0.72499716,0.8498308,-0.30097628,-0.25249735,-0.0260519,0.0971946,0.1232465
70,0.2452698,0.25869802,"('lethargic', 'energetic')",0.4070186,0.5188372,-0.18795803,-0.050930444,0.25007877,0.35486037,0.1786023,0.2703663,0.091764
71,0.6413381,0.7169172,"('diffident', 'self-confident')",0.5192486,0.49899203,0.5544468,0.5916883,0.9546235,0.8931515,0.6674142,0.6751872,0.007773
72,-0.6413131,-0.7179687,"('unambitious', 'ambitious')",0.17039694,0.25255668,-1.4599398,-1.4674996,-1.1156983,-1.0095154,-0.7616386,-0.7356068,0.0260318
73,0.30440912,0.34909427,"('helpless', 'self-reliant')",-0.0527704,-0.22017944,0.044311605,0.0073106736,-3.032252,-3.055018,-0.6840754,-0.7296981,-0.0456227
74,-0.26442528,-0.29766446,"('undedicated', 'dedicated')",-0.11963046,0.014188308,0.24618629,0.31917945,0.11956423,0.08717545,-0.0045763,0.0307197,0.035296
75,-0.2701655,-0.16242695,"('meek', 'impulsive')",-0.3591254,-0.4018966,-1.1153314,-1.1227504,-0.2529493,-0.15323748,-0.4993929,-0.4600779,0.039315
76,0.5388003,0.5636,"('anxious', 'daring')",0.5766308,0.6960973,-0.7303168,-0.5489034,0.01490251,0.13646011,0.1000042,0.2118135,0.1118093
77,-0.20856327,-0.25454026,"('unmotivated', 'motivated')",0.78963226,0.81337315,0.21590298,0.2956246,-1.2807361,-1.2238051,-0.120941,-0.0923369,0.0286041
78,-1.0389484,-0.9793319,"('nonresilient', 'resilient')",0.19651327,0.31140837,1.0383128,1.2101265,0.13569197,0.26096344,0.0828924,0.2007916,0.1178992
79,-0.44512016,-0.41387588,"('wavering', 'unwavering')",-1.4163686,-1.4389321,-1.5014801,-1.5216923,0.33044276,0.416355,-0.7581316,-0.7395363,0.0185953
80,0.26749316,0.1517139,"('dominated', 'dominating')",0.30177787,0.4208549,0.38628978,0.48323113,-1.4655817,-1.3944311,-0.1275052,-0.0846578,0.0428474
81,0.24424925,0.1060831,"('submissive', 'aggressive')",1.9035379,1.7935541,-0.58813506,-0.58043694,-0.9672416,-0.9255243,0.1481026,0.098419,-0.0496836
82,-0.28915578,-0.28526717,"('poor', 'rich')",1.3565778,1.2930682,-0.62423486,-0.6255228,6.4667115,6.65049,1.7274747,1.7581921,0.0307174
83,0.22401643,0.19424498,"('powerless', 'powerful')",0.6332832,0.77692074,-0.4104861,-0.36848128,-1.2297943,-1.2524949,-0.1957452,-0.1624526,0.0332926
84,0.33006918,0.1989088,"('inferior', 'superior')",0.5671707,0.50491035,0.36745006,0.3101595,0.69822675,0.65801024,0.4907292,0.4179972,-0.072732
85,-0.80185485,-0.7680027,"('insignificant', 'prestigious')",-0.048563346,-0.21673876,0.3443232,0.22285907,1.0143986,0.91967803,0.1270759,0.0394489,-0.087627
86,-0.39383143,-0.5850087,"('uninfluential', 'influential')",0.5533488,0.4468546,-0.31011012,-0.44524288,0.0060795993,-0.13701338,-0.0361283,-0.1801026,-0.1439743
87,0.21573493,0.0896046,"('unsuccessful', 'successful')",0.08022877,-0.0011040531,0.688425,0.65150815,0.8572619,0.961835,0.4604127,0.4254609,-0.0349518
88,-0.027515708,-0.14859024,"('low', 'eminent')",0.35989785,0.30789992,-0.50020564,-0.589819,0.05650452,0.068234324,-0.0278297,-0.0905688,-0.0627391
