,chipotle_male,chipotle_female,tuple,mexican_male,mexican_female,grill_male,grill_female,inc_male,inc_female,average_male,average_female,female-male
33,1.2124988,1.0908866,"('wrong', 'right')",0.43722194,0.3980414,0.38309267,0.27229762,-0.1771653,-0.28114927,0.463912,0.3700191,-0.0938929
34,-0.31160337,-0.20696345,"('mean', 'honorable')",-1.1226584,-0.98245275,0.6079786,0.6555498,5.3695893,5.6268835,1.1358266,1.2732543,0.1374277
35,1.7661601,1.7852142,"('corrupt', 'incorrupt')",-1.4064358,-1.2973814,-0.6150266,-0.54280317,-0.049822267,-0.15032092,-0.0762811,-0.0513228,0.0249583
36,0.76720023,0.738249,"('hostile', 'amicable')",-0.7396624,-0.77029526,0.4708711,0.3693365,0.48918998,0.24307713,0.2468997,0.1450918,-0.1018079
37,-0.7961664,-0.7302152,"('fake', 'genuine')",-1.1025468,-0.99858975,-0.2071695,-0.30861664,0.36836267,0.39968058,-0.43438,-0.4094353,0.0249447
38,-0.099356264,-0.13417861,"('untruthful', 'truthful')",-0.02002665,-0.0057803094,0.4360604,0.34030405,-0.06417982,0.02726625,0.0631244,0.0569028,-0.0062216
39,-0.11481835,-0.11350205,"('exploitative', 'cooperative')",0.37454346,0.49283373,1.1356936,1.1726087,-0.028240243,0.059889212,0.3417946,0.4029574,0.0611628
40,-0.17536044,-0.18750784,"('stingy', 'generous')",0.51676595,0.44789124,-0.72465867,-0.8268934,-1.6771668,-1.761395,-0.515105,-0.5819762,-0.0668712
41,-0.73874974,-0.74251384,"('unforgiving', 'forgiving')",-0.30049643,-0.33690694,0.5307359,0.40419865,-0.04978868,-0.13808429,-0.1395747,-0.2033266,-0.0637519
42,-0.16772242,-0.14204265,"('unreliable', 'reliable')",0.66317856,0.6426625,-0.19505318,-0.22806506,-3.2518735,-3.1179132,-0.7378676,-0.7113396,0.026528
43,-1.7335769,-1.7165945,"('irresponsible', 'responsible')",-0.1392887,-0.07058864,0.8788264,0.8285459,0.5539475,0.6295821,-0.1100229,-0.0822638,0.0277591
44,-0.30092844,-0.24593276,"('prejudiced', 'unprejudiced')",-0.76575863,-0.6734101,-1.4451033,-1.3311112,-1.4978381,-1.4453843,-1.0024071,-0.9239596,0.0784475
45,-1.9234775,-1.8801329,"('incompetent', 'competent')",-0.21205148,-0.25584048,-0.027483072,-0.1897207,-0.15024242,-0.16693503,-0.5783136,-0.6231573,-0.0448437
46,-2.0358443,-2.103536,"('uncompetitive', 'competitive')",-0.14727527,-0.3005605,0.038318396,-0.16487342,-1.1370233,-1.2323476,-0.8204561,-0.9503293,-0.1298732
47,-0.6772053,-0.6117029,"('stupid', 'smart')",-0.8189435,-0.76276374,0.7253242,0.74318355,5.201889,5.34439,1.1077662,1.1782767,0.0705105
48,-1.356824,-1.3826325,"('unintelligent', 'intelligent')",0.108253285,0.019463807,0.3223551,0.15541306,0.18268293,0.15314619,-0.1858832,-0.2636524,-0.0777692
49,-1.1128454,-0.9860501,"('unable', 'able')",-0.563256,-0.4051341,-0.11845006,0.032256037,-0.9287007,-0.7219256,-0.6808131,-0.5202135,0.1605996
50,0.121034466,0.12672436,"('clumsy', 'skillful')",-0.13980319,-0.22864443,-1.2374368,-1.2859702,-0.0562917,-0.09643461,-0.3281243,-0.3710812,-0.0429569
51,-0.58276534,-0.6674954,"('uneducated', 'educated')",0.28564703,-0.02895369,-0.1330042,-0.34846237,0.1379143,0.049397826,-0.073052,-0.2488784,-0.1758264
52,0.78050566,0.70163053,"('irrational', 'rational')",0.47751144,0.41275632,0.5345225,0.4290444,0.4954279,0.37531993,0.5719919,0.4796878,-0.0923041
53,-0.69094694,-0.74768007,"('uncreative', 'creative')",-0.91557187,-0.9283073,-0.005011238,-0.10894809,0.75803167,0.64477247,-0.2133746,-0.2850407,-0.0716661
54,0.6605772,0.60970634,"('incapable', 'capable')",0.42732805,0.32326528,1.3310883,1.2039931,1.2732351,1.2045557,0.9230571,0.8353801,-0.087677
55,-1.9373906,-1.8906784,"('incompetent', 'clever')",0.27369803,0.24525006,0.26466262,0.16095471,-0.26236525,-0.22749731,-0.4153488,-0.4279927,-0.0126439
56,-0.85245997,-0.84983283,"('impractical', 'practical')",0.7280187,0.7616971,0.96256685,0.8683042,-0.8509087,-0.68609804,-0.0031958,0.0235176,0.0267134
57,-1.0905495,-1.1533152,"('unimaginative', 'imaginative')",-0.18466668,-0.34769893,0.373976,0.2235575,-2.5395133,-2.6275477,-0.8601884,-0.9762511,-0.1160627
58,-1.2204177,-1.1658794,"('undiscriminating', 'discriminating')",-0.573759,-0.5649732,0.03931853,-0.022489045,-0.040452175,-0.0891758,-0.4488276,-0.4606294,-0.0118018
59,0.5323114,0.4986017,"('foolish', 'wise')",-0.100620575,-0.11881672,0.20290819,0.27319,0.3840943,0.39032105,0.2546733,0.260824,0.0061507
60,-1.6792357,-1.6633444,"('inefficient', 'efficient')",0.017421074,0.10575234,1.257038,1.2498358,-0.359428,-0.21867631,-0.1910511,-0.1316081,0.059443
61,-1.0385379,-1.0893925,"('illogical', 'logical')",-0.8931895,-0.9620509,-0.04341443,-0.15093747,-0.087627664,-0.2851343,-0.5156924,-0.6218789,-0.1061865
62,-1.4938517,-1.4239821,"('incompetent', 'brilliant')",-0.34907088,-0.30352953,-0.10275866,-0.14884874,-0.47059694,-0.22129722,-0.6040695,-0.5244144,0.0796551
63,-0.78474057,-0.7890058,"('unperceptive', 'insightful')",0.07501232,0.001564051,0.124669865,0.011867382,0.49688962,0.5967413,-0.0220422,-0.0447083,-0.0226661
64,-0.5014927,-0.50358075,"('shy', 'confident')",0.17575482,0.06415394,-0.36068898,-0.42900312,-6.3327813,-6.4159174,-1.754802,-1.8210869,-0.0662849
65,-1.9733238,-2.0336957,"('insecure', 'secure')",-0.05892117,-0.18206397,0.26700664,0.11969564,-0.40150702,-0.36751896,-0.5416863,-0.6158957,-0.0742094
66,0.5968918,0.6007412,"('inactive', 'active')",-0.6181258,-0.62477624,-0.16980481,-0.18786363,0.61717653,0.56763315,0.1065344,0.0889336,-0.0176008
67,0.9529917,0.8838431,"('doubtful', 'determined')",-0.075351715,-0.06505799,-0.52918756,-0.5323999,-0.5267114,-0.4338797,-0.0445647,-0.0368736,0.0076911
68,-1.10271,-1.1373321,"('dependent', 'independent')",-0.78748244,-0.82553726,-0.25751904,-0.27251005,-0.7391903,-0.7664577,-0.7217255,-0.7504593,-0.0287338
69,1.4465553,1.474157,"('lazy', 'industrious')",-0.8798132,-0.703235,0.45530134,0.6315428,-0.20023018,-0.22656512,0.2054533,0.2939749,0.0885216
70,-1.3067284,-1.2975929,"('lethargic', 'energetic')",-0.6033817,-0.67195237,-0.8201207,-0.91201264,0.5927296,0.6325575,-0.5343753,-0.5622501,-0.0278748
71,0.6289446,0.6330877,"('diffident', 'self-confident')",0.13984928,0.2053028,1.3775754,1.4600427,0.29384312,0.2583707,0.6100531,0.639201,0.0291479
72,-0.59797084,-0.585907,"('unambitious', 'ambitious')",0.13952439,0.0866351,-0.47145426,-0.5430536,-0.8541452,-0.7493663,-0.4460115,-0.4479229,-0.0019114
73,0.8148787,0.89153856,"('helpless', 'self-reliant')",1.1438867,1.2047821,0.44285363,0.4988242,-2.9540915,-2.904026,-0.1381181,-0.0772203,0.0608978
74,-0.3622884,-0.33255446,"('undedicated', 'dedicated')",0.15123756,0.20335831,-0.11879846,-0.20253417,-0.12951435,-0.15279847,-0.1148409,-0.1211322,-0.0062913
75,0.8140916,0.8962646,"('meek', 'impulsive')",-0.5501537,-0.5444887,-0.96910983,-0.97363216,-0.29826596,-0.18770507,-0.2508595,-0.2023903,0.0484692
76,-0.32097685,-0.2581691,"('anxious', 'daring')",0.31770825,0.31795064,-0.2629009,-0.3015982,-0.046755828,0.07398211,-0.0782313,-0.0419586,0.0362727
77,-0.9890789,-1.0455287,"('unmotivated', 'motivated')",-0.22848037,-0.32793078,-0.041236185,-0.13221122,-1.1800848,-1.1220269,-0.6097201,-0.6569244,-0.0472043
78,-0.22744003,-0.19794154,"('nonresilient', 'resilient')",-0.14148286,-0.085016415,0.1924872,0.26465362,0.012899322,0.02181559,-0.0408841,0.0008778,0.0417619
79,1.0298026,1.037808,"('wavering', 'unwavering')",0.5914261,0.5403586,0.40075567,0.31242028,0.2423472,0.2941764,0.5660829,0.5461908,-0.0198921
80,-1.6597232,-1.6219664,"('dominated', 'dominating')",-0.34299207,-0.37434813,-1.1450804,-1.1349201,-1.7896895,-1.6244222,-1.2343713,-1.1889142,0.0454571
81,-1.5107423,-1.5730903,"('submissive', 'aggressive')",-0.6579701,-0.9011272,-0.24282108,-0.45216838,-1.2246267,-1.1488683,-0.90904,-1.0188136,-0.1097736
82,-0.07819919,-0.05123187,"('poor', 'rich')",-0.41103557,-0.45871207,0.02733653,-0.0016652476,6.040287,6.196185,1.3945972,1.421144,0.0265468
83,-0.9111316,-0.87569076,"('powerless', 'powerful')",-0.36368883,-0.42279935,-0.29389945,-0.37502757,-1.7487221,-1.807948,-0.8293605,-0.8703664,-0.0410059
84,-0.12699349,-0.1895603,"('inferior', 'superior')",0.42677334,0.34827545,0.44112468,0.3374074,0.57228553,0.5201114,0.3282975,0.2540585,-0.074239
85,0.99841684,0.9837799,"('insignificant', 'prestigious')",0.23786624,0.30308995,0.96243703,0.96922076,0.4200505,0.36589724,0.6546926,0.655497,0.0008044
86,-1.6028411,-1.7107882,"('uninfluential', 'influential')",-0.7227873,-0.93521667,0.18695483,-0.121387914,-0.28226104,-0.44631073,-0.6052337,-0.8034259,-0.1981922
87,-0.41445062,-0.4022735,"('unsuccessful', 'successful')",0.07129555,-0.044224016,-0.12980337,-0.14538108,0.3133581,0.44796276,-0.0399001,-0.035979,0.0039211
88,-1.0541978,-1.0853622,"('low', 'eminent')",-0.4797815,-0.5726226,-0.0073382445,-0.24843098,0.0986041,0.043135736,-0.3606784,-0.46582,-0.1051416
