,boeing_male,boeing_female,tuple,co_male,co_female,average_male,average_female,female-male
23,0.94440943,1.087043,"('insincere', 'sincere')",6.3379965,6.3122826,3.6412029,3.6996627,0.0584598
24,0.6435549,0.77075636,"('dishonest', 'honest')",1.1201245,1.1247027,0.8818397,0.9477295,0.0658898
25,1.3257332,1.4379765,"('egoistic', 'altruistic')",1.20826,1.1788167,1.2669966,1.3083966,0.0414
26,2.5271184,2.266504,"('hardhearted', 'benevolent')",2.013098,1.9093841,2.2701082,2.087944,-0.1821642
27,-0.5069297,-0.475136,"('hardhearted', 'softhearted')",0.95310426,0.935886,0.2230873,0.230375,0.0072877
28,1.0752974,0.9252955,"('disloyal', 'loyal')",1.4954853,1.2568232,1.2853913,1.0910593,-0.194332
29,-0.6308817,-0.65336585,"('unfair', 'fair')",-0.82934207,-0.9181602,-0.7301119,-0.785763,-0.0556511
30,0.56612575,0.68694854,"('intolerant', 'tolerant')",0.2485911,0.39217454,0.4073584,0.5395615,0.1322031
31,-0.3583995,-0.27673668,"('evil', 'good')",-1.1200781,-1.060083,-0.7392388,-0.6684098,0.070829
32,0.44550487,0.44450918,"('unkind', 'kind')",1.2029308,1.0229721,0.8242179,0.7337406,-0.0904773
33,1.521314,1.4723676,"('wrong', 'right')",-0.383714,-0.40711764,0.5688,0.532625,-0.036175
34,-0.34888074,-0.13248342,"('mean', 'honorable')",5.1567717,5.421816,2.4039454,2.6446662,0.2407208
35,-0.13925731,-0.3993029,"('corrupt', 'incorrupt')",-0.59791917,-0.7664331,-0.3685882,-0.582868,-0.2142798
36,-0.5030049,-0.58510476,"('hostile', 'amicable')",-0.19293872,-0.336228,-0.3479718,-0.4606664,-0.1126946
37,-0.45443583,-0.48248798,"('fake', 'genuine')",0.1076141,0.13796924,-0.1734109,-0.1722594,0.0011515
38,0.39037362,0.43024826,"('untruthful', 'truthful')",0.12990896,0.18686101,0.2601413,0.3085546,0.0484133
39,1.4044856,1.6564816,"('exploitative', 'cooperative')",0.52730715,0.651075,0.9658964,1.1537783,0.1878819
40,-0.26945004,-0.113826714,"('stingy', 'generous')",-2.224862,-2.1903734,-1.247156,-1.1521001,0.0950559
41,0.09531968,0.17272419,"('unforgiving', 'forgiving')",0.6423034,0.5401775,0.3688115,0.3564509,-0.0123606
42,-1.197521,-1.0055609,"('unreliable', 'reliable')",-3.4200342,-3.3911462,-2.3087776,-2.1983535,0.1104241
43,-0.4078176,-0.28033623,"('irresponsible', 'responsible')",0.5810399,0.71931523,0.0866112,0.2194895,0.1328783
44,-2.0452929,-1.9861069,"('prejudiced', 'unprejudiced')",-1.6773129,-1.6177607,-1.8613029,-1.8019338,0.0593691
45,-0.38587147,-0.39511153,"('incompetent', 'competent')",0.10531335,-0.0024550539,-0.1402791,-0.1987833,-0.0585042
46,-0.28585213,-0.26879767,"('uncompetitive', 'competitive')",-0.598472,-0.6630143,-0.4421621,-0.465906,-0.0237439
47,0.82037455,0.8871342,"('stupid', 'smart')",5.0319085,5.1850004,2.9261415,3.0360672,0.1099257
48,0.40441963,0.4017715,"('unintelligent', 'intelligent')",-0.4684276,-0.44897628,-0.032004,-0.0236024,0.0084016
49,-0.13923202,-0.14688426,"('unable', 'able')",-0.8623887,-0.81286466,-0.5008103,-0.4798745,0.0209358
50,-0.7548193,-0.7528822,"('clumsy', 'skillful')",-0.270671,-0.36390233,-0.5127451,-0.5583923,-0.0456472
51,0.8439104,0.77409923,"('uneducated', 'educated')",1.0159218,0.82334274,0.9299161,0.798721,-0.1311951
52,0.1134069,-0.032828487,"('irrational', 'rational')",-0.35473892,-0.3808844,-0.120666,-0.2068564,-0.0861904
53,0.8707221,0.7994822,"('uncreative', 'creative')",0.6833193,0.63576466,0.7770207,0.7176235,-0.0593972
54,1.0362985,1.0171479,"('incapable', 'capable')",1.0622249,0.9092122,1.0492617,0.9631801,-0.0860816
55,0.25109735,0.36229247,"('incompetent', 'clever')",0.21546301,0.2555278,0.2332802,0.3089101,0.0756299
56,0.95185316,0.99483585,"('impractical', 'practical')",-0.5361866,-0.5478135,0.2078333,0.2235112,0.0156779
57,0.053401716,-0.15910034,"('unimaginative', 'imaginative')",-2.790723,-2.9371088,-1.3686607,-1.5481045,-0.1794438
58,0.77985096,0.713386,"('undiscriminating', 'discriminating')",0.67334986,0.72246647,0.7266004,0.7179263,-0.0086741
59,-0.053795088,-0.08227001,"('foolish', 'wise')",-0.3439191,-0.25011426,-0.1988571,-0.1661921,0.032665
60,0.13560231,0.45399696,"('inefficient', 'efficient')",-0.5220468,-0.23770463,-0.1932223,0.1081462,0.3013685
61,1.1665003,1.1112639,"('illogical', 'logical')",0.18803921,0.040620685,0.6772698,0.5759423,-0.1013275
62,0.9251606,1.1032871,"('incompetent', 'brilliant')",-0.025788415,0.13432711,0.4496861,0.6188071,0.169121
63,0.6828155,0.7542967,"('unperceptive', 'insightful')",0.21590617,0.28697893,0.4493608,0.5206378,0.071277
64,-0.42348775,-0.42135644,"('shy', 'confident')",-6.6069183,-6.5738215,-3.515203,-3.4975891,0.0176139
65,0.110067084,0.13490961,"('insecure', 'secure')",0.109283924,0.17669857,0.1096755,0.1558041,0.0461286
66,-0.76138115,-0.8951584,"('inactive', 'active')",0.53071135,0.4581793,-0.1153349,-0.2184896,-0.1031547
67,0.22903383,0.17047521,"('doubtful', 'determined')",-0.44973865,-0.4129562,-0.1103524,-0.1212405,-0.0108881
68,-1.1481166,-1.1562139,"('dependent', 'independent')",-1.7079881,-1.6786288,-1.4280524,-1.4174213,0.0106311
69,0.15773301,0.19194539,"('lazy', 'industrious')",-1.2834889,-1.1962202,-0.562878,-0.5021374,0.0607406
70,-0.41876483,-0.3461309,"('lethargic', 'energetic')",0.70639026,0.6329288,0.1438127,0.1433989,-0.0004138
71,1.7179041,1.7277769,"('diffident', 'self-confident')",0.2704466,0.22776924,0.9941753,0.9777731,-0.0164022
72,1.0864054,1.1482829,"('unambitious', 'ambitious')",-0.3784469,-0.29569992,0.3539792,0.4262915,0.0723123
73,0.33802086,0.42818058,"('helpless', 'self-reliant')",-3.8629496,-3.704236,-1.7624644,-1.6380277,0.1244367
74,1.5573977,1.6640065,"('undedicated', 'dedicated')",0.46196032,0.44412205,1.0096791,1.0540643,0.0443852
75,-0.8609628,-1.0186411,"('meek', 'impulsive')",-0.29517156,-0.27721316,-0.5780672,-0.6479272,-0.06986
76,-0.42439657,-0.2963672,"('anxious', 'daring')",-0.065513805,-0.05480907,-0.2449552,-0.1755881,0.0693671
77,-0.0049058907,0.14653078,"('unmotivated', 'motivated')",-1.3051121,-1.2067814,-0.655009,-0.5301253,0.1248837
78,-0.0687516,-0.044514947,"('nonresilient', 'resilient')",-0.21259043,-0.1523777,-0.140671,-0.0984463,0.0422247
79,-0.5497289,-0.6783987,"('wavering', 'unwavering')",-0.22497427,-0.3144241,-0.3873516,-0.4964114,-0.1090598
80,0.41327247,0.3169415,"('dominated', 'dominating')",-0.38009837,-0.5092291,0.016587,-0.0961438,-0.1127308
81,-0.057266716,-0.14900534,"('submissive', 'aggressive')",-0.7722674,-0.8881701,-0.4147671,-0.5185877,-0.1038206
82,-0.18269601,-0.21450646,"('poor', 'rich')",6.411427,6.31544,3.1143656,3.0504668,-0.0638988
83,0.62564766,0.69507486,"('powerless', 'powerful')",-1.5646666,-1.5599741,-0.4695095,-0.4324496,0.0370599
84,0.62527364,0.60939306,"('inferior', 'superior')",0.29266116,0.32912216,0.4589674,0.4692576,0.0102902
85,0.48836502,0.63445866,"('insignificant', 'prestigious')",-0.390245,-0.3670379,0.04906,0.1337104,0.0846504
86,1.359536,1.1884731,"('uninfluential', 'influential')",0.06580292,-0.1551741,0.7126695,0.5166495,-0.19602
87,0.7578801,0.6906095,"('unsuccessful', 'successful')",0.6973012,0.5141086,0.7275907,0.6023591,-0.1252316
88,0.25703797,0.15281835,"('low', 'eminent')",-0.1258088,-0.3540872,0.0656146,-0.1006344,-0.166249
