,tenet_male,tenet_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
28,-0.5126022,-0.6166889,"('disloyal', 'loyal')",0.01548529,-0.10628517,0.9495038,0.8158646,0.1507956,0.0309635,-0.1198321
29,-0.1693387,-0.10433774,"('unfair', 'fair')",-0.6937695,-0.6553726,-0.462762,-0.54841864,-0.4419568,-0.436043,0.0059138
30,-0.36597794,-0.45224515,"('intolerant', 'tolerant')",0.97952026,0.92911166,1.1283045,1.0130403,0.5806156,0.4966356,-0.08398
31,-1.5493708,-1.3436328,"('evil', 'good')",-0.8762507,-0.7640059,-1.346744,-1.316887,-1.2574552,-1.1415086,0.1159466
32,0.026444305,-0.19095838,"('unkind', 'kind')",2.004115,1.91259,1.343939,1.1407983,1.1248328,0.9541434,-0.1706894
33,0.33556497,0.33234194,"('wrong', 'right')",0.7035802,0.7276552,-0.62420994,-0.5827422,0.1383118,0.159085,0.0207732
34,0.053785346,0.20247746,"('mean', 'honorable')",0.4705658,0.6159889,5.2661033,5.4199386,1.9301515,2.0794683,0.1493168
35,0.04332359,0.028513335,"('corrupt', 'incorrupt')",-0.94530565,-0.9124603,-0.5243061,-0.48893762,-0.4754294,-0.4576282,0.0178012
36,-0.96516937,-0.8777495,"('hostile', 'amicable')",-1.0204195,-1.0078403,-0.49653774,-0.5962794,-0.8273755,-0.8272897,8.58e-05
37,0.39255148,0.45144236,"('fake', 'genuine')",0.22315882,0.1854375,-0.061891045,-0.031269085,0.1846064,0.2018703,0.0172639
38,-0.78526336,-0.70897484,"('untruthful', 'truthful')",0.3527074,0.43950176,0.16238779,0.29204646,-0.0900561,0.0075245,0.0975806
39,0.8212084,0.7335041,"('exploitative', 'cooperative')",0.67060804,0.68048054,0.1875689,0.20257315,0.5597951,0.5388526,-0.0209425
40,-0.51724994,-0.42306927,"('stingy', 'generous')",0.6914786,0.8048943,-2.1652532,-2.1596553,-0.6636748,-0.5926101,0.0710647
41,-0.36801904,-0.33404937,"('unforgiving', 'forgiving')",0.8018768,0.85170424,0.16654566,0.09424026,0.2001345,0.203965,0.0038305
42,0.6323191,0.7023227,"('unreliable', 'reliable')",1.4502443,1.4985228,-2.551896,-2.475589,-0.1564442,-0.0915812,0.064863
43,-0.55257326,-0.48136222,"('irresponsible', 'responsible')",1.2858405,1.3556991,0.355547,0.344933,0.3629381,0.4064233,0.0434852
44,0.82309276,0.81258637,"('prejudiced', 'unprejudiced')",-0.7741813,-0.66546345,-1.3538095,-1.3386892,-0.434966,-0.3971887,0.0377773
45,-1.5103947,-1.3451142,"('incompetent', 'competent')",0.15998296,0.31126225,0.023570508,-0.0446367,-0.4422804,-0.3594962,0.0827842
46,-0.39955053,-0.38518506,"('uncompetitive', 'competitive')",0.29147142,0.34989363,-0.8245442,-0.8933753,-0.3108744,-0.3095556,0.0013188
47,0.03237693,0.1399343,"('stupid', 'smart')",1.2377502,1.2136499,5.4369297,5.462463,2.2356857,2.2720157,0.03633
48,-0.8863195,-0.9679514,"('unintelligent', 'intelligent')",0.6658807,0.66625977,0.70671684,0.6742651,0.1620927,0.1241911,-0.0379016
49,0.21539438,0.27835166,"('unable', 'able')",0.69764614,0.7944304,-0.047067367,0.052939467,0.2886577,0.3752405,0.0865828
50,0.39623412,0.40559366,"('clumsy', 'skillful')",0.9688343,0.937858,0.108262986,0.08893127,0.4911105,0.477461,-0.0136495
51,-0.447078,-0.6275951,"('uneducated', 'educated')",0.7698597,0.64685297,0.30166572,0.19038053,0.2081491,0.0698795,-0.1382696
52,-0.40398365,-0.5496121,"('irrational', 'rational')",-0.028626472,-0.23751175,0.06660853,-0.046042178,-0.1220005,-0.277722,-0.1557215
53,-1.2782415,-1.2531599,"('uncreative', 'creative')",-0.005655216,-0.12131347,0.28636557,0.20026542,-0.3325104,-0.3914026,-0.0588922
54,-0.6688236,-0.7651503,"('incapable', 'capable')",0.38728634,0.3065772,0.44064334,0.50770754,0.0530354,0.0163781,-0.0366573
55,-0.46215075,-0.48686656,"('incompetent', 'clever')",-0.30938557,-0.35328957,0.3777876,0.32099122,-0.1312496,-0.173055,-0.0418054
56,0.58793825,0.53235173,"('impractical', 'practical')",1.0928658,1.0823337,-0.027256053,-0.071786,0.5511827,0.5142998,-0.0368829
57,-1.351429,-1.3840464,"('unimaginative', 'imaginative')",-0.29676768,-0.2857129,-3.055764,-3.10542,-1.5679868,-1.5917265,-0.0237397
58,-1.6074964,-1.4922179,"('undiscriminating', 'discriminating')",-0.8857693,-0.8635688,-0.4693892,-0.4464534,-0.9875516,-0.93408,0.0534716
59,0.3314203,0.31522235,"('foolish', 'wise')",0.9150815,0.8614283,0.20199412,0.24000052,0.482832,0.472217,-0.010615
60,-0.07790497,-0.07634141,"('inefficient', 'efficient')",0.4700466,0.53524894,0.110396884,0.16701184,0.1675128,0.2086398,0.041127
61,-0.9110666,-1.0023015,"('illogical', 'logical')",0.17651005,0.086394496,0.638236,0.47088107,-0.0321069,-0.148342,-0.1162351
62,0.23576392,0.2904687,"('incompetent', 'brilliant')",0.61533856,0.784278,0.69820887,0.82241505,0.5164371,0.6323872,0.1159501
63,-0.23292981,-0.11147709,"('unperceptive', 'insightful')",0.8796523,0.9597411,0.5288734,0.6135672,0.3918653,0.4872771,0.0954118
64,0.50858605,0.40128148,"('shy', 'confident')",0.31389007,0.28559875,-5.7100472,-5.731794,-1.6291904,-1.6816379,-0.0524475
65,-0.02583658,-0.27509087,"('insecure', 'secure')",-0.35317686,-0.48504713,-0.069350265,-0.1430527,-0.1494546,-0.3010636,-0.151609
66,-0.31477186,-0.26839846,"('inactive', 'active')",-0.72545123,-0.68038404,0.3557821,0.42708007,-0.228147,-0.1739008,0.0542462
67,0.87374353,0.7759868,"('doubtful', 'determined')",0.21154775,0.15260541,-0.08704721,-0.110627204,0.332748,0.272655,-0.060093
68,-0.38569918,-0.42838132,"('dependent', 'independent')",-0.9900917,-1.0714918,-1.043688,-0.99618393,-0.806493,-0.832019,-0.025526
69,0.108382925,0.21284562,"('lazy', 'industrious')",1.151352,1.2833996,-0.7190454,-0.54584116,0.1802299,0.3168013,0.1365714
70,-0.00941149,0.037034497,"('lethargic', 'energetic')",-0.11563505,-0.050855126,0.16180247,0.19247507,0.012252,0.0595515,0.0472995
71,0.4101099,0.449578,"('diffident', 'self-confident')",2.4207096,2.4978664,0.5562469,0.5785582,1.1290221,1.1753342,0.0463121
72,-0.11134351,-0.13556239,"('unambitious', 'ambitious')",-0.41229615,-0.3572151,-0.7819688,-0.69215524,-0.4352028,-0.3949776,0.0402252
73,0.7323979,0.77544004,"('helpless', 'self-reliant')",0.5356206,0.48315832,-3.398165,-3.2805495,-0.7100488,-0.6739837,0.0360651
74,-0.35621324,-0.29301488,"('undedicated', 'dedicated')",0.6673464,0.6777268,-0.21078506,-0.25675747,0.0334494,0.0426515,0.0092021
75,0.33545938,0.44903046,"('meek', 'impulsive')",-0.91846454,-0.7917197,-0.90442574,-0.728097,-0.4958103,-0.3569287,0.1388816
76,0.6376521,0.6450851,"('anxious', 'daring')",-0.14840326,-0.13168728,-0.2567749,-0.25752512,0.0774913,0.0852909,0.0077996
77,-0.43728945,-0.46740314,"('unmotivated', 'motivated')",0.026376931,0.08313296,-1.3497952,-1.2594652,-0.5869026,-0.5479118,0.0389908
78,-0.7278836,-0.5713018,"('nonresilient', 'resilient')",1.6185269,1.7784818,-0.05297987,-0.008955743,0.2792212,0.3994081,0.1201869
79,-0.21240409,-0.21242252,"('wavering', 'unwavering')",-0.46867853,-0.45945075,-0.5959588,-0.5068791,-0.4256805,-0.3929175,0.032763
80,0.463036,0.40192252,"('dominated', 'dominating')",-0.013778247,-0.020142317,-0.548162,-0.47550407,-0.0329681,-0.0312413,0.0017268
81,0.4195214,0.19115134,"('submissive', 'aggressive')",0.2696082,0.24625377,-0.5362487,-0.50330406,0.0509603,-0.0219663,-0.0729266
82,-0.5856846,-0.65612394,"('poor', 'rich')",0.29659754,0.24300075,6.169472,6.072486,1.9601285,1.8864543,-0.0736742
83,-0.04433867,-0.058277152,"('powerless', 'powerful')",0.48266,0.5326299,-1.0261016,-1.0431147,-0.1959267,-0.1895873,0.0063394
84,0.101025894,0.0114715565,"('inferior', 'superior')",0.6068472,0.463654,0.5086336,0.4603374,0.4055022,0.311821,-0.0936812
85,-0.1611697,-0.17395413,"('insignificant', 'prestigious')",1.0091289,0.9370825,-0.1406002,-0.1675846,0.2357863,0.1985146,-0.0372717
86,-1.2797321,-1.33071,"('uninfluential', 'influential')",0.33335364,0.25477722,-0.3478656,-0.45468843,-0.4314147,-0.5102071,-0.0787924
87,0.009331398,-0.09194721,"('unsuccessful', 'successful')",0.6329814,0.65092015,0.773856,0.78045565,0.4720563,0.4464762,-0.0255801
88,-0.24683431,-0.4767863,"('low', 'eminent')",0.20046131,0.08014488,-0.05713377,-0.20198606,-0.0345023,-0.1995425,-0.1650402
