,texas_male,texas_female,tuple,instruments_male,instruments_female,inc_male,inc_female,average_male,average_female,female-male
47,-0.5334008,-0.43920097,"('stupid', 'smart')",-0.31790665,-0.30903512,5.086672,5.1720986,1.4117881,1.4746208,0.0628327
48,0.6307983,0.6198002,"('unintelligent', 'intelligent')",1.1013422,1.0330421,0.8034262,0.7767838,0.8451889,0.8098753,-0.0353136
49,-0.70035386,-0.63545537,"('unable', 'able')",0.12501441,0.20457098,-0.08231056,0.058029555,-0.2192167,-0.1242849,0.0949318
50,0.63006985,0.6485397,"('clumsy', 'skillful')",0.00472185,-0.039989643,0.22598144,0.21610793,0.2869244,0.274886,-0.0120384
51,0.4782389,0.36602733,"('uneducated', 'educated')",-0.40613565,-0.5667974,0.62547,0.5282878,0.2325244,0.1091726,-0.1233518
52,0.238193,0.066051364,"('irrational', 'rational')",0.31406888,0.20380162,-0.1110981,-0.22175243,0.1470546,0.0160335,-0.1310211
53,-0.020274501,-0.12673411,"('uncreative', 'creative')",0.5560706,0.40647277,0.44714427,0.36439246,0.3276468,0.2147104,-0.1129364
54,-0.27505744,-0.3077679,"('incapable', 'capable')",-0.2899262,-0.3251879,0.9125382,0.9950826,0.1158515,0.1207089,0.0048574
55,0.60521924,0.6868862,"('incompetent', 'clever')",-0.5387571,-0.65323627,0.09583369,0.05808322,0.0540986,0.0305777,-0.0235209
56,-0.29702422,-0.2842856,"('impractical', 'practical')",0.131012,-0.0060397126,-0.17920919,-0.17017604,-0.1150738,-0.1535005,-0.0384267
57,-0.09106398,-0.15335758,"('unimaginative', 'imaginative')",-0.6752851,-0.8543615,-2.3194828,-2.4481788,-1.0286106,-1.1519659,-0.1233553
58,0.50739264,0.46174031,"('undiscriminating', 'discriminating')",0.9263849,0.7746931,-0.08855055,-0.10400189,0.448409,0.3774772,-0.0709318
59,-0.069323435,-0.16227841,"('foolish', 'wise')",-0.26726377,-0.22195752,0.3245986,0.33539656,-0.0039962,-0.0162798,-0.0122836
60,0.47249183,0.57574,"('inefficient', 'efficient')",-0.06341467,-0.07843547,0.16170976,0.22242147,0.1902623,0.2399087,0.0496464
61,0.5755955,0.49797875,"('illogical', 'logical')",0.24160802,0.10496256,0.35965616,0.21965167,0.3922865,0.2741977,-0.1180888
62,-0.2079148,-0.11475208,"('incompetent', 'brilliant')",-0.7068672,-0.6740513,0.25648248,0.3931753,-0.2194332,-0.131876,0.0875572
63,0.3361331,0.35177407,"('unperceptive', 'insightful')",-0.24284804,-0.37301418,0.8142579,0.8360236,0.3025143,0.2715945,-0.0309198
64,0.07802816,0.085781746,"('shy', 'confident')",-0.8699284,-0.91247064,-5.923399,-5.954089,-2.238433,-2.2602593,-0.0218263
65,0.4082486,0.43350863,"('insecure', 'secure')",-0.2454446,-0.32830122,-0.107321054,-0.14498116,0.0184943,-0.0132579,-0.0317522
66,0.24405862,0.28318912,"('inactive', 'active')",-0.37457478,-0.30896103,0.77788126,0.80382645,0.2157884,0.2593515,0.0435631
67,0.15118556,0.17525578,"('doubtful', 'determined')",-0.74872094,-0.68931276,-0.5715789,-0.5236675,-0.3897048,-0.3459082,0.0437966
68,-0.026861727,0.0014893934,"('dependent', 'independent')",-0.79238737,-0.8193865,-0.56182176,-0.5672926,-0.460357,-0.4617299,-0.0013729
69,0.45140737,0.46259364,"('lazy', 'industrious')",1.1014713,1.193613,-0.4857651,-0.4142203,0.3557045,0.4139955,0.058291
70,-0.21886058,-0.14051795,"('lethargic', 'energetic')",-1.9912937,-2.0431454,0.18384098,0.15774786,-0.6754378,-0.6753052,0.0001326
71,1.1778156,1.1387454,"('diffident', 'self-confident')",1.1380565,1.1748981,0.68641865,0.7041077,1.0007636,1.0059171,0.0051535
72,0.48923713,0.5598391,"('unambitious', 'ambitious')",0.26642287,0.3360373,-1.0586305,-1.0045482,-0.1009902,-0.0362239,0.0647663
73,0.76092,0.784171,"('helpless', 'self-reliant')",-0.070881724,-0.044894412,-3.1942682,-3.1476798,-0.8347433,-0.8028011,0.0319422
74,1.3777465,1.4046915,"('undedicated', 'dedicated')",0.16682073,-0.015884064,0.07715936,-0.012470931,0.5405755,0.4587788,-0.0817967
75,-0.48817086,-0.42178902,"('meek', 'impulsive')",-0.6752445,-0.5733616,-0.28886738,-0.18486008,-0.4840943,-0.3933369,0.0907574
76,0.23785348,0.33268598,"('anxious', 'daring')",-0.593687,-0.6197749,0.20120987,0.27292502,-0.0515412,-0.0047213,0.0468199
77,-0.19016214,-0.20621952,"('unmotivated', 'motivated')",0.5670379,0.5204218,-0.7849259,-0.7145113,-0.1360167,-0.1334363,0.0025804
78,0.22948387,0.26604074,"('nonresilient', 'resilient')",0.8194618,0.75209874,0.37261838,0.44243926,0.4738547,0.4868596,0.0130049
79,-0.14715913,-0.24630697,"('wavering', 'unwavering')",-0.6263827,-0.75487745,-0.34891102,-0.30735114,-0.374151,-0.4361785,-0.0620275
80,0.5090814,0.5774838,"('dominated', 'dominating')",-0.9636673,-0.8528818,-0.89100593,-0.79900783,-0.4485306,-0.3581353,0.0903953
81,-0.32747984,-0.38134828,"('submissive', 'aggressive')",-1.0255878,-1.0994447,-0.68278027,-0.65396196,-0.678616,-0.711585,-0.032969
82,-0.6246703,-0.5767702,"('poor', 'rich')",0.26153085,0.079053536,5.4288125,5.454544,1.6885576,1.6522757,-0.0362819
83,0.34103036,0.37932998,"('powerless', 'powerful')",0.3568523,0.39302373,-0.8281043,-0.8173481,-0.0434072,-0.0149981,0.0284091
84,0.66524214,0.60198617,"('inferior', 'superior')",0.9373241,0.951639,0.88170195,0.85009784,0.8280894,0.801241,-0.0268484
85,1.447221,1.3852186,"('insignificant', 'prestigious')",1.3135691,1.3257947,0.5755809,0.6027275,1.1121236,1.1045802,-0.0075434
86,0.19973592,0.05331053,"('uninfluential', 'influential')",-0.11268068,-0.45759127,-0.2646735,-0.46183878,-0.0592061,-0.2887065,-0.2295004
87,0.5109954,0.45739534,"('unsuccessful', 'successful')",0.32735482,0.36584058,0.89611053,0.9938386,0.5781536,0.6056915,0.0275379
88,0.40325943,0.30867967,"('low', 'eminent')",0.37181252,0.25870088,0.11739017,0.11844322,0.2974874,0.2286079,-0.0688795
