,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
25,-1.1480659,-1.0834754,"('egoistic', 'altruistic')",-0.36739853,-0.19668207,1.1565326,1.112504,-0.1196439,-0.0558845,0.0637594
26,-0.4509436,-0.59227574,"('hardhearted', 'benevolent')",1.1871167,1.0963169,1.2753639,1.1187468,0.6705124,0.5409293,-0.1295831
27,-0.8453301,-0.76538813,"('hardhearted', 'softhearted')",0.11858398,0.13491705,0.61780727,0.55441016,-0.036313,-0.0253537,0.0109593
28,0.024800252,-0.23684245,"('disloyal', 'loyal')",0.055016704,-0.13270697,1.0799732,0.8276453,0.3865967,0.1526986,-0.2338981
29,-0.29125568,-0.27543133,"('unfair', 'fair')",-1.2531557,-1.2239829,-0.79277015,-0.908497,-0.7790605,-0.8026371,-0.0235766
30,0.91981775,0.9587303,"('intolerant', 'tolerant')",1.5431172,1.55468,0.6389976,0.8465281,1.0339775,1.1199795,0.086002
31,-1.7030851,-1.4248737,"('evil', 'good')",-1.8519504,-1.585853,-1.0662315,-1.021387,-1.5404224,-1.3440379,0.1963845
32,0.030202234,-0.120664105,"('unkind', 'kind')",1.1096178,0.856559,1.2047368,1.0756388,0.7815189,0.6038446,-0.1776743
33,0.17792235,0.26959154,"('wrong', 'right')",0.57529247,0.7187488,-0.56258,-0.52119976,0.0635449,0.1557135,0.0921686
34,-0.1612263,0.070728704,"('mean', 'honorable')",-0.25998777,-0.013435967,5.2345486,5.474274,1.6044448,1.8438557,0.2394109
35,-0.8266938,-0.88251394,"('corrupt', 'incorrupt')",-2.3038342,-2.1930096,-0.6119805,-0.7838491,-1.2475028,-1.2864575,-0.0389547
36,-1.7923591,-1.6876936,"('hostile', 'amicable')",-1.9377663,-1.7247633,-0.34701204,-0.40721813,-1.3590458,-1.2732251,0.0858207
37,1.0649434,1.0617776,"('fake', 'genuine')",0.119242854,0.1018257,0.16475977,0.14825179,0.4496487,0.437285,-0.0123637
38,0.23544194,0.29821452,"('untruthful', 'truthful')",-0.13730565,-0.005406834,0.09446105,0.14217623,0.0641991,0.1449946,0.0807955
39,1.3904821,1.3464388,"('exploitative', 'cooperative')",1.607354,1.522541,0.78854036,0.88585025,1.2621255,1.25161,-0.0105155
40,-0.056074236,-0.008357815,"('stingy', 'generous')",-0.29224914,-0.22362374,-2.6889381,-2.6915476,-1.0124205,-0.9745097,0.0379108
41,0.16353373,0.23213676,"('unforgiving', 'forgiving')",-0.2860558,-0.1524376,0.40312997,0.42058578,0.093536,0.1667616,0.0732256
42,1.2091632,1.2411605,"('unreliable', 'reliable')",0.2605861,0.39674956,-2.906601,-2.7661421,-0.4789505,-0.3760773,0.1028732
43,0.48429656,0.53249705,"('irresponsible', 'responsible')",1.3825374,1.394718,0.4349792,0.60355365,0.767271,0.8435896,0.0763186
44,-0.029908415,-0.0069846846,"('prejudiced', 'unprejudiced')",-0.05938256,0.048543073,-0.9353171,-0.89145553,-0.341536,-0.283299,0.058237
45,0.8024698,0.77781105,"('incompetent', 'competent')",0.72522646,0.69428545,-0.14810711,-0.19986461,0.459863,0.4240773,-0.0357857
46,1.1857567,1.0942343,"('uncompetitive', 'competitive')",1.5717527,1.4686389,-1.0495205,-1.0136693,0.5693296,0.5164014,-0.0529282
47,0.09327266,0.23229334,"('stupid', 'smart')",1.4140424,1.4664557,5.2783976,5.456626,2.2619042,2.385125,0.1232208
48,-1.003267,-1.0354096,"('unintelligent', 'intelligent')",-0.8178293,-0.88226825,-0.73519427,-0.6912883,-0.8520969,-0.8696554,-0.0175585
49,-0.45823064,-0.35566565,"('unable', 'able')",-0.027622394,0.17120685,-0.3124369,-0.11245888,-0.2660967,-0.0989726,0.1671241
50,0.35948107,0.41688964,"('clumsy', 'skillful')",-0.39514604,-0.26570216,-0.43539044,-0.43036973,-0.1570185,-0.0930608,0.0639577
51,0.00395957,-0.23287058,"('uneducated', 'educated')",-0.31283018,-0.50568825,0.4868736,0.3648708,0.0593343,-0.1245627,-0.183897
52,-1.1437538,-1.1581016,"('irrational', 'rational')",-1.0301533,-0.96654475,-0.33096698,-0.3188426,-0.834958,-0.8144963,0.0204617
53,-0.9368582,-0.923826,"('uncreative', 'creative')",0.66621727,0.7609613,0.36602253,0.41332024,0.0317939,0.0834852,0.0516913
54,-0.4717617,-0.56692684,"('incapable', 'capable')",0.6381595,0.60661215,0.9508426,0.9636248,0.3724135,0.3344367,-0.0379768
55,0.34991157,0.36563927,"('incompetent', 'clever')",0.9227306,0.8713236,0.193525,0.27107918,0.4887224,0.5026807,0.0139583
56,1.3891044,1.3351676,"('impractical', 'practical')",1.9291172,1.880664,-0.05733713,-0.012880953,1.0869615,1.0676502,-0.0193113
57,0.3386002,0.18890496,"('unimaginative', 'imaginative')",-0.05607982,-0.11578117,-3.0009315,-3.063449,-0.9061371,-0.9967751,-0.090638
58,0.28206134,0.30460003,"('undiscriminating', 'discriminating')",0.3905596,0.5037971,0.058176484,0.07147576,0.2435991,0.293291,0.0496919
59,0.031589765,0.067210555,"('foolish', 'wise')",0.2753256,0.31988308,-0.09103947,0.02865745,0.0719586,0.1385837,0.0666251
60,0.85374683,0.9211531,"('inefficient', 'efficient')",1.4568943,1.3456572,-0.14530902,0.06869008,0.7217774,0.7785002,0.0567228
61,-0.2329557,-0.3551219,"('illogical', 'logical')",0.027969267,-0.13461512,-0.11729556,-0.22398293,-0.1074273,-0.2379067,-0.1304794
62,0.66471153,0.70434904,"('incompetent', 'brilliant')",1.3597014,1.3756412,-0.06266859,0.16482946,0.6539148,0.7482733,0.0943585
63,0.67925674,0.7305671,"('unperceptive', 'insightful')",0.983242,1.0237486,0.0033211033,0.24620101,0.5552733,0.6668389,0.1115656
64,1.0377661,0.97357565,"('shy', 'confident')",0.21596341,0.065728806,-5.729348,-5.6139665,-1.4918729,-1.5248874,-0.0330145
65,0.14944442,-0.023989862,"('insecure', 'secure')",0.62839854,0.29997447,0.5344568,0.5992861,0.4374332,0.2917569,-0.1456763
66,0.19135506,0.14627206,"('inactive', 'active')",-0.53597224,-0.47973025,0.3570401,0.32834762,0.004141,-0.0017035,-0.0058445
67,0.86978996,0.8427176,"('doubtful', 'determined')",-0.07138041,-0.0018115658,-0.1988148,-0.14515644,0.1998649,0.2319165,0.0320516
68,-0.0057515344,-0.01262814,"('dependent', 'independent')",-0.92706615,-0.9244555,-1.613755,-1.5127914,-0.8488576,-0.816625,0.0322326
69,-0.21210882,-0.022634935,"('lazy', 'industrious')",-0.19971415,-0.0026563518,-1.4014965,-1.2492193,-0.6044398,-0.4248369,0.1796029
70,1.1690081,1.1167978,"('lethargic', 'energetic')",0.48879614,0.44124454,0.67418265,0.70184255,0.777329,0.7532949,-0.0240341
71,0.19321233,0.16238937,"('diffident', 'self-confident')",1.9731222,1.9525685,0.16201696,0.17858979,0.7761172,0.7645159,-0.0116013
72,-0.35886636,-0.42018193,"('unambitious', 'ambitious')",-0.39545298,-0.50042963,-0.36806622,-0.2786634,-0.3741285,-0.3997583,-0.0256298
73,1.4080275,1.3801556,"('helpless', 'self-reliant')",0.89137256,0.9895007,-3.364036,-3.2320611,-0.3548787,-0.2874683,0.0674104
74,0.9273266,0.99183846,"('undedicated', 'dedicated')",1.0841911,1.1284227,-0.022278111,0.016284313,0.6630799,0.7121818,0.0491019
75,0.17240413,0.1583251,"('meek', 'impulsive')",-1.2845136,-1.088012,-0.3355881,-0.31990883,-0.4825658,-0.4165319,0.0660339
76,0.99258894,1.0504919,"('anxious', 'daring')",0.82571083,0.8779061,0.20525892,0.21735501,0.6745195,0.715251,0.0407315
77,-0.15345517,-0.09884611,"('unmotivated', 'motivated')",-0.032191165,0.005217297,-1.314674,-1.1817436,-0.5001068,-0.4251241,0.0749827
78,-0.8880965,-0.87128395,"('nonresilient', 'resilient')",0.45400494,0.49415067,-0.8114113,-0.6912034,-0.4151676,-0.3561122,0.0590554
79,-0.24404329,-0.24895282,"('wavering', 'unwavering')",-1.2660805,-1.1053768,-0.37646848,-0.38533026,-0.628864,-0.5798867,0.0489773
80,1.0571913,0.80603236,"('dominated', 'dominating')",1.121061,0.89920944,-0.20169732,-0.33799994,0.6588516,0.4557473,-0.2031043
81,0.55088186,0.25266778,"('submissive', 'aggressive')",0.46460694,0.1373648,-0.5470257,-0.5661843,0.1561544,-0.0587172,-0.2148716
82,-0.24085148,-0.26278678,"('poor', 'rich')",0.26837307,0.3271005,6.3308196,6.3047414,2.1194471,2.1230184,0.0035713
83,-0.07758087,-0.09966485,"('powerless', 'powerful')",0.5234382,0.59051436,-1.1528364,-1.1625953,-0.2356597,-0.2239153,0.0117444
84,-0.3835845,-0.47954708,"('inferior', 'superior')",-0.21897323,-0.30788136,0.24777356,0.24007767,-0.1182614,-0.1824503,-0.0641889
85,-0.7540478,-0.70275044,"('insignificant', 'prestigious')",-0.33960867,-0.16773976,-0.617993,-0.6104953,-0.5705498,-0.4936618,0.076888
86,-0.6590583,-0.73545426,"('uninfluential', 'influential')",0.24657556,0.091723435,-0.3094346,-0.39566064,-0.2406391,-0.3464638,-0.1058247
87,0.8810805,0.60896736,"('unsuccessful', 'successful')",1.745204,1.5705888,0.4966368,0.5113809,1.0409738,0.896979,-0.1439948
88,-0.42590335,-0.59136313,"('low', 'eminent')",0.5851575,0.41790205,-0.15508084,-0.27495328,0.0013911,-0.1494715,-0.1508626
