,cigarette_male,cigarette_female,tuple,average_male,average_female,female-male
46,-0.72538245,-0.6278507,"('uncompetitive', 'competitive')",-0.7253824,-0.6278507,0.0975317
47,5.575525,5.7350593,"('stupid', 'smart')",5.5755248,5.7350593,0.1595345
48,0.9776728,0.91697913,"('unintelligent', 'intelligent')",0.9776728,0.9169791,-0.0606937
49,-0.24051918,-0.15620941,"('unable', 'able')",-0.2405192,-0.1562094,0.0843098
50,-0.7376938,-0.7414379,"('clumsy', 'skillful')",-0.7376938,-0.7414379,-0.0037441
51,0.41336155,0.6040341,"('uneducated', 'educated')",0.4133615,0.6040341,0.1906726
52,0.025848117,-0.12009936,"('irrational', 'rational')",0.0258481,-0.1200994,-0.1459475
53,0.3820892,0.22464904,"('uncreative', 'creative')",0.3820892,0.224649,-0.1574402
54,1.1501853,1.2528758,"('incapable', 'capable')",1.1501853,1.2528758,0.1026905
55,0.5248546,0.80337316,"('incompetent', 'clever')",0.5248546,0.8033732,0.2785186
56,0.32094795,0.62015533,"('impractical', 'practical')",0.3209479,0.6201553,0.2992074
57,-2.7111595,-2.7468908,"('unimaginative', 'imaginative')",-2.7111595,-2.7468908,-0.0357313
58,0.26019174,0.2086389,"('undiscriminating', 'discriminating')",0.2601917,0.2086389,-0.0515528
59,0.11465559,0.033768665,"('foolish', 'wise')",0.1146556,0.0337687,-0.0808869
60,0.5701969,0.9090934,"('inefficient', 'efficient')",0.5701969,0.9090934,0.3388965
61,0.30116662,0.16798672,"('illogical', 'logical')",0.3011666,0.1679867,-0.1331799
62,0.77452505,1.2041014,"('incompetent', 'brilliant')",0.774525,1.2041014,0.4295764
63,0.457103,0.5706434,"('unperceptive', 'insightful')",0.457103,0.5706434,0.1135404
64,-7.322442,-6.9982734,"('shy', 'confident')",-7.3224421,-6.9982734,0.3241687
65,-0.10803901,0.15088889,"('insecure', 'secure')",-0.108039,0.1508889,0.2589279
66,-0.6067713,-0.8187769,"('inactive', 'active')",-0.6067713,-0.8187769,-0.2120056
67,-0.32844156,-0.4140309,"('doubtful', 'determined')",-0.3284416,-0.4140309,-0.0855893
68,-1.2544625,-1.1389884,"('dependent', 'independent')",-1.2544625,-1.1389884,0.1154741
69,-1.9859469,-2.1235116,"('lazy', 'industrious')",-1.9859469,-2.1235116,-0.1375647
70,0.400782,0.6894123,"('lethargic', 'energetic')",0.400782,0.6894123,0.2886303
71,0.57209355,0.55381787,"('diffident', 'self-confident')",0.5720935,0.5538179,-0.0182756
72,0.5353305,0.69409376,"('unambitious', 'ambitious')",0.5353305,0.6940938,0.1587633
73,-3.0836115,-2.8274388,"('helpless', 'self-reliant')",-3.0836115,-2.8274388,0.2561727
74,0.15617774,0.11796871,"('undedicated', 'dedicated')",0.1561777,0.1179687,-0.038209
75,-0.97087353,-0.9743963,"('meek', 'impulsive')",-0.9708735,-0.9743963,-0.0035228
76,0.3863748,0.36937127,"('anxious', 'daring')",0.3863748,0.3693713,-0.0170035
77,-1.2492123,-1.0638871,"('unmotivated', 'motivated')",-1.2492123,-1.0638871,0.1853252
78,-0.29051578,-0.38848364,"('nonresilient', 'resilient')",-0.2905158,-0.3884836,-0.0979678
79,0.00033621863,-0.23612946,"('wavering', 'unwavering')",0.0003362,-0.2361295,-0.2364657
80,0.056703277,0.13029131,"('dominated', 'dominating')",0.0567033,0.1302913,0.073588
81,-0.46205378,-0.19504856,"('submissive', 'aggressive')",-0.4620538,-0.1950486,0.2670052
82,6.0227284,6.3107777,"('poor', 'rich')",6.0227284,6.3107777,0.2880493
83,-0.28323993,-0.28278446,"('powerless', 'powerful')",-0.2832399,-0.2827845,0.0004554
84,0.21236414,0.20726356,"('inferior', 'superior')",0.2123641,0.2072636,-0.0051005
85,0.04105401,-0.36580738,"('insignificant', 'prestigious')",0.041054,-0.3658074,-0.4068614
86,0.879761,0.7474517,"('uninfluential', 'influential')",0.879761,0.7474517,-0.1323093
87,0.13522947,0.3373369,"('unsuccessful', 'successful')",0.1352295,0.3373369,0.2021074
88,-0.26086733,-0.24346723,"('low', 'eminent')",-0.2608673,-0.2434672,0.0174001
