,weatherford_male,weatherford_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
26,-0.7099455,-0.79200256,"('hardhearted', 'benevolent')",1.4818684,1.4798472,2.5586371,2.4565547,1.1101867,1.0481331,-0.0620536
27,-0.95093495,-0.9208611,"('hardhearted', 'softhearted')",-0.5361561,-0.62710863,0.05570496,-0.20164473,-0.4771287,-0.5832049,-0.1060762
28,-0.7906509,-0.85709244,"('disloyal', 'loyal')",-0.5638404,-0.6517286,0.5976875,0.39480922,-0.2522679,-0.3713373,-0.1190694
29,0.20846651,0.19811514,"('unfair', 'fair')",-0.09542397,-0.1646591,-0.2746838,-0.39162818,-0.0538804,-0.1193907,-0.0655103
30,-0.09527565,-0.108150885,"('intolerant', 'tolerant')",0.4123513,0.3948198,0.32490778,0.30142784,0.2139945,0.1960322,-0.0179623
31,-0.87198144,-0.84511006,"('evil', 'good')",-0.19292955,-0.25486636,0.19688316,0.124736845,-0.2893426,-0.3250799,-0.0357373
32,-0.98524225,-1.0241358,"('unkind', 'kind')",-0.8194292,-0.8197472,-0.15189113,-0.29164886,-0.6521875,-0.711844,-0.0596565
33,-0.14350295,-0.19711345,"('wrong', 'right')",0.8949756,0.879783,0.48754114,0.40717372,0.4130046,0.3632811,-0.0497235
34,-1.0586123,-1.0455085,"('mean', 'honorable')",-0.2013731,-0.13259551,3.3647513,3.187118,0.7015886,0.6696714,-0.0319172
35,0.4476088,0.43422964,"('corrupt', 'incorrupt')",-0.4141185,-0.5483364,0.045107577,-0.12199135,0.0261993,-0.0786994,-0.1048987
36,-1.4753153,-1.5324328,"('hostile', 'amicable')",0.26631886,0.102007434,1.2937905,1.0587382,0.0282646,-0.1238957,-0.1521603
37,0.014134087,0.01968941,"('fake', 'genuine')",-0.7096097,-0.69662994,0.39583835,0.3319764,-0.0998791,-0.114988,-0.0151089
38,-0.55281687,-0.5525394,"('untruthful', 'truthful')",-0.43585256,-0.41481847,0.1787606,0.1137244,-0.2699696,-0.2845445,-0.0145749
39,0.30798274,0.3292785,"('exploitative', 'cooperative')",0.64239514,0.65754026,0.4186213,0.44746277,0.4563331,0.4780939,0.0217608
40,-0.81587195,-0.8150229,"('stingy', 'generous')",0.1400285,0.157567,-1.2226025,-1.2670164,-0.6328153,-0.6414908,-0.0086755
41,-1.0884742,-1.0960536,"('unforgiving', 'forgiving')",-0.05376613,-0.09427969,0.36787987,0.29069746,-0.2581201,-0.2998786,-0.0417585
42,0.2587596,0.37094027,"('unreliable', 'reliable')",0.27774668,0.49125528,-1.8654401,-1.6750939,-0.4429779,-0.2709661,0.1720118
43,-0.66926354,-0.6596784,"('irresponsible', 'responsible')",0.23918867,0.29466712,0.8146581,0.7875512,0.1281944,0.1408466,0.0126522
44,0.3595013,0.4174995,"('prejudiced', 'unprejudiced')",-0.04262391,0.13044265,-1.4213169,-1.3577353,-0.3681465,-0.269931,0.0982155
45,0.12819815,0.13478921,"('incompetent', 'competent')",0.38390914,0.34091482,0.7641851,0.7725441,0.4254308,0.4160827,-0.0093481
46,0.0704887,0.051423453,"('uncompetitive', 'competitive')",0.31169012,0.39813262,-0.7303753,-0.65350276,-0.1160655,-0.0679822,0.0480833
47,-0.6112667,-0.5566798,"('stupid', 'smart')",-0.54668707,-0.4841872,4.1051555,3.9120343,0.9824006,0.9570557,-0.0253449
48,-0.77584994,-0.8528611,"('unintelligent', 'intelligent')",-0.64007473,-0.7342145,-0.4832737,-0.47968167,-0.6330661,-0.6889191,-0.055853
49,-0.8594714,-0.8345124,"('unable', 'able')",-0.83744836,-0.8078327,-1.0467969,-0.969071,-0.9145722,-0.870472,0.0441002
50,-0.17326729,-0.12394568,"('clumsy', 'skillful')",-0.4707789,-0.43119898,-0.5538416,-0.6694951,-0.3992959,-0.4082133,-0.0089174
51,-0.28873125,-0.32001662,"('uneducated', 'educated')",0.2687951,0.18181872,-0.21329102,-0.2799899,-0.0777424,-0.1393959,-0.0616535
52,-0.99434894,-1.1373354,"('irrational', 'rational')",-0.6493957,-0.754194,0.13472714,-0.04701169,-0.5030059,-0.6461804,-0.1431745
53,-1.6333253,-1.6264315,"('uncreative', 'creative')",-0.63091683,-0.6996372,0.77414244,0.6738361,-0.4966999,-0.5507442,-0.0540443
54,-0.30385086,-0.32482854,"('incapable', 'capable')",0.039626926,0.076872036,0.30701777,0.20669943,0.0142646,-0.0137524,-0.028017
55,-0.053396806,-0.026995841,"('incompetent', 'clever')",-0.65073246,-0.70146745,-0.5064391,-0.3975627,-0.4035228,-0.375342,0.0281808
56,0.76784724,0.7736076,"('impractical', 'practical')",1.182878,1.1867328,0.513739,0.64469856,0.8214881,0.8683463,0.0468582
57,-0.8443278,-0.8762737,"('unimaginative', 'imaginative')",0.01463037,-0.007530041,-1.3682942,-1.186463,-0.7326639,-0.6900889,0.042575
58,-0.3572075,-0.33161926,"('undiscriminating', 'discriminating')",0.759696,0.71966565,0.7497953,0.81127346,0.3840946,0.3997733,0.0156787
59,-0.189325,-0.19647527,"('foolish', 'wise')",-0.13130696,-0.07550226,0.19270112,0.1404472,-0.0426436,-0.0438434,-0.0011998
60,0.022356328,0.08648097,"('inefficient', 'efficient')",0.4988357,0.55415744,-0.50898784,-0.29765058,0.0040681,0.1143293,0.1102612
61,-0.22620937,-0.31702435,"('illogical', 'logical')",0.12053533,0.033737518,0.79978997,0.6661803,0.231372,0.1276312,-0.1037408
62,-0.021602314,0.065562904,"('incompetent', 'brilliant')",0.6561801,0.7687926,0.3072831,0.43002784,0.3139536,0.4214611,0.1075075
63,-0.78297406,-0.75190353,"('unperceptive', 'insightful')",0.4564874,0.5651211,0.63411605,0.67227024,0.1025431,0.1618293,0.0592862
64,0.9152814,0.9096263,"('shy', 'confident')",0.7025729,0.8235061,-4.2308807,-3.808679,-0.8710088,-0.6918489,0.1791599
65,-0.16188228,-0.17391056,"('insecure', 'secure')",0.09223333,0.12693447,0.027255986,0.1138044,-0.014131,0.0222761,0.0364071
66,-0.42258132,-0.41442373,"('inactive', 'active')",1.2872162,1.3196787,1.0695285,0.9725486,0.6447211,0.6259345,-0.0187866
67,0.34917274,0.34269398,"('doubtful', 'determined')",0.37063,0.37753674,-0.18813378,-0.10925806,0.177223,0.2036575,0.0264345
68,-0.58565456,-0.58766276,"('dependent', 'independent')",-0.4284908,-0.507667,-1.084189,-1.0800363,-0.6994448,-0.725122,-0.0256772
69,0.12457626,0.1268957,"('lazy', 'industrious')",1.8523196,1.8660691,0.7387588,0.75691366,0.9052182,0.9166261,0.0114079
70,0.036179356,0.13576372,"('lethargic', 'energetic')",0.31854102,0.4180084,0.0011403859,0.012829959,0.1186203,0.1888674,0.0702471
71,0.4829154,0.4283895,"('diffident', 'self-confident')",0.75750756,0.77775085,0.60351706,0.5342274,0.6146467,0.5801226,-0.0345241
72,-0.62539816,-0.60110795,"('unambitious', 'ambitious')",-0.18524627,-0.07354421,0.5638522,0.6679743,-0.0822641,-0.002226,0.0800381
73,0.51915705,0.57531226,"('helpless', 'self-reliant')",0.4627752,0.5634426,-1.8161649,-1.6696498,-0.2780775,-0.176965,0.1011125
74,0.025802404,0.050797246,"('undedicated', 'dedicated')",0.7575286,0.79588413,0.8057128,0.74782115,0.5296813,0.5315008,0.0018195
75,0.4964263,0.52346253,"('meek', 'impulsive')",0.06765556,0.11154102,-0.6433379,-0.6224544,-0.0264187,0.0041831,0.0306018
76,0.28838384,0.41747624,"('anxious', 'daring')",0.60500896,0.78134,-0.42246628,-0.25299793,0.1569755,0.3152728,0.1582973
77,-1.3298897,-1.3067949,"('unmotivated', 'motivated')",-0.3208042,-0.2530497,-1.0774357,-0.92480016,-0.9093765,-0.828215,0.0811615
78,-0.3105692,-0.2854166,"('nonresilient', 'resilient')",0.40158057,0.46445894,0.6516803,0.66257983,0.2475639,0.2805407,0.0329768
79,-0.47327447,-0.46671093,"('wavering', 'unwavering')",-0.18853223,-0.19543935,0.051029593,-0.07091047,-0.2035924,-0.2443536,-0.0407612
80,0.63300997,0.6665649,"('dominated', 'dominating')",0.0027992465,0.12128694,0.2921691,0.48638803,0.3093261,0.4247466,0.1154205
81,0.675787,0.67139935,"('submissive', 'aggressive')",0.08875174,0.18775435,-1.0774325,-0.8491657,-0.1042979,0.0033293,0.1076272
82,-0.35667005,-0.28548703,"('poor', 'rich')",-1.3348384,-1.2868052,3.8677955,3.6816692,0.7254291,0.7031256,-0.0223035
83,-0.2645976,-0.2707759,"('powerless', 'powerful')",0.031813815,0.11956422,-0.45824194,-0.38938156,-0.2303419,-0.1801978,0.0501441
84,-0.03352467,-0.059373263,"('inferior', 'superior')",0.48524353,0.48882097,0.6823029,0.704543,0.3780073,0.3779969,-1.04e-05
85,-1.0348094,-1.033396,"('insignificant', 'prestigious')",-0.673651,-0.6247857,0.15781374,0.011582382,-0.5168822,-0.5488664,-0.0319842
86,-0.9273137,-1.0262295,"('uninfluential', 'influential')",-0.30255303,-0.41273728,-0.18604334,-0.22293836,-0.47197,-0.5539684,-0.0819984
87,0.55333465,0.5766702,"('unsuccessful', 'successful')",1.5071906,1.6571431,1.6661485,1.8071594,1.2422245,1.3469909,0.1047664
88,-0.98378044,-1.0017358,"('low', 'eminent')",-0.3979467,-0.43667507,0.07317475,0.07658719,-0.4361841,-0.4539412,-0.0177571
