,starbucks_male,starbucks_female,tuple,corp_male,corp_female,average_male,average_female,female-male
58,0.5636297,0.7545366,"('undiscriminating', 'discriminating')",-0.03953913,-0.040073887,0.2620453,0.3572314,0.0951861
59,-0.30853397,-0.44553417,"('foolish', 'wise')",0.08119302,0.09878399,-0.1136705,-0.1733751,-0.0597046
60,1.186485,1.3316909,"('inefficient', 'efficient')",0.04134495,0.29164737,0.613915,0.8116691,0.1977541
61,1.2734946,1.172157,"('illogical', 'logical')",0.6126934,0.4960605,0.943094,0.8341088,-0.1089852
62,0.8998991,1.0309467,"('incompetent', 'brilliant')",0.22253975,0.44408447,0.5612195,0.7375156,0.1762961
63,1.8075219,1.9247665,"('unperceptive', 'insightful')",0.42732152,0.4833672,1.1174217,1.2040669,0.0866452
64,-1.0809336,-1.1674429,"('shy', 'confident')",-7.020654,-7.098414,-4.0507936,-4.1329284,-0.0821348
65,-0.6587567,-0.66562444,"('insecure', 'secure')",-0.35836196,-0.1479454,-0.5085593,-0.4067849,0.1017744
66,-0.94049376,-1.0869046,"('inactive', 'active')",0.28754857,0.14557089,-0.3264726,-0.4706669,-0.1441943
67,0.17674167,0.11703919,"('doubtful', 'determined')",-0.5696613,-0.5588864,-0.1964598,-0.2209236,-0.0244638
68,-0.12548772,-0.16775838,"('dependent', 'independent')",-0.7431368,-0.72019935,-0.4343123,-0.4439788,-0.0096665
69,0.046860363,-0.049695447,"('lazy', 'industrious')",-1.1159159,-1.2053975,-0.5345278,-0.6275465,-0.0930187
70,0.32776088,0.4065045,"('lethargic', 'energetic')",0.33230293,0.37106663,0.3300319,0.3887856,0.0587537
71,1.9844896,1.9801835,"('diffident', 'self-confident')",0.34843662,0.32745913,1.1664631,1.1538213,-0.0126418
72,0.32242858,0.31644887,"('unambitious', 'ambitious')",-0.3549363,-0.18739186,-0.0162539,0.0645285,0.0807824
73,1.284272,1.3236083,"('helpless', 'self-reliant')",-3.3405256,-3.3520794,-1.0281268,-1.0142355,0.0138913
74,1.9619141,2.080826,"('undedicated', 'dedicated')",-0.31644136,-0.35973564,0.8227364,0.8605452,0.0378088
75,-1.4153103,-1.3158716,"('meek', 'impulsive')",-0.96053916,-0.95537806,-1.1879247,-1.1356249,0.0522998
76,-0.109505884,-0.023039699,"('anxious', 'daring')",-0.6026564,-0.45895433,-0.3560812,-0.240997,0.1150842
77,0.11241502,0.26969218,"('unmotivated', 'motivated')",-1.3979292,-1.270276,-0.6427571,-0.5002919,0.1424652
78,0.20332095,0.27113655,"('nonresilient', 'resilient')",-0.2529376,-0.24655095,-0.0248083,0.0122928,0.0371011
79,-0.7071138,-0.70403004,"('wavering', 'unwavering')",-0.3541612,-0.3191454,-0.5306375,-0.5115877,0.0190498
80,0.36918563,0.29768687,"('dominated', 'dominating')",-0.6981207,-0.59145486,-0.1644675,-0.146884,0.0175835
81,-0.065418124,-0.047797162,"('submissive', 'aggressive')",-0.95998514,-0.8374076,-0.5127016,-0.4426024,0.0700992
82,-0.5780667,-0.46963426,"('poor', 'rich')",6.3152857,6.4397645,2.8686094,2.9850652,0.1164558
83,0.6507026,0.67442095,"('powerless', 'powerful')",-0.93946,-0.92595416,-0.1443787,-0.1257666,0.0186121
84,0.7006051,0.63975227,"('inferior', 'superior')",0.7410922,0.67471695,0.7208487,0.6572346,-0.0636141
85,1.2042391,1.150305,"('insignificant', 'prestigious')",-0.021094017,-0.22460839,0.5915726,0.4628483,-0.1287243
86,1.8318121,1.814976,"('uninfluential', 'influential')",0.055979878,-0.033803,0.943896,0.8905865,-0.0533095
87,0.84612983,0.7375104,"('unsuccessful', 'successful')",0.6624863,0.69278616,0.7543081,0.7151483,-0.0391598
88,-0.16670936,-0.17767781,"('low', 'eminent')",-0.43788964,-0.44520992,-0.3022995,-0.3114439,-0.0091444
