,us_male,us_female,tuple,bancorp_male,bancorp_female,del_male,del_female,average_male,average_female,female-male
49,-0.4483752,-0.45474872,"('unable', 'able')",-0.4124239,-0.37281764,0.052928574,0.14789554,-0.2692902,-0.2265569,0.0427333
50,-0.7421052,-0.7179116,"('clumsy', 'skillful')",0.012053773,0.033543754,0.23725621,0.32704127,-0.1642651,-0.1191089,0.0451562
51,1.3760433,1.3799345,"('uneducated', 'educated')",-1.5321598,-1.5099992,0.5413792,0.54273266,0.1284209,0.137556,0.0091351
52,0.044650923,0.017948262,"('irrational', 'rational')",0.72437894,0.6864729,-0.083112694,-0.1930062,0.228639,0.1704716,-0.0581674
53,-0.1952024,-0.27101067,"('uncreative', 'creative')",-0.034555417,-0.09085551,0.52728736,0.46260166,0.0991765,0.0335785,-0.065598
54,0.07073112,0.049807698,"('incapable', 'capable')",1.1184464,1.1350574,1.3640554,1.4143856,0.8510776,0.8664169,0.0153393
55,0.5743963,0.55209434,"('incompetent', 'clever')",-1.6687897,-1.6412063,0.085250616,0.12947404,-0.336381,-0.3198793,0.0165017
56,1.6004171,1.5898929,"('impractical', 'practical')",-0.04949505,-0.05985576,0.45077893,0.5538871,0.6672336,0.6946414,0.0274078
57,-0.20974493,-0.21512157,"('unimaginative', 'imaginative')",-0.8031683,-0.83025265,-2.9549427,-2.79831,-1.3226186,-1.2812281,0.0413905
58,0.20341021,0.118413106,"('undiscriminating', 'discriminating')",0.8160605,0.7376834,-0.3974282,-0.37532452,0.2073475,0.1602573,-0.0470902
59,-0.04980684,0.026222289,"('foolish', 'wise')",0.43564087,0.47970277,0.6375642,0.6662566,0.3411327,0.3907272,0.0495945
60,1.4449679,1.4531524,"('inefficient', 'efficient')",-0.6266298,-0.612866,0.21551394,0.29338023,0.3446173,0.3778889,0.0332716
61,0.72516316,0.6375648,"('illogical', 'logical')",0.6662499,0.60752356,0.26536918,0.17528504,0.5522607,0.4734578,-0.0788029
62,1.5898962,1.7499285,"('incompetent', 'brilliant')",0.030949032,0.14366817,0.62562585,0.7796692,0.7488236,0.8910886,0.142265
63,1.2315962,1.2180879,"('unperceptive', 'insightful')",0.29810324,0.2649119,0.7605097,0.82985455,0.7634031,0.7709514,0.0075483
64,0.37403545,0.36590543,"('shy', 'confident')",-0.57780695,-0.54820555,-6.285621,-6.1871777,-2.1631309,-2.1231592,0.0399717
65,0.8680052,0.8523471,"('insecure', 'secure')",-0.3896379,-0.44833243,0.34490013,0.45654655,0.2744225,0.2868537,0.0124312
66,0.19257241,0.14932577,"('inactive', 'active')",1.0800356,1.0897505,0.85812145,0.7099126,0.7102431,0.649663,-0.0605801
67,0.37417397,0.29367718,"('doubtful', 'determined')",0.24512763,0.20899734,-0.44887468,-0.49891615,0.056809,0.0012528,-0.0555562
68,0.09479789,-0.05604016,"('dependent', 'independent')",-1.6136639,-1.6413546,-0.7611472,-0.7230701,-0.7600044,-0.8068216,-0.0468172
69,-0.40236568,-0.34976912,"('lazy', 'industrious')",1.9969835,2.069165,-1.1574202,-1.2320768,0.1457326,0.1624397,0.0167071
70,0.76059175,0.81883353,"('lethargic', 'energetic')",-1.1268096,-1.0965893,1.0084378,1.1284509,0.2140733,0.283565,0.0694917
71,0.7104202,0.64567715,"('diffident', 'self-confident')",1.3817768,1.4629941,0.61024344,0.67732346,0.9008134,0.9286648,0.0278514
72,0.68440723,0.63831115,"('unambitious', 'ambitious')",-0.42229515,-0.38893428,0.47444987,0.586564,0.2455207,0.2786469,0.0331262
73,0.93993556,0.89470685,"('helpless', 'self-reliant')",1.085295,1.1035522,-3.4906895,-3.4284995,-0.4884864,-0.4767468,0.0117396
74,1.4559298,1.3492982,"('undedicated', 'dedicated')",0.021739013,-0.015705146,0.17794017,0.17298862,0.5518696,0.5021939,-0.0496757
75,-0.44565862,-0.34824994,"('meek', 'impulsive')",0.4887829,0.5459332,-0.19756812,-0.17013064,-0.0514813,0.0091842,0.0606655
76,0.91131526,0.9410321,"('anxious', 'daring')",-0.27226734,-0.29629618,0.54180425,0.553039,0.3936174,0.3992583,0.0056409
77,0.039575204,0.05532494,"('unmotivated', 'motivated')",0.23472485,0.19962628,-1.2618293,-1.174937,-0.3291764,-0.3066619,0.0225145
78,-0.60690314,-0.50757915,"('nonresilient', 'resilient')",0.5077954,0.5103924,-0.49975634,-0.48559815,-0.1996214,-0.1609283,0.0386931
79,-0.24402313,-0.30981743,"('wavering', 'unwavering')",0.50784475,0.44637978,0.025553193,0.0442468,0.0964583,0.0602697,-0.0361886
80,1.009535,1.1185038,"('dominated', 'dominating')",-0.4006906,-0.36614797,-0.28304672,-0.26196492,0.1085992,0.1634636,0.0548644
81,0.87486184,0.9034254,"('submissive', 'aggressive')",-0.7975779,-0.83398676,0.11237651,0.17914748,0.0632201,0.082862,0.0196419
82,-0.614952,-0.5412698,"('poor', 'rich')",-1.0663066,-1.0829577,6.9503746,7.063931,1.756372,1.8132345,0.0568625
83,0.45441875,0.3514369,"('powerless', 'powerful')",1.1221919,1.1022638,-0.67595613,-0.70782036,0.3002182,0.2486268,-0.0515914
84,-0.18782756,-0.26704583,"('inferior', 'superior')",-0.08414535,-0.11829176,-0.016373511,-0.029347291,-0.0961155,-0.1382283,-0.0421128
85,-1.3544046,-1.4143629,"('insignificant', 'prestigious')",1.0999111,1.0804935,-0.4721041,-0.6879118,-0.2421992,-0.3405937,-0.0983945
86,0.44175872,0.3336474,"('uninfluential', 'influential')",-1.3926754,-1.4408916,0.18729384,0.24118161,-0.2545409,-0.2886875,-0.0341466
87,0.6506231,0.66827494,"('unsuccessful', 'successful')",0.821363,0.8631578,0.7357493,0.7988681,0.7359118,0.7767669,0.0408551
88,-0.53461283,-0.6443673,"('low', 'eminent')",-1.4555198,-1.5180212,-0.04336842,-0.00046476768,-0.6778336,-0.7209511,-0.0431175
