,baxalta_male,baxalta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
46,-0.05364199,-0.080833435,"('uncompetitive', 'competitive')",-1.1348681,-1.1124048,-0.5942551,-0.5966191,-0.002364
47,0.32696828,0.39029437,"('stupid', 'smart')",5.0501876,5.216099,2.6885779,2.8031967,0.1146188
48,-0.26908597,-0.21595524,"('unintelligent', 'intelligent')",0.36352357,0.3449221,0.0472188,0.0644834,0.0172646
49,-0.31436914,-0.07193356,"('unable', 'able')",-0.28674012,-0.13054639,-0.3005546,-0.10124,0.1993146
50,-0.20028567,-0.14647047,"('clumsy', 'skillful')",0.098600954,0.06505727,-0.0508424,-0.0407066,0.0101358
51,0.040063668,-0.19136234,"('uneducated', 'educated')",0.17908219,0.11979844,0.1095729,-0.0357819,-0.1453548
52,-0.0717539,-0.19847077,"('irrational', 'rational')",0.8133481,0.694403,0.3707971,0.2479661,-0.122831
53,-1.376497,-1.4395308,"('uncreative', 'creative')",0.5731963,0.50166994,-0.4016504,-0.4689305,-0.0672801
54,0.05498818,-0.22127229,"('incapable', 'capable')",1.4127715,1.3617975,0.7338798,0.5702626,-0.1636172
55,0.20816587,0.3279073,"('incompetent', 'clever')",-0.37914,-0.29906452,-0.0854871,0.0144214,0.0999085
56,0.7336244,0.5782667,"('impractical', 'practical')",-0.4203781,-0.4067215,0.1566232,0.0857726,-0.0708506
57,-0.71292156,-0.7940923,"('unimaginative', 'imaginative')",-2.7482948,-2.7835114,-1.7306082,-1.7888019,-0.0581937
58,-0.05861289,-0.009506354,"('undiscriminating', 'discriminating')",0.24679701,0.18240373,0.0940921,0.0864487,-0.0076434
59,0.26309803,0.28714973,"('foolish', 'wise')",0.48328662,0.5108063,0.3731923,0.398978,0.0257857
60,0.30058223,0.36456704,"('inefficient', 'efficient')",-0.7549035,-0.5423264,-0.2271606,-0.0888797,0.1382809
61,-0.5145887,-0.6236411,"('illogical', 'logical')",0.21097015,0.06577897,-0.1518093,-0.2789311,-0.1271218
62,0.6370944,0.75806636,"('incompetent', 'brilliant')",-0.22512925,-0.007077082,0.2059826,0.3754946,0.169512
63,0.010309942,0.0072731506,"('unperceptive', 'insightful')",0.3213646,0.4493332,0.1658373,0.2283032,0.0624659
64,-0.108111724,-0.120521314,"('shy', 'confident')",-6.891187,-6.904012,-3.4996495,-3.5122669,-0.0126174
65,0.33868456,0.2564025,"('insecure', 'secure')",-0.9047179,-0.85018885,-0.2830167,-0.2968932,-0.0138765
66,-1.6277746,-1.7209793,"('inactive', 'active')",0.16022567,0.054232586,-0.7337745,-0.8333734,-0.0995989
67,0.23782194,0.12031251,"('doubtful', 'determined')",-0.44661734,-0.47360528,-0.1043977,-0.1766464,-0.0722487
68,-0.03492473,-6.715953e-05,"('dependent', 'independent')",-0.78221524,-0.7463552,-0.40857,-0.3732112,0.0353588
69,-0.571428,-0.4344449,"('lazy', 'industrious')",-0.18999505,-0.18005903,-0.3807115,-0.307252,0.0734595
70,0.16752951,0.13225599,"('lethargic', 'energetic')",-0.00544977,0.0719632,0.0810399,0.1021096,0.0210697
71,-0.55402637,-0.6609768,"('diffident', 'self-confident')",0.33038914,0.31911716,-0.1118186,-0.1709298,-0.0591112
72,-0.29570043,-0.32236958,"('unambitious', 'ambitious')",-1.1460932,-1.1227262,-0.7208968,-0.7225479,-0.0016511
73,0.6621562,0.65033156,"('helpless', 'self-reliant')",-2.8424628,-2.8082266,-1.0901532,-1.0789475,0.0112057
74,0.36541185,0.3497166,"('undedicated', 'dedicated')",-0.04831209,-0.100141406,0.1585499,0.1247876,-0.0337623
75,-0.3157727,-0.3388543,"('meek', 'impulsive')",-0.34455276,-0.30090636,-0.3301627,-0.3198803,0.0102824
76,0.39424276,0.4425344,"('anxious', 'daring')",-0.39134678,-0.25532863,0.001448,0.0936029,0.0921549
77,-0.92651206,-0.88576007,"('unmotivated', 'motivated')",-1.5032086,-1.3648537,-1.2148603,-1.1253068,0.0895535
78,-0.87052697,-0.7065618,"('nonresilient', 'resilient')",-0.032485276,0.04171522,-0.4515061,-0.3324233,0.1190828
79,-0.7425658,-0.8582542,"('wavering', 'unwavering')",0.08585491,0.06712232,-0.3283555,-0.3955659,-0.0672104
80,0.16816679,0.075319394,"('dominated', 'dominating')",-1.554904,-1.5398613,-0.6933686,-0.732271,-0.0389024
81,0.74301195,0.4637001,"('submissive', 'aggressive')",-1.1237911,-1.0885113,-0.1903896,-0.3124056,-0.122016
82,0.35142398,0.23235293,"('poor', 'rich')",5.8834715,5.962282,3.1174479,3.0973175,-0.0201304
83,-0.6077233,-0.66653585,"('powerless', 'powerful')",-1.2805606,-1.327963,-0.944142,-0.9972494,-0.0531074
84,0.07671735,0.0040413234,"('inferior', 'superior')",0.72353464,0.73336816,0.400126,0.3687047,-0.0314213
85,0.09917701,0.056202497,"('insignificant', 'prestigious')",1.0986153,1.0952454,0.5988961,0.5757239,-0.0231722
86,-1.1670086,-1.3078083,"('uninfluential', 'influential')",-0.39049786,-0.56640893,-0.7787533,-0.9371086,-0.1583553
87,0.18870728,-0.009826668,"('unsuccessful', 'successful')",0.4462123,0.5128522,0.3174598,0.2515128,-0.065947
88,0.16121092,-0.07723825,"('low', 'eminent')",0.4488248,0.35795924,0.3050179,0.1403605,-0.1646574
