,ciena_male,ciena_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.012632843,0.0984299,"('disagreeable', 'welcoming')",-0.68504924,-0.80529785,-0.348841,-0.353434,-0.004593
19,-1.2810396,-1.3422567,"('inhospitable', 'hospitable')",-1.0865321,-0.97694325,-1.1837859,-1.1596,0.0241859
20,0.32524693,0.44617742,"('rough', 'thoughtful')",0.9019586,0.84078485,0.6136028,0.6434811,0.0298783
21,0.22360668,0.31838435,"('immoral', 'moral')",0.108876854,0.047496445,0.1662418,0.1829404,0.0166986
22,-0.09691726,0.04239575,"('untrustworthy', 'trustworthy')",-0.91629016,-0.98974395,-0.5066037,-0.4736741,0.0329296
23,-0.65501356,-0.50950795,"('insincere', 'sincere')",5.462239,5.31724,2.4036126,2.4038661,0.0002535
24,-0.32278407,-0.2681179,"('dishonest', 'honest')",0.48297486,0.51108325,0.0800954,0.1214827,0.0413873
25,-0.20670003,-0.3522961,"('egoistic', 'altruistic')",0.9159601,0.76567906,0.35463,0.2066915,-0.1479385
26,0.37115526,0.22304815,"('hardhearted', 'benevolent')",1.1392124,0.9056883,0.7551838,0.5643682,-0.1908156
27,-0.28551683,-0.23626009,"('hardhearted', 'softhearted')",0.6350321,0.55539644,0.1747576,0.1595682,-0.0151894
28,-0.24446867,-0.34287837,"('disloyal', 'loyal')",0.9180607,0.8064185,0.336796,0.2317701,-0.1050259
29,-0.0032671914,-0.047539033,"('unfair', 'fair')",-0.38767904,-0.49415454,-0.1954731,-0.2708468,-0.0753737
30,0.50082374,0.6137558,"('intolerant', 'tolerant')",1.2119023,1.162204,0.856363,0.8879799,0.0316169
31,-1.2174535,-1.2007326,"('evil', 'good')",-1.2679572,-1.3129255,-1.2427053,-1.256829,-0.0141237
32,0.33226892,0.28334263,"('unkind', 'kind')",0.66545415,0.42268562,0.4988616,0.3530141,-0.1458475
33,0.098232806,0.0027540252,"('wrong', 'right')",-0.89188033,-0.89751846,-0.3968238,-0.4473822,-0.0505584
34,-0.00044158287,0.15838741,"('mean', 'honorable')",5.3579936,5.4911265,2.678776,2.8247569,0.1459809
35,-0.77622813,-0.9599387,"('corrupt', 'incorrupt')",-0.846747,-0.7722243,-0.8114876,-0.8660815,-0.0545939
36,-0.749501,-0.78876424,"('hostile', 'amicable')",-0.6443274,-0.69367146,-0.6969142,-0.7412179,-0.0443037
37,-0.47253448,-0.4334398,"('fake', 'genuine')",-0.38615245,-0.35890988,-0.4293435,-0.3961748,0.0331687
38,-0.4288603,-0.3622197,"('untruthful', 'truthful')",0.01702223,0.14856309,-0.205919,-0.1068283,0.0990907
39,0.9838731,0.98064387,"('exploitative', 'cooperative')",0.15211862,0.1587858,0.5679959,0.5697148,0.0017189
40,-0.09844597,0.07172523,"('stingy', 'generous')",-2.3026166,-2.4292688,-1.2005312,-1.1787719,0.0217593
41,-0.12411104,0.07274887,"('unforgiving', 'forgiving')",0.057011753,-0.052697413,-0.0335496,0.0100257,0.0435753
42,0.85457605,0.9779795,"('unreliable', 'reliable')",-3.202849,-3.153162,-1.1741364,-1.0875913,0.0865451
43,-0.18459895,-0.01802329,"('irresponsible', 'responsible')",0.3278703,0.2760073,0.0716357,0.128992,0.0573563
44,0.106799245,0.07039051,"('prejudiced', 'unprejudiced')",-1.4659387,-1.5004461,-0.6795697,-0.7150278,-0.0354581
45,-0.6291601,-0.36675856,"('incompetent', 'competent')",0.120622985,0.024814416,-0.2542686,-0.1709721,0.0832965
46,-0.41978776,-0.17698863,"('uncompetitive', 'competitive')",-0.63160485,-0.6013077,-0.5256963,-0.3891482,0.1365481
47,0.0069520213,0.08378887,"('stupid', 'smart')",5.294244,5.292419,2.6505978,2.6881039,0.0375061
48,0.25525957,0.32383507,"('unintelligent', 'intelligent')",1.0797127,0.989731,0.6674862,0.656783,-0.0107032
49,0.34315756,0.4702081,"('unable', 'able')",-0.11886437,-0.024979364,0.1121466,0.2226144,0.1104678
50,0.08621348,0.12047954,"('clumsy', 'skillful')",-0.35131198,-0.40007788,-0.1325493,-0.1397992,-0.0072499
51,-0.28798553,-0.28429097,"('uneducated', 'educated')",0.15172249,0.053686086,-0.0681315,-0.1153024,-0.0471709
52,0.46540552,0.22468027,"('irrational', 'rational')",-0.12705143,-0.19360822,0.1691771,0.015536,-0.1536411
53,-1.1734946,-1.1288866,"('uncreative', 'creative')",0.28086668,0.17483221,-0.4463139,-0.4770272,-0.0307133
54,-0.38331658,-0.41006777,"('incapable', 'capable')",0.47540665,0.5616261,0.046045,0.0757792,0.0297342
55,0.16993938,0.41992807,"('incompetent', 'clever')",0.671351,0.5493386,0.4206452,0.4846333,0.0639881
56,0.33053142,0.28418612,"('impractical', 'practical')",0.22599271,0.1597335,0.2782621,0.2219598,-0.0563023
57,-0.9541331,-0.8800466,"('unimaginative', 'imaginative')",-2.9884095,-3.0297627,-1.9712713,-1.9549047,0.0163666
58,0.34933093,0.52403736,"('undiscriminating', 'discriminating')",0.25762543,0.24754831,0.3034782,0.3857929,0.0823147
59,0.43619674,0.3485768,"('foolish', 'wise')",-0.20415078,-0.122668505,0.116023,0.1129542,-0.0030688
60,0.8834046,1.1069851,"('inefficient', 'efficient')",0.56556785,0.6100502,0.7244862,0.8585176,0.1340314
61,0.12944898,0.02034934,"('illogical', 'logical')",0.5476878,0.34910157,0.3385684,0.1847255,-0.1538429
62,1.1954861,1.4440913,"('incompetent', 'brilliant')",0.969779,1.107578,1.0826325,1.2758347,0.1932022
63,-0.50006014,-0.2786144,"('unperceptive', 'insightful')",0.36855477,0.3757288,-0.0657527,0.0485572,0.1143099
64,-0.25921506,-0.30237043,"('shy', 'confident')",-5.9839745,-5.972062,-3.1215947,-3.1372163,-0.0156216
65,0.68630105,0.66833407,"('insecure', 'secure')",0.0035557635,-0.068228796,0.3449284,0.3000526,-0.0448758
66,-0.6107222,-0.6860613,"('inactive', 'active')",-0.46515644,-0.40849802,-0.5379393,-0.5472797,-0.0093404
67,0.49259195,0.39823082,"('doubtful', 'determined')",-0.32828844,-0.3688252,0.0821518,0.0147028,-0.067449
68,-0.02447725,-0.037912153,"('dependent', 'independent')",-0.49955702,-0.46205977,-0.2620171,-0.249986,0.0120311
69,0.29749116,0.12533863,"('lazy', 'industrious')",-0.75244623,-0.6888881,-0.2274775,-0.2817747,-0.0542972
70,-0.2672854,-0.057194684,"('lethargic', 'energetic')",-0.0378401,-0.0513817,-0.1525628,-0.0542882,0.0982746
71,-0.13990274,-0.18067963,"('diffident', 'self-confident')",-0.010308306,-0.09399061,-0.0751055,-0.1373351,-0.0622296
72,0.6040122,0.6433836,"('unambitious', 'ambitious')",-0.4151547,-0.35016093,0.0944287,0.1466113,0.0521826
73,0.6575015,0.53299177,"('helpless', 'self-reliant')",-3.2952244,-3.175989,-1.3188615,-1.3214986,-0.0026371
74,0.09095905,0.17522393,"('undedicated', 'dedicated')",-0.52456534,-0.62227243,-0.2168031,-0.2235242,-0.0067211
75,0.38735694,0.44355518,"('meek', 'impulsive')",-0.7074222,-0.5508055,-0.1600326,-0.0536252,0.1064074
76,0.7132175,0.9599642,"('anxious', 'daring')",-0.12795824,-0.046179384,0.2926296,0.4568924,0.1642628
77,-0.3239512,-0.20891133,"('unmotivated', 'motivated')",-0.73176914,-0.6583797,-0.5278602,-0.4336455,0.0942147
78,-0.8966753,-0.76352036,"('nonresilient', 'resilient')",-0.25888193,-0.2818909,-0.5777786,-0.5227056,0.055073
79,-1.1937399,-1.284348,"('wavering', 'unwavering')",-1.0462797,-0.93108803,-1.1200098,-1.107718,0.0122918
80,0.017130371,-0.054467537,"('dominated', 'dominating')",-0.82285476,-0.8026302,-0.4028622,-0.4285489,-0.0256867
81,0.33773652,0.34720534,"('submissive', 'aggressive')",-0.25423503,-0.20224887,0.0417507,0.0724782,0.0307275
82,-0.2931444,-0.19416854,"('poor', 'rich')",6.058578,5.9397583,2.8827169,2.8727949,-0.009922
83,0.46983892,0.391313,"('powerless', 'powerful')",-0.7819117,-0.82346404,-0.1560364,-0.2160755,-0.0600391
84,0.8888057,0.6886027,"('inferior', 'superior')",0.8220976,0.9053596,0.8554516,0.7969812,-0.0584704
85,0.52714765,0.38664478,"('insignificant', 'prestigious')",-0.49922702,-0.54982394,0.0139603,-0.0815896,-0.0955499
86,-1.0797808,-1.0042378,"('uninfluential', 'influential')",-0.50010324,-0.6462506,-0.789942,-0.8252442,-0.0353022
87,0.16897453,0.06301367,"('unsuccessful', 'successful')",0.72796637,0.7514919,0.4484704,0.4072528,-0.0412176
88,-0.00915101,-0.115842074,"('low', 'eminent')",-0.23513131,-0.32976758,-0.1221412,-0.2228048,-0.1006636
