,partridge_male,partridge_female,tuple,average_male,average_female,female-male
27,1.6198105,1.3622062,"('hardhearted', 'softhearted')",1.6198105,1.3622062,-0.2576043
28,0.93573856,0.8720852,"('disloyal', 'loyal')",0.9357386,0.8720852,-0.0636534
29,-0.4370194,-0.55507404,"('unfair', 'fair')",-0.4370194,-0.555074,-0.1180546
30,0.6074346,0.70949024,"('intolerant', 'tolerant')",0.6074346,0.7094902,0.1020556
31,-0.8943226,-0.97283417,"('evil', 'good')",-0.8943226,-0.9728342,-0.0785116
32,1.0686033,0.9383098,"('unkind', 'kind')",1.0686033,0.9383098,-0.1302935
33,-0.3888836,-0.41030812,"('wrong', 'right')",-0.3888836,-0.4103081,-0.0214245
34,3.952934,4.105443,"('mean', 'honorable')",3.952934,4.105443,0.152509
35,-0.7957727,-1.0700798,"('corrupt', 'incorrupt')",-0.7957727,-1.0700798,-0.2743071
36,-0.50955427,-0.66374344,"('hostile', 'amicable')",-0.5095543,-0.6637434,-0.1541891
37,0.7741742,0.7685223,"('fake', 'genuine')",0.7741742,0.7685223,-0.0056519
38,-0.49487805,-0.38895807,"('untruthful', 'truthful')",-0.4948781,-0.3889581,0.10592
39,0.30917448,0.3400595,"('exploitative', 'cooperative')",0.3091745,0.3400595,0.030885
40,-1.270808,-1.4356064,"('stingy', 'generous')",-1.270808,-1.4356064,-0.1647984
41,0.28262436,0.26775265,"('unforgiving', 'forgiving')",0.2826244,0.2677526,-0.0148718
42,-1.4163452,-1.4412166,"('unreliable', 'reliable')",-1.4163452,-1.4412166,-0.0248714
43,0.64152163,0.7836312,"('irresponsible', 'responsible')",0.6415216,0.7836312,0.1421096
44,-0.69718236,-0.68613297,"('prejudiced', 'unprejudiced')",-0.6971824,-0.686133,0.0110494
45,0.30786574,0.18038379,"('incompetent', 'competent')",0.3078657,0.1803838,-0.1274819
46,-0.36459365,-0.34003627,"('uncompetitive', 'competitive')",-0.3645937,-0.3400363,0.0245574
47,4.290907,4.4460554,"('stupid', 'smart')",4.2909069,4.4460554,0.1551485
48,0.19136879,0.1722236,"('unintelligent', 'intelligent')",0.1913688,0.1722236,-0.0191452
49,-0.46160087,-0.33987972,"('unable', 'able')",-0.4616009,-0.3398797,0.1217212
50,-0.15366068,-0.18887414,"('clumsy', 'skillful')",-0.1536607,-0.1888741,-0.0352134
51,-0.1471025,-0.17483822,"('uneducated', 'educated')",-0.1471025,-0.1748382,-0.0277357
52,-0.24915399,-0.4485178,"('irrational', 'rational')",-0.249154,-0.4485178,-0.1993638
53,0.07098448,-0.094781294,"('uncreative', 'creative')",0.0709845,-0.0947813,-0.1657658
54,0.6218465,0.6730581,"('incapable', 'capable')",0.6218465,0.6730581,0.0512116
55,0.6270124,0.6802131,"('incompetent', 'clever')",0.6270124,0.6802131,0.0532007
56,0.4387883,0.47232202,"('impractical', 'practical')",0.4387883,0.472322,0.0335337
57,-2.0263784,-2.1386387,"('unimaginative', 'imaginative')",-2.0263784,-2.1386387,-0.1122603
58,0.35996234,0.26893967,"('undiscriminating', 'discriminating')",0.3599623,0.2689397,-0.0910226
59,-0.056944616,-0.06128452,"('foolish', 'wise')",-0.0569446,-0.0612845,-0.0043399
60,0.22685552,0.49629414,"('inefficient', 'efficient')",0.2268555,0.4962941,0.2694386
61,0.18196586,0.026638545,"('illogical', 'logical')",0.1819659,0.0266385,-0.1553274
62,0.48636052,0.6199912,"('incompetent', 'brilliant')",0.4863605,0.6199912,0.1336307
63,-0.13151151,-0.03038776,"('unperceptive', 'insightful')",-0.1315115,-0.0303878,0.1011237
64,-5.4743094,-5.3292475,"('shy', 'confident')",-5.4743094,-5.3292475,0.1450619
65,0.6994143,0.83082116,"('insecure', 'secure')",0.6994143,0.8308212,0.1314069
66,0.35998008,0.18758306,"('inactive', 'active')",0.3599801,0.1875831,-0.172397
67,-0.69823,-0.5552887,"('doubtful', 'determined')",-0.69823,-0.5552887,0.1429413
68,-0.8402149,-0.76363504,"('dependent', 'independent')",-0.8402149,-0.763635,0.0765799
69,-1.6617469,-1.6814926,"('lazy', 'industrious')",-1.6617469,-1.6814926,-0.0197457
70,1.4245284,1.4194959,"('lethargic', 'energetic')",1.4245284,1.4194959,-0.0050325
71,0.7162654,0.5950356,"('diffident', 'self-confident')",0.7162654,0.5950356,-0.1212298
72,0.8218052,0.99598855,"('unambitious', 'ambitious')",0.8218052,0.9959885,0.1741833
73,-2.8137481,-2.7956057,"('helpless', 'self-reliant')",-2.8137481,-2.7956057,0.0181424
74,0.24105804,0.09755246,"('undedicated', 'dedicated')",0.241058,0.0975525,-0.1435055
75,-0.5723288,-0.48959705,"('meek', 'impulsive')",-0.5723288,-0.4895971,0.0827317
76,0.5275306,0.60385674,"('anxious', 'daring')",0.5275306,0.6038567,0.0763261
77,-1.5787672,-1.3432672,"('unmotivated', 'motivated')",-1.5787672,-1.3432672,0.2355
78,-0.8591312,-0.90040606,"('nonresilient', 'resilient')",-0.8591312,-0.9004061,-0.0412749
79,-0.36457345,-0.3331765,"('wavering', 'unwavering')",-0.3645734,-0.3331765,0.0313969
80,-0.1860708,-0.24828418,"('dominated', 'dominating')",-0.1860708,-0.2482842,-0.0622134
81,-0.3787403,-0.19642024,"('submissive', 'aggressive')",-0.3787403,-0.1964202,0.1823201
82,5.6317677,5.659874,"('poor', 'rich')",5.6317677,5.659874,0.0281063
83,-0.2775985,-0.1854041,"('powerless', 'powerful')",-0.2775985,-0.1854041,0.0921944
84,0.105490044,0.10893557,"('inferior', 'superior')",0.10549,0.1089356,0.0034456
85,-0.81967795,-0.98011726,"('insignificant', 'prestigious')",-0.8196779,-0.9801173,-0.1604394
86,0.35634965,0.25532866,"('uninfluential', 'influential')",0.3563496,0.2553287,-0.1010209
87,-0.41179243,-0.45474106,"('unsuccessful', 'successful')",-0.4117924,-0.4547411,-0.0429487
88,-0.11491879,-0.1040136,"('low', 'eminent')",-0.1149188,-0.1040136,0.0109052
