,visa_male,visa_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.3336234,-0.23486108,"('unpopular', 'popular')",0.46533465,0.47418827,0.0658556,0.1196636,0.053808
17,0.32343057,0.44340813,"('nasty', 'nice')",-0.55753976,-0.5143403,-0.1170546,-0.0354661,0.0815885
18,0.399358,0.41956067,"('disagreeable', 'welcoming')",-0.2779171,-0.34162912,0.0607205,0.0389658,-0.0217547
19,0.35286576,0.45586833,"('inhospitable', 'hospitable')",-0.13184392,-0.046676222,0.1105109,0.2045961,0.0940852
20,0.12961574,0.19758081,"('rough', 'thoughtful')",1.5080492,1.4166591,0.8188325,0.80712,-0.0117125
21,0.16545361,0.16628054,"('immoral', 'moral')",-0.46213928,-0.4622949,-0.1483428,-0.1480072,0.0003356
22,-0.10706275,-0.18544604,"('untrustworthy', 'trustworthy')",-0.5412422,-0.6509484,-0.3241525,-0.4181972,-0.0940447
23,0.41766334,0.3971523,"('insincere', 'sincere')",5.3894777,5.330206,2.9035707,2.8636792,-0.0398915
24,0.8250118,0.75142306,"('dishonest', 'honest')",0.7270322,0.6683896,0.776022,0.7099063,-0.0661157
25,0.68547493,0.6687382,"('egoistic', 'altruistic')",1.7345654,1.7199682,1.2100202,1.1943532,-0.015667
26,2.6376777,2.5898345,"('hardhearted', 'benevolent')",2.0545943,2.0373712,2.3461361,2.3136029,-0.0325332
27,0.56449246,0.6050296,"('hardhearted', 'softhearted')",1.4106328,1.2818313,0.9875627,0.9434304,-0.0441323
28,0.45910248,0.36947554,"('disloyal', 'loyal')",0.81432045,0.776681,0.6367115,0.5730783,-0.0636332
29,-0.20377292,-0.25871944,"('unfair', 'fair')",-0.32954633,-0.46698287,-0.2666596,-0.3628511,-0.0961915
30,1.327952,1.2556224,"('intolerant', 'tolerant')",0.99507225,0.91957897,1.1615121,1.0876007,-0.0739114
31,-0.34495166,-0.29272357,"('evil', 'good')",-0.99891037,-1.0462725,-0.671931,-0.669498,0.002433
32,0.48257974,0.5087307,"('unkind', 'kind')",1.0965298,1.0209074,0.7895548,0.764819,-0.0247358
33,1.5965575,1.5252709,"('wrong', 'right')",-0.50007033,-0.6006365,0.5482436,0.4623172,-0.0859264
34,0.072094396,0.17937146,"('mean', 'honorable')",5.4850545,5.600231,2.7785745,2.8898013,0.1112268
35,-0.30780545,-0.3863482,"('corrupt', 'incorrupt')",-0.008369334,-0.13012126,-0.1580874,-0.2582347,-0.1001473
36,0.4032096,0.43426955,"('hostile', 'amicable')",0.024965622,-0.09398813,0.2140876,0.1701407,-0.0439469
37,-1.4505309,-1.4736814,"('fake', 'genuine')",0.033698115,0.05475425,-0.7084164,-0.7094636,-0.0010472
38,0.2938303,0.31931543,"('untruthful', 'truthful')",-0.379743,-0.36339277,-0.0429564,-0.0220387,0.0209177
39,0.93230784,0.96774215,"('exploitative', 'cooperative')",0.22737882,0.186545,0.5798433,0.5771435,-0.0026998
40,0.44573474,0.42112002,"('stingy', 'generous')",-1.5129042,-1.6100994,-0.5335847,-0.5944897,-0.060905
41,0.5620676,0.57667464,"('unforgiving', 'forgiving')",0.034654774,-0.066706836,0.2983612,0.2549839,-0.0433773
42,0.4971321,0.60092086,"('unreliable', 'reliable')",-2.5459352,-2.4669836,-1.0244015,-0.9330313,0.0913702
43,0.89013696,0.9688655,"('irresponsible', 'responsible')",0.6880403,0.7060107,0.7890886,0.8374381,0.0483495
44,-1.4992363,-1.4502473,"('prejudiced', 'unprejudiced')",-1.2404877,-1.230402,-1.3698621,-1.3403246,0.0295375
45,-0.38118038,-0.38469672,"('incompetent', 'competent')",-0.13430676,-0.13938868,-0.2577436,-0.2620427,-0.0042991
46,-0.855879,-0.79752815,"('uncompetitive', 'competitive')",-0.33842364,-0.3910302,-0.5971513,-0.5942792,0.0028721
47,1.188681,1.1666605,"('stupid', 'smart')",5.4918404,5.5371766,3.3402607,3.3519187,0.011658
48,0.21615082,0.23528022,"('unintelligent', 'intelligent')",0.5595244,0.56059223,0.3878376,0.3979362,0.0100986
49,-0.9291277,-0.83443266,"('unable', 'able')",-0.16701332,-0.115491025,-0.5480705,-0.4749618,0.0731087
50,-0.59894824,-0.5073239,"('clumsy', 'skillful')",0.044653073,0.0316687,-0.2771476,-0.2378276,0.03932
51,-0.41092485,-0.51518387,"('uneducated', 'educated')",0.47183776,0.40952334,0.0304565,-0.0528303,-0.0832868
52,0.5518268,0.40376472,"('irrational', 'rational')",-0.2262782,-0.40054548,0.1627743,0.0016096,-0.1611647
53,0.12907256,0.13926579,"('uncreative', 'creative')",0.88305044,0.8747371,0.5060615,0.5070015,0.00094
54,0.21522018,0.2155821,"('incapable', 'capable')",1.0959351,1.0855204,0.6555777,0.6505513,-0.0050264
55,-0.3602234,-0.34642056,"('incompetent', 'clever')",0.34467772,0.3040389,-0.0077728,-0.0211908,-0.013418
56,1.1885629,1.1484627,"('impractical', 'practical')",-0.2354847,-0.18637212,0.4765391,0.4810453,0.0045062
57,-1.1927986,-1.246041,"('unimaginative', 'imaginative')",-2.563892,-2.5815516,-1.8783453,-1.9137963,-0.035451
58,0.8180496,0.81043553,"('undiscriminating', 'discriminating')",0.09480293,0.039863538,0.4564263,0.4251495,-0.0312768
59,0.9364424,0.89164567,"('foolish', 'wise')",0.37952328,0.3353323,0.6579828,0.613489,-0.0444938
60,0.22763148,0.30279452,"('inefficient', 'efficient')",-0.011643916,0.08707537,0.1079938,0.1949349,0.0869411
61,1.6163124,1.4837618,"('illogical', 'logical')",0.5998208,0.44412473,1.1080666,0.9639432,-0.1441234
62,0.17531884,0.2907835,"('incompetent', 'brilliant')",0.3516048,0.4391532,0.2634618,0.3649684,0.1015066
63,0.25214568,0.34892794,"('unperceptive', 'insightful')",1.0348169,1.0833216,0.6434813,0.7161248,0.0726435
64,-1.0653841,-1.1085805,"('shy', 'confident')",-6.327408,-6.3707056,-3.6963959,-3.7396431,-0.0432472
65,0.15372352,0.090814516,"('insecure', 'secure')",-0.054058187,-0.08185838,0.0498327,0.0044781,-0.0453546
66,0.023825753,0.029942278,"('inactive', 'active')",1.0653237,1.0947514,0.5445747,0.5623468,0.0177721
67,0.44758415,0.41059858,"('doubtful', 'determined')",-0.49777973,-0.44608942,-0.0250978,-0.0177454,0.0073524
68,-0.8112856,-0.8886882,"('dependent', 'independent')",-0.4672742,-0.5110234,-0.6392799,-0.6998558,-0.0605759
69,0.9621091,0.92936397,"('lazy', 'industrious')",-0.23214366,-0.20283008,0.3649827,0.3632669,-0.0017158
70,-0.57267076,-0.5246857,"('lethargic', 'energetic')",0.48122817,0.52205795,-0.0457213,-0.0013139,0.0444074
71,1.797793,1.8339874,"('diffident', 'self-confident')",0.74663866,0.79341424,1.2722158,1.3137008,0.041485
72,0.8388472,0.85313046,"('unambitious', 'ambitious')",-0.9362073,-0.898633,-0.04868,-0.0227513,0.0259287
73,1.5988842,1.5953987,"('helpless', 'self-reliant')",-2.8800101,-2.9052422,-0.640563,-0.6549218,-0.0143588
74,1.4303472,1.418716,"('undedicated', 'dedicated')",0.21785532,0.20596546,0.8241013,0.8123407,-0.0117606
75,-0.9302446,-0.8804318,"('meek', 'impulsive')",-0.53378254,-0.473763,-0.7320136,-0.6770974,0.0549162
76,-0.30680746,-0.19527718,"('anxious', 'daring')",0.2632947,0.30837047,-0.0217564,0.0565466,0.078303
77,-0.54572684,-0.4583092,"('unmotivated', 'motivated')",-1.0886985,-0.9872343,-0.8172127,-0.7227718,0.0944409
78,-0.5245819,-0.42357796,"('nonresilient', 'resilient')",0.24616218,0.32482263,-0.1392099,-0.0493777,0.0898322
79,0.021188268,0.03332372,"('wavering', 'unwavering')",-0.33470443,-0.28100944,-0.1567581,-0.1238429,0.0329152
80,-0.51220626,-0.53792673,"('dominated', 'dominating')",-0.93023723,-0.86447185,-0.7212217,-0.7011993,0.0200224
81,-0.92247206,-0.99452406,"('submissive', 'aggressive')",-0.68020946,-0.5767221,-0.8013408,-0.7856231,0.0157177
82,-0.92541176,-0.8581836,"('poor', 'rich')",5.790473,5.8834615,2.4325306,2.512639,0.0801084
83,0.42275235,0.42072612,"('powerless', 'powerful')",-0.65997654,-0.7207626,-0.1186121,-0.1500182,-0.0314061
84,0.38858375,0.35689992,"('inferior', 'superior')",0.8250854,0.75660145,0.6068346,0.5567507,-0.0500839
85,1.8802481,1.9980636,"('insignificant', 'prestigious')",0.821818,0.7647358,1.351033,1.3813996,0.0303666
86,0.3838426,0.2294863,"('uninfluential', 'influential')",0.109442905,0.006798301,0.2466427,0.1181423,-0.1285004
87,0.20168085,0.2115336,"('unsuccessful', 'successful')",0.9982075,1.051783,0.5999442,0.6316583,0.0317141
88,-0.36872023,-0.38827917,"('low', 'eminent')",0.21384747,0.21408033,-0.0774364,-0.0870994,-0.009663
