,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
20,0.08591006,0.072770305,"('rough', 'thoughtful')",0.52952325,0.53716564,0.058342356,0.052270517,0.65522665,0.65431064,0.3322506,0.3291293,-0.0031213
21,0.10722667,0.21405494,"('immoral', 'moral')",0.28410035,0.29365876,0.42048883,0.5845116,-0.80847275,-0.7186301,0.0008358,0.0933988,0.092563
22,0.6959184,0.7125578,"('untrustworthy', 'trustworthy')",0.0227218,-0.03311041,0.49909723,0.51871306,-0.73483855,-0.68184274,0.1207247,0.1290794,0.0083547
23,0.7468657,0.7102151,"('insincere', 'sincere')",-0.12808274,-0.1558843,0.5203397,0.5058959,5.4683437,5.461514,1.6518667,1.6304352,-0.0214315
24,1.3347452,1.3769298,"('dishonest', 'honest')",-0.12210209,-0.110634156,-0.2646804,-0.23925032,0.85210997,0.8353659,0.4500182,0.4656028,0.0155846
25,-1.109417,-1.1730951,"('egoistic', 'altruistic')",0.60515267,0.55057085,1.2471676,1.1579707,1.4746192,1.3843796,0.5543806,0.4799565,-0.0744241
26,1.0123954,0.9480072,"('hardhearted', 'benevolent')",1.2629714,1.2035518,1.3532144,1.263284,1.7510126,1.7264193,1.3448985,1.2853155,-0.059583
27,-0.20830455,-0.23939635,"('hardhearted', 'softhearted')",-0.52991074,-0.519741,0.15786238,0.18806985,1.2902259,1.1454964,0.1774682,0.1436072,-0.033861
28,0.51319396,0.42178518,"('disloyal', 'loyal')",0.08996944,-0.055680104,0.15869708,0.0860177,1.1903683,1.1043172,0.4880572,0.38911,-0.0989472
29,-0.57117397,-0.6346784,"('unfair', 'fair')",0.121953055,0.10081057,-0.5774026,-0.6881515,-0.853662,-0.9622507,-0.4700714,-0.5460675,-0.0759961
30,0.96947306,1.012661,"('intolerant', 'tolerant')",1.0643474,1.0333284,0.5881883,0.5884931,1.1887093,1.1833372,0.9526795,0.954455,0.0017755
31,-1.9296471,-1.976279,"('evil', 'good')",0.20905145,0.22061315,-1.2513201,-1.3755063,-0.88678557,-0.9895266,-0.9646753,-1.0301747,-0.0654994
32,0.6072465,0.6151402,"('unkind', 'kind')",-0.011876434,-0.035150193,0.29385218,0.31903523,0.95350677,0.9156876,0.4606823,0.4536782,-0.0070041
33,0.31730998,0.2951252,"('wrong', 'right')",1.3539566,1.391721,0.37231356,0.34137148,-0.35672724,-0.45748645,0.4217132,0.3926829,-0.0290303
34,0.7268296,0.85409707,"('mean', 'honorable')",0.16551374,0.2566033,0.14757144,0.18863991,5.754135,5.9142103,1.6985126,1.8033876,0.104875
35,-0.014996666,-0.1010135,"('corrupt', 'incorrupt')",0.695619,0.67836225,-0.19550073,-0.3534428,0.47878373,0.30462128,0.2409763,0.1321318,-0.1088445
36,-0.40995967,-0.49590597,"('hostile', 'amicable')",0.24905074,0.17743644,-0.75382257,-0.9888474,0.65277284,0.50915325,-0.0654897,-0.1995409,-0.1340512
37,0.4921486,0.5310734,"('fake', 'genuine')",-0.5967714,-0.6086253,0.09825471,0.13400719,0.25184587,0.22384223,0.0613694,0.0700744,0.008705
38,0.28620332,0.32843715,"('untruthful', 'truthful')",0.45390257,0.46462128,-0.21709764,-0.2201859,0.044159174,0.08111939,0.1417919,0.163498,0.0217061
39,2.2426686,2.264294,"('exploitative', 'cooperative')",1.2623013,1.274147,0.931086,0.95504516,0.24878679,0.27245036,1.1712108,1.1914841,0.0202733
40,0.1840289,0.1084476,"('stingy', 'generous')",-0.2705814,-0.28905717,0.050138634,0.05080259,-1.8078948,-1.9686873,-0.4610772,-0.5246236,-0.0635464
41,1.0772918,1.0101657,"('unforgiving', 'forgiving')",-0.05399422,-0.13474102,0.7100888,0.65552527,0.57988197,0.46369275,0.5783171,0.4986607,-0.0796564
42,1.5695336,1.6043811,"('unreliable', 'reliable')",-0.5575478,-0.49102098,0.5320388,0.67103493,-2.7330463,-2.7238648,-0.2972554,-0.2348674,0.062388
43,0.9792514,1.0085496,"('irresponsible', 'responsible')",-0.6135718,-0.5735613,-0.7457501,-0.6684058,0.3935378,0.4059977,0.0033668,0.043145,0.0397782
44,-0.2821639,-0.2483258,"('prejudiced', 'unprejudiced')",-1.191961,-1.0977542,0.31113333,0.32977507,-1.4817648,-1.4136558,-0.6611891,-0.6074902,0.0536989
45,1.1259573,1.105838,"('incompetent', 'competent')",-0.567326,-0.60199314,1.0002578,1.1021391,-0.22243395,-0.28594103,0.3341138,0.3300107,-0.0041031
46,0.33017653,0.38540375,"('uncompetitive', 'competitive')",-1.2006334,-1.229884,0.519582,0.684044,-0.5330429,-0.54323274,-0.2209795,-0.1759173,0.0450622
47,0.01710676,0.10129488,"('stupid', 'smart')",0.47705022,0.4866672,1.3309324,1.3707933,5.5513005,5.680809,1.8440975,1.9098911,0.0657936
48,0.103026316,0.07972353,"('unintelligent', 'intelligent')",0.30973154,0.27533764,-1.0295223,-1.0558032,0.039577138,0.016574806,-0.1442968,-0.1710418,-0.026745
49,-0.4170911,-0.33316246,"('unable', 'able')",-0.2169554,-0.12480515,-0.025320295,0.086262755,-0.32215023,-0.24778596,-0.2453793,-0.1548727,0.0905066
50,0.30254346,0.29582077,"('clumsy', 'skillful')",-0.19376285,-0.1910826,0.39814642,0.43979627,-0.34660596,-0.41284445,0.0400803,0.0329225,-0.0071578
51,3.2213278,3.2022936,"('uneducated', 'educated')",-0.81176627,-0.9024256,0.24901792,0.2321011,0.25599706,0.19313966,0.7286441,0.6812772,-0.0473669
52,-0.06165582,-0.19448912,"('irrational', 'rational')",1.2531469,1.1878135,0.61591506,0.41098422,0.13985752,-0.04119364,0.4868159,0.3407787,-0.1460372
53,-1.4197375,-1.4605522,"('uncreative', 'creative')",1.3432659,1.2941746,-0.22761527,-0.29142958,0.83818614,0.7462454,0.1335248,0.0721095,-0.0614153
54,0.64156187,0.6728205,"('incapable', 'capable')",0.45210093,0.4114431,0.038077023,0.039649937,1.2850196,1.3464707,0.6041899,0.617596,0.0134061
55,0.38048953,0.41935176,"('incompetent', 'clever')",-0.9029842,-0.92772627,-0.20557317,-0.046849865,-0.28863412,-0.25489905,-0.2541755,-0.2025309,0.0516446
56,1.4804034,1.4529405,"('impractical', 'practical')",0.78235626,0.82839656,0.75143075,0.8524261,0.18347044,0.20253828,0.7994152,0.8340753,0.0346601
57,0.61793375,0.6363896,"('unimaginative', 'imaginative')",0.5560747,0.49679324,-0.70649326,-0.6744876,-1.9124954,-1.9333776,-0.3612451,-0.3686706,-0.0074255
58,0.44435677,0.46363273,"('undiscriminating', 'discriminating')",0.66238004,0.61960816,0.23326966,0.21933843,0.07564156,0.039670825,0.353912,0.3355625,-0.0183495
59,0.37085405,0.33463737,"('foolish', 'wise')",1.6349024,1.6393242,0.015605804,-0.055450674,0.2686874,0.21981783,0.5725124,0.5345822,-0.0379302
60,0.44971067,0.4968432,"('inefficient', 'efficient')",0.014946848,0.080257,1.0394492,1.1942395,-0.6544811,-0.5142516,0.2124064,0.314272,0.1018656
61,-0.1469445,-0.22712156,"('illogical', 'logical')",1.9376134,1.9156743,0.72257644,0.6527208,0.16983141,0.03935802,0.6707692,0.5951579,-0.0756113
62,0.1706613,0.26752567,"('incompetent', 'brilliant')",-0.24098128,-0.12991491,0.5537315,0.741953,-0.1893037,-0.10386819,0.073527,0.1939239,0.1203969
63,0.40793088,0.4705168,"('unperceptive', 'insightful')",-0.042271998,-0.06112867,0.7666531,0.88500965,0.59774387,0.6084254,0.432514,0.4757058,0.0431918
64,-0.06743076,-0.07014141,"('shy', 'confident')",-0.580369,-0.51537657,-0.16886497,-0.132265,-6.6110926,-6.6305475,-1.8569393,-1.8370826,0.0198567
65,0.24264482,0.21997969,"('insecure', 'secure')",-0.24297753,-0.2674373,-0.37336695,-0.33500308,-0.6870351,-0.5935326,-0.2651837,-0.2439983,0.0211854
66,1.3024523,1.2612438,"('inactive', 'active')",-0.54652786,-0.5236838,-0.059267677,-0.11278657,1.0461488,0.9691031,0.4357014,0.3984692,-0.0372322
67,1.0638933,1.0985514,"('doubtful', 'determined')",0.5206963,0.56871015,1.0100853,1.06133,-0.43940097,-0.40819588,0.5388185,0.5800989,0.0412804
68,-0.737116,-0.68056643,"('dependent', 'independent')",-0.553204,-0.58064026,-0.4370608,-0.40790278,-0.90058714,-0.9408607,-0.656992,-0.6524925,0.0044995
69,0.6077489,0.620249,"('lazy', 'industrious')",0.96119463,1.0532961,1.1516705,1.1126424,-0.5795917,-0.6171273,0.5352556,0.5422651,0.0070095
70,2.4532638,2.4993997,"('lethargic', 'energetic')",-1.1240529,-1.1671169,0.37139907,0.48572898,0.7768069,0.83251,0.6193542,0.6626304,0.0432762
71,1.3149208,1.3325793,"('diffident', 'self-confident')",1.2062037,1.2256184,0.4011458,0.39278167,0.45557046,0.40472734,0.8444601,0.8389267,-0.0055334
72,-0.3360858,-0.2463677,"('unambitious', 'ambitious')",-0.94030297,-0.90869284,-1.3943809,-1.3677801,-1.0931429,-0.99267286,-0.9409782,-0.8788784,0.0620998
73,1.0238255,1.0400466,"('helpless', 'self-reliant')",0.9715676,0.9715018,-0.49490878,-0.52306485,-3.356707,-3.3985147,-0.4640557,-0.4775078,-0.0134521
74,2.289625,2.3118272,"('undedicated', 'dedicated')",0.479121,0.4992102,0.11250235,0.16806823,0.4699,0.39795077,0.837787,0.844264,0.006477
75,0.3467589,0.40006077,"('meek', 'impulsive')",0.023025516,0.017161906,-0.3864112,-0.406321,0.0023562387,0.08395138,-0.0035676,0.0237133,0.0272809
76,0.7752519,0.8140431,"('anxious', 'daring')",-1.6273229,-1.6348913,0.48471054,0.604739,-0.07958598,-0.006297557,-0.1117366,-0.0556017,0.0561349
77,0.4608443,0.48267964,"('unmotivated', 'motivated')",-0.41075316,-0.41555887,-0.36796576,-0.30077004,-1.1557001,-1.0713549,-0.3683937,-0.326251,0.0421427
78,-0.6404586,-0.60624325,"('nonresilient', 'resilient')",-0.66107994,-0.6650902,-0.098911054,0.014599614,-0.16755491,-0.1707652,-0.3920011,-0.3568748,0.0351263
79,0.31929263,0.25161463,"('wavering', 'unwavering')",0.2250461,0.18760853,-0.5690751,-0.6273472,0.3829548,0.3755488,0.0895546,0.0468562,-0.0426984
80,1.2285024,1.2572508,"('dominated', 'dominating')",-1.2149379,-1.1882061,0.8791496,1.0268446,-1.1175747,-1.0046786,-0.0562152,0.0228027,0.0790179
81,1.1343395,1.1846126,"('submissive', 'aggressive')",0.0100590885,-0.04734297,0.71923053,0.8513007,-0.818568,-0.64321196,0.2612653,0.3363396,0.0750743
82,0.33878398,0.3583522,"('poor', 'rich')",-0.18324116,-0.23004094,0.34201816,0.3688804,6.3454103,6.4138064,1.7107428,1.7277496,0.0170068
83,0.39622462,0.39351833,"('powerless', 'powerful')",0.6449937,0.63695633,-0.029719755,-0.024191357,-1.0542086,-1.0870026,-0.0106775,-0.0201798,-0.0095023
84,0.6318654,0.54147494,"('inferior', 'superior')",1.2034969,1.1621842,0.44930872,0.37861928,0.7133843,0.62970996,0.7495139,0.6779971,-0.0715168
85,0.4941029,0.41933846,"('insignificant', 'prestigious')",1.3451481,1.3530192,0.45791224,0.33222467,1.0805101,0.95026296,0.8444183,0.7637113,-0.080707
86,0.52505136,0.45862964,"('uninfluential', 'influential')",0.37919667,0.29326004,-0.63223416,-0.60306114,-0.022870064,-0.091795705,0.0622859,0.0142582,-0.0480277
87,1.1753234,1.1912543,"('unsuccessful', 'successful')",0.36653563,0.34148115,1.568955,1.6389959,0.48814586,0.55937123,0.89974,0.9327756,0.0330356
88,2.2396588,2.1842136,"('low', 'eminent')",0.9589456,0.9094604,1.3232046,1.2290318,1.126702,1.0752767,1.4121277,1.3494958,-0.0626319
