,nickel_male,nickel_female,tuple,average_male,average_female,female-male
26,1.293735,0.88761204,"('hardhearted', 'benevolent')",1.293735,0.887612,-0.406123
27,1.2474645,1.2812425,"('hardhearted', 'softhearted')",1.2474645,1.2812425,0.033778
28,1.2889614,1.0815871,"('disloyal', 'loyal')",1.2889614,1.0815871,-0.2073743
29,-0.65352875,-0.7011745,"('unfair', 'fair')",-0.6535287,-0.7011745,-0.0476458
30,1.2920524,1.0556519,"('intolerant', 'tolerant')",1.2920524,1.0556519,-0.2364005
31,-1.389156,-1.1234555,"('evil', 'good')",-1.389156,-1.1234555,0.2657005
32,1.4599012,1.2011228,"('unkind', 'kind')",1.4599012,1.2011228,-0.2587784
33,-0.19670884,-0.25030744,"('wrong', 'right')",-0.1967088,-0.2503074,-0.0535986
34,4.8908577,4.980504,"('mean', 'honorable')",4.8908577,4.980504,0.0896463
35,-1.0147451,-1.0485479,"('corrupt', 'incorrupt')",-1.0147451,-1.0485479,-0.0338028
36,-0.72574264,-0.75069374,"('hostile', 'amicable')",-0.7257426,-0.7506937,-0.0249511
37,0.5535415,0.6891873,"('fake', 'genuine')",0.5535415,0.6891873,0.1356458
38,0.29827902,0.13385676,"('untruthful', 'truthful')",0.298279,0.1338568,-0.1644222
39,0.59692764,0.44279397,"('exploitative', 'cooperative')",0.5969276,0.442794,-0.1541336
40,-2.0647461,-2.0046616,"('stingy', 'generous')",-2.0647461,-2.0046616,0.0600845
41,0.24549127,-0.032848917,"('unforgiving', 'forgiving')",0.2454913,-0.0328489,-0.2783402
42,-2.85109,-2.6473165,"('unreliable', 'reliable')",-2.85109,-2.6473165,0.2037735
43,1.0648438,1.1051395,"('irresponsible', 'responsible')",1.0648438,1.1051395,0.0402957
44,-1.6619372,-1.54978,"('prejudiced', 'unprejudiced')",-1.6619372,-1.54978,0.1121572
45,0.06937455,0.0030904934,"('incompetent', 'competent')",0.0693745,0.0030905,-0.066284
46,-0.68480736,-0.7705262,"('uncompetitive', 'competitive')",-0.6848074,-0.7705262,-0.0857188
47,5.5529275,5.556434,"('stupid', 'smart')",5.5529275,5.5564342,0.0035067
48,0.7354125,0.6980695,"('unintelligent', 'intelligent')",0.7354125,0.6980695,-0.037343
49,0.33651552,0.46367136,"('unable', 'able')",0.3365155,0.4636714,0.1271559
50,-0.46185148,-0.30162513,"('clumsy', 'skillful')",-0.4618515,-0.3016251,0.1602264
51,-0.24166232,-0.17446896,"('uneducated', 'educated')",-0.2416623,-0.174469,0.0671933
52,0.038939305,-0.08307922,"('irrational', 'rational')",0.0389393,-0.0830792,-0.1220185
53,0.42174718,0.46021882,"('uncreative', 'creative')",0.4217472,0.4602188,0.0384716
54,1.1025031,1.2419194,"('incapable', 'capable')",1.1025031,1.2419194,0.1394163
55,0.5387023,0.51106393,"('incompetent', 'clever')",0.5387023,0.5110639,-0.0276384
56,0.8909632,0.79288983,"('impractical', 'practical')",0.8909632,0.7928898,-0.0980734
57,-2.9624715,-2.8997114,"('unimaginative', 'imaginative')",-2.9624715,-2.8997114,0.0627601
58,-0.36197728,-0.30268347,"('undiscriminating', 'discriminating')",-0.3619773,-0.3026835,0.0592938
59,0.22799005,0.29406744,"('foolish', 'wise')",0.22799,0.2940674,0.0660774
60,0.7485691,0.6808563,"('inefficient', 'efficient')",0.7485691,0.6808563,-0.0677128
61,0.5141272,0.234146,"('illogical', 'logical')",0.5141272,0.234146,-0.2799812
62,1.1777046,1.2658966,"('incompetent', 'brilliant')",1.1777046,1.2658966,0.088192
63,0.29603407,0.3739139,"('unperceptive', 'insightful')",0.2960341,0.3739139,0.0778798
64,-6.564945,-6.522989,"('shy', 'confident')",-6.5649452,-6.5229888,0.0419564
65,0.11600428,0.085675344,"('insecure', 'secure')",0.1160043,0.0856753,-0.030329
66,-0.52570033,-0.40059948,"('inactive', 'active')",-0.5257003,-0.4005995,0.1251008
67,0.02763798,-0.12594251,"('doubtful', 'determined')",0.027638,-0.1259425,-0.1535805
68,-1.1957082,-0.9657587,"('dependent', 'independent')",-1.1957082,-0.9657587,0.2299495
69,-1.2976097,-1.3259953,"('lazy', 'industrious')",-1.2976097,-1.3259953,-0.0283856
70,0.56701696,0.7454986,"('lethargic', 'energetic')",0.567017,0.7454986,0.1784816
71,0.6673618,0.6503077,"('diffident', 'self-confident')",0.6673618,0.6503077,-0.0170541
72,0.37327376,0.5961572,"('unambitious', 'ambitious')",0.3732738,0.5961572,0.2228834
73,-3.3733397,-3.1215057,"('helpless', 'self-reliant')",-3.3733397,-3.1215057,0.251834
74,-0.25401828,-0.32743692,"('undedicated', 'dedicated')",-0.2540183,-0.3274369,-0.0734186
75,-1.2112244,-0.8868623,"('meek', 'impulsive')",-1.2112244,-0.8868623,0.3243621
76,0.2224237,0.303758,"('anxious', 'daring')",0.2224237,0.303758,0.0813343
77,-0.9808807,-1.0349474,"('unmotivated', 'motivated')",-0.9808807,-1.0349474,-0.0540667
78,-0.7848206,-0.7730173,"('nonresilient', 'resilient')",-0.7848206,-0.7730173,0.0118033
79,-0.39323726,-0.17055696,"('wavering', 'unwavering')",-0.3932373,-0.170557,0.2226803
80,-0.17195556,-0.37485096,"('dominated', 'dominating')",-0.1719556,-0.374851,-0.2028954
81,0.063044034,-0.03021691,"('submissive', 'aggressive')",0.063044,-0.0302169,-0.0932609
82,6.312969,6.8020763,"('poor', 'rich')",6.3129692,6.8020763,0.4891071
83,-0.3544953,-0.50311124,"('powerless', 'powerful')",-0.3544953,-0.5031112,-0.1486159
84,0.3818791,0.2990657,"('inferior', 'superior')",0.3818791,0.2990657,-0.0828134
85,-0.4142638,-0.5819429,"('insignificant', 'prestigious')",-0.4142638,-0.5819429,-0.1676791
86,0.07440004,0.02734829,"('uninfluential', 'influential')",0.0744,0.0273483,-0.0470517
87,0.29777977,0.36134183,"('unsuccessful', 'successful')",0.2977798,0.3613418,0.063562
88,0.41898683,0.26282734,"('low', 'eminent')",0.4189868,0.2628273,-0.1561595
