,fedex_male,fedex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
28,-0.9419835,-1.0241455,"('disloyal', 'loyal')",1.0948102,1.0353959,0.0764134,0.0056252,-0.0707882
29,-0.28572163,-0.2701959,"('unfair', 'fair')",-0.6456633,-0.7594257,-0.4656925,-0.5148108,-0.0491183
30,0.32310963,0.235928,"('intolerant', 'tolerant')",1.109823,1.016156,0.7164663,0.626042,-0.0904243
31,-0.4313006,-0.4240027,"('evil', 'good')",-0.98048717,-1.0741982,-0.7058939,-0.7491004,-0.0432065
32,0.05214082,-0.031295385,"('unkind', 'kind')",0.83098674,0.71552134,0.4415638,0.342113,-0.0994508
33,0.16671567,0.045173448,"('wrong', 'right')",-0.69644606,-0.7382169,-0.2648652,-0.3465217,-0.0816565
34,0.04864837,0.11484498,"('mean', 'honorable')",5.547266,5.790941,2.7979572,2.952893,0.1549358
35,-0.56474507,-0.55675346,"('corrupt', 'incorrupt')",-0.53838235,-0.63927215,-0.5515637,-0.5980128,-0.0464491
36,-0.41828305,-0.5278843,"('hostile', 'amicable')",-0.5255851,-0.64718014,-0.4719341,-0.5875322,-0.1155981
37,-0.8765188,-0.8590063,"('fake', 'genuine')",-0.11726128,-0.05985206,-0.49689,-0.4594292,0.0374608
38,-0.49314627,-0.6063317,"('untruthful', 'truthful')",0.22167367,0.30073056,-0.1357363,-0.1528006,-0.0170643
39,0.64456064,0.6510266,"('exploitative', 'cooperative')",0.1616396,0.13211226,0.4031001,0.3915694,-0.0115307
40,-0.025411444,0.045109205,"('stingy', 'generous')",-1.7292618,-1.7628167,-0.8773366,-0.8588538,0.0184828
41,-0.3366047,-0.45576966,"('unforgiving', 'forgiving')",0.012852512,-0.083569646,-0.1618761,-0.2696697,-0.1077936
42,0.45996663,0.46131843,"('unreliable', 'reliable')",-2.8914366,-2.9399443,-1.215735,-1.2393129,-0.0235779
43,-0.73897606,-0.76245564,"('irresponsible', 'responsible')",0.43580812,0.43339837,-0.151584,-0.1645286,-0.0129446
44,-0.37920138,-0.35581288,"('prejudiced', 'unprejudiced')",-1.5478085,-1.6114156,-0.963505,-0.9836143,-0.0201093
45,-1.0448592,-1.0107968,"('incompetent', 'competent')",0.23419937,0.20722336,-0.4053299,-0.4017867,0.0035432
46,-0.5202895,-0.53991467,"('uncompetitive', 'competitive')",-0.6052638,-0.58159536,-0.5627767,-0.560755,0.0020217
47,0.24908729,0.31109032,"('stupid', 'smart')",5.361066,5.6031137,2.8050766,2.9571021,0.1520255
48,-0.5883332,-0.646245,"('unintelligent', 'intelligent')",0.7531833,0.7615758,0.0824251,0.0576654,-0.0247597
49,-0.009092687,0.04088948,"('unable', 'able')",-0.48220387,-0.35890165,-0.2456483,-0.1590061,0.0866422
50,-0.20866805,-0.23632665,"('clumsy', 'skillful')",-0.10252263,-0.12617305,-0.1555953,-0.1812499,-0.0256546
51,-0.263606,-0.3584477,"('uneducated', 'educated')",0.84395766,0.7886463,0.2901758,0.2150993,-0.0750765
52,-0.5128823,-0.6710279,"('irrational', 'rational')",-0.29647744,-0.42745453,-0.4046799,-0.5492412,-0.1445613
53,-1.5382458,-1.5570996,"('uncreative', 'creative')",0.27555776,0.22399484,-0.631344,-0.6665524,-0.0352084
54,-0.43437612,-0.5558691,"('incapable', 'capable')",0.6322046,0.619437,0.0989142,0.0317839,-0.0671303
55,-0.43744507,-0.46100652,"('incompetent', 'clever')",0.38891244,0.40511382,-0.0242663,-0.0279464,-0.0036801
56,0.6659771,0.5453872,"('impractical', 'practical')",0.060516417,0.0632827,0.3632468,0.3043349,-0.0589119
57,-1.5874761,-1.6548688,"('unimaginative', 'imaginative')",-3.222857,-3.3596437,-2.4051666,-2.5072563,-0.1020897
58,-0.40995267,-0.50298256,"('undiscriminating', 'discriminating')",0.22481617,0.15443918,-0.0925682,-0.1742717,-0.0817035
59,-0.045307867,-0.07884223,"('foolish', 'wise')",-0.10828781,-0.063146606,-0.0767978,-0.0709944,0.0058034
60,-0.021224733,-0.023128001,"('inefficient', 'efficient')",0.23420238,0.378936,0.1064888,0.177904,0.0714152
61,-0.3584503,-0.519109,"('illogical', 'logical')",0.57955027,0.45580572,0.11055,-0.0316516,-0.1422016
62,0.034423463,0.093653426,"('incompetent', 'brilliant')",0.79409945,0.91087294,0.4142615,0.5022632,0.0880017
63,-0.5930684,-0.6286086,"('unperceptive', 'insightful')",0.9619497,1.0605578,0.1844406,0.2159746,0.031534
64,-0.16780548,-0.2578341,"('shy', 'confident')",-6.15971,-6.3098617,-3.1637578,-3.2838478,-0.12009
65,-0.3146706,-0.37115118,"('insecure', 'secure')",-0.09400322,0.0073781577,-0.2043369,-0.1818865,0.0224504
66,-0.33828607,-0.38926294,"('inactive', 'active')",0.33384538,0.2941922,-0.0022203,-0.0475354,-0.0453151
67,0.6496112,0.58533376,"('doubtful', 'determined')",-0.2060411,-0.27869743,0.221785,0.1533182,-0.0684668
68,-0.7687412,-0.8248845,"('dependent', 'independent')",-0.43819386,-0.42051846,-0.6034675,-0.6227015,-0.019234
69,0.28468335,0.33261582,"('lazy', 'industrious')",-0.79513115,-0.8168367,-0.2552239,-0.2421104,0.0131135
70,-0.71519095,-0.7082134,"('lethargic', 'energetic')",0.34108335,0.37624967,-0.1870538,-0.1659819,0.0210719
71,0.42944866,0.49423292,"('diffident', 'self-confident')",0.5058165,0.50173676,0.4676326,0.4979848,0.0303522
72,-0.3541161,-0.33852318,"('unambitious', 'ambitious')",-0.56542987,-0.43244827,-0.459773,-0.3854857,0.0742873
73,0.7358254,0.73434573,"('helpless', 'self-reliant')",-3.497997,-3.5113413,-1.3810859,-1.3884978,-0.0074119
74,-0.33477503,-0.3952703,"('undedicated', 'dedicated')",-0.053601436,-0.15231906,-0.1941882,-0.2737947,-0.0796065
75,0.0019519683,0.046840854,"('meek', 'impulsive')",-0.6465685,-0.61762893,-0.3223082,-0.285394,0.0369142
76,0.18230845,0.24876975,"('anxious', 'daring')",0.0745147,0.13552886,0.1284116,0.1921493,0.0637377
77,-0.29826823,-0.324294,"('unmotivated', 'motivated')",-0.97606564,-0.8718287,-0.6371669,-0.5980613,0.0391056
78,-0.37838608,-0.2729672,"('nonresilient', 'resilient')",-0.045154937,0.123172335,-0.2117705,-0.0748974,0.1368731
79,-0.032631174,-0.10915497,"('wavering', 'unwavering')",-0.3067503,-0.323402,-0.1696907,-0.2162785,-0.0465878
80,0.06637165,0.15740827,"('dominated', 'dominating')",-0.57163215,-0.43304932,-0.2526302,-0.1378205,0.1148097
81,0.22516863,0.14717229,"('submissive', 'aggressive')",-0.07682425,-0.009713128,0.0741722,0.0687296,-0.0054426
82,-0.5210446,-0.4760946,"('poor', 'rich')",6.3946276,6.559265,2.9367914,3.0415852,0.1047938
83,0.75062454,0.59680796,"('powerless', 'powerful')",-0.9101901,-0.986105,-0.0797828,-0.1946485,-0.1148657
84,0.5473848,0.46897307,"('inferior', 'superior')",0.7731595,0.72887135,0.6602721,0.5989222,-0.0613499
85,0.055128016,-0.035562754,"('insignificant', 'prestigious')",0.01727319,-0.15810736,0.0362006,-0.0968351,-0.1330357
86,-1.3390568,-1.5120933,"('uninfluential', 'influential')",0.027225725,-0.044402122,-0.6559156,-0.7782477,-0.1223321
87,0.23676379,0.21355337,"('unsuccessful', 'successful')",1.1398693,1.2691054,0.6883166,0.7413294,0.0530128
88,-0.34239408,-0.5217486,"('low', 'eminent')",-0.16581911,-0.3199466,-0.2541066,-0.4208476,-0.166741
