,twitter_male,twitter_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-1.0130516,-1.1319196,"('disagreeable', 'welcoming')",-0.44487807,-0.50594115,-0.7289649,-0.8189304,-0.0899655
19,0.9654758,0.9413316,"('inhospitable', 'hospitable')",0.006317149,-0.07839144,0.4858965,0.4314701,-0.0544264
20,0.95837873,1.0365065,"('rough', 'thoughtful')",0.96020466,0.9958063,0.9592917,1.0161564,0.0568647
21,0.8814248,0.9600692,"('immoral', 'moral')",-0.594203,-0.5245192,0.1436109,0.217775,0.0741641
22,0.827255,0.7839828,"('untrustworthy', 'trustworthy')",-1.1215862,-1.1461946,-0.1471656,-0.1811059,-0.0339403
23,1.8762257,1.8869045,"('insincere', 'sincere')",5.8306737,5.820541,3.8534498,3.8537226,0.0002728
24,1.4909316,1.5176611,"('dishonest', 'honest')",0.98963904,0.95088995,1.2402854,1.2342756,-0.0060098
25,-0.58791006,-0.6806301,"('egoistic', 'altruistic')",1.5552814,1.4659472,0.4836857,0.3926585,-0.0910272
26,1.0846761,0.9578731,"('hardhearted', 'benevolent')",1.3873111,1.2794269,1.2359936,1.11865,-0.1173436
27,1.1261111,1.1268704,"('hardhearted', 'softhearted')",1.0308508,0.9363964,1.078481,1.0316334,-0.0468476
28,-0.12849638,-0.18593979,"('disloyal', 'loyal')",0.9010503,0.7919311,0.386277,0.3029957,-0.0832813
29,0.3419547,0.3045269,"('unfair', 'fair')",-0.72681034,-0.91764987,-0.1924278,-0.3065615,-0.1141337
30,1.8322916,1.8953221,"('intolerant', 'tolerant')",1.561821,1.5835853,1.6970563,1.7394537,0.0423974
31,-0.95158017,-0.9959951,"('evil', 'good')",-1.6045598,-1.7553058,-1.27807,-1.3756504,-0.0975804
32,1.098899,1.0906861,"('unkind', 'kind')",1.0540636,1.0008777,1.0764813,1.0457819,-0.0306994
33,0.59386116,0.46686938,"('wrong', 'right')",-0.9726739,-1.0570476,-0.1894064,-0.2950891,-0.1056827
34,1.0634695,1.1870619,"('mean', 'honorable')",6.143565,6.2978935,3.6035173,3.7424777,0.1389604
35,-0.8333519,-0.97054714,"('corrupt', 'incorrupt')",-0.1692265,-0.3604038,-0.5012892,-0.6654755,-0.1641863
36,-0.5092413,-0.61986184,"('hostile', 'amicable')",-0.15030336,-0.3599365,-0.3297723,-0.4898992,-0.1601269
37,0.07870309,0.161826,"('fake', 'genuine')",0.111657724,0.12715405,0.0951804,0.14449,0.0493096
38,0.9434887,0.9807573,"('untruthful', 'truthful')",0.2966584,0.3080109,0.6200736,0.6443841,0.0243105
39,2.0543609,2.0716538,"('exploitative', 'cooperative')",0.2765693,0.26985002,1.1654651,1.1707519,0.0052868
40,-0.76283175,-0.7177556,"('stingy', 'generous')",-2.2456172,-2.1385338,-1.5042244,-1.4281447,0.0760797
41,0.6619156,0.65989673,"('unforgiving', 'forgiving')",-0.32478788,-0.3623735,0.1685639,0.1487616,-0.0198023
42,0.5469348,0.5707949,"('unreliable', 'reliable')",-2.772349,-2.7352586,-1.1127071,-1.0822319,0.0304752
43,1.0284445,1.0821803,"('irresponsible', 'responsible')",0.5615781,0.5475115,0.7950113,0.8148459,0.0198346
44,-1.7348466,-1.682658,"('prejudiced', 'unprejudiced')",-1.1713904,-1.2186729,-1.4531186,-1.4506655,0.0024531
45,-0.22512075,-0.08428289,"('incompetent', 'competent')",-0.4742883,-0.3965373,-0.3497045,-0.2404101,0.1092944
46,-0.5062001,-0.3865836,"('uncompetitive', 'competitive')",-0.6314822,-0.5080684,-0.5688411,-0.447326,0.1215151
47,0.5709619,0.5780048,"('stupid', 'smart')",5.131562,5.2694163,2.8512621,2.9237106,0.0724485
48,0.99162245,1.041482,"('unintelligent', 'intelligent')",0.8472816,0.86709416,0.919452,0.9542881,0.0348361
49,-0.030180529,-0.00083043426,"('unable', 'able')",-0.24863283,-0.18137926,-0.1394067,-0.0911049,0.0483018
50,-1.0749835,-1.0378845,"('clumsy', 'skillful')",-0.13796905,-0.12694748,-0.6064762,-0.582416,0.0240602
51,-0.25537097,-0.3339624,"('uneducated', 'educated')",1.0720253,1.0862437,0.4083272,0.3761407,-0.0321865
52,-0.80503637,-0.9460007,"('irrational', 'rational')",-0.46670488,-0.6782414,-0.6358706,-0.812121,-0.1762504
53,1.663125,1.5579923,"('uncreative', 'creative')",0.8772399,0.7457253,1.2701825,1.1518588,-0.1183237
54,0.9248735,0.80895376,"('incapable', 'capable')",1.2165569,1.1303158,1.0707152,0.9696348,-0.1010804
55,0.99241644,1.0952247,"('incompetent', 'clever')",0.12477136,0.2277369,0.5585939,0.6614808,0.1028869
56,2.748007,2.7770467,"('impractical', 'practical')",0.6106818,0.6423068,1.6793444,1.7096767,0.0303323
57,-0.34792674,-0.33114025,"('unimaginative', 'imaginative')",-2.5884044,-2.6097925,-1.4681656,-1.4704664,-0.0023008
58,0.89807594,0.94994396,"('undiscriminating', 'discriminating')",0.2010389,0.20174274,0.5495574,0.5758433,0.0262859
59,-0.2206356,-0.2443457,"('foolish', 'wise')",-0.0056260927,-0.11692475,-0.1131308,-0.1806352,-0.0675044
60,2.1356153,2.2861824,"('inefficient', 'efficient')",0.58331716,0.76415324,1.3594663,1.5251678,0.1657015
61,2.0351365,1.9525051,"('illogical', 'logical')",0.10586198,0.013730938,1.0704992,0.983118,-0.0873812
62,0.5897501,0.7681943,"('incompetent', 'brilliant')",0.53110766,0.7711494,0.5604289,0.7696719,0.209243
63,1.1272306,1.2135957,"('unperceptive', 'insightful')",0.9284158,1.0828736,1.0278232,1.1482346,0.1204114
64,-1.225122,-1.2513113,"('shy', 'confident')",-6.5939913,-6.630014,-3.9095566,-3.9406626,-0.031106
65,0.19211096,0.22097303,"('insecure', 'secure')",-0.31306213,-0.27089667,-0.0604756,-0.0249618,0.0355138
66,-1.4344674,-1.5238402,"('inactive', 'active')",0.35294795,0.2876925,-0.5407597,-0.6180738,-0.0773141
67,-0.18459813,-0.21532995,"('doubtful', 'determined')",-0.4551964,-0.3950206,-0.3198973,-0.3051753,0.014722
68,-0.39242676,-0.40681732,"('dependent', 'independent')",-0.29041377,-0.27591485,-0.3414203,-0.3413661,5.42e-05
69,-1.1954924,-1.2454284,"('lazy', 'industrious')",-1.0013064,-0.9703726,-1.0983994,-1.1079005,-0.0095011
70,0.48619753,0.632033,"('lethargic', 'energetic')",0.726355,0.9080869,0.6062763,0.7700599,0.1637836
71,1.3369297,1.2686737,"('diffident', 'self-confident')",0.3388123,0.30228746,0.837871,0.7854806,-0.0523904
72,0.048579186,0.09947713,"('unambitious', 'ambitious')",-1.1439253,-1.0500665,-0.547673,-0.4752947,0.0723783
73,1.2434708,1.2871107,"('helpless', 'self-reliant')",-2.9855366,-2.9684846,-0.8710329,-0.840687,0.0303459
74,1.7153529,1.7346922,"('undedicated', 'dedicated')",0.29745397,0.31956583,1.0064034,1.0271291,0.0207257
75,-0.9917724,-0.9607334,"('meek', 'impulsive')",-0.23971008,-0.20142823,-0.6157413,-0.5810808,0.0346605
76,0.59375924,0.7129864,"('anxious', 'daring')",0.8669935,0.9491108,0.7303764,0.8310486,0.1006722
77,0.26654777,0.30023247,"('unmotivated', 'motivated')",-1.0072169,-0.9171678,-0.3703346,-0.3084677,0.0618669
78,-0.7373314,-0.69264436,"('nonresilient', 'resilient')",-0.18964337,-0.054085556,-0.4634874,-0.373365,0.0901224
79,-0.08694946,-0.16677958,"('wavering', 'unwavering')",0.2597044,0.19938417,0.0863775,0.0163023,-0.0700752
80,-0.6949987,-0.59004164,"('dominated', 'dominating')",-1.1734798,-0.9939175,-0.9342393,-0.7919796,0.1422597
81,0.29089808,0.38161477,"('submissive', 'aggressive')",-0.4573987,-0.28246778,-0.0832503,0.0495735,0.1328238
82,0.078171775,0.09035206,"('poor', 'rich')",6.148288,6.2155776,3.1132298,3.1529648,0.039735
83,0.694657,0.6266646,"('powerless', 'powerful')",-0.57834804,-0.6072327,0.0581545,0.0097159,-0.0484386
84,0.39476326,0.35146123,"('inferior', 'superior')",0.79370946,0.78477025,0.5942364,0.5681157,-0.0261207
85,0.4177253,0.3404148,"('insignificant', 'prestigious')",0.75017965,0.62019604,0.5839525,0.4803054,-0.1036471
86,1.3592191,1.2846447,"('uninfluential', 'influential')",0.075310156,0.025949828,0.7172646,0.6552973,-0.0619673
87,-0.03874653,-0.07739815,"('unsuccessful', 'successful')",0.31186244,0.40348554,0.136558,0.1630437,0.0264857
88,0.2772192,0.22854623,"('low', 'eminent')",0.78881013,0.7494256,0.5330147,0.4889859,-0.0440288
