,radioshack_male,radioshack_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-0.833167,-0.8479578,"('inhospitable', 'hospitable')",-0.5009409,-0.39218378,-0.6670539,-0.6200708,0.0469831
20,0.18302453,0.16430995,"('rough', 'thoughtful')",1.081251,1.071584,0.6321378,0.617947,-0.0141908
21,-0.47658864,-0.5952188,"('immoral', 'moral')",-0.47486767,-0.45636526,-0.4757282,-0.525792,-0.0500638
22,-0.101656266,-0.17490426,"('untrustworthy', 'trustworthy')",-0.9312177,-0.96243376,-0.516437,-0.568669,-0.052232
23,-1.1127453,-1.2040769,"('insincere', 'sincere')",6.304486,6.246562,2.5958703,2.5212426,-0.0746277
24,-0.8832267,-0.9939392,"('dishonest', 'honest')",0.84484875,0.87314093,-0.019189,-0.0603991,-0.0412101
25,0.73537916,0.7244561,"('egoistic', 'altruistic')",1.1107732,1.0272424,0.9230762,0.8758492,-0.047227
26,0.6661016,0.5001713,"('hardhearted', 'benevolent')",1.529854,1.3572854,1.0979779,0.9287283,-0.1692496
27,0.34528267,0.41831106,"('hardhearted', 'softhearted')",1.2575567,1.2622381,0.8014197,0.8402746,0.0388549
28,-0.8306297,-0.8899221,"('disloyal', 'loyal')",1.2572387,1.1236993,0.2133045,0.1168886,-0.0964159
29,0.4005402,0.38191092,"('unfair', 'fair')",-0.07055516,-0.18193127,0.1649925,0.0999898,-0.0650027
30,-0.6578984,-0.7190316,"('intolerant', 'tolerant')",0.8586108,0.8841611,0.1003562,0.0825648,-0.0177914
31,0.72752786,0.78941596,"('evil', 'good')",-1.0980415,-1.1593525,-0.1852568,-0.1849683,0.0002885
32,-0.5638068,-0.63702565,"('unkind', 'kind')",0.9455394,0.73925096,0.1908663,0.0511127,-0.1397536
33,0.69850636,0.6575029,"('wrong', 'right')",-0.6986073,-0.7370858,-5.05e-05,-0.0397915,-0.039741
34,0.3255287,0.38217995,"('mean', 'honorable')",5.8605604,6.1034184,3.0930445,3.242799,0.1497545
35,0.8306619,0.78807265,"('corrupt', 'incorrupt')",-0.59164137,-0.6115673,0.1195103,0.0882527,-0.0312576
36,0.18025824,0.091885254,"('hostile', 'amicable')",-0.17733632,-0.26915544,0.001461,-0.0886351,-0.0900961
37,-0.5517775,-0.57635653,"('fake', 'genuine')",0.21896456,0.30639207,-0.1664065,-0.1349822,0.0314243
38,-0.50641906,-0.59916544,"('untruthful', 'truthful')",-0.21598974,-0.11187811,-0.3612044,-0.3555218,0.0056826
39,0.5735074,0.55214745,"('exploitative', 'cooperative')",0.26981944,0.26250288,0.4216634,0.4073251,-0.0143383
40,0.08897788,0.08880228,"('stingy', 'generous')",-2.0126266,-2.0691864,-0.9618244,-0.9901921,-0.0283677
41,-0.6454493,-0.6864643,"('unforgiving', 'forgiving')",-0.020191373,-0.08669682,-0.3328203,-0.3865806,-0.0537603
42,-0.5376875,-0.4983971,"('unreliable', 'reliable')",-3.352988,-3.2742412,-1.9453378,-1.8863192,0.0590186
43,-1.9278452,-2.006199,"('irresponsible', 'responsible')",0.46839687,0.47095102,-0.7297242,-0.7676239,-0.0378997
44,0.5400858,0.53807884,"('prejudiced', 'unprejudiced')",-1.4199446,-1.4505957,-0.4399294,-0.4562584,-0.016329
45,-1.405013,-1.4394709,"('incompetent', 'competent')",0.055524018,0.04551477,-0.6747445,-0.696978,-0.0222335
46,-1.4561571,-1.4871249,"('uncompetitive', 'competitive')",-0.9084031,-0.927106,-1.1822801,-1.2071154,-0.0248353
47,0.3509407,0.36066216,"('stupid', 'smart')",5.982301,6.1019044,3.166621,3.2312832,0.0646622
48,0.0017342828,-0.011570729,"('unintelligent', 'intelligent')",0.88935137,0.94920474,0.4455428,0.468817,0.0232742
49,-0.39626592,-0.32188284,"('unable', 'able')",-0.11020905,-0.017267942,-0.2532375,-0.1695754,0.0836621
50,-0.41954386,-0.44920012,"('clumsy', 'skillful')",0.047741547,-0.007081637,-0.1859012,-0.2281409,-0.0422397
51,-0.8852994,-0.950252,"('uneducated', 'educated')",0.46297735,0.39538142,-0.211161,-0.2774353,-0.0662743
52,0.32074296,0.1472081,"('irrational', 'rational')",0.21903408,0.07583606,0.2698885,0.1115221,-0.1583664
53,-0.17396605,-0.24595144,"('uncreative', 'creative')",0.76216644,0.6624629,0.2941002,0.2082557,-0.0858445
54,-0.5702074,-0.6382178,"('incapable', 'capable')",0.71241826,0.77417386,0.0711054,0.067978,-0.0031274
55,-0.8336684,-0.8739085,"('incompetent', 'clever')",0.48983634,0.50467855,-0.171916,-0.184615,-0.012699
56,-0.33582956,-0.422301,"('impractical', 'practical')",-0.2352334,-0.19156238,-0.2855315,-0.3069317,-0.0214002
57,-1.1252277,-1.2580162,"('unimaginative', 'imaginative')",-3.1149712,-3.1545382,-2.1200995,-2.2062771,-0.0861776
58,-0.09358063,-0.09608711,"('undiscriminating', 'discriminating')",0.19868325,0.2143021,0.0525513,0.0591075,0.0065562
59,0.47757715,0.4304807,"('foolish', 'wise')",0.09965325,0.13426222,0.2886152,0.2823715,-0.0062437
60,-0.3881707,-0.35214305,"('inefficient', 'efficient')",0.10660845,0.30278218,-0.1407811,-0.0246804,0.1161007
61,-0.21616669,-0.3515003,"('illogical', 'logical')",0.52829653,0.31233048,0.1560649,-0.0195849,-0.1756498
62,-0.72014517,-0.69916284,"('incompetent', 'brilliant')",0.431368,0.65030277,-0.1443886,-0.02443,0.1199586
63,-0.9590953,-0.9805531,"('unperceptive', 'insightful')",0.3903158,0.48811734,-0.2843897,-0.2462179,0.0381718
64,-0.19608018,-0.28055108,"('shy', 'confident')",-6.7650676,-6.771398,-3.4805739,-3.5259745,-0.0454006
65,-0.3760891,-0.43577212,"('insecure', 'secure')",-0.09296206,-0.053905487,-0.2345256,-0.2448388,-0.0103132
66,-0.59516245,-0.6956877,"('inactive', 'active')",0.26710075,0.2768209,-0.1640308,-0.2094334,-0.0454026
67,-0.5006741,-0.5663282,"('doubtful', 'determined')",-0.45938122,-0.54508567,-0.4800277,-0.555707,-0.0756793
68,0.5412983,0.5267439,"('dependent', 'independent')",-0.5244671,-0.47054556,0.0084156,0.0280992,0.0196836
69,1.8156658,1.8796831,"('lazy', 'industrious')",-1.0659083,-0.98017746,0.3748788,0.4497528,0.074874
70,-2.2307208,-2.2618053,"('lethargic', 'energetic')",0.020927273,0.058917828,-1.1048968,-1.1014438,0.003453
71,0.52908677,0.58093596,"('diffident', 'self-confident')",0.38692388,0.36121842,0.4580053,0.4710772,0.0130719
72,-0.14862803,-0.15575053,"('unambitious', 'ambitious')",-0.1731123,-0.12475583,-0.1608702,-0.1402532,0.020617
73,0.4413553,0.3491837,"('helpless', 'self-reliant')",-3.510643,-3.4024096,-1.5346439,-1.5266129,0.008031
74,-0.7029393,-0.77699924,"('undedicated', 'dedicated')",-0.3520825,-0.54065794,-0.5275109,-0.6588286,-0.1313177
75,-0.009871714,-0.04226321,"('meek', 'impulsive')",-0.73132026,-0.6227029,-0.370596,-0.3324831,0.0381129
76,-0.9582233,-0.97395575,"('anxious', 'daring')",-0.02061096,0.03416676,-0.4894171,-0.4698945,0.0195226
77,-0.004829254,0.034028713,"('unmotivated', 'motivated')",-1.0721028,-0.9033308,-0.538466,-0.434651,0.103815
78,-0.52158505,-0.43506128,"('nonresilient', 'resilient')",-0.0905445,-0.022229396,-0.3060648,-0.2286453,0.0774195
79,-0.47556883,-0.5987971,"('wavering', 'unwavering')",-0.5089905,-0.4629697,-0.4922797,-0.5308834,-0.0386037
80,-0.15905614,-0.18470562,"('dominated', 'dominating')",-0.8827814,-0.8247613,-0.5209188,-0.5047334,0.0161854
81,-0.7497082,-0.7813851,"('submissive', 'aggressive')",-0.79657924,-0.6541359,-0.7731437,-0.7177605,0.0553832
82,-0.2893861,-0.30883625,"('poor', 'rich')",6.915718,6.988147,3.3131659,3.3396552,0.0264893
83,-0.25222296,-0.25879794,"('powerless', 'powerful')",-0.88038266,-0.90324914,-0.5663028,-0.5810236,-0.0147208
84,0.22808295,0.24045086,"('inferior', 'superior')",0.85486215,0.8366179,0.5414726,0.5385344,-0.0029382
85,1.1304559,1.0522833,"('insignificant', 'prestigious')",-0.2107329,-0.292032,0.4598615,0.3801256,-0.0797359
86,-0.55020463,-0.775899,"('uninfluential', 'influential')",-0.18036571,-0.29611635,-0.3652852,-0.5360076,-0.1707224
87,-0.018064916,-0.16136634,"('unsuccessful', 'successful')",0.5593258,0.567635,0.2706304,0.2031343,-0.0674961
88,-0.6990265,-0.7827019,"('low', 'eminent')",-0.32514644,-0.36244532,-0.5120865,-0.5725736,-0.0604871
