,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
60,-1.1996665,-1.2358611,"('inefficient', 'efficient')",1.1651947,1.2786614,-0.032373324,0.14691778,-0.0222817,0.0632394,0.0855211
61,-0.96294814,-1.0965172,"('illogical', 'logical')",-0.09502609,-0.22702819,0.41443047,0.31538883,-0.2145146,-0.3360522,-0.1215376
62,-1.276368,-1.1947335,"('incompetent', 'brilliant')",0.58324003,0.833345,0.30079576,0.550746,-0.1307774,0.0631192,0.1938966
63,-0.5351541,-0.5320983,"('unperceptive', 'insightful')",0.20809196,0.20109423,1.1895478,1.3276863,0.2874952,0.3322274,0.0447322
64,-0.48711917,-0.5936461,"('shy', 'confident')",0.81942296,0.8322598,-6.669427,-6.512032,-2.1123743,-2.0911395,0.0212348
65,-1.4910203,-1.5489067,"('insecure', 'secure')",0.6411838,0.68134296,-0.6725638,-0.50210524,-0.5074668,-0.4565563,0.0509105
66,0.3059544,0.31369895,"('inactive', 'active')",-0.24168096,-0.27679917,1.3797146,1.3140314,0.4813294,0.4503104,-0.031019
67,-0.16476645,-0.3125555,"('doubtful', 'determined')",0.2789851,0.15916765,-0.16731992,-0.22535607,-0.0177004,-0.126248,-0.1085476
68,-0.35109028,-0.39809555,"('dependent', 'independent')",-1.2161088,-1.2402622,-0.6775068,-0.7345067,-0.7482353,-0.7909547,-0.0427194
69,1.63558,1.6378217,"('lazy', 'industrious')",1.1912222,1.1882138,-0.09821397,-0.21475744,0.9095294,0.870426,-0.0391034
70,-0.95850587,-0.9384911,"('lethargic', 'energetic')",-0.16871479,-0.13303888,0.8033317,0.98077387,-0.107963,-0.030252,0.077711
71,0.6320861,0.6660247,"('diffident', 'self-confident')",0.018797405,0.03484294,0.52945733,0.4614562,0.3934469,0.3874413,-0.0060056
72,-0.72701234,-0.7535631,"('unambitious', 'ambitious')",-0.27845994,-0.21010403,-0.8254408,-0.75575036,-0.6103044,-0.5731392,0.0371652
73,0.70542306,0.78209907,"('helpless', 'self-reliant')",0.9817316,0.98353386,-3.6396418,-3.5466223,-0.650829,-0.5936631,0.0571659
74,-0.73691463,-0.74200964,"('undedicated', 'dedicated')",0.27229103,0.26255476,0.019871555,0.0046884865,-0.1482507,-0.1582555,-0.0100048
75,0.8814974,0.98744315,"('meek', 'impulsive')",-0.82986075,-0.7559122,-0.23598382,-0.15879896,-0.0614491,0.024244,0.0856931
76,-0.2700418,-0.23275831,"('anxious', 'daring')",0.94901687,1.0897074,-0.43021202,-0.24957532,0.082921,0.2024579,0.1195369
77,-1.7009115,-1.7135073,"('unmotivated', 'motivated')",0.26367408,0.34453994,-0.47098887,-0.30263007,-0.6360755,-0.5571991,0.0788764
78,-0.70397544,-0.63864,"('nonresilient', 'resilient')",0.27548546,0.2879654,0.62421244,0.6996676,0.0652408,0.116331,0.0510902
79,0.49639198,0.51327664,"('wavering', 'unwavering')",-1.6275116,-1.7203913,0.38608018,0.34219918,-0.2483465,-0.2883052,-0.0399587
80,0.037210345,-0.041315556,"('dominated', 'dominating')",0.80679363,0.919051,-1.2644657,-1.0913932,-0.1401539,-0.0712193,0.0689346
81,-1.3685095,-1.5314773,"('submissive', 'aggressive')",0.57475764,0.59819436,-0.9378834,-0.68760705,-0.5772118,-0.5402967,0.0369151
82,-0.8682236,-0.85292345,"('poor', 'rich')",-0.00544668,-0.094164506,6.1223974,6.190091,1.7495758,1.7476678,-0.001908
83,-0.789539,-0.8497274,"('powerless', 'powerful')",-0.23100023,-0.277336,-0.8150435,-0.87513125,-0.6118609,-0.6673982,-0.0555373
84,-0.31374776,-0.3921884,"('inferior', 'superior')",0.2846642,0.24661982,0.6800846,0.6892985,0.2170003,0.1812433,-0.035757
85,0.66976935,0.72021025,"('insignificant', 'prestigious')",-0.98713845,-1.1272397,1.0783159,0.8675955,0.2536489,0.153522,-0.1001269
86,-1.8638514,-2.0065405,"('uninfluential', 'influential')",-0.17697752,-0.32453358,0.2433276,0.1771699,-0.5991671,-0.7179681,-0.118801
87,-0.5717454,-0.6072823,"('unsuccessful', 'successful')",1.0747608,1.1429794,0.9157121,1.0414805,0.4729092,0.5257259,0.0528167
88,-0.56778145,-0.602726,"('low', 'eminent')",-0.5094142,-0.65934485,0.460603,0.42986625,-0.2055309,-0.2774015,-0.0718706
