,regions_male,regions_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
16,-2.1523306,-2.2739005,"('unpopular', 'popular')",-0.48917353,-0.51675415,-0.20232859,-0.23120043,-0.9479443,-1.007285,-0.0593407
17,-0.18983723,-0.16521071,"('nasty', 'nice')",-0.19150999,-0.08993004,-0.8535734,-0.723143,-0.4116402,-0.3260946,0.0855456
18,-0.13786267,-0.04199905,"('disagreeable', 'welcoming')",-0.4780376,-0.39943463,-0.9014145,-0.9602024,-0.5057716,-0.467212,0.0385596
19,-1.3868942,-1.4185739,"('inhospitable', 'hospitable')",-0.28180355,-0.3089434,-1.2535027,-1.1930218,-0.9740669,-0.973513,0.0005539
20,-0.24682254,-0.22591159,"('rough', 'thoughtful')",-0.055883266,8.7764114e-05,0.3720779,0.431873,0.023124,0.0686831,0.0455591
21,1.3889657,1.4394966,"('immoral', 'moral')",0.97830045,1.0240335,0.56879455,0.73823905,0.9786869,1.0672564,0.0885695
22,0.9482758,0.9302946,"('untrustworthy', 'trustworthy')",-0.15983552,-0.2215443,0.014139429,-0.009126462,0.2675266,0.2332079,-0.0343187
23,1.2237883,1.2792258,"('insincere', 'sincere')",0.6034184,0.63523734,6.3707027,6.485519,2.7326365,2.7999942,0.0673577
24,0.7188501,0.75317883,"('dishonest', 'honest')",0.30421618,0.33993715,0.67966735,0.6359879,0.5675779,0.576368,0.0087901
25,-1.1113746,-1.1638683,"('egoistic', 'altruistic')",-0.16396488,-0.15143478,0.4368165,0.37294674,-0.2795077,-0.3141188,-0.0346111
26,0.58501077,0.51264834,"('hardhearted', 'benevolent')",1.9645025,1.9498755,1.4669148,1.2548399,1.3388093,1.2391213,-0.099688
27,0.46874717,0.5031482,"('hardhearted', 'softhearted')",-0.57034355,-0.53420687,0.32955852,0.2815256,0.0759874,0.083489,0.0075016
28,1.5535016,1.5123174,"('disloyal', 'loyal')",0.40735433,0.29307252,1.5005594,1.4265454,1.1538051,1.0773118,-0.0764933
29,-0.56374323,-0.664806,"('unfair', 'fair')",-0.2644048,-0.3088641,-0.43308085,-0.56559294,-0.4204096,-0.5130877,-0.0926781
30,2.4496536,2.494061,"('intolerant', 'tolerant')",0.38927722,0.4280424,0.65645635,0.6002373,1.165129,1.1741136,0.0089846
31,-1.9205358,-2.0321186,"('evil', 'good')",-0.41454673,-0.4252609,-2.2268062,-2.3744028,-1.5206296,-1.6105941,-0.0899645
32,1.1523649,1.1703789,"('unkind', 'kind')",0.07399762,0.0942124,1.2104921,1.141417,0.8122849,0.8020027,-0.0102822
33,-0.20391265,-0.3415352,"('wrong', 'right')",1.4710404,1.4376706,-1.151903,-1.2860557,0.0384082,-0.0633068,-0.101715
34,0.14197607,0.23862678,"('mean', 'honorable')",0.31817746,0.4732036,5.2433763,5.519537,1.9011766,2.0771224,0.1759458
35,-2.1924613,-2.4317315,"('corrupt', 'incorrupt')",-0.58260834,-0.67855155,-1.8161674,-1.9667017,-1.5304124,-1.6923281,-0.1619157
36,-2.5040536,-2.7156835,"('hostile', 'amicable')",0.099305645,-0.042409323,-1.4271934,-1.6454611,-1.2773138,-1.4678513,-0.1905375
37,0.8898418,0.95732415,"('fake', 'genuine')",-0.3816055,-0.3634885,0.07792108,0.0512605,0.1953858,0.2150321,0.0196463
38,0.024874888,-0.00874972,"('untruthful', 'truthful')",0.80296355,0.8129712,-0.14878407,-0.18889259,0.2263515,0.2051096,-0.0212419
39,2.3756618,2.4123387,"('exploitative', 'cooperative')",1.0033665,1.0877025,0.6414306,0.6905969,1.3401531,1.3968794,0.0567263
40,0.7063947,0.71236545,"('stingy', 'generous')",1.1582539,1.1723578,-2.392182,-2.5868669,-0.1758445,-0.2340479,-0.0582034
41,0.6217559,0.61195636,"('unforgiving', 'forgiving')",0.9396816,0.94489706,-0.0887146,-0.29696512,0.4909076,0.4199628,-0.0709448
42,1.2576683,1.3410834,"('unreliable', 'reliable')",1.1241971,1.2352189,-1.9403123,-1.903716,0.1471844,0.2241954,0.077011
43,1.4294484,1.5547403,"('irresponsible', 'responsible')",0.564383,0.6833101,1.0593344,1.04879,1.017722,1.0956135,0.0778915
44,-1.257947,-1.2305373,"('prejudiced', 'unprejudiced')",-0.3704291,-0.2629488,-1.3778722,-1.3451273,-1.0020827,-0.9462045,0.0558782
45,1.079603,1.1137633,"('incompetent', 'competent')",-0.3718445,-0.38060308,0.5648258,0.45366716,0.4241947,0.3956091,-0.0285856
46,1.911283,2.0682185,"('uncompetitive', 'competitive')",0.4833432,0.5638038,0.44122836,0.4485458,0.9452848,1.0268561,0.0815713
47,0.82888955,0.8717609,"('stupid', 'smart')",1.0746946,1.0931973,5.5356207,5.635255,2.4797351,2.5334044,0.0536693
48,0.39784765,0.48288795,"('unintelligent', 'intelligent')",-1.1608212,-1.118869,0.3926461,0.46816766,-0.1234425,-0.0559378,0.0675047
49,-1.0023558,-0.9459496,"('unable', 'able')",-1.1488968,-1.0493078,-0.51947916,-0.3558328,-0.890244,-0.7836967,0.1065473
50,-1.0178351,-1.0211167,"('clumsy', 'skillful')",0.5558701,0.57940155,-0.18702325,-0.18379179,-0.2163294,-0.2085023,0.0078271
51,0.4017452,0.3804003,"('uneducated', 'educated')",-0.5342479,-0.5960098,0.40700665,0.41476303,0.0915013,0.0663845,-0.0251168
52,-1.4670557,-1.7083567,"('irrational', 'rational')",0.4217409,0.20288825,-1.0039223,-1.2518656,-0.6830791,-0.9191114,-0.2360323
53,-0.31027848,-0.36327872,"('uncreative', 'creative')",1.1146929,1.0788125,0.26852664,0.10189109,0.357647,0.2724749,-0.0851721
54,-1.1953387,-1.2669414,"('incapable', 'capable')",0.9307574,0.8885909,0.12138221,0.13050175,-0.047733,-0.0826163,-0.0348833
55,1.8095387,1.9943569,"('incompetent', 'clever')",-0.8897461,-0.82890284,1.1748028,1.2662761,0.6981985,0.8105768,0.1123783
56,2.1103969,2.1685817,"('impractical', 'practical')",0.74911755,0.8065785,0.2668741,0.29073983,1.0421295,1.0886333,0.0465038
57,0.50838643,0.5003819,"('unimaginative', 'imaginative')",-0.031428576,-0.004003234,-2.425585,-2.5847926,-0.6495424,-0.696138,-0.0465956
58,0.160956,0.099169225,"('undiscriminating', 'discriminating')",1.1529801,1.1078776,0.28774443,0.22216891,0.5338935,0.4764053,-0.0574882
59,-0.74649906,-0.91829807,"('foolish', 'wise')",1.2412313,1.1093217,-0.7830218,-0.9604956,-0.0960965,-0.2564906,-0.1603941
60,2.4961464,2.7205448,"('inefficient', 'efficient')",-0.47408688,-0.2934576,0.5779913,0.80760545,0.8666836,1.0782309,0.2115473
61,-0.06994554,-0.24097198,"('illogical', 'logical')",1.3268077,1.2389036,0.8655527,0.7213981,0.7074716,0.5731099,-0.1343617
62,1.5069902,1.645341,"('incompetent', 'brilliant')",0.55211747,0.7146404,0.9439509,1.0586334,1.0010196,1.1395383,0.1385187
63,1.4758867,1.5304558,"('unperceptive', 'insightful')",1.0675063,1.1282167,1.0159024,1.014481,1.1864319,1.2243845,0.0379526
64,0.09817509,0.08792981,"('shy', 'confident')",0.640023,0.61469173,-5.329725,-5.540252,-1.5305088,-1.6125436,-0.0820348
65,1.8083627,1.880238,"('insecure', 'secure')",-0.3841082,-0.38382813,0.90211624,1.0144608,0.7754569,0.8369569,0.0615
66,-0.3824943,-0.48794374,"('inactive', 'active')",1.1102397,1.0954295,0.59411395,0.52704847,0.4406198,0.3781781,-0.0624417
67,1.0377173,1.011794,"('doubtful', 'determined')",0.24332063,0.25840858,-0.5530036,-0.57697135,0.2426781,0.2310771,-0.011601
68,-0.048354328,-0.09356697,"('dependent', 'independent')",-1.9645363,-2.0174735,-1.1754797,-1.1246492,-1.0627901,-1.0785632,-0.0157731
69,-1.2331715,-1.36194,"('lazy', 'industrious')",1.088297,1.0830674,-1.845342,-1.9675789,-0.6634055,-0.7488171,-0.0854116
70,1.5830897,1.6745619,"('lethargic', 'energetic')",0.09816781,0.17159285,1.1316712,1.1574965,0.9376429,1.001217,0.0635741
71,1.1070616,1.0859512,"('diffident', 'self-confident')",1.7327174,1.74181,0.02412831,0.006823454,0.9546357,0.9448616,-0.0097741
72,1.399337,1.4084295,"('unambitious', 'ambitious')",-0.20202464,-0.12696482,-0.3938084,-0.23555252,0.2678347,0.3486374,0.0808027
73,0.056583334,-0.022914816,"('helpless', 'self-reliant')",1.1935167,1.0843693,-3.633291,-3.6455467,-0.794397,-0.861364,-0.066967
74,1.1753389,1.1850437,"('undedicated', 'dedicated')",0.659529,0.6702669,-0.096473545,-0.18864322,0.5794648,0.5555558,-0.023909
75,-0.9926836,-1.0869888,"('meek', 'impulsive')",-0.0940262,-0.08799638,-0.9221476,-0.8606777,-0.6696191,-0.6785543,-0.0089352
76,1.3593217,1.563049,"('anxious', 'daring')",-0.13888986,-0.020685032,0.49861017,0.58929044,0.573014,0.7105514,0.1375374
77,0.34875572,0.43811733,"('unmotivated', 'motivated')",0.89903134,0.94003415,-0.68189305,-0.44313076,0.1886313,0.3116736,0.1230423
78,-0.65127695,-0.5685774,"('nonresilient', 'resilient')",0.55224746,0.65027565,0.1432961,0.3208677,0.0147555,0.1341886,0.1194331
79,-1.0831025,-1.2636733,"('wavering', 'unwavering')",0.12370409,0.052393787,-0.8073849,-0.7854677,-0.5889277,-0.6655824,-0.0766547
80,1.6653832,1.8013073,"('dominated', 'dominating')",-0.145892,-0.115383826,0.59553117,0.81801724,0.7050075,0.8346469,0.1296394
81,1.3044621,1.3904154,"('submissive', 'aggressive')",0.55076957,0.5984602,0.17062396,0.2909236,0.6752852,0.7599331,0.0846479
82,-0.4202942,-0.41218507,"('poor', 'rich')",-0.36147055,-0.35511774,6.5803576,6.6516657,1.9328642,1.9614542,0.02859
83,0.26270688,0.27148956,"('powerless', 'powerful')",0.7710873,0.79829824,-0.50154257,-0.45284116,0.1774172,0.2056489,0.0282317
84,-1.3772495,-1.4134598,"('inferior', 'superior')",0.05204107,0.013966456,0.28407428,0.23774672,-0.3470447,-0.3872489,-0.0402042
85,-2.1646872,-2.376532,"('insignificant', 'prestigious')",1.3422931,1.2735856,-1.4021013,-1.6884037,-0.7414985,-0.9304501,-0.1889516
86,0.3080156,0.2863896,"('uninfluential', 'influential')",-0.3498767,-0.43914124,0.26551798,0.23330058,0.0745523,0.0268496,-0.0477027
87,-0.21670981,-0.2872408,"('unsuccessful', 'successful')",1.0088502,0.92356074,0.8052987,0.82751536,0.5324797,0.4879451,-0.0445346
88,-0.2909189,-0.30889538,"('low', 'eminent')",-0.81903225,-0.8757306,-0.5336775,-0.5951633,-0.5478762,-0.5932631,-0.0453869
