,citrix_male,citrix_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.13231108,-0.094161116,"('untrustworthy', 'trustworthy')",0.5071656,0.47125575,-0.7116206,-0.80422735,-0.1122554,-0.1423776,-0.0301222
23,-1.4153694,-1.2997689,"('insincere', 'sincere')",0.97792923,1.05165,5.0352626,4.994657,1.5326074,1.5821794,0.049572
24,-0.16699918,-0.07517745,"('dishonest', 'honest')",-1.4249002,-1.3479474,0.6782296,0.66747683,-0.3045566,-0.2518827,0.0526739
25,0.62462586,0.5621757,"('egoistic', 'altruistic')",0.4605372,0.39404532,1.472056,1.4476445,0.8524063,0.8012884,-0.0511179
26,1.668825,1.6451927,"('hardhearted', 'benevolent')",0.33562997,0.3319264,1.7187575,1.5900006,1.2410709,1.1890399,-0.052031
27,0.31958228,0.35593724,"('hardhearted', 'softhearted')",-0.14127101,-0.06967622,1.0168743,0.98340774,0.3983952,0.4232229,0.0248277
28,-0.06649308,-0.06583917,"('disloyal', 'loyal')",0.15642647,0.11174383,1.0086203,0.910555,0.3661846,0.3188199,-0.0473647
29,0.33090523,0.314852,"('unfair', 'fair')",-0.42443877,-0.41044694,-0.47979522,-0.5489831,-0.1911096,-0.2148593,-0.0237497
30,-0.12560691,-0.079355225,"('intolerant', 'tolerant')",1.2285203,1.2413592,0.9582896,0.88870364,0.6870677,0.6835692,-0.0034985
31,0.039440993,0.20192191,"('evil', 'good')",-0.85637677,-0.8789564,-0.8166135,-0.8156446,-0.5445164,-0.4975597,0.0469567
32,0.36511707,0.396366,"('unkind', 'kind')",-0.010442819,-0.008542291,0.86023164,0.73331034,0.4049686,0.3737113,-0.0312573
33,1.6285462,1.4978043,"('wrong', 'right')",0.025144573,-0.039230756,-0.34051085,-0.356035,0.4377267,0.3675129,-0.0702138
34,-0.13734117,0.1645962,"('mean', 'honorable')",0.2727971,0.45216516,5.818437,6.035977,1.9846311,2.2175794,0.2329483
35,1.8711711,1.7036484,"('corrupt', 'incorrupt')",-0.6188106,-0.75082326,0.19079179,0.11680729,0.4810508,0.3565442,-0.1245066
36,0.9015707,0.99801904,"('hostile', 'amicable')",-1.511491,-1.6823541,0.67169654,0.5436951,0.0205921,-0.04688,-0.0674721
37,-0.41570193,-0.34096,"('fake', 'genuine')",-0.30118087,-0.25457808,0.0011095442,0.050384965,-0.2385911,-0.1817177,0.0568734
38,-0.7051428,-0.6081318,"('untruthful', 'truthful')",-0.2626616,-0.19122806,0.11076188,0.20907786,-0.2856809,-0.1967607,0.0889202
39,2.3076715,2.280922,"('exploitative', 'cooperative')",2.232035,2.285253,0.16641088,0.11884032,1.5687057,1.5616717,-0.007034
40,0.5873776,0.7278269,"('stingy', 'generous')",0.13621892,0.2532413,-1.5659709,-1.6587086,-0.2807915,-0.2258801,0.0549114
41,-0.5294137,-0.3678514,"('unforgiving', 'forgiving')",-0.47724292,-0.43817642,0.37572882,0.27528712,-0.2103093,-0.1769136,0.0333957
42,0.43273002,0.5620944,"('unreliable', 'reliable')",-0.99273735,-0.8771712,-3.089887,-3.0579767,-1.2166314,-1.1243512,0.0922802
43,-1.0489451,-0.83697283,"('irresponsible', 'responsible')",-0.601369,-0.44158214,-0.13495016,-0.10852191,-0.5950881,-0.462359,0.1327291
44,-0.020998817,-0.10001363,"('prejudiced', 'unprejudiced')",-0.77815366,-0.7909471,-1.3072908,-1.328499,-0.7021478,-0.7398198,-0.037672
45,-1.639825,-1.3116277,"('incompetent', 'competent')",-0.22424564,-0.11341339,-0.39269227,-0.41297847,-0.7522543,-0.6126732,0.1395811
46,-1.6723775,-1.4613996,"('uncompetitive', 'competitive')",0.9896207,1.0667126,-0.6871547,-0.7313528,-0.4566371,-0.3753466,0.0812905
47,0.027628297,0.18645906,"('stupid', 'smart')",0.97096467,1.0445127,5.409145,5.5392447,2.1359126,2.2567388,0.1208262
48,-0.42228666,-0.38592294,"('unintelligent', 'intelligent')",0.20429417,0.27430257,0.5292373,0.49163982,0.1037483,0.1266732,0.0229249
49,0.0769119,0.12390472,"('unable', 'able')",0.21319592,0.2844318,0.110684685,0.24101105,0.1335975,0.2164492,0.0828517
50,0.09334782,0.038293704,"('clumsy', 'skillful')",-0.16418819,-0.20908919,-0.063598335,-0.05919317,-0.0448129,-0.0766629,-0.03185
51,-1.1174029,-1.1977218,"('uneducated', 'educated')",-0.20830996,-0.3085363,0.43879664,0.35250664,-0.2956388,-0.3845838,-0.088945
52,1.1842698,0.87217814,"('irrational', 'rational')",-0.29699638,-0.47902334,0.28404355,0.17389393,0.390439,0.1890162,-0.2014228
53,-0.25985676,-0.17495324,"('uncreative', 'creative')",0.7166867,0.67084324,1.0881624,1.0587027,0.5149975,0.5181976,0.0032001
54,0.10301797,0.008935306,"('incapable', 'capable')",-0.34398612,-0.4833732,1.1562322,1.238016,0.305088,0.254526,-0.050562
55,-1.7751815,-1.5772531,"('incompetent', 'clever')",0.16294903,0.24219565,-0.20100315,-0.22700977,-0.6044119,-0.5206891,0.0837228
56,-0.7255963,-0.6184823,"('impractical', 'practical')",0.6767262,0.7559819,-0.050178807,-0.055164758,-0.0330163,0.027445,0.0604613
57,-1.0882239,-1.0432954,"('unimaginative', 'imaginative')",-0.5644034,-0.59039134,-2.406646,-2.5129914,-1.3530911,-1.382226,-0.0291349
58,0.54391474,0.665437,"('undiscriminating', 'discriminating')",0.59420544,0.57505304,-0.25283647,-0.2579188,0.2950946,0.3275237,0.0324291
59,1.7015676,1.4973449,"('foolish', 'wise')",-0.06141033,-0.15647298,0.47664988,0.4675044,0.7056024,0.6027921,-0.1028103
60,-0.7981183,-0.6216895,"('inefficient', 'efficient')",1.6476388,1.8300023,-0.37573835,-0.28624222,0.1579274,0.3073568,0.1494294
61,0.91304165,0.8340186,"('illogical', 'logical')",1.1368792,1.0134534,0.18809468,0.06777189,0.7460051,0.6384146,-0.1075905
62,-0.5388205,-0.3791322,"('incompetent', 'brilliant')",1.1189704,1.3020095,-0.04487432,0.095102735,0.1784252,0.3393267,0.1609015
63,-0.885013,-0.72398764,"('unperceptive', 'insightful')",0.90475386,0.99931383,0.8345354,0.94950247,0.2847588,0.4082762,0.1235174
64,-0.61031425,-0.7296789,"('shy', 'confident')",0.16962296,0.13473947,-6.2161174,-6.3026266,-2.2189363,-2.2991886,-0.0802523
65,-0.78197,-0.9174223,"('insecure', 'secure')",0.6906681,0.67651504,-0.45624134,-0.52067715,-0.1825144,-0.2538615,-0.0713471
66,-0.24650684,-0.21795477,"('inactive', 'active')",-1.0235435,-0.98026466,0.8915766,0.95911765,-0.1261579,-0.0797006,0.0464573
67,0.43251753,0.35880795,"('doubtful', 'determined')",0.39564648,0.3738405,-0.49904016,-0.4616236,0.1097079,0.0903416,-0.0193663
68,-0.30300635,-0.348111,"('dependent', 'independent')",0.31372496,0.31403723,-0.33806273,-0.28970245,-0.1091147,-0.1079254,0.0011893
69,1.9541663,1.9205306,"('lazy', 'industrious')",0.5712876,0.59825003,-0.3062545,-0.19864996,0.7397331,0.7733769,0.0336438
70,-1.1962614,-1.0533038,"('lethargic', 'energetic')",-0.30344364,-0.18023732,0.17768866,0.24619935,-0.4406722,-0.3291139,0.1115583
71,1.3497173,1.5285021,"('diffident', 'self-confident')",0.9123137,0.9926039,0.65353084,0.66336274,0.971854,1.0614896,0.0896356
72,-0.24191853,-0.24536118,"('unambitious', 'ambitious')",-1.0097641,-0.95735306,-1.2575709,-1.2456201,-0.8364178,-0.8161114,0.0203064
73,1.5083159,1.4749044,"('helpless', 'self-reliant')",-0.10987033,-0.15664339,-3.149111,-3.1450684,-0.5835551,-0.6089358,-0.0253807
74,0.39835584,0.6158076,"('undedicated', 'dedicated')",0.5960009,0.68799716,0.15396196,0.1614332,0.3827729,0.4884127,0.1056398
75,-0.15529305,-0.15355302,"('meek', 'impulsive')",-1.4142439,-1.4229242,-0.26165572,-0.16545607,-0.6103975,-0.5806444,0.0297531
76,-0.75989157,-0.60194176,"('anxious', 'daring')",-0.5899051,-0.4994686,0.15829286,0.19862956,-0.3971679,-0.3009269,0.096241
77,-0.7749988,-0.71673155,"('unmotivated', 'motivated')",0.6107528,0.6455371,-1.1011646,-1.0344064,-0.4218035,-0.3685336,0.0532699
78,-0.7586074,-0.5871619,"('nonresilient', 'resilient')",1.3997376,1.4594637,0.12743618,0.22046621,0.2561888,0.364256,0.1080672
79,-0.39223784,-0.4624291,"('wavering', 'unwavering')",-1.6243584,-1.6928923,0.0712335,0.12004566,-0.6484543,-0.6784252,-0.0299709
80,-0.13062705,-0.24447286,"('dominated', 'dominating')",0.42353016,0.5242178,-1.4115967,-1.3783416,-0.3728979,-0.3661989,0.006699
81,-1.6713713,-1.7859439,"('submissive', 'aggressive')",-0.063924,-0.110543706,-0.8852839,-0.9224463,-0.8735264,-0.9396447,-0.0661183
82,-1.5024825,-1.384332,"('poor', 'rich')",-0.49096355,-0.50626594,5.8830833,5.962781,1.2965457,1.3573944,0.0608487
83,0.7701533,0.7170455,"('powerless', 'powerful')",0.07854957,0.13555472,-0.83127004,-0.84620416,0.0058109,0.002132,-0.0036789
84,1.2392595,1.0344057,"('inferior', 'superior')",0.37827504,0.32738602,0.8043462,0.7560286,0.8072936,0.7059401,-0.1013535
85,2.256815,2.1677666,"('insignificant', 'prestigious')",0.19949949,0.095307484,0.93182236,0.9558,1.129379,1.0729581,-0.0564209
86,-0.7624872,-0.77240556,"('uninfluential', 'influential')",-0.08619204,-0.16553354,-0.095318995,-0.2124157,-0.3146661,-0.3834516,-0.0687855
87,0.74663115,0.65457356,"('unsuccessful', 'successful')",1.0009359,0.9796294,0.7987616,0.8448598,0.8487762,0.8263543,-0.0224219
88,0.30484453,0.20310767,"('low', 'eminent')",-0.24619937,-0.3614114,0.16471553,0.14005387,0.0744536,-0.0060833,-0.0805369
