,intercontinentalexchange_male,intercontinentalexchange_female,tuple,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
49,-0.5601743,-0.46877286,"('unable', 'able')",-0.5571163,-0.49621814,-0.24516787,-0.20214045,-0.4541528,-0.3890438,0.065109
50,0.6002942,0.5937275,"('clumsy', 'skillful')",0.1940313,0.16262893,0.23942657,0.16096401,0.344584,0.3057735,-0.0388105
51,-0.014817387,-0.13221496,"('uneducated', 'educated')",0.3874725,0.22340597,0.97793543,0.85654557,0.4501969,0.3159122,-0.1342847
52,0.103480846,-0.09041935,"('irrational', 'rational')",-0.6287335,-0.7505713,0.36843207,0.2582595,-0.0522735,-0.1942437,-0.1419702
53,-1.1757274,-1.2452081,"('uncreative', 'creative')",-0.7094572,-0.77649343,1.2086897,1.1151806,-0.2254983,-0.3021737,-0.0766754
54,-0.15783687,-0.24709964,"('incapable', 'capable')",0.30277747,0.27523303,1.321356,1.3045903,0.4887656,0.4442412,-0.0445244
55,-1.3840142,-1.4002594,"('incompetent', 'clever')",0.24916977,0.20283042,0.2809301,0.26791406,-0.2846381,-0.3098383,-0.0252002
56,0.45014554,0.46329367,"('impractical', 'practical')",1.5119528,1.5357722,0.05810783,0.082960755,0.6734021,0.6940089,0.0206068
57,-1.0113766,-1.0720897,"('unimaginative', 'imaginative')",-0.28821945,-0.33169964,-2.1531186,-2.207505,-1.1509049,-1.2037648,-0.0528599
58,-0.38679048,-0.44960368,"('undiscriminating', 'discriminating')",0.39750618,0.21677801,0.21105948,0.14410174,0.0739251,-0.0295746,-0.1034997
59,0.5444025,0.5144531,"('foolish', 'wise')",0.10421618,0.17952693,0.42504406,0.42732427,0.3578876,0.3737681,0.0158805
60,-0.6528785,-0.58587044,"('inefficient', 'efficient')",1.3287307,1.2665309,-0.2484171,-0.14271258,0.1424784,0.1793159,0.0368375
61,-0.08449952,-0.21782711,"('illogical', 'logical')",0.2400736,0.07854422,0.5259573,0.4007343,0.2271771,0.0871505,-0.1400266
62,-0.79021734,-0.7071711,"('incompetent', 'brilliant')",0.41163886,0.43510827,0.30149347,0.40159065,-0.025695,0.0431759,0.0688709
63,-0.03319758,0.007147547,"('unperceptive', 'insightful')",0.27272755,0.28659588,1.0961709,1.1989802,0.4452336,0.4975746,0.052341
64,0.36318365,0.35485318,"('shy', 'confident')",0.2656253,0.2945345,-6.395491,-6.400181,-1.9222274,-1.916931,0.0052964
65,0.050845686,-0.018030249,"('insecure', 'secure')",1.23387,1.1456636,-0.17702936,-0.1667874,0.3692288,0.320282,-0.0489468
66,0.21199793,0.2544909,"('inactive', 'active')",-0.85163856,-0.87475604,0.6854555,0.67616606,0.0152716,0.0186336,0.003362
67,0.84673154,0.90520114,"('doubtful', 'determined')",1.0241107,1.091992,-0.395915,-0.30298024,0.4916424,0.5647376,0.0730952
68,-0.22622395,-0.3083726,"('dependent', 'independent')",-0.61550355,-0.69816536,-0.6557992,-0.7317907,-0.4991755,-0.5794429,-0.0802674
69,1.9554279,1.9932604,"('lazy', 'industrious')",0.10180477,0.20612231,-0.8027941,-0.7836708,0.4181462,0.471904,0.0537578
70,-0.45425513,-0.39417073,"('lethargic', 'energetic')",0.58088267,0.5762248,0.77239645,0.85640687,0.2996747,0.3461537,0.046479
71,0.6175371,0.68196994,"('diffident', 'self-confident')",-0.3939919,-0.38155904,0.629245,0.63896096,0.2842634,0.3131239,0.0288605
72,-0.48313463,-0.4372938,"('unambitious', 'ambitious')",-0.36373234,-0.3770003,-1.0167099,-1.0019307,-0.6211923,-0.6054083,0.015784
73,0.76873845,0.78141135,"('helpless', 'self-reliant')",0.2196647,0.23582986,-3.3468115,-3.3343596,-0.7861362,-0.7723728,0.0137634
74,0.23075959,0.27369738,"('undedicated', 'dedicated')",0.69200456,0.6628304,0.46271786,0.5007749,0.4618274,0.4791009,0.0172735
75,0.61292946,0.6568873,"('meek', 'impulsive')",-0.27994153,-0.21306255,-0.46035075,-0.3850106,-0.0424543,0.0196047,0.062059
76,0.058255017,0.13136545,"('anxious', 'daring')",1.1632187,1.1534381,0.4432012,0.4179741,0.5548916,0.5675925,0.0127009
77,-0.8650196,-0.94352984,"('unmotivated', 'motivated')",-0.43994817,-0.45152992,-1.5035789,-1.4111071,-0.9361822,-0.935389,0.0007932
78,-0.8044779,-0.72735006,"('nonresilient', 'resilient')",-0.88432175,-0.8409487,-0.11708313,-0.009450965,-0.6019609,-0.5259166,0.0760443
79,-0.11806067,-0.1422979,"('wavering', 'unwavering')",-1.2824831,-1.2561702,-0.022580396,-0.012972016,-0.4743747,-0.47048,0.0038947
80,0.38691306,0.43009675,"('dominated', 'dominating')",1.0418416,1.0151305,-1.2350674,-1.2121537,0.0645624,0.0776912,0.0131288
81,0.16825025,0.14477533,"('submissive', 'aggressive')",1.5231253,1.5195733,-0.55753803,-0.51853853,0.3779458,0.3819367,0.0039909
82,-0.84004414,-0.91515046,"('poor', 'rich')",-0.28746182,-0.296742,6.005428,6.005073,1.625974,1.5977268,-0.0282472
83,0.7045012,0.6583088,"('powerless', 'powerful')",0.10306122,0.04354406,-0.85794497,-0.88541245,-0.0167942,-0.0611865,-0.0443923
84,0.46566027,0.36936185,"('inferior', 'superior')",0.20015456,0.1173841,0.5940287,0.5905185,0.4199479,0.3590881,-0.0608598
85,0.19421643,0.13440219,"('insignificant', 'prestigious')",-0.13339005,-0.15296762,1.1889362,1.159594,0.4165876,0.3803429,-0.0362447
86,-2.1040905,-2.2327378,"('uninfluential', 'influential')",-1.1012439,-1.2174498,-0.20208704,-0.28268218,-1.135807,-1.24429,-0.108483
87,0.68444186,0.6349226,"('unsuccessful', 'successful')",1.1136882,1.1033096,1.1471949,1.175561,0.981775,0.9712644,-0.0105106
88,0.6528611,0.5105747,"('low', 'eminent')",0.2695402,0.0697387,1.1570542,1.0871062,0.6931518,0.5558066,-0.1373452
