,marriott_male,marriott_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
66,0.8793625,0.89787096,"('inactive', 'active')",1.9419074,1.8234209,1.7474021,1.6988498,1.5228907,1.4733806,-0.0495101
67,0.07243362,-0.029780231,"('doubtful', 'determined')",0.13855864,0.11282561,-0.36123848,-0.31932944,-0.0500821,-0.0787614,-0.0286793
68,-0.28283605,-0.39464715,"('dependent', 'independent')",-0.010069372,-0.05856013,-0.44950294,-0.4922561,-0.2474695,-0.3151545,-0.067685
69,1.9011397,1.8690315,"('lazy', 'industrious')",2.2520432,2.0974076,0.2162154,0.22350544,1.4564662,1.3966482,-0.059818
70,-1.7387112,-1.6725098,"('lethargic', 'energetic')",-0.6923232,-0.5283841,0.12032402,0.19931601,-0.7702368,-0.6671926,0.1030442
71,2.6961696,2.6651554,"('diffident', 'self-confident')",1.3558487,1.3095505,1.0936534,0.98677224,1.7152239,1.6538261,-0.0613978
72,0.3713821,0.41819957,"('unambitious', 'ambitious')",-0.46238548,-0.33539918,-1.1931748,-1.0599016,-0.4280594,-0.3257004,0.102359
73,0.74394655,0.84419787,"('helpless', 'self-reliant')",0.1384565,0.17718178,-3.1559281,-2.990355,-0.7578417,-0.6563251,0.1015166
74,0.2812328,0.29929918,"('undedicated', 'dedicated')",0.20013781,0.19897918,-0.06729032,-0.1031629,0.1380268,0.1317052,-0.0063216
75,-1.4718314,-1.4234531,"('meek', 'impulsive')",-0.14567801,-0.15774693,-0.39796385,-0.30644816,-0.6718245,-0.629216,0.0426085
76,-1.1248553,-0.96231043,"('anxious', 'daring')",0.2562629,0.43857822,-0.28671494,-0.09445903,-0.3851024,-0.2060637,0.1790387
77,-1.960847,-1.988157,"('unmotivated', 'motivated')",-0.73861325,-0.64561146,-1.2747909,-1.2160269,-1.3247504,-1.2832651,0.0414853
78,-0.040576234,0.03253022,"('nonresilient', 'resilient')",0.9021877,1.0143799,0.82686186,0.8848686,0.5628244,0.6439262,0.0811018
79,0.56021667,0.5084419,"('wavering', 'unwavering')",0.00870971,-0.14321688,0.35727945,0.29871407,0.3087353,0.221313,-0.0874223
80,-2.6584296,-2.5234447,"('dominated', 'dominating')",-0.34884736,-0.19616665,-1.6256717,-1.4622854,-1.5443163,-1.3939656,0.1503507
81,-3.409568,-3.429946,"('submissive', 'aggressive')",-0.3696361,-0.19683856,-1.4497797,-1.3017166,-1.7429946,-1.6428337,0.1001609
82,-0.73802793,-0.6934145,"('poor', 'rich')",-1.2539804,-1.178535,5.430758,5.3819313,1.1462499,1.169994,0.0237441
83,0.06882469,0.009232797,"('powerless', 'powerful')",-0.018524677,0.053208835,-0.6892241,-0.6872603,-0.2129747,-0.2082729,0.0047018
84,1.2743443,1.2227802,"('inferior', 'superior')",0.55034596,0.48738295,1.1072638,1.0872946,0.977318,0.9324859,-0.0448321
85,3.1309128,3.1429722,"('insignificant', 'prestigious')",0.9021437,0.82771754,1.5293386,1.492465,1.8541317,1.8210516,-0.0330801
86,-0.48581344,-0.713476,"('uninfluential', 'influential')",-0.66864103,-0.6824358,-0.3994035,-0.4626574,-0.5179527,-0.619523,-0.1015703
87,-0.43740642,-0.33740526,"('unsuccessful', 'successful')",1.7424352,1.8277673,1.1469071,1.2706265,0.8173119,0.9203295,0.1030176
88,0.08012782,0.07644276,"('low', 'eminent')",-0.16781926,-0.2048375,-0.058855716,-0.05353807,-0.0488491,-0.0606443,-0.0117952
