,abercrombie_male,abercrombie_female,tuple,&_male,&_female,fitch_male,fitch_female,co_male,co_female,average_male,average_female,female-male
37,-0.7558848,-0.76358926,"('fake', 'genuine')",-0.59590036,-0.49764377,-0.12528473,-0.15052052,0.02997145,-0.0040272865,-0.3617746,-0.3539452,0.0078294
38,-0.7059467,-0.76020116,"('untruthful', 'truthful')",-0.95050055,-1.0084889,0.7235117,0.7198469,0.032979935,0.11362201,-0.2249889,-0.2338053,-0.0088164
39,-1.0428311,-1.030398,"('exploitative', 'cooperative')",-0.3308444,-0.21180926,0.15801062,0.23451565,0.37584218,0.48819053,-0.2099557,-0.1298753,0.0800804
40,0.033828475,-0.060253985,"('stingy', 'generous')",0.123568185,0.113241464,0.48379117,0.28612718,-1.8738177,-2.0025094,-0.3081574,-0.4158487,-0.1076913
41,-1.0117581,-1.1444108,"('unforgiving', 'forgiving')",-0.69825715,-0.82035977,-0.51089823,-0.69988275,0.083305225,0.053337224,-0.5344021,-0.652829,-0.1184269
42,0.5921604,0.603425,"('unreliable', 'reliable')",1.1088082,1.218678,0.19560824,0.17102009,-2.5264318,-2.3930738,-0.1574638,-0.0999877,0.0574761
43,-2.2746923,-2.3647852,"('irresponsible', 'responsible')",-2.2947621,-2.3288252,-0.4015537,-0.39895287,0.6462982,0.7165048,-1.0811774,-1.0940146,-0.0128372
44,1.5847849,1.7431642,"('prejudiced', 'unprejudiced')",-0.30391404,-0.0740021,-1.8055477,-1.6464857,-1.798758,-1.7219877,-0.5808587,-0.4248278,0.1560309
45,-2.5152962,-2.65587,"('incompetent', 'competent')",-1.8649331,-1.9435494,-1.4192156,-1.524912,-0.377563,-0.42924005,-1.544252,-1.6383929,-0.0941409
46,-2.2238603,-2.3604639,"('uncompetitive', 'competitive')",-0.35983998,-0.49018037,-0.7955202,-0.8428931,-0.61235225,-0.5856355,-0.9978932,-1.0697932,-0.0719
47,-0.74477315,-0.7261043,"('stupid', 'smart')",-0.44709346,-0.46152443,-0.4168717,-0.36497208,5.37348,5.359852,0.9411854,0.9518127,0.0106273
48,-2.0049336,-2.1805437,"('unintelligent', 'intelligent')",-1.5210818,-1.7171464,-2.1595118,-2.3074389,0.104299225,0.0741531,-1.3953069,-1.5327439,-0.137437
49,-1.4362644,-1.3908875,"('unable', 'able')",-0.93885666,-0.8679821,-0.061478287,0.034214348,-0.75143564,-0.7057603,-0.7970088,-0.7326039,0.0644049
50,0.45143002,0.45362818,"('clumsy', 'skillful')",1.496852,1.5451583,-0.46090502,-0.5014504,-0.3061309,-0.36598262,0.2953115,0.2828383,-0.0124732
51,-1.1675943,-1.2404212,"('uneducated', 'educated')",-0.5099472,-0.6100582,-1.2655901,-1.3498518,0.60663295,0.46021506,-0.5841246,-0.685029,-0.1009044
52,1.1337496,1.0957475,"('irrational', 'rational')",1.2638052,1.2706177,0.95767426,0.8501681,-0.362205,-0.41416466,0.748256,0.7005922,-0.0476638
53,-1.2362651,-1.3230742,"('uncreative', 'creative')",-0.09300536,-0.15148939,1.2922064,1.2395941,0.9853441,0.9303147,0.23707,0.1738363,-0.0632337
54,-0.14743906,-0.15093592,"('incapable', 'capable')",-0.12424484,-0.1834597,1.4438151,1.4175042,0.56751215,0.5031686,0.4349108,0.3965693,-0.0383415
55,-2.622751,-2.7251322,"('incompetent', 'clever')",-1.5911777,-1.6943903,-2.2063918,-2.2429867,0.30954745,0.36767837,-1.5276933,-1.5737077,-0.0460144
56,-1.2538009,-1.338948,"('impractical', 'practical')",-1.4551826,-1.5374687,-0.20757313,-0.21731468,0.022196539,0.07697323,-0.72359,-0.7541896,-0.0305996
57,-1.7133662,-1.8913968,"('unimaginative', 'imaginative')",-1.1742599,-1.3039421,-1.237666,-1.3482704,-3.0804155,-3.0775242,-1.8014269,-1.9052833,-0.1038564
58,-0.594568,-0.68220896,"('undiscriminating', 'discriminating')",0.35617006,0.15465145,0.22801682,0.123700194,0.40907717,0.4390938,0.099674,0.0088091,-0.0908649
59,0.95494837,1.0119491,"('foolish', 'wise')",0.40762275,0.5046463,0.65870464,0.66349894,-0.18339121,-0.20021561,0.4594711,0.4949697,0.0354986
60,-2.5023284,-2.5499668,"('inefficient', 'efficient')",-1.7847098,-1.8498315,-1.211404,-1.1378707,0.01823661,0.2949311,-1.3700514,-1.3106846,0.0593668
61,-0.27117845,-0.37402096,"('illogical', 'logical')",0.13495938,0.034465197,0.62929446,0.62415266,0.15697281,0.04969016,0.162512,0.0835718,-0.0789402
62,-2.2075727,-2.2622986,"('incompetent', 'brilliant')",-1.8374488,-1.8916949,-0.9753976,-0.9780626,0.10742167,0.2446204,-1.2282493,-1.221859,0.0063903
63,-1.8358414,-1.9483706,"('unperceptive', 'insightful')",-0.3530904,-0.4436707,0.39309394,0.3071476,0.6677133,0.748161,-0.2820312,-0.3341832,-0.052152
64,-0.020470373,-0.036021598,"('shy', 'confident')",0.42981356,0.47744983,-0.169857,-0.14597093,-6.260693,-6.0409155,-1.5053017,-1.4363645,0.0689372
65,-1.7377793,-1.7998099,"('insecure', 'secure')",-1.1876023,-1.2734988,-2.7235208,-2.6692464,0.08609322,0.103757925,-1.3907022,-1.4096993,-0.0189971
66,1.6401156,1.6131533,"('inactive', 'active')",1.5489312,1.5716692,1.4609859,1.3979166,0.92841434,0.8099598,1.3946118,1.3481747,-0.0464371
67,-0.14765769,-0.10808091,"('doubtful', 'determined')",-0.6261577,-0.52044374,-0.06246065,-0.043741092,-0.23603901,-0.13517186,-0.2680788,-0.2018594,0.0662194
68,-0.12735578,-0.14104606,"('dependent', 'independent')",-1.4657973,-1.437806,-0.5157355,-0.50756526,-1.510948,-1.4916805,-0.9049591,-0.8945245,0.0104346
69,3.4592133,3.5419693,"('lazy', 'industrious')",2.6334507,2.73375,2.0111413,2.0705507,-0.57737404,-0.4664346,1.8816079,1.969959,0.0883511
70,-1.5593593,-1.6645672,"('lethargic', 'energetic')",-1.3964753,-1.4575398,-0.6420189,-0.6969865,0.44344795,0.37668294,-0.7886014,-0.8606026,-0.0720012
71,0.5575874,0.58627826,"('diffident', 'self-confident')",0.02753681,0.057797372,1.9794621,2.0012243,0.14841357,0.1437996,0.67825,0.6972749,0.0190249
72,-2.0060155,-1.9942904,"('unambitious', 'ambitious')",-1.2665275,-1.2711573,-0.31813568,-0.34089068,-0.68902326,-0.6228934,-1.0699255,-1.057308,0.0126175
73,1.8429956,1.8903215,"('helpless', 'self-reliant')",0.7886755,0.88538456,1.3280782,1.3402816,-3.616143,-3.461209,0.0859016,0.1636947,0.0777931
74,-0.59430504,-0.69107926,"('undedicated', 'dedicated')",-0.34221894,-0.4090702,1.069185,0.986938,0.17800966,0.1860491,0.0776677,0.0182094,-0.0594583
75,1.247998,1.2609609,"('meek', 'impulsive')",-0.07553804,0.01230243,0.27705693,0.2979805,-0.6289071,-0.5620479,0.2051525,0.252299,0.0471465
76,-1.3914042,-1.4018241,"('anxious', 'daring')",0.00231627,0.052753102,-1.9831481,-1.9275343,-0.15216696,-0.051139653,-0.8811008,-0.8319362,0.0491646
77,-1.2826296,-1.3517292,"('unmotivated', 'motivated')",-0.2774048,-0.364263,0.3335036,0.33277184,-0.84456474,-0.6255915,-0.5177739,-0.502203,0.0155709
78,-0.31924212,-0.37786573,"('nonresilient', 'resilient')",0.34585327,0.24453075,0.5968137,0.5569291,0.50834996,0.60978276,0.2829437,0.2583442,-0.0245995
79,1.1005145,1.0823072,"('wavering', 'unwavering')",1.3402028,1.369391,1.3360608,1.2537575,-0.4395101,-0.4792266,0.834317,0.8065573,-0.0277597
80,-0.2746741,-0.2719517,"('dominated', 'dominating')",0.12766749,0.09646453,-1.4987419,-1.3924536,-0.30412197,-0.24459624,-0.4874676,-0.4531342,0.0343334
81,-1.969767,-2.0529566,"('submissive', 'aggressive')",-1.1313301,-1.2365477,-2.4005966,-2.354362,-0.5568056,-0.5230149,-1.5146248,-1.5417204,-0.0270956
82,-1.3996792,-1.3912286,"('poor', 'rich')",-2.1908321,-2.1265383,-3.3001127,-3.3217962,5.8163195,5.5966463,-0.2685761,-0.3107293,-0.0421532
83,-0.13180667,-0.18656904,"('powerless', 'powerful')",0.41791296,0.38534775,0.4648091,0.45964468,-1.0221337,-1.0257843,-0.0678046,-0.0918402,-0.0240356
84,0.20482905,0.21415424,"('inferior', 'superior')",0.69911295,0.6748482,0.66374993,0.634691,0.46927714,0.39917144,0.5092423,0.4807162,-0.0285261
85,2.16982,2.1877854,"('insignificant', 'prestigious')",2.1846964,2.1864784,3.244783,3.143212,-0.2784449,-0.35397044,1.8302137,1.7908764,-0.0393373
86,-2.5436683,-2.7602537,"('uninfluential', 'influential')",-1.0499532,-1.2833824,-0.6430512,-0.8518098,-0.06864619,-0.2458188,-1.0763297,-1.2853162,-0.2089865
87,0.3881172,0.37773225,"('unsuccessful', 'successful')",1.3256999,1.346865,-0.006173482,0.1227012,0.63951284,0.6037619,0.5867891,0.6127651,0.025976
88,-0.8900776,-0.94414693,"('low', 'eminent')",-0.7838838,-0.8519868,-1.5273448,-1.6250924,-0.72120655,-0.8157076,-0.9806283,-1.0592334,-0.0786051
