,equity_male,equity_female,tuple,residential_male,residential_female,average_male,average_female,female-male
78,-0.055764742,0.0047399476,"('nonresilient', 'resilient')",0.10153052,0.19076179,0.0228829,0.0977509,0.074868
79,0.6841472,0.63493615,"('wavering', 'unwavering')",0.099126816,0.109696224,0.391637,0.3723162,-0.0193208
80,-0.5289854,-0.8040118,"('dominated', 'dominating')",-0.28363365,-0.39865533,-0.4063095,-0.6013336,-0.1950241
81,-0.6515052,-0.78621006,"('submissive', 'aggressive')",-0.60496616,-0.5463648,-0.6282357,-0.6662874,-0.0380517
82,-1.2850704,-1.2201316,"('poor', 'rich')",6.227839,6.338235,2.4713843,2.5590515,0.0876672
83,1.073486,0.98012245,"('powerless', 'powerful')",-0.090253234,-0.16450424,0.4916164,0.4078091,-0.0838073
84,0.16604945,0.18298207,"('inferior', 'superior')",-0.038036224,-0.121133134,0.0640066,0.0309245,-0.0330821
85,2.0963852,2.2876217,"('insignificant', 'prestigious')",0.06428656,-0.021593094,1.0803359,1.1330143,0.0526784
86,-0.7916081,-0.9000504,"('uninfluential', 'influential')",0.43453953,0.35664436,-0.1785343,-0.271703,-0.0931687
87,0.84652734,0.5556133,"('unsuccessful', 'successful')",0.8194118,0.74517745,0.8329695,0.6503954,-0.1825741
88,0.35522518,0.25103047,"('low', 'eminent')",-0.17567815,-0.15924074,0.0897735,0.0458949,-0.0438786
