,bank_male,bank_female,tuple,of_male,of_female,america_male,america_female,corp_male,corp_female,average_male,average_female,female-male
20,-0.5014319,-0.37209535,"('rough', 'thoughtful')",-0.5111251,-0.47470334,-0.50264245,-0.4940282,0.7527318,0.7682356,-0.1906169,-0.1431478,0.0474691
21,0.85415864,0.94167453,"('immoral', 'moral')",-0.55246156,-0.65234196,0.019785522,-0.121819355,-0.7742647,-0.75263953,-0.1131955,-0.1462816,-0.0330861
22,-0.49782026,-0.41128445,"('untrustworthy', 'trustworthy')",-0.4184521,-0.36176667,-0.2639753,-0.24920829,-0.8133138,-0.79674697,-0.4983904,-0.4547516,0.0436388
23,1.233972,1.3900274,"('insincere', 'sincere')",-1.2290045,-1.2763711,-0.49464393,-0.4835136,6.2762666,6.263488,1.4466475,1.4734076,0.0267601
24,0.64903927,0.77922964,"('dishonest', 'honest')",-0.355165,-0.3567165,0.32094777,0.3531884,1.0964476,1.1325312,0.4278174,0.4770582,0.0492408
25,0.2242246,0.21360609,"('egoistic', 'altruistic')",0.47473997,0.4602261,0.87913036,0.9379917,1.0128046,0.9722841,0.6477249,0.646027,-0.0016979
26,1.1658866,1.1025892,"('hardhearted', 'benevolent')",1.0820838,0.92897695,2.0585163,1.9477963,1.8015438,1.718873,1.5270077,1.4245589,-0.1024488
27,0.038658336,0.25722468,"('hardhearted', 'softhearted')",-0.3483594,-0.26923618,0.33385554,0.3781693,0.85588634,0.9018597,0.2200102,0.3170044,0.0969942
28,0.7600027,0.7224754,"('disloyal', 'loyal')",-0.85646063,-0.9179848,0.18598342,0.10907516,1.0163239,0.9400944,0.2764623,0.2134151,-0.0630472
29,0.008004816,0.08592856,"('unfair', 'fair')",-0.6715508,-0.6474644,-1.0263324,-1.0074979,-0.31403315,-0.43890792,-0.5009779,-0.5019854,-0.0010075
30,0.93430185,1.0079272,"('intolerant', 'tolerant')",0.83481634,0.74745506,0.41855818,0.39695293,0.9437963,0.9466256,0.7828681,0.7747402,-0.0081279
31,-1.0805223,-1.1499434,"('evil', 'good')",0.5545929,0.7227351,0.40908802,0.5062682,-1.06817,-1.0687762,-0.2962528,-0.2474291,0.0488237
32,1.5104866,1.6436329,"('unkind', 'kind')",0.6163719,0.47032854,0.25132623,0.12279497,1.0080136,0.87443656,0.8465496,0.7777982,-0.0687514
33,0.61849356,0.5197591,"('wrong', 'right')",0.3645286,0.33096412,0.9544154,0.93360627,-0.25144124,-0.2387657,0.4214991,0.386391,-0.0351081
34,1.5068601,1.5999255,"('mean', 'honorable')",-0.48618343,-0.3802535,-0.8390093,-0.7815421,5.4444427,5.6010804,1.4065275,1.5098026,0.1032751
35,-1.1745675,-1.3012328,"('corrupt', 'incorrupt')",-0.17936656,-0.14089312,0.2820211,0.22220632,-0.5743439,-0.64814216,-0.4115642,-0.4670154,-0.0554512
36,-0.26181078,-0.39536533,"('hostile', 'amicable')",-0.6977529,-0.6885661,-0.012417128,0.08035019,-0.38136512,-0.393659,-0.3383365,-0.3493101,-0.0109736
37,-1.3181944,-1.2555411,"('fake', 'genuine')",-0.93254924,-0.84286875,-0.9762529,-0.9466926,-0.17291048,-0.10674577,-0.8499767,-0.7879621,0.0620146
38,1.059012,1.124569,"('untruthful', 'truthful')",-0.1822121,-0.1610941,0.52565974,0.51405466,0.45868164,0.5905061,0.4652853,0.5170089,0.0517236
39,0.99851614,1.1007128,"('exploitative', 'cooperative')",-0.3131166,-0.29490182,0.42241156,0.47470963,0.44780424,0.5082912,0.3889038,0.4472029,0.0582991
40,0.86519444,0.93997335,"('stingy', 'generous')",1.3377503,1.4884806,0.9149051,1.0368757,-1.9925926,-2.014734,0.2813143,0.3626489,0.0813346
41,1.2176815,1.2741336,"('unforgiving', 'forgiving')",0.14877035,0.18267122,-0.082881615,-0.036115173,0.032988936,0.016122036,0.3291398,0.3592029,0.0300631
42,0.9826748,1.0535488,"('unreliable', 'reliable')",1.630299,1.7139224,1.0470548,1.0935647,-2.958051,-2.8657415,0.1754944,0.2488236,0.0733292
43,0.82700115,0.97794354,"('irresponsible', 'responsible')",-0.84170496,-0.7854441,-0.8584564,-0.8613457,0.48962456,0.55521667,-0.0958839,-0.0284074,0.0674765
44,-0.85958326,-0.9159223,"('prejudiced', 'unprejudiced')",0.17703176,0.18655458,-0.9227809,-0.96493065,-1.4516835,-1.4641147,-0.764254,-0.7896032,-0.0253492
45,-0.39594924,-0.21793152,"('incompetent', 'competent')",-1.3582011,-1.4305664,-1.0353836,-1.0173382,-0.32974693,-0.34120363,-0.7798203,-0.7517599,0.0280604
46,0.34547213,0.48816928,"('uncompetitive', 'competitive')",-1.3635375,-1.3760216,-1.12707,-1.1693643,-1.3746471,-1.3406743,-0.8799456,-0.8494728,0.0304728
47,0.6483184,0.77173686,"('stupid', 'smart')",-0.178663,-0.1322003,-1.0588003,-0.98361754,5.473425,5.617713,1.2210701,1.318408,0.0973379
48,-0.2776404,-0.13282478,"('unintelligent', 'intelligent')",-0.2772727,-0.29241148,0.46739808,0.4926134,0.7749688,0.7330243,0.1718634,0.2001004,0.028237
49,-0.12404707,0.079449385,"('unable', 'able')",-1.2516049,-1.1162108,-0.6160139,-0.5758462,-0.5029537,-0.3860835,-0.6236549,-0.4996728,0.1239821
50,-1.0695342,-1.0594187,"('clumsy', 'skillful')",0.5151881,0.5440847,0.18319577,0.2086414,-0.1148759,-0.12282789,-0.1215066,-0.1073801,0.0141265
51,0.12153096,0.08344404,"('uneducated', 'educated')",0.63870555,0.46133223,1.3393922,1.2099333,0.5874274,0.43187016,0.671764,0.5466449,-0.1251191
52,-9.8560005e-05,-0.26154613,"('irrational', 'rational')",-0.84386116,-0.89042044,0.047395524,0.03782905,-0.088371724,-0.10167117,-0.221234,-0.3039522,-0.0827182
53,-0.13193272,-0.16514806,"('uncreative', 'creative')",-1.2914207,-1.2999121,0.066906,0.053431805,0.3268597,0.2907222,-0.2573969,-0.2802265,-0.0228296
54,0.9107404,0.95357865,"('incapable', 'capable')",-0.06032771,-0.16911939,0.58400846,0.56775963,0.9035815,0.9410193,0.5845007,0.5733095,-0.0111912
55,0.27641892,0.41769892,"('incompetent', 'clever')",-0.4410764,-0.45119104,-0.5594407,-0.56340235,0.1582771,0.15946276,-0.1414553,-0.1093579,0.0320974
56,1.5900141,1.6529766,"('impractical', 'practical')",-0.6704786,-0.7660701,-0.022862427,-0.10514014,-0.12960237,-0.109387636,0.1917677,0.1680947,-0.023673
57,-0.5280337,-0.5112223,"('unimaginative', 'imaginative')",-1.1252466,-1.2857962,-0.36753187,-0.42983252,-3.3364804,-3.3252544,-1.339323,-1.3880264,-0.0487034
58,0.15825987,0.22519343,"('undiscriminating', 'discriminating')",0.16467482,0.1446673,0.05264606,0.025963463,0.10257582,0.1269041,0.1195391,0.1306821,0.011143
59,0.101315096,0.05194206,"('foolish', 'wise')",0.13947307,0.19702339,0.591906,0.6635031,0.052357428,0.1624393,0.2212629,0.268727,0.0474641
60,0.61268,0.8738186,"('inefficient', 'efficient')",-0.98743445,-0.9938812,-0.30893132,-0.33615357,-0.0065191006,0.120688625,-0.1725512,-0.0838819,0.0886693
61,1.1061109,1.1193538,"('illogical', 'logical')",-0.8219514,-0.9279201,0.20131738,0.12657997,0.5822557,0.4630436,0.2669331,0.1952643,-0.0716688
62,1.3546234,1.6435193,"('incompetent', 'brilliant')",-0.56867164,-0.47035426,0.09977801,0.1990833,0.5888273,0.7776347,0.3686393,0.5374708,0.1688315
63,1.2287467,1.3611017,"('unperceptive', 'insightful')",0.21259293,0.18428287,0.93980706,0.9225848,0.4775855,0.5623488,0.7146831,0.7575796,0.0428965
64,-0.34937716,-0.38100225,"('shy', 'confident')",0.9005745,0.87071407,0.61678034,0.539592,-6.25803,-6.226249,-1.272513,-1.2992363,-0.0267233
65,0.35473308,0.39238968,"('insecure', 'secure')",0.028723221,-0.04046123,-0.068983786,-0.1134881,-0.027401319,-0.014823013,0.0717678,0.0559043,-0.0158635
66,0.2906087,0.19449405,"('inactive', 'active')",-0.39524093,-0.43355033,0.58624953,0.55013233,0.22574338,0.18688412,0.1768402,0.12449,-0.0523502
67,0.07688693,-0.07895518,"('doubtful', 'determined')",0.39974928,0.28663838,0.14372627,0.032837424,-0.26162523,-0.36869684,0.0896843,-0.0320441,-0.1217284
68,-1.4180274,-1.4124323,"('dependent', 'independent')",0.19714491,0.17908078,0.46555468,0.41912454,-1.1315434,-1.1086745,-0.4717178,-0.4807253,-0.0090075
69,0.18603554,0.122826256,"('lazy', 'industrious')",0.58384067,0.58282846,0.65408814,0.69183373,-0.6754087,-0.559096,0.1871389,0.2095981,0.0224592
70,-0.29185176,-0.12188876,"('lethargic', 'energetic')",0.08027361,0.07472597,-0.4666824,-0.44208586,0.39538127,0.46202892,-0.0707198,-0.0068049,0.0639149
71,1.8327758,1.8360609,"('diffident', 'self-confident')",0.25580686,0.2366499,0.67476875,0.68765515,0.35132584,0.3634842,0.7786693,0.7809625,0.0022932
72,0.14895448,0.19019379,"('unambitious', 'ambitious')",0.12742005,0.13589434,0.71867424,0.70724213,-0.24624267,-0.13048789,0.1872015,0.2257106,0.0385091
73,0.4560792,0.40747127,"('helpless', 'self-reliant')",1.5123285,1.5268797,0.65672946,0.648561,-3.4449646,-3.3155515,-0.2049568,-0.1831599,0.0217969
74,0.2706303,0.38000917,"('undedicated', 'dedicated')",0.15488963,0.10842021,0.6464984,0.67502165,-0.19626726,-0.26467362,0.2189378,0.2246943,0.0057565
75,-0.99964285,-1.0302781,"('meek', 'impulsive')",0.63071823,0.6914762,0.4232381,0.5001024,-0.4483559,-0.38788038,-0.0985106,-0.056645,0.0418656
76,0.073552676,0.20083061,"('anxious', 'daring')",0.16901562,0.21457715,-0.05236885,-0.028466363,-0.21085337,-0.23846239,-0.0051635,0.0371198,0.0422833
77,0.20838739,0.351174,"('unmotivated', 'motivated')",-1.5028416,-1.5120828,-0.9204607,-0.9548744,-1.2816428,-1.1800297,-0.8741394,-0.8239533,0.0501861
78,0.89226335,1.0181675,"('nonresilient', 'resilient')",-0.5542212,-0.44913116,-0.21697363,-0.15005696,-0.45181578,-0.3616284,-0.0826868,0.0143377,0.0970245
79,-0.291254,-0.4156309,"('wavering', 'unwavering')",-0.033000648,-0.035482977,0.88580847,0.87231064,-0.29697913,-0.28796265,0.0661437,0.0333085,-0.0328352
80,0.40303758,0.44805261,"('dominated', 'dominating')",0.15991262,0.13402179,-0.1436317,-0.25727516,-0.56765395,-0.6086181,-0.0370839,-0.0709547,-0.0338708
81,0.8323475,0.8164189,"('submissive', 'aggressive')",0.7314291,0.5103122,0.7215702,0.5707472,-0.45496735,-0.42646354,0.4575948,0.3677537,-0.0898411
82,-0.44499546,-0.37502173,"('poor', 'rich')",-1.0019045,-1.0338886,0.2059673,0.2096833,6.363789,6.3607726,1.2807142,1.2903864,0.0096722
83,1.5548706,1.5679233,"('powerless', 'powerful')",0.7132698,0.626175,-0.18456103,-0.30293295,-0.43156084,-0.52750534,0.4130046,0.340915,-0.0720896
84,-0.10096167,-0.12886141,"('inferior', 'superior')",-0.45767006,-0.45863953,-0.111254066,-0.17045203,0.56706405,0.5126256,-0.0257054,-0.0613318,-0.0356264
85,0.17796372,-0.007408811,"('insignificant', 'prestigious')",0.56337935,0.60527825,1.0290779,1.0912788,-0.33357543,-0.3780991,0.3592114,0.3277623,-0.0314491
86,-0.15283939,-0.13844293,"('uninfluential', 'influential')",-1.2116579,-1.3431448,0.6775873,0.5428709,-0.0933636,-0.17725158,-0.1950684,-0.2789921,-0.0839237
87,0.88486844,0.8400983,"('unsuccessful', 'successful')",-0.8257906,-0.97852796,0.37740868,0.23386276,0.61644673,0.6213788,0.2632333,0.179203,-0.0840303
88,-0.5843721,-0.62252367,"('low', 'eminent')",0.3013774,0.09988331,0.5317589,0.39390862,-0.16853878,-0.28182438,0.0200564,-0.102639,-0.1226954
