,crew_male,crew_female,tuple,average_male,average_female,female-male
75,-0.99734205,-0.83137715,"('meek', 'impulsive')",-0.9973421,-0.8313771,0.165965
76,0.8472366,0.6114432,"('anxious', 'daring')",0.8472366,0.6114432,-0.2357934
77,-0.79757756,-0.5930709,"('unmotivated', 'motivated')",-0.7975776,-0.5930709,0.2045067
78,-0.25788096,-0.2964192,"('nonresilient', 'resilient')",-0.257881,-0.2964192,-0.0385382
79,-0.36153325,-0.33672923,"('wavering', 'unwavering')",-0.3615333,-0.3367292,0.0248041
80,0.09631562,0.088475116,"('dominated', 'dominating')",0.0963156,0.0884751,-0.0078405
81,0.12265404,0.21158671,"('submissive', 'aggressive')",0.122654,0.2115867,0.0889327
82,6.188732,6.2063136,"('poor', 'rich')",6.1887321,6.2063136,0.0175815
83,-0.37189305,-0.49887422,"('powerless', 'powerful')",-0.371893,-0.4988742,-0.1269812
84,0.07022822,-0.018895386,"('inferior', 'superior')",0.0702282,-0.0188954,-0.0891236
85,-1.5904564,-1.7104582,"('insignificant', 'prestigious')",-1.5904564,-1.7104582,-0.1200018
86,0.77031845,0.79585683,"('uninfluential', 'influential')",0.7703184,0.7958568,0.0255384
87,0.23076281,0.27776706,"('unsuccessful', 'successful')",0.2307628,0.2777671,0.0470043
88,0.05661258,0.049852014,"('low', 'eminent')",0.0566126,0.049852,-0.0067606
