,dr_male,dr_female,tuple,pepper_male,pepper_female,snapple_male,snapple_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
25,-1.43327,-1.3830775,"('egoistic', 'altruistic')",0.35625762,0.35298264,-0.38810676,-0.298837,-0.33751658,-0.33040953,1.5556781,1.5701566,-0.0493915,-0.017837,0.0315545
26,-0.8402631,-0.9236892,"('hardhearted', 'benevolent')",-0.13018039,-0.048659537,-0.3681988,-0.38513196,1.2159079,1.2161611,1.893397,1.8348746,0.3541325,0.338711,-0.0154215
27,-1.5114013,-1.4463063,"('hardhearted', 'softhearted')",-0.2556591,-0.26040104,-0.69040126,-0.5814577,-0.58301574,-0.42439812,1.4918048,1.4474057,-0.3097345,-0.2530315,0.056703
28,-1.2587742,-1.484756,"('disloyal', 'loyal')",-0.6634223,-0.7623121,-1.148619,-1.3000181,0.4497204,0.15261325,1.0899305,0.9756969,-0.3062329,-0.4837552,-0.1775223
29,0.038280636,-0.039061766,"('unfair', 'fair')",-0.29774934,-0.26404324,0.004717365,-0.058536552,-0.32418248,-0.40369534,-0.3116445,-0.45807025,-0.1781157,-0.2446814,-0.0665657
30,0.1342853,0.07640761,"('intolerant', 'tolerant')",-0.19472626,-0.09102657,-0.38571763,-0.46163678,0.6253436,0.507043,1.1606009,1.0797889,0.2679572,0.2221152,-0.045842
31,-1.3733056,-1.2603114,"('evil', 'good')",-0.7287375,-0.31994867,0.13899432,0.3492365,-1.4219632,-1.2893605,-0.77873254,-0.7935831,-0.832749,-0.6627934,0.1699556
32,-0.37508377,-0.47783828,"('unkind', 'kind')",-0.33020163,-0.34287044,-0.7010531,-0.8153881,1.0683951,0.92630374,0.8894039,0.80062455,0.1102921,0.0181663,-0.0921258
33,0.013515059,-0.06384483,"('wrong', 'right')",0.9690931,0.8376874,0.7102915,0.6914795,-0.33403116,-0.2985682,-0.356184,-0.3801892,0.2005369,0.1573129,-0.043224
34,-1.0288241,-0.84030867,"('mean', 'honorable')",-0.24409628,0.049246415,-0.77900785,-0.6113936,0.20704572,0.3206843,6.2422605,6.350737,0.8794756,1.0537931,0.1743175
35,-0.33092377,-0.40916812,"('corrupt', 'incorrupt')",0.94634706,0.8284295,1.1350594,1.1324781,-1.7227788,-1.708716,0.20187649,0.046847947,0.0459161,-0.0220257,-0.0679418
36,-1.549513,-1.548716,"('hostile', 'amicable')",-0.22023806,-0.059588414,-0.10225089,-0.03710456,-1.4650291,-1.5620552,0.5946391,0.41328734,-0.5484784,-0.5588354,-0.010357
37,0.21912488,0.2011863,"('fake', 'genuine')",0.3050917,0.3372624,0.31126094,0.33052897,0.30112588,0.32214186,0.41549662,0.44498846,0.31042,0.3272216,0.0168016
38,-0.23748848,-0.25963467,"('untruthful', 'truthful')",0.07333344,0.08445448,-0.17310657,-0.15534568,-0.9668888,-1.0031463,-0.060117137,-0.03440083,-0.2728535,-0.2736146,-0.0007611
39,0.30020615,0.25951293,"('exploitative', 'cooperative')",1.0236962,0.9605287,0.97029334,0.94257206,1.6926998,1.7327418,0.054476492,0.07563584,0.8082744,0.7941983,-0.0140761
40,-0.6197138,-0.6556679,"('stingy', 'generous')",-1.362492,-1.2006674,-1.1270195,-1.1451364,-0.020743802,0.03400937,-1.4385948,-1.542485,-0.9137128,-0.9019894,0.0117234
41,-0.4707759,-0.43575937,"('unforgiving', 'forgiving')",-0.7771237,-0.48977295,-0.022515114,-0.0018923339,0.7077677,0.6202895,0.034205638,-0.06444699,-0.1056883,-0.0743164,0.0313719
42,0.9011287,0.88784343,"('unreliable', 'reliable')",0.04987061,0.1026718,0.7359259,0.7494147,0.92238605,1.0365812,-3.2221458,-3.2031736,-0.1225669,-0.0853325,0.0372344
43,-0.5544403,-0.46931562,"('irresponsible', 'responsible')",-0.884139,-0.7394688,-0.80034685,-0.7350207,1.0571488,1.0879543,0.5089538,0.5654564,-0.1345647,-0.0580789,0.0764858
44,0.48931512,0.52256995,"('prejudiced', 'unprejudiced')",0.100985445,0.025769666,1.0720217,1.0440832,-0.12801507,-0.069542944,-1.4144088,-1.4073874,0.0239797,0.0230985,-0.0008812
45,0.014596678,0.03447591,"('incompetent', 'competent')",-0.7342918,-0.40326884,0.16616581,0.17113528,0.81795245,0.72061205,-0.49742585,-0.52462286,-0.0466005,-0.0003337,0.0462668
46,0.18927807,0.18454003,"('uncompetitive', 'competitive')",-0.52426124,-0.43359756,-0.68585455,-0.74931675,1.5875667,1.4809598,-0.7745975,-0.8565629,-0.0415737,-0.0747955,-0.0332218
47,-0.11872127,0.01948765,"('stupid', 'smart')",0.16054462,0.3198007,0.5790263,0.6749149,1.1674259,1.2416323,5.5337024,5.629202,1.4643955,1.5770075,0.112612
48,-1.5218717,-1.5348107,"('unintelligent', 'intelligent')",-1.6050955,-1.4981594,-2.3292773,-2.2984216,-0.261637,-0.2857265,0.3384543,0.3607481,-1.0758855,-1.0512739,0.0246116
49,-0.34432596,-0.20951334,"('unable', 'able')",0.08155703,0.17784762,-0.5841273,-0.4387003,-0.85725516,-0.74839014,-0.38193333,-0.22155996,-0.417217,-0.2880632,0.1291538
50,0.34539005,0.47042406,"('clumsy', 'skillful')",-0.041844968,-0.08723889,0.20065206,0.30999392,-0.21065441,-0.09436886,0.11315859,0.07784483,0.0813403,0.135331,0.0539907
51,0.69639,0.50618374,"('uneducated', 'educated')",-0.8169352,-0.87553686,-0.58308655,-0.7261168,0.40963024,0.2784072,0.4250479,0.3337099,0.0262093,-0.0966706,-0.1228799
52,-0.7913438,-0.8307619,"('irrational', 'rational')",-0.101585954,-0.29123443,-0.5299558,-0.5808715,-1.4750433,-1.5080949,0.41463438,0.38802114,-0.4966589,-0.5645883,-0.0679294
53,-1.4315134,-1.4898927,"('uncreative', 'creative')",-1.3866309,-1.3498287,-1.859919,-1.7786573,-0.30854744,-0.37482873,1.0733498,1.0261927,-0.7826522,-0.793403,-0.0107508
54,-0.9284589,-0.9487629,"('incapable', 'capable')",-0.061561733,-0.1630559,-0.44798303,-0.44861743,-0.4838799,-0.376466,0.9098594,1.0057511,-0.2024048,-0.1862302,0.0161746
55,0.08358164,0.07452493,"('incompetent', 'clever')",-0.5705139,-0.5207873,-0.7294618,-0.74363035,1.2311399,1.1216118,-0.27894464,-0.28757173,-0.0528398,-0.0711705,-0.0183307
56,0.752184,0.6745094,"('impractical', 'practical')",0.7592956,0.8073622,0.30084732,0.23912022,1.2287148,1.1431496,-0.20881495,-0.18497843,0.5664454,0.5358326,-0.0306128
57,-0.4744145,-0.6175277,"('unimaginative', 'imaginative')",-1.0646474,-1.0089725,-1.07683,-1.1167015,-0.5147593,-0.56314355,-2.4734895,-2.5118508,-1.1208282,-1.1636393,-0.0428111
58,0.01290802,-0.0049298787,"('undiscriminating', 'discriminating')",-0.34371263,-0.16309503,-0.24772395,-0.24011377,0.9247227,0.8460033,0.19420482,0.16642201,0.1080798,0.1208573,0.0127775
59,-0.031389948,-0.0023893826,"('foolish', 'wise')",0.46767402,0.34441814,0.5291109,0.5857247,-1.2792537,-1.2377127,0.4232852,0.4598075,0.0218853,0.0299696,0.0080843
60,-0.69110537,-0.66413504,"('inefficient', 'efficient')",-0.5005597,-0.36828625,-0.8369567,-0.81556165,1.6336935,1.6216825,-0.38133642,-0.26108047,-0.1552529,-0.0974762,0.0577767
61,-0.7695711,-0.858792,"('illogical', 'logical')",-1.3244898,-1.4282274,-0.53389907,-0.6642203,-0.20135434,-0.37824968,0.34880048,0.25635314,-0.4961028,-0.6146273,-0.1185245
62,0.50960577,0.5396265,"('incompetent', 'brilliant')",-0.66457176,-0.6469702,-0.6156511,-0.586565,0.6304328,0.6876111,-0.30713013,-0.15248449,-0.0894629,-0.0317564,0.0577065
63,-0.10843837,-0.070589095,"('unperceptive', 'insightful')",-0.60260206,-0.43849114,-0.64900017,-0.57181656,1.204599,1.2436012,0.652881,0.7534094,0.0994879,0.1832227,0.0837348
64,0.6754281,0.6395949,"('shy', 'confident')",-0.62411475,-0.695995,0.23007339,0.15476783,0.8414408,0.7717913,-6.7438617,-6.7866755,-1.1242068,-1.1833033,-0.0590965
65,-0.6791438,-0.82529986,"('insecure', 'secure')",-0.89819944,-1.077625,-0.83606505,-1.0740757,1.0227425,0.85301405,-0.35321805,-0.41124287,-0.3487768,-0.5070459,-0.1582691
66,-0.35178635,-0.3716747,"('inactive', 'active')",-0.53294885,-0.5610299,0.14760473,0.14558141,0.3832434,0.40793636,1.0333849,1.0285507,0.1358996,0.1298728,-0.0060268
67,0.79548705,0.7962592,"('doubtful', 'determined')",0.40239316,0.41471183,0.6378126,0.56443506,0.5274241,0.5898525,-0.6037427,-0.52430713,0.3518749,0.3681903,0.0163154
68,0.011574548,-0.0017179288,"('dependent', 'independent')",0.058605216,0.013769396,-0.26269212,-0.34059936,-0.20031656,-0.27180684,-0.69080913,-0.72954625,-0.2167276,-0.2659802,-0.0492526
69,-0.09137303,0.027867373,"('lazy', 'industrious')",1.3031282,1.2940223,1.1540158,1.2589693,0.15139958,0.3073029,-0.6042724,-0.54918253,0.3825797,0.4677958,0.0852161
70,-0.5755259,-0.6527861,"('lethargic', 'energetic')",-1.1322352,-1.0677985,-0.12257472,-0.1492316,0.5177491,0.59624374,0.40241992,0.4513319,-0.1820333,-0.1644481,0.0175852
71,-0.06251699,-0.02836195,"('diffident', 'self-confident')",1.6719896,1.8021739,0.6359939,0.67506135,0.2884074,0.33999363,0.56420016,0.6011898,0.6196148,0.6780114,0.0583966
72,-0.51153463,-0.59006757,"('unambitious', 'ambitious')",-0.75477594,-0.9027359,-1.8722137,-1.9327489,0.16917512,0.1617451,-0.99827355,-0.9446844,-0.7935246,-0.8416984,-0.0481738
73,1.7064716,1.7132692,"('helpless', 'self-reliant')",1.2308131,1.0963424,1.1909511,1.1918867,0.018217167,0.057069033,-3.123467,-3.1296413,0.2045972,0.1857852,-0.018812
74,0.48421916,0.51747406,"('undedicated', 'dedicated')",-0.0031446144,0.25357273,0.024312878,0.08827158,1.1053604,1.1960521,0.18189393,0.20638011,0.3585284,0.4523501,0.0938217
75,0.9442843,0.9522953,"('meek', 'impulsive')",0.80625415,0.8588742,0.5654125,0.61555505,-1.5491828,-1.4441695,-0.35363254,-0.30421358,0.0826271,0.1356683,0.0530412
76,-0.18250823,-0.18008366,"('anxious', 'daring')",-0.899403,-0.86166906,-0.23088036,-0.24716449,0.6712324,0.7815832,0.02724228,0.03973638,-0.1228634,-0.0935195,0.0293439
77,-1.6353798,-1.5749363,"('unmotivated', 'motivated')",-1.1850827,-1.0842655,-1.9802468,-1.9039044,0.019768365,-0.04790939,-1.5152454,-1.3344178,-1.2592373,-1.1890866,0.0701507
78,-0.598977,-0.42298335,"('nonresilient', 'resilient')",-0.5921985,-0.4114369,-0.94091403,-0.72502303,0.84324056,0.88528657,0.2965064,0.3792094,-0.1984685,-0.0589895,0.139479
79,-0.13517262,-0.09455462,"('wavering', 'unwavering')",0.07287048,0.09689362,-0.6214235,-0.5399548,-2.2118962,-2.148695,0.023442585,0.093022,-0.5744359,-0.5186577,0.0557782
80,0.8825604,0.7781254,"('dominated', 'dominating')",-0.33097818,-0.5338219,0.3342115,0.15880564,0.9064798,0.78841853,-1.4156269,-1.3924208,0.0753293,-0.0401786,-0.1155079
81,-0.19308221,-0.4172079,"('submissive', 'aggressive')",-1.0968564,-1.232835,-0.5959051,-0.87772685,1.4571261,1.2431694,-0.8601421,-0.881347,-0.2577719,-0.4331895,-0.1754176
82,-0.87840265,-0.8622537,"('poor', 'rich')",-1.0873964,-0.95067334,-0.8182589,-0.7880291,-0.022231694,-0.036309157,5.9442053,5.9909387,0.6275831,0.6707347,0.0431516
83,0.010998929,0.014967522,"('powerless', 'powerful')",0.25753397,0.28718907,-0.18370853,-0.19524172,-0.32246554,-0.31168,-1.1119426,-1.1274017,-0.2699168,-0.2664334,0.0034834
84,0.3417971,0.27995583,"('inferior', 'superior')",0.6658139,0.47324312,0.47704282,0.2905849,0.24568805,0.17523071,1.0079515,0.9404566,0.5476587,0.4318943,-0.1157644
85,-0.189679,-0.14364733,"('insignificant', 'prestigious')",0.9633887,0.9560368,-0.0033439957,0.092727885,-1.2244627,-1.159906,0.9059875,0.95386624,0.0903781,0.1398155,0.0494374
86,-0.6060225,-0.7199358,"('uninfluential', 'influential')",-1.2391882,-1.2469432,-1.747403,-1.7663097,-0.12618788,-0.26004168,-0.31161237,-0.38050392,-0.8060827,-0.8747469,-0.0686642
87,0.6826344,0.6422898,"('unsuccessful', 'successful')",0.14311412,-0.06531208,0.88737434,0.7667595,1.0036882,0.9766298,0.7615349,0.852516,0.6956692,0.6345766,-0.0610926
88,-0.4923747,-0.6093408,"('low', 'eminent')",-0.5477956,-0.62880254,-0.8665796,-0.9660136,-1.0701023,-1.1698669,0.29024082,0.30559975,-0.5373223,-0.6136848,-0.0763625
