,howmet_male,howmet_female,tuple,aerospace_male,aerospace_female,inc_male,inc_female,average_male,average_female,female-male
71,0.37278852,0.37681985,"('diffident', 'self-confident')",1.3902696,1.3720883,0.69398713,0.6602149,0.8190151,0.803041,-0.0159741
72,-0.5273496,-0.48226213,"('unambitious', 'ambitious')",0.22364044,0.25280625,-0.7849517,-0.7568307,-0.3628869,-0.3287622,0.0341247
73,0.76103115,0.80814874,"('helpless', 'self-reliant')",0.27583295,0.24193254,-3.0314355,-3.0127745,-0.6648571,-0.6542311,0.010626
74,-0.35702217,-0.34520397,"('undedicated', 'dedicated')",0.54568845,0.6312449,0.07742069,0.060405347,0.0886957,0.1154821,0.0267864
75,0.7415781,0.7104352,"('meek', 'impulsive')",-0.2552585,-0.33609182,-0.027918424,0.06959883,0.1528004,0.1479807,-0.0048197
76,-0.095356435,-0.03916765,"('anxious', 'daring')",-0.41182196,-0.27516302,-0.5203569,-0.35388845,-0.3425118,-0.2227397,0.1197721
77,-1.3390534,-1.3096606,"('unmotivated', 'motivated')",0.21652816,0.21699648,-1.5807136,-1.468208,-0.9010797,-0.853624,0.0474557
78,-0.95041937,-0.923052,"('nonresilient', 'resilient')",0.17287329,0.18283415,0.24480247,0.3207172,-0.1775812,-0.1398336,0.0377476
79,0.64704436,0.59554434,"('wavering', 'unwavering')",-1.1132758,-1.2075756,0.38404852,0.46380478,-0.0273943,-0.0494088,-0.0220145
80,0.09090955,0.10471626,"('dominated', 'dominating')",-0.65856683,-0.5936547,-1.4777462,-1.4753987,-0.6818012,-0.654779,0.0270222
81,-1.1583004,-1.116889,"('submissive', 'aggressive')",-0.427722,-0.4510838,-1.5606605,-1.5291694,-1.0488942,-1.0323807,0.0165135
82,-0.39472488,-0.39736047,"('poor', 'rich')",0.28912818,0.25618878,6.104154,6.2356462,1.9995192,2.0314916,0.0319724
83,-1.3300847,-1.2674792,"('powerless', 'powerful')",-0.45022473,-0.39633825,-1.527871,-1.593943,-1.1027268,-1.0859202,0.0168066
84,-0.29023117,-0.26858795,"('inferior', 'superior')",1.078068,1.064172,0.87828434,0.7819403,0.5553737,0.5258415,-0.0295322
85,0.08597636,0.10434821,"('insignificant', 'prestigious')",0.293699,0.2889749,1.1769136,1.247741,0.518863,0.5470214,0.0281584
86,-1.3157729,-1.3683214,"('uninfluential', 'influential')",0.90209603,0.70632726,-0.0787321,-0.28231084,-0.1641363,-0.3147683,-0.150632
87,0.56115127,0.572171,"('unsuccessful', 'successful')",0.8900468,0.8214846,0.64543843,0.6842359,0.6988788,0.6926304,-0.0062484
88,-1.0302066,-0.9968888,"('low', 'eminent')",-0.07735309,-0.16576573,-0.06104894,-0.022197023,-0.3895362,-0.3949505,-0.0054143
