,broadridge_male,broadridge_female,tuple,financial_male,financial_female,solutns_male,solutns_female,inc_male,inc_female,average_male,average_female,female-male
76,0.45278913,0.5537656,"('anxious', 'daring')",0.4695922,0.5231325,0.42355326,0.5600219,-0.14598775,0.043853816,0.2999867,0.4201934,0.1202067
77,-0.9881114,-0.9424673,"('unmotivated', 'motivated')",0.75708395,0.8237244,-0.5703009,-0.4380757,-1.2819923,-1.1567744,-0.5208302,-0.4283983,0.0924319
78,-1.0482674,-1.0197266,"('nonresilient', 'resilient')",0.4990263,0.40942973,-0.7834987,-0.7690706,0.05565431,0.10882794,-0.3192714,-0.3176349,0.0016365
79,-0.20786934,-0.31170443,"('wavering', 'unwavering')",-0.869065,-0.86671513,-0.70245314,-0.8090448,0.053856142,-0.009153908,-0.4313828,-0.4991546,-0.0677718
80,1.2438997,1.2630455,"('dominated', 'dominating')",0.11166664,0.108334556,1.0573888,1.056956,-1.2954499,-1.2766141,0.2793764,0.2879305,0.0085541
81,-0.16909875,-0.24718001,"('submissive', 'aggressive')",1.385809,1.344822,1.2375752,1.2798162,-1.0881585,-0.9694442,0.3415317,0.3520035,0.0104718
82,-0.06257546,-0.061525565,"('poor', 'rich')",-0.5933551,-0.68989533,0.04606816,0.093437724,5.806807,5.8176217,1.2992362,1.2899096,-0.0093266
83,-0.3897989,-0.36830467,"('powerless', 'powerful')",0.81316066,0.8925239,-0.60157245,-0.5561997,-1.0916239,-1.1260967,-0.3174587,-0.2895193,0.0279394
84,0.3163607,0.24520043,"('inferior', 'superior')",0.31907183,0.35852563,0.46193865,0.40030715,0.8095824,0.72236204,0.4767384,0.4315988,-0.0451396
85,-1.0989921,-1.1050688,"('insignificant', 'prestigious')",-0.5789011,-0.57891685,-1.1806284,-1.3031187,0.861097,0.8067604,-0.4993561,-0.545086,-0.0457299
86,-1.1521238,-1.2269175,"('uninfluential', 'influential')",0.12490688,0.053620912,-1.6680295,-1.5863305,-0.0050312504,-0.1545635,-0.6750695,-0.7285476,-0.0534781
87,0.6120958,0.47302794,"('unsuccessful', 'successful')",1.4370835,1.3276602,0.4462036,0.3968534,0.5768105,0.5203118,0.7680483,0.6794633,-0.088585
88,-1.136955,-1.1422142,"('low', 'eminent')",-0.47570372,-0.5577491,-0.6887628,-0.7316195,0.23629826,0.2004306,-0.5162808,-0.5577881,-0.0415073
