,danaher_male,danaher_female,tuple,corp_male,corp_female,average_male,average_female,female-male
29,-0.51105064,-0.5469712,"('unfair', 'fair')",-0.46772015,-0.5537446,-0.4893854,-0.5503579,-0.0609725
30,1.1563948,1.1089005,"('intolerant', 'tolerant')",0.92254996,0.8555594,1.0394723,0.9822299,-0.0572424
31,-2.448085,-2.5334992,"('evil', 'good')",-0.7406739,-0.7878947,-1.5943794,-1.660697,-0.0663176
32,0.6135309,0.451324,"('unkind', 'kind')",0.8457717,0.5990981,0.7296513,0.525211,-0.2044403
33,-0.2695664,-0.36118677,"('wrong', 'right')",-0.68528086,-0.7157259,-0.4774236,-0.5384563,-0.0610327
34,-0.17601131,-0.07399349,"('mean', 'honorable')",5.5116353,5.791136,2.6678121,2.8585711,0.190759
35,-1.8629236,-2.053656,"('corrupt', 'incorrupt')",-0.5317318,-0.5237566,-1.1973277,-1.2887063,-0.0913786
36,-2.931513,-3.1616905,"('hostile', 'amicable')",-0.34979343,-0.5129284,-1.6406533,-1.8373095,-0.1966562
37,0.74981123,0.751395,"('fake', 'genuine')",0.0314334,0.082790084,0.3906223,0.4170925,0.0264702
38,-0.31593937,-0.38447016,"('untruthful', 'truthful')",0.05892315,0.16730343,-0.1285081,-0.1085834,0.0199247
39,1.8829682,1.8953342,"('exploitative', 'cooperative')",0.3526396,0.3141033,1.1178039,1.1047188,-0.0130851
40,-0.49767527,-0.37617964,"('stingy', 'generous')",-1.6421989,-1.6906362,-1.0699371,-1.0334079,0.0365292
41,0.39633057,0.3331507,"('unforgiving', 'forgiving')",0.13936192,-0.030773198,0.2678462,0.1511888,-0.1166574
42,0.68881106,0.7942862,"('unreliable', 'reliable')",-3.4934504,-3.4731133,-1.4023197,-1.3394135,0.0629062
43,0.83797914,0.92175937,"('irresponsible', 'responsible')",0.35527372,0.34884447,0.5966264,0.6353019,0.0386755
44,-0.052871548,-0.24030751,"('prejudiced', 'unprejudiced')",-1.6870896,-1.7270093,-0.8699806,-0.9836584,-0.1136778
45,1.0681671,1.1506698,"('incompetent', 'competent')",0.11709979,-0.007378923,0.5926334,0.5716454,-0.020988
46,1.7608938,1.9431254,"('uncompetitive', 'competitive')",-0.6292912,-0.68408984,0.5658013,0.6295178,0.0637165
47,0.61095303,0.67683727,"('stupid', 'smart')",4.9131894,5.1275206,2.7620711,2.902179,0.1401079
48,0.41560307,0.40990776,"('unintelligent', 'intelligent')",0.6427743,0.5898975,0.5291887,0.4999026,-0.0292861
49,0.096220665,0.14805521,"('unable', 'able')",-0.08534816,0.009679746,0.0054363,0.0788675,0.0734312
50,-0.14443046,-0.17933246,"('clumsy', 'skillful')",0.1268166,0.059391417,-0.0088069,-0.0599705,-0.0511636
51,0.79623425,0.7774737,"('uneducated', 'educated')",0.3673731,0.24317218,0.5818037,0.5103229,-0.0714808
52,-1.4575319,-1.714238,"('irrational', 'rational')",0.22240119,0.09621335,-0.6175654,-0.8090124,-0.191447
53,-0.99343514,-0.9593782,"('uncreative', 'creative')",0.1673053,0.15976821,-0.4130649,-0.399805,0.0132599
54,-0.9750881,-1.1697478,"('incapable', 'capable')",0.60184044,0.63676274,-0.1866238,-0.2664925,-0.0798687
55,1.8667747,1.9691775,"('incompetent', 'clever')",0.4688169,0.38543332,1.1677958,1.1773055,0.0095097
56,2.1003757,2.244595,"('impractical', 'practical')",-0.39412063,-0.3773769,0.8531275,0.9336091,0.0804816
57,-0.09518698,0.051781878,"('unimaginative', 'imaginative')",-2.9459956,-3.0882123,-1.5205913,-1.5182152,0.0023761
58,-0.124715954,-0.11474465,"('undiscriminating', 'discriminating')",0.34131,0.33258647,0.108297,0.1089209,0.0006239
59,-0.50499344,-0.60542965,"('foolish', 'wise')",0.10712829,0.18534829,-0.1989326,-0.2100407,-0.0111081
60,2.696088,2.9113712,"('inefficient', 'efficient')",0.013677311,0.11479214,1.3548827,1.5130817,0.158199
61,0.22272457,0.11951605,"('illogical', 'logical')",0.5005808,0.2740177,0.3616527,0.1967669,-0.1648858
62,2.264545,2.403147,"('incompetent', 'brilliant')",0.58024156,0.72202337,1.4223933,1.5625851,0.1401918
63,0.93487877,0.9392043,"('unperceptive', 'insightful')",0.86825204,0.93060863,0.9015654,0.9349065,0.0333411
64,0.6338994,0.5105575,"('shy', 'confident')",-6.1109176,-6.2252536,-2.7385092,-2.857348,-0.1188388
65,1.252788,1.3264524,"('insecure', 'secure')",-0.39130932,-0.36086085,0.4307393,0.4827958,0.0520565
66,-1.6736321,-1.7648027,"('inactive', 'active')",-0.14616671,-0.16383857,-0.9098994,-0.9643207,-0.0544213
67,1.0829512,0.89466727,"('doubtful', 'determined')",-0.6442895,-0.7182293,0.2193308,0.088219,-0.1311118
68,0.2101551,0.23604752,"('dependent', 'independent')",-0.66494936,-0.6058481,-0.2273971,-0.1849003,0.0424968
69,-0.57834566,-0.7165342,"('lazy', 'industrious')",-0.59383065,-0.5337343,-0.5860882,-0.6251342,-0.039046
70,1.2473062,1.494263,"('lethargic', 'energetic')",-0.13443369,-0.08443575,0.5564363,0.7049137,0.1484774
71,-0.6215799,-0.69681317,"('diffident', 'self-confident')",0.28054583,0.31536272,-0.170517,-0.1907252,-0.0202082
72,-0.62570745,-0.56004244,"('unambitious', 'ambitious')",-0.656124,-0.6273334,-0.6409158,-0.5936879,0.0472279
73,0.23030566,0.1649998,"('helpless', 'self-reliant')",-2.917736,-2.840565,-1.3437152,-1.3377826,0.0059326
74,1.0222862,1.1073629,"('undedicated', 'dedicated')",-0.11857079,-0.2666735,0.4518577,0.4203447,-0.031513
75,-1.1958296,-1.3092872,"('meek', 'impulsive')",-0.92012966,-0.8442967,-1.0579796,-1.076792,-0.0188124
76,1.5572712,1.7123849,"('anxious', 'daring')",-0.41485193,-0.32225564,0.5712097,0.6950647,0.123855
77,0.19532697,0.29772556,"('unmotivated', 'motivated')",-1.1057937,-0.97960764,-0.4552334,-0.340941,0.1142924
78,-0.5033759,-0.39900523,"('nonresilient', 'resilient')",0.32042143,0.35692117,-0.0914772,-0.021042,0.0704352
79,-1.9136989,-2.1057277,"('wavering', 'unwavering')",-0.41590562,-0.38695136,-1.1648023,-1.2463396,-0.0815373
80,1.5995606,1.6228977,"('dominated', 'dominating')",-0.80202913,-0.7369578,0.3987657,0.44297,0.0442043
81,2.3376136,2.3082502,"('submissive', 'aggressive')",-0.6172044,-0.63497233,0.8602046,0.8366389,-0.0235657
82,-0.4832633,-0.43114623,"('poor', 'rich')",5.764008,5.8552628,2.6403723,2.7120583,0.071686
83,0.1996292,0.076793894,"('powerless', 'powerful')",-0.9343098,-0.9480698,-0.3673403,-0.435638,-0.0682977
84,0.6854158,0.68115765,"('inferior', 'superior')",0.91802245,1.0237747,0.8017191,0.8524662,0.0507471
85,-1.9493132,-2.2984445,"('insignificant', 'prestigious')",0.049070083,-0.043719605,-0.9501215,-1.171082,-0.2209605
86,0.3403998,0.31575245,"('uninfluential', 'influential')",-0.033900015,-0.256779,0.1532499,0.0294867,-0.1237632
87,0.69398457,0.5071605,"('unsuccessful', 'successful')",1.0091618,1.013422,0.8515732,0.7602912,-0.091282
88,-0.3643375,-0.5491218,"('low', 'eminent')",-0.23644154,-0.2946188,-0.3003895,-0.4218703,-0.1214808
