,graham_male,graham_female,tuple,holdings_male,holdings_female,co_male,co_female,average_male,average_female,female-male
56,2.2790425,2.1281447,"('impractical', 'practical')",0.7691395,0.76949316,0.1730851,0.12397383,1.0737557,1.0072039,-0.0665518
57,0.4996106,0.3340243,"('unimaginative', 'imaginative')",0.26504564,0.19866133,-2.448628,-2.4642982,-0.5613239,-0.6438709,-0.082547
58,0.9068302,0.9543284,"('undiscriminating', 'discriminating')",0.8480619,0.8807594,0.4152537,0.45454872,0.7233819,0.7632122,0.0398303
59,-0.8315902,-0.7366512,"('foolish', 'wise')",-0.25139442,-0.21318513,-0.14584267,-0.09008836,-0.4096091,-0.3466415,0.0629676
60,1.0375333,0.97028005,"('inefficient', 'efficient')",0.17090935,0.18654336,-0.1504921,-0.09272319,0.3526502,0.3547001,0.0020499
61,0.07290757,-0.09188369,"('illogical', 'logical')",-0.051718008,-0.18920487,0.20168808,0.03452604,0.0742925,-0.0821875,-0.15648
62,1.7490907,1.7269408,"('incompetent', 'brilliant')",0.6581549,0.73037165,-0.044105165,0.08472168,0.7877135,0.8473446,0.0596311
63,0.37894064,0.3819018,"('unperceptive', 'insightful')",0.9508693,0.9457237,0.07353042,0.14885256,0.4677801,0.4921594,0.0243793
64,-0.45568284,-0.58847266,"('shy', 'confident')",0.7070429,0.7460884,-5.2601967,-5.1795235,-1.6696122,-1.6739693,-0.0043571
65,0.054362856,-0.22847588,"('insecure', 'secure')",-0.037999656,-0.121276855,0.10686888,-0.0044236556,0.0410774,-0.1180588,-0.1591362
66,0.4567008,0.46643585,"('inactive', 'active')",0.7950416,0.77006537,1.1928018,1.1456627,0.8148481,0.7940547,-0.0207934
67,1.1857718,1.1781769,"('doubtful', 'determined')",0.46003655,0.4756732,-0.26143235,-0.22615959,0.4614587,0.4758968,0.0144381
68,0.042915683,-0.016453791,"('dependent', 'independent')",-1.4535695,-1.4413924,-1.6447337,-1.6776644,-1.0184625,-1.0451701,-0.0267076
69,-0.44488138,-0.29041666,"('lazy', 'industrious')",0.24963582,0.27375692,-1.0880388,-1.0096389,-0.4277615,-0.3420995,0.085662
70,1.5676316,1.4579815,"('lethargic', 'energetic')",0.8985078,0.9143602,0.2912688,0.2745276,0.919136,0.8822897,-0.0368463
71,0.10102717,0.109785765,"('diffident', 'self-confident')",1.077245,1.0333074,0.43750384,0.44528392,0.538592,0.529459,-0.009133
72,-0.36659446,-0.4484413,"('unambitious', 'ambitious')",0.07671389,0.114276744,-0.8019907,-0.75998527,-0.3639571,-0.3647166,-0.0007595
73,0.22253548,0.34329703,"('helpless', 'self-reliant')",0.5447359,0.6062457,-3.2624817,-3.1794302,-0.8317367,-0.7432958,0.0884409
74,1.4949458,1.4668515,"('undedicated', 'dedicated')",0.47590232,0.47269467,0.061294205,0.056299232,0.6773808,0.6652818,-0.012099
75,-0.6834618,-0.5748798,"('meek', 'impulsive')",0.036154088,0.10522991,-0.13754407,-0.008340526,-0.2616173,-0.1593301,0.1022872
76,1.3634601,1.3083704,"('anxious', 'daring')",0.29076633,0.3604099,-0.08620957,-0.10466793,0.5226723,0.5213708,-0.0013015
77,-0.7710039,-0.7279594,"('unmotivated', 'motivated')",0.16458343,0.14106314,-1.3168439,-1.2543844,-0.6410881,-0.6137602,0.0273279
78,-0.67999643,-0.660674,"('nonresilient', 'resilient')",-0.1296743,-0.13887572,-0.49764985,-0.4027991,-0.4357735,-0.4007829,0.0349906
79,-0.32271793,-0.23156573,"('wavering', 'unwavering')",-0.8571455,-0.8688482,-0.4038087,-0.39760393,-0.5278907,-0.4993393,0.0285514
80,0.9183571,0.7251924,"('dominated', 'dominating')",0.19821769,0.1755141,-0.19988117,-0.24565512,0.3055645,0.2183505,-0.087214
81,0.75976014,0.5132712,"('submissive', 'aggressive')",1.1017858,1.0382789,-0.475865,-0.51135504,0.4618936,0.3467317,-0.1151619
82,-0.8473421,-0.9216104,"('poor', 'rich')",0.16884357,0.15180038,5.110362,4.988528,1.4772879,1.4062392,-0.0710487
83,-0.05395285,-0.072685674,"('powerless', 'powerful')",0.95154005,1.0120921,-1.0468421,-1.0686983,-0.0497516,-0.0430973,0.0066543
84,0.63983077,0.5612914,"('inferior', 'superior')",-0.0087278895,-0.016830295,0.34017113,0.31624722,0.323758,0.2869028,-0.0368552
85,-1.0201222,-0.85500365,"('insignificant', 'prestigious')",0.085208245,0.10124142,-0.52281857,-0.4693475,-0.4859108,-0.4077032,0.0782076
86,0.63437295,0.487909,"('uninfluential', 'influential')",-0.0942978,-0.21920216,-0.3968279,-0.542882,0.0477491,-0.0913917,-0.1391408
87,-0.48370922,-0.5464244,"('unsuccessful', 'successful')",0.330142,0.32688832,0.6438925,0.57690513,0.1634418,0.119123,-0.0443188
88,-0.5377793,-0.64475834,"('low', 'eminent')",0.06234978,-0.033643626,-0.36370608,-0.44807005,-0.2797118,-0.3754907,-0.0957789
