,joy_male,joy_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
14,1.2865576,1.3108789,"('antisocial', 'social')",1.2120454,1.1923685,-0.40836358,-0.404354,0.6967464,0.6996311,0.0028847
15,1.0309466,0.7435404,"('boring', 'funny')",0.0025143735,-0.09358969,0.6246137,0.59771013,0.5526915,0.415887,-0.1368045
16,-0.70334023,-0.44754502,"('unpopular', 'popular')",-0.031878363,0.026396241,0.76833284,0.7891244,0.0110381,0.1226586,0.1116205
17,-0.06702431,0.115613826,"('nasty', 'nice')",-1.5927681,-1.5159975,-0.60304976,-0.5473106,-0.7542807,-0.6492314,0.1050493
18,0.4188028,0.61674845,"('disagreeable', 'welcoming')",0.86362857,0.9255687,-0.09846842,-0.10410475,0.3946543,0.4794041,0.0847498
19,0.10792647,0.04725339,"('inhospitable', 'hospitable')",0.0820227,0.03602525,0.012779143,0.075001165,0.0675761,0.0527599,-0.0148162
20,-0.6141168,-0.47598767,"('rough', 'thoughtful')",0.09011562,0.15803799,0.87503964,0.8748573,0.1170128,0.1856359,0.0686231
21,1.5141028,1.383431,"('immoral', 'moral')",0.7252593,0.7588769,-0.57108104,-0.5383822,0.5560937,0.5346419,-0.0214518
22,0.42240855,0.4712497,"('untrustworthy', 'trustworthy')",0.77377784,0.7967533,-1.0798023,-1.0598644,0.0387947,0.0693795,0.0305848
23,1.8234104,1.91216,"('insincere', 'sincere')",1.0151979,1.0513828,5.377676,5.2719584,2.7387613,2.7451671,0.0064058
24,1.499185,1.4543653,"('dishonest', 'honest')",0.1043572,0.10236336,0.49929506,0.48616824,0.7009458,0.6809656,-0.0199802
25,-1.0935775,-0.91035676,"('egoistic', 'altruistic')",-0.22093332,-0.24489394,1.4095347,1.3474457,0.0316746,0.064065,0.0323904
26,-0.41420817,-0.39029872,"('hardhearted', 'benevolent')",1.0287237,0.9546289,1.821222,1.7348183,0.8119125,0.7663829,-0.0455296
27,1.0329763,1.336142,"('hardhearted', 'softhearted')",-0.6113491,-0.48719692,0.9185728,0.90572613,0.4467333,0.5848904,0.1381571
28,0.30297711,0.20265508,"('disloyal', 'loyal')",-0.36785352,-0.46414655,0.70193756,0.5559207,0.2123537,0.0981431,-0.1142106
29,-0.4336279,-0.3984214,"('unfair', 'fair')",0.41157407,0.40939328,-0.6981749,-0.84317887,-0.2400762,-0.2774023,-0.0373261
30,1.2389901,1.2468176,"('intolerant', 'tolerant')",1.5597265,1.4985054,1.6239991,1.5729349,1.4742386,1.4394193,-0.0348193
31,-2.6977718,-2.4159155,"('evil', 'good')",-0.7993377,-0.82054573,-0.95666915,-1.0408661,-1.4845929,-1.4257758,0.0588171
32,1.212805,1.1651871,"('unkind', 'kind')",0.900924,0.911652,0.85894394,0.7829901,0.990891,0.9532765,-0.0376145
33,-0.28739744,-0.34998906,"('wrong', 'right')",0.25455728,0.23309822,-0.28741056,-0.2524246,-0.1067502,-0.1231051,-0.0163549
34,-0.3388953,-0.16329314,"('mean', 'honorable')",0.38625,0.4704817,5.6875668,5.724586,1.9116405,2.0105915,0.098951
35,-0.829128,-0.9412983,"('corrupt', 'incorrupt')",-0.79750943,-0.9530994,-0.1134996,-0.25422254,-0.5800457,-0.7162068,-0.1361611
36,-2.2450008,-1.9901828,"('hostile', 'amicable')",-1.0557681,-1.2050134,0.18879567,0.02108547,-1.0373244,-1.0580369,-0.0207125
37,1.2367578,1.2507726,"('fake', 'genuine')",-0.16638304,-0.1616116,0.38195297,0.39926058,0.4841092,0.4961406,0.0120314
38,0.08985369,0.25422043,"('untruthful', 'truthful')",0.12638496,0.19539377,0.1926832,0.2631956,0.1363073,0.2376033,0.101296
39,1.6608845,1.6147238,"('exploitative', 'cooperative')",1.2374681,1.1998521,0.2250929,0.19718975,1.0411485,1.0039219,-0.0372266
40,-0.15839818,0.087625794,"('stingy', 'generous')",-0.60540783,-0.5090077,-1.7850807,-1.7787968,-0.8496289,-0.7333929,0.116236
41,0.52571505,0.66872764,"('unforgiving', 'forgiving')",0.45987958,0.46957988,0.06460687,0.008038044,0.3500672,0.3821152,0.032048
42,0.18278803,0.32992586,"('unreliable', 'reliable')",1.4801592,1.5928781,-2.563643,-2.3674066,-0.3002319,-0.1482009,0.152031
43,1.6052188,1.7115661,"('irresponsible', 'responsible')",1.521752,1.63257,0.6284717,0.6976473,1.2518141,1.3472611,0.095447
44,-1.4876263,-1.6121676,"('prejudiced', 'unprejudiced')",-0.31502628,-0.30729723,-1.1920319,-1.1838235,-0.9982282,-1.0344294,-0.0362012
45,0.29629648,0.6058269,"('incompetent', 'competent')",0.7211055,0.7710717,-0.37801644,-0.37790203,0.2131285,0.3329988,0.1198703
46,0.206918,0.4734423,"('uncompetitive', 'competitive')",1.1955489,1.3085213,-0.3229078,-0.2844086,0.359853,0.499185,0.139332
47,-0.30916348,-0.21458504,"('stupid', 'smart')",0.4967613,0.5658296,5.041974,5.0998545,1.7431906,1.817033,0.0738424
48,0.6395021,0.6295077,"('unintelligent', 'intelligent')",-0.11823432,-0.12210779,0.2586992,0.23071319,0.259989,0.2460377,-0.0139513
49,0.53176177,0.66902125,"('unable', 'able')",0.2359609,0.31395182,-0.15257204,0.049410474,0.2050502,0.3441279,0.1390777
50,0.321506,0.4282597,"('clumsy', 'skillful')",0.98910046,1.0887897,0.40199342,0.4678338,0.5708666,0.6616277,0.0907611
51,0.5106894,0.33331817,"('uneducated', 'educated')",0.6664077,0.5757243,0.18061946,0.09610358,0.4525722,0.3350487,-0.1175235
52,-0.73123986,-0.8354262,"('irrational', 'rational')",-0.8564551,-0.9975499,0.08081585,-0.057903614,-0.502293,-0.6302933,-0.1280003
53,-0.4356721,-0.23185983,"('uncreative', 'creative')",0.2773472,0.25852,0.89868456,0.91720957,0.2467866,0.3146232,0.0678366
54,-0.071251705,-0.13244759,"('incapable', 'capable')",0.8900821,0.8637704,1.3588717,1.45745,0.7259007,0.729591,0.0036903
55,0.90441835,1.0855525,"('incompetent', 'clever')",0.19166027,0.23855323,-0.31147495,-0.3160168,0.2615346,0.3360296,0.074495
56,1.9364811,1.8357042,"('impractical', 'practical')",1.8411264,1.8057191,0.5123353,0.5352745,1.4299809,1.3922326,-0.0377483
57,-0.5094299,-0.30555964,"('unimaginative', 'imaginative')",-1.0057306,-1.0505496,-2.242648,-2.240769,-1.2526028,-1.1989594,0.0536434
58,-0.7182376,-0.5774202,"('undiscriminating', 'discriminating')",0.2141369,0.21670198,-0.017296828,-0.016644299,-0.1737992,-0.1257875,0.0480117
59,-0.16602895,-0.337508,"('foolish', 'wise')",0.9517449,0.8863015,0.7781288,0.7556618,0.5212816,0.4348184,-0.0864632
60,1.4378476,1.5369385,"('inefficient', 'efficient')",1.509692,1.6204808,0.16972919,0.3273456,1.0390896,1.1615883,0.1224987
61,0.67834544,0.5693803,"('illogical', 'logical')",0.33785295,0.24781577,0.14526144,0.048634633,0.3871533,0.2886102,-0.0985431
62,2.1341286,2.2660732,"('incompetent', 'brilliant')",1.2749865,1.4225024,0.47543564,0.70612967,1.2948503,1.4649018,0.1700515
63,0.8599556,1.1153773,"('unperceptive', 'insightful')",2.2369878,2.3393652,1.0413653,1.2060653,1.3794362,1.5536025,0.1741663
64,0.07040263,-0.1802828,"('shy', 'confident')",0.9510011,0.9480195,-5.969839,-5.8822184,-1.6494784,-1.7048273,-0.0553489
65,0.8026838,0.56606764,"('insecure', 'secure')",0.9439702,0.8915857,-0.55411595,-0.5712235,0.3975127,0.2954766,-0.1020361
66,-0.78715616,-0.77092177,"('inactive', 'active')",0.45468596,0.47768578,0.8481576,0.9344203,0.1718958,0.2137281,0.0418323
67,0.41359162,0.15690458,"('doubtful', 'determined')",1.2597854,1.2067666,-0.11729112,-0.05665958,0.5186953,0.4356705,-0.0830248
68,0.020775635,-0.007807765,"('dependent', 'independent')",0.25823876,0.19611076,-0.72242695,-0.76103044,-0.1478042,-0.1909091,-0.0431049
69,-1.142932,-1.0701456,"('lazy', 'industrious')",0.89703524,0.89519966,-0.11788306,-0.03353876,-0.12126,-0.0694949,0.0517651
70,1.5509667,1.8014278,"('lethargic', 'energetic')",0.97266644,1.1482433,0.7920569,0.94774276,1.10523,1.299138,0.193908
71,0.075618505,0.07164711,"('diffident', 'self-confident')",1.7375119,1.808781,0.7467132,0.77023304,0.8532812,0.8835537,0.0302725
72,-0.1043868,-0.15904814,"('unambitious', 'ambitious')",0.019925326,0.05465032,-0.984955,-0.8777072,-0.3564722,-0.3273683,0.0291039
73,0.14341807,-0.009665197,"('helpless', 'self-reliant')",0.65592533,0.62131125,-2.6866982,-2.5615456,-0.6291183,-0.6499665,-0.0208482
74,0.89968187,1.180147,"('undedicated', 'dedicated')",1.7418019,1.8492041,0.25585988,0.3414741,0.9657812,1.1236084,0.1578272
75,-0.59872574,-0.519349,"('meek', 'impulsive')",-0.39792347,-0.36513487,-0.32068598,-0.22544156,-0.4391117,-0.3699751,0.0691366
76,1.2484397,1.3072335,"('anxious', 'daring')",1.0803006,1.2285807,0.4254179,0.568644,0.9180527,1.0348194,0.1167667
77,-0.31003928,-0.2935627,"('unmotivated', 'motivated')",0.3621539,0.41414797,-0.9119188,-0.80456233,-0.2866014,-0.2279924,0.058609
78,-1.0422052,-0.7449226,"('nonresilient', 'resilient')",0.36951026,0.6396211,0.41305092,0.57561284,-0.086548,0.1567704,0.2433184
79,-0.14018664,-0.09474103,"('wavering', 'unwavering')",-0.3001185,-0.3305173,0.2323714,0.2437636,-0.0693112,-0.0604982,0.008813
80,0.44544056,0.29509622,"('dominated', 'dominating')",-0.04162324,0.01915259,-1.3353761,-1.2490356,-0.3105196,-0.3115956,-0.001076
81,1.1796201,0.8109489,"('submissive', 'aggressive')",0.5194365,0.46743017,-0.59606963,-0.5652172,0.3676624,0.2377206,-0.1299418
82,-0.30587173,-0.27098545,"('poor', 'rich')",-0.15335752,-0.13916247,5.713894,5.7130423,1.7515548,1.7676315,0.0160767
83,-0.6829292,-0.8260468,"('powerless', 'powerful')",0.53854626,0.5433894,-0.5676389,-0.5875898,-0.2373406,-0.2900824,-0.0527418
84,0.4998265,0.28240302,"('inferior', 'superior')",1.5040761,1.4392818,0.88174295,0.8660447,0.9618819,0.8625765,-0.0993054
85,-1.257521,-1.1499811,"('insignificant', 'prestigious')",-0.23534748,-0.22033393,0.69087,0.657043,-0.2673329,-0.2377574,0.0295755
86,0.27028108,0.3154138,"('uninfluential', 'influential')",0.04692456,0.004853893,-0.3614404,-0.4384876,-0.0147449,-0.0394066,-0.0246617
87,0.5488748,0.41614446,"('unsuccessful', 'successful')",1.9497932,1.9173023,0.96841025,1.0751988,1.1556927,1.1362152,-0.0194775
88,0.6162586,0.38879386,"('low', 'eminent')",0.26274315,0.14388844,0.5532364,0.5124223,0.4774127,0.3483682,-0.1290445
