,access_male,access_female,tuple,average_male,average_female,female-male
75,-0.82564646,-0.7674959,"('meek', 'impulsive')",-0.8256465,-0.7674959,0.0581506
76,1.0980678,1.0341501,"('anxious', 'daring')",1.0980678,1.0341501,-0.0639177
77,-1.3854215,-1.34278,"('unmotivated', 'motivated')",-1.3854215,-1.34278,0.0426415
78,-0.534569,-0.5287207,"('nonresilient', 'resilient')",-0.534569,-0.5287207,0.0058483
79,-0.20348763,-0.26199636,"('wavering', 'unwavering')",-0.2034876,-0.2619964,-0.0585088
80,-0.1005308,-0.14363271,"('dominated', 'dominating')",-0.1005308,-0.1436327,-0.0431019
81,0.41657984,0.41873515,"('submissive', 'aggressive')",0.4165798,0.4187351,0.0021553
82,5.9935727,6.091003,"('poor', 'rich')",5.9935727,6.0910029,0.0974302
83,-0.7910976,-0.7232329,"('powerless', 'powerful')",-0.7910976,-0.7232329,0.0678647
84,0.393299,0.37903875,"('inferior', 'superior')",0.393299,0.3790388,-0.0142602
85,-1.301664,-1.3855933,"('insignificant', 'prestigious')",-1.301664,-1.3855933,-0.0839293
86,0.33510822,0.24842896,"('uninfluential', 'influential')",0.3351082,0.248429,-0.0866792
87,-0.30027938,-0.2131627,"('unsuccessful', 'successful')",-0.3002794,-0.2131627,0.0871167
88,-0.029637827,0.042702414,"('low', 'eminent')",-0.0296378,0.0427024,0.0723402
