,hershey_male,hershey_female,tuple,co_male,co_female,average_male,average_female,female-male
22,-0.7119435,-0.70592034,"('untrustworthy', 'trustworthy')",-0.92899966,-0.9565987,-0.8204716,-0.8312595,-0.0107879
23,-0.70142287,-0.71650416,"('insincere', 'sincere')",5.7197404,5.6127477,2.5091588,2.4481218,-0.061037
24,0.038498178,0.022929817,"('dishonest', 'honest')",0.8186664,0.8160396,0.4285823,0.4194847,-0.0090976
25,1.1006136,1.1972971,"('egoistic', 'altruistic')",0.9749888,0.91755056,1.0378013,1.0574238,0.0196225
26,1.10037,1.1634871,"('hardhearted', 'benevolent')",1.3723452,1.2638327,1.2363577,1.2136599,-0.0226978
27,0.28464302,0.38194937,"('hardhearted', 'softhearted')",0.6464169,0.6449731,0.46553,0.5134612,0.0479312
28,-0.3655184,-0.4587885,"('disloyal', 'loyal')",0.83871466,0.64812,0.2365981,0.0946657,-0.1419324
29,-0.35303605,-0.4472266,"('unfair', 'fair')",-0.65546054,-0.65926826,-0.5042483,-0.5532475,-0.0489992
30,-0.3791867,-0.3745466,"('intolerant', 'tolerant')",0.39415365,0.4490045,0.0074835,0.037229,0.0297455
31,-0.32768863,-0.10442862,"('evil', 'good')",-1.1463962,-1.1090641,-0.7370424,-0.6067464,0.130296
32,-0.2272107,-0.2940688,"('unkind', 'kind')",0.93185294,0.81369054,0.3523211,0.2598109,-0.0925102
33,0.78827703,0.70810217,"('wrong', 'right')",-0.3700969,-0.38467386,0.2090901,0.1617142,-0.0473759
34,-0.8021053,-0.6054229,"('mean', 'honorable')",4.9269767,5.0627437,2.0624356,2.2286603,0.1662247
35,0.4406531,0.3103422,"('corrupt', 'incorrupt')",-0.73990583,-0.8073492,-0.1496264,-0.2485035,-0.0988771
36,-0.0023145378,0.13607723,"('hostile', 'amicable')",-0.23460764,-0.3658909,-0.1184611,-0.1149068,0.0035543
37,0.25263584,0.24932644,"('fake', 'genuine')",0.12862852,0.13155383,0.1906322,0.1904401,-0.0001921
38,-0.51347506,-0.51520157,"('untruthful', 'truthful')",0.31471074,0.39384198,-0.0993822,-0.0606798,0.0387024
39,0.41357058,0.36206466,"('exploitative', 'cooperative')",0.52603894,0.6117224,0.4698048,0.4868935,0.0170887
40,0.27995965,0.42366704,"('stingy', 'generous')",-2.7351542,-2.8168576,-1.2275972,-1.1965953,0.0310019
41,0.07552224,0.21516344,"('unforgiving', 'forgiving')",0.2130434,0.17475843,0.1442828,0.1949609,0.0506781
42,0.2454426,0.30017042,"('unreliable', 'reliable')",-3.2247992,-3.084745,-1.4896783,-1.3922873,0.097391
43,-0.6549234,-0.6317669,"('irresponsible', 'responsible')",0.50546354,0.6044206,-0.0747299,-0.0136732,0.0610567
44,-0.15285304,-0.16876458,"('prejudiced', 'unprejudiced')",-1.1544176,-1.1076106,-0.6536353,-0.6381876,0.0154477
45,-0.38456312,-0.27580908,"('incompetent', 'competent')",-0.2810095,-0.29387024,-0.3327863,-0.2848397,0.0479466
46,-0.9240426,-0.8578863,"('uncompetitive', 'competitive')",-1.1272087,-1.1222548,-1.0256257,-0.9900706,0.0355551
47,0.3312583,0.29818177,"('stupid', 'smart')",5.0867205,5.1326632,2.7089894,2.7154226,0.0064332
48,-0.8122557,-0.7738402,"('unintelligent', 'intelligent')",-0.043735106,-0.05391634,-0.4279954,-0.4138783,0.0141171
49,-0.2722309,-0.33372712,"('unable', 'able')",-0.42747614,-0.3400018,-0.3498535,-0.3368645,0.012989
50,0.35502678,0.25596806,"('clumsy', 'skillful')",-0.059705023,-0.06922467,0.1476609,0.0933717,-0.0542892
51,-0.8639227,-0.96043473,"('uneducated', 'educated')",-0.120721504,-0.22784622,-0.4923221,-0.5941405,-0.1018184
52,-0.09111044,-0.274391,"('irrational', 'rational')",-0.05467608,-0.14816171,-0.0728933,-0.2112764,-0.1383831
53,-0.5576901,-0.48817945,"('uncreative', 'creative')",-0.0107791945,-0.04618048,-0.2842346,-0.26718,0.0170546
54,-0.37116644,-0.3963033,"('incapable', 'capable')",0.547815,0.52801186,0.0883243,0.0658543,-0.02247
55,-0.29671305,-0.17237855,"('incompetent', 'clever')",0.012081437,0.056807503,-0.1423158,-0.0577855,0.0845303
56,0.29697385,0.19429252,"('impractical', 'practical')",0.21880332,0.2810652,0.2578886,0.2376789,-0.0202097
57,-1.4276044,-1.4232267,"('unimaginative', 'imaginative')",-3.5856323,-3.609711,-2.5066185,-2.5164688,-0.0098503
58,-0.9876532,-0.92668736,"('undiscriminating', 'discriminating')",-0.1712043,-0.14311081,-0.5794287,-0.5348991,0.0445296
59,1.1575729,1.0514871,"('foolish', 'wise')",0.19615895,0.20235586,0.6768659,0.6269215,-0.0499444
60,-0.65055877,-0.6660382,"('inefficient', 'efficient')",0.1616261,0.36624435,-0.2444663,-0.1498969,0.0945694
61,-0.6690086,-0.8377075,"('illogical', 'logical')",-0.07265366,-0.19364648,-0.3708311,-0.515677,-0.1448459
62,-0.48981798,-0.47772098,"('incompetent', 'brilliant')",0.053582713,0.20609327,-0.2181176,-0.1358139,0.0823037
63,-0.81805676,-0.7204016,"('unperceptive', 'insightful')",-0.1318852,-0.047598097,-0.474971,-0.3839999,0.0909711
64,-0.36451387,-0.47316962,"('shy', 'confident')",-5.82358,-5.7251806,-3.0940468,-3.0991752,-0.0051284
65,-0.6300276,-0.77696687,"('insecure', 'secure')",0.04748079,-0.0052176937,-0.2912734,-0.3910923,-0.0998189
66,-0.31676003,-0.35643697,"('inactive', 'active')",-0.01505544,-0.066509426,-0.1659077,-0.2114732,-0.0455655
67,0.55626434,0.38583446,"('doubtful', 'determined')",-0.09797014,-0.075496964,0.2291471,0.1551687,-0.0739784
68,-1.2202423,-1.2637953,"('dependent', 'independent')",-1.7031744,-1.679211,-1.4617083,-1.4715031,-0.0097948
69,1.5060735,1.4615865,"('lazy', 'industrious')",-0.8484604,-0.7823783,0.3288065,0.3396041,0.0107976
70,-1.4902496,-1.4399774,"('lethargic', 'energetic')",-0.19023547,-0.1754558,-0.8402426,-0.8077166,0.032526
71,1.0259669,1.1014045,"('diffident', 'self-confident')",0.45350486,0.4491581,0.7397358,0.7752813,0.0355455
72,-0.8581138,-0.8620707,"('unambitious', 'ambitious')",-0.40711728,-0.39354014,-0.6326156,-0.6278054,0.0048102
73,1.2248389,1.1351342,"('helpless', 'self-reliant')",-2.8652747,-2.8518136,-0.8202179,-0.8583397,-0.0381218
74,0.48541123,0.5209083,"('undedicated', 'dedicated')",-0.14356822,-0.105204105,0.1709215,0.2078521,0.0369306
75,-0.48701397,-0.3804122,"('meek', 'impulsive')",-0.635408,-0.58639866,-0.561211,-0.4834054,0.0778056
76,-0.47287503,-0.44638234,"('anxious', 'daring')",-0.212312,-0.17910624,-0.3425935,-0.3127443,0.0298492
77,-1.0757046,-0.95497525,"('unmotivated', 'motivated')",-1.0484259,-0.9688663,-1.0620652,-0.9619207,0.1001445
78,-0.5900138,-0.525881,"('nonresilient', 'resilient')",-0.34598687,-0.26180345,-0.4680004,-0.3938422,0.0741582
79,-0.516101,-0.57460314,"('wavering', 'unwavering')",-0.5519232,-0.52247274,-0.5340121,-0.548538,-0.0145259
80,0.6149461,0.45323512,"('dominated', 'dominating')",-0.5942564,-0.6320915,0.0103449,-0.0894282,-0.0997731
81,-0.7238339,-0.84386325,"('submissive', 'aggressive')",-1.0009089,-1.0848973,-0.8623714,-0.9643803,-0.1020089
82,-0.502709,-0.40111205,"('poor', 'rich')",5.4143076,5.303388,2.4557993,2.451138,-0.0046613
83,-0.055521395,-0.040478252,"('powerless', 'powerful')",-1.0537395,-1.0054586,-0.5546305,-0.5229684,0.0316621
84,0.12840104,-0.024152186,"('inferior', 'superior')",0.27253848,0.21176676,0.2004698,0.0938073,-0.1066625
85,0.578886,0.67798996,"('insignificant', 'prestigious')",-0.5902054,-0.5567741,-0.0056597,0.0606079,0.0662676
86,-0.56771237,-0.5068397,"('uninfluential', 'influential')",-0.6399104,-0.7630071,-0.6038114,-0.6349234,-0.031112
87,0.8117561,0.59165,"('unsuccessful', 'successful')",0.3241282,0.19419038,0.5679421,0.3929202,-0.1750219
88,-0.46194327,-0.54660314,"('low', 'eminent')",-0.46225816,-0.52350825,-0.4621007,-0.5350557,-0.072955
