,mastercard_male,mastercard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
52,0.51446986,0.35905418,"('irrational', 'rational')",0.42836237,0.25833812,0.4714161,0.3086962,-0.1627199
53,0.6753418,0.6612593,"('uncreative', 'creative')",0.97672284,0.87011033,0.8260323,0.7656848,-0.0603475
54,0.8135209,0.7606678,"('incapable', 'capable')",1.2291403,1.2409828,1.0213306,1.0008253,-0.0205053
55,-1.4365774,-1.4042546,"('incompetent', 'clever')",-0.38921,-0.3864391,-0.9128937,-0.8953468,0.0175469
56,-0.27295616,-0.29505146,"('impractical', 'practical')",-0.74469227,-0.71051955,-0.5088242,-0.5027855,0.0060387
57,-0.6719472,-0.7484732,"('unimaginative', 'imaginative')",-2.767641,-2.8368394,-1.7197942,-1.7926563,-0.0728621
58,0.43965334,0.46426678,"('undiscriminating', 'discriminating')",0.19310081,0.10165617,0.3163771,0.2829615,-0.0334156
59,0.21669383,0.15765184,"('foolish', 'wise')",0.4902749,0.44225866,0.3534844,0.2999552,-0.0535292
60,-0.52695036,-0.45090303,"('inefficient', 'efficient')",-0.7909192,-0.6251656,-0.6589348,-0.5380343,0.1209005
61,0.33764663,0.21051838,"('illogical', 'logical')",0.36251935,0.23224562,0.350083,0.221382,-0.128701
62,-0.102512665,-0.010701571,"('incompetent', 'brilliant')",-0.41326973,-0.28544185,-0.2578912,-0.1480717,0.1098195
63,-0.2883361,-0.20111112,"('unperceptive', 'insightful')",0.5525103,0.62577635,0.1320871,0.2123326,0.0802455
64,-0.80265796,-0.85726434,"('shy', 'confident')",-7.037273,-7.021826,-3.9199655,-3.9395452,-0.0195797
65,-0.5457077,-0.5959825,"('insecure', 'secure')",-0.7784488,-0.74581873,-0.6620783,-0.6709006,-0.0088223
66,0.661663,0.6667278,"('inactive', 'active')",1.2297544,1.204705,0.9457088,0.9357164,-0.0099924
67,0.31490076,0.33230138,"('doubtful', 'determined')",-0.58306414,-0.47286266,-0.1340817,-0.0702806,0.0638011
68,-1.0397959,-1.1265415,"('dependent', 'independent')",-0.565905,-0.62536746,-0.8028504,-0.8759545,-0.0731041
69,0.6922821,0.71791315,"('lazy', 'industrious')",-0.41610986,-0.43006924,0.1380861,0.143922,0.0058359
70,-1.0025759,-1.0012507,"('lethargic', 'energetic')",0.09478641,0.1136611,-0.4538947,-0.4437948,0.0100999
71,1.2811029,1.3105477,"('diffident', 'self-confident')",0.823299,0.78844905,1.0522009,1.0494983,-0.0027026
72,0.529538,0.55540365,"('unambitious', 'ambitious')",-0.9448177,-0.8976023,-0.2076399,-0.1710993,0.0365406
73,1.4367914,1.4147131,"('helpless', 'self-reliant')",-2.9232175,-2.9222066,-0.7432131,-0.7537467,-0.0105336
74,0.09239385,0.038181905,"('undedicated', 'dedicated')",0.105972804,0.03499626,0.0991833,0.0365891,-0.0625942
75,0.50442135,0.5395559,"('meek', 'impulsive')",-0.13951887,-0.09258896,0.1824512,0.2234835,0.0410323
76,0.17254841,0.26027578,"('anxious', 'daring')",0.01771364,0.11022322,0.095131,0.1852495,0.0901185
77,-0.83888584,-0.80033875,"('unmotivated', 'motivated')",-1.4030926,-1.2628784,-1.1209892,-1.0316086,0.0893806
78,-0.22772515,-0.122000016,"('nonresilient', 'resilient')",0.16372184,0.2091895,-0.0320017,0.0435947,0.0755964
79,0.6907158,0.67354584,"('wavering', 'unwavering')",0.18418583,0.1755814,0.4374508,0.4245636,-0.0128872
80,-0.4470097,-0.4180398,"('dominated', 'dominating')",-1.5520508,-1.4398862,-0.9995303,-0.928963,0.0705673
81,-1.1079358,-1.1260763,"('submissive', 'aggressive')",-1.5076559,-1.3513361,-1.3077958,-1.2387062,0.0690896
82,-0.8995246,-0.8999031,"('poor', 'rich')",5.80798,5.827775,2.4542277,2.4639359,0.0097082
83,0.91515356,0.94501317,"('powerless', 'powerful')",-1.1171553,-1.1027383,-0.1010009,-0.0788625,0.0221384
84,-0.06797321,-0.10482733,"('inferior', 'superior')",1.0104538,0.9303587,0.4712403,0.4127657,-0.0584746
85,1.783402,1.8189653,"('insignificant', 'prestigious')",1.5449452,1.4828082,1.6641736,1.6508868,-0.0132868
86,-0.72674847,-0.8923651,"('uninfluential', 'influential')",-0.30501938,-0.44600785,-0.5158839,-0.6691865,-0.1533026
87,0.6026247,0.5657781,"('unsuccessful', 'successful')",0.7781434,0.85503167,0.690384,0.7104049,0.0200209
88,-0.27146453,-0.33209074,"('low', 'eminent')",0.03674824,0.049065966,-0.1173581,-0.1415124,-0.0241543
