,synopsys_male,synopsys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,0.4575172,0.45345932,"('unfair', 'fair')",-0.003241524,-0.23060569,0.2271378,0.1114268,-0.115711
30,0.1598684,0.0625443,"('intolerant', 'tolerant')",0.8372158,0.8358672,0.4985421,0.4492058,-0.0493363
31,0.07616905,-0.11536412,"('evil', 'good')",-0.36191064,-0.5520928,-0.1428708,-0.3337285,-0.1908577
32,-0.26439565,-0.33024523,"('unkind', 'kind')",0.9159813,0.7292539,0.3257928,0.1995043,-0.1262885
33,-0.0028898949,-0.133938,"('wrong', 'right')",-0.057261314,-0.16942596,-0.0300756,-0.151682,-0.1216064
34,-0.17061204,-0.115511544,"('mean', 'honorable')",6.002283,6.2996593,2.9158356,3.0920739,0.1762383
35,-0.012027489,-0.04190143,"('corrupt', 'incorrupt')",0.15995203,0.014355414,0.0739623,-0.013773,-0.0877353
36,-0.49980265,-0.7823775,"('hostile', 'amicable')",0.6196856,0.29740298,0.0599415,-0.2424873,-0.3024288
37,-0.060501404,0.02757115,"('fake', 'genuine')",0.26047805,0.3221705,0.0999883,0.1748708,0.0748825
38,-0.54786825,-0.6425745,"('untruthful', 'truthful')",0.12019923,0.22342227,-0.2138345,-0.2095761,0.0042584
39,1.000151,0.8468965,"('exploitative', 'cooperative')",0.2298584,0.18568772,0.6150047,0.5162921,-0.0987126
40,0.69450605,0.71940875,"('stingy', 'generous')",-0.99235487,-1.1264752,-0.1489244,-0.2035332,-0.0546088
41,0.45983183,0.2390023,"('unforgiving', 'forgiving')",0.30228662,0.08988896,0.3810592,0.1644456,-0.2166136
42,-0.1370788,0.03686328,"('unreliable', 'reliable')",-3.3389864,-3.2386,-1.7380326,-1.6008683,0.1371643
43,-1.2939594,-1.3393807,"('irresponsible', 'responsible')",-0.019134974,0.057160508,-0.6565472,-0.6411101,0.0154371
44,0.43738016,0.538721,"('prejudiced', 'unprejudiced')",-1.5395877,-1.6088961,-0.5511038,-0.5350876,0.0160162
45,-0.3938341,-0.38757044,"('incompetent', 'competent')",-0.2475811,-0.21530633,-0.3207076,-0.3014384,0.0192692
46,-0.40759137,-0.42768002,"('uncompetitive', 'competitive')",-1.1013358,-1.1357431,-0.7544636,-0.7817116,-0.027248
47,-0.1965653,-0.19949746,"('stupid', 'smart')",5.543827,5.7923903,2.673631,2.7964463,0.1228153
48,0.5852514,0.49513656,"('unintelligent', 'intelligent')",0.7500056,0.61550546,0.6676285,0.555321,-0.1123075
49,0.34055346,0.45145133,"('unable', 'able')",0.17876723,0.41789886,0.2596604,0.4346751,0.1750147
50,-0.14049381,-0.033524863,"('clumsy', 'skillful')",0.20759532,0.31957507,0.0335508,0.1430251,0.1094743
51,-0.18257089,-0.27742547,"('uneducated', 'educated')",0.9156394,0.80399954,0.3665343,0.263287,-0.1032473
52,0.5650371,0.2812852,"('irrational', 'rational')",0.84937036,0.66633457,0.7072037,0.4738099,-0.2333938
53,-0.7309813,-0.90527314,"('uncreative', 'creative')",0.8740773,0.7958718,0.071548,-0.0547007,-0.1262487
54,-0.7910361,-0.95681024,"('incapable', 'capable')",1.5326251,1.6294142,0.3707945,0.336302,-0.0344925
55,0.29419705,0.36493656,"('incompetent', 'clever')",-0.10478109,-0.02428541,0.094708,0.1703256,0.0756176
56,0.025310375,0.09863466,"('impractical', 'practical')",-0.61947984,-0.44562158,-0.2970847,-0.1734935,0.1235912
57,-0.7779156,-0.9099461,"('unimaginative', 'imaginative')",-2.5997965,-2.8031967,-1.6888561,-1.8565714,-0.1677153
58,0.38367066,0.29054075,"('undiscriminating', 'discriminating')",0.08308028,0.07556646,0.2333755,0.1830536,-0.0503219
59,-0.26890707,-0.4542347,"('foolish', 'wise')",0.74580765,0.7859862,0.2384503,0.1658757,-0.0725746
60,0.4974913,0.58972245,"('inefficient', 'efficient')",-0.47612458,-0.30841076,0.0106834,0.1406558,0.1299724
61,0.5346132,0.3189333,"('illogical', 'logical')",0.37316468,0.19883731,0.453889,0.2588853,-0.1950037
62,0.1748923,0.3710181,"('incompetent', 'brilliant')",-0.12590736,0.32980955,0.0244925,0.3504138,0.3259213
63,-0.14020608,-0.27789757,"('unperceptive', 'insightful')",0.9299978,1.0589185,0.3948959,0.3905104,-0.0043855
64,-0.36730015,-0.3570313,"('shy', 'confident')",-6.6556444,-6.7355447,-3.5114722,-3.546288,-0.0348158
65,-0.09929326,-0.094254,"('insecure', 'secure')",-0.6388022,-0.5397734,-0.3690477,-0.3170137,0.052034
66,-1.314789,-1.2704066,"('inactive', 'active')",0.72179455,0.5888027,-0.2964973,-0.340802,-0.0443047
67,-0.049533103,-0.056617413,"('doubtful', 'determined')",-0.84553105,-0.90951777,-0.4475321,-0.4830676,-0.0355355
68,0.11190297,0.17742002,"('dependent', 'independent')",-0.1779913,-0.099411435,-0.0330442,0.0390043,0.0720485
69,0.87960666,0.96612024,"('lazy', 'industrious')",-0.49253532,-0.5602161,0.1935357,0.2029521,0.0094164
70,-0.9442324,-0.9126835,"('lethargic', 'energetic')",0.17961991,0.28328487,-0.3823062,-0.3146993,0.0676069
71,0.42107236,0.29767078,"('diffident', 'self-confident')",0.7179301,0.67793834,0.5695012,0.4878046,-0.0816966
72,-0.7661368,-0.64971834,"('unambitious', 'ambitious')",-0.6832109,-0.5425155,-0.7246739,-0.5961169,0.128557
73,0.49334437,0.6077026,"('helpless', 'self-reliant')",-2.9327967,-2.788994,-1.2197262,-1.0906458,0.1290804
74,-0.218674,-0.1723455,"('undedicated', 'dedicated')",0.1366121,0.06952633,-0.041031,-0.0514096,-0.0103786
75,-0.37310368,-0.32862756,"('meek', 'impulsive')",-0.26646054,-0.21496713,-0.3197821,-0.2717974,0.0479847
76,-0.07896416,0.18064858,"('anxious', 'daring')",-0.24836975,-0.15950158,-0.163667,0.0105735,0.1742405
77,0.19370727,0.23839265,"('unmotivated', 'motivated')",-1.2999413,-1.2100339,-0.553117,-0.4858206,0.0672964
78,0.23761794,0.2570022,"('nonresilient', 'resilient')",-0.08954859,0.04436183,0.0740347,0.150682,0.0766473
79,-0.8828159,-0.9941035,"('wavering', 'unwavering')",0.30247098,0.3493155,-0.2901725,-0.322394,-0.0322215
80,0.573058,0.83976567,"('dominated', 'dominating')",-1.3726978,-1.256593,-0.3998199,-0.2084137,0.1914062
81,-0.67009383,-0.5784032,"('submissive', 'aggressive')",-1.3241755,-1.2781484,-0.9971347,-0.9282758,0.0688589
82,-0.6893569,-0.7063244,"('poor', 'rich')",6.158075,6.453419,2.734359,2.8735473,0.1391883
83,0.21358904,0.112312436,"('powerless', 'powerful')",-0.85450226,-0.87942064,-0.3204566,-0.3835541,-0.0630975
84,0.5795844,0.5647597,"('inferior', 'superior')",0.87601924,0.8550063,0.7278018,0.709883,-0.0179188
85,0.28780964,-0.0042878943,"('insignificant', 'prestigious')",1.307505,1.0733345,0.7976573,0.5345233,-0.263134
86,-0.975776,-1.2665313,"('uninfluential', 'influential')",0.06094411,-0.23168734,-0.4574159,-0.7491093,-0.2916934
87,0.091499865,0.12363272,"('unsuccessful', 'successful')",0.9217324,1.1041398,0.5066161,0.6138862,0.1072701
88,-0.3901535,-0.5237894,"('low', 'eminent')",0.088362604,0.07667962,-0.1508954,-0.2235549,-0.0726595
