,idexx_male,idexx_female,tuple,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
59,-0.1668326,-0.22930855,"('foolish', 'wise')",-0.3400274,-0.2854694,0.497571,0.4742072,-0.0030963,-0.0135236,-0.0104273
60,0.402332,0.5823993,"('inefficient', 'efficient')",1.179138,1.2401028,-0.64330304,-0.45228612,0.3127223,0.4567387,0.1440164
61,-0.685528,-0.8255354,"('illogical', 'logical')",0.7329304,0.54973835,0.25421605,0.08830566,0.1005395,-0.0624971,-0.1630366
62,0.28427684,0.42721063,"('incompetent', 'brilliant')",1.0305578,1.0556366,-0.48660886,-0.309597,0.2760752,0.3910834,0.1150082
63,-0.98589265,-0.8921557,"('unperceptive', 'insightful')",0.33791986,0.3299068,0.30620742,0.45589593,-0.1139218,-0.035451,0.0784708
64,0.07548748,0.09204887,"('shy', 'confident')",0.20621508,0.16528079,-6.606045,-6.693149,-2.1081141,-2.1452732,-0.0371591
65,0.20074461,0.18305486,"('insecure', 'secure')",0.31910887,0.24685554,-0.567322,-0.57255775,-0.0158228,-0.0475491,-0.0317263
66,-0.5637392,-0.53628546,"('inactive', 'active')",-0.76805216,-0.7472052,0.97696716,0.97826475,-0.1182747,-0.101742,0.0165327
67,0.9693469,1.0298088,"('doubtful', 'determined')",-0.92933214,-0.79463136,-0.47703287,-0.4220966,-0.1456727,-0.0623064,0.0833663
68,-0.3813152,-0.39952075,"('dependent', 'independent')",-0.66422886,-0.6824125,-0.76692504,-0.77628154,-0.6041563,-0.619405,-0.0152487
69,0.35674316,0.3670153,"('lazy', 'industrious')",0.5755391,0.64886355,-0.3630386,-0.31352493,0.1897479,0.234118,0.0443701
70,-0.12573826,0.016046975,"('lethargic', 'energetic')",0.14213438,0.17777884,0.4738763,0.588519,0.1634241,0.2607816,0.0973575
71,-0.34343222,-0.34635884,"('diffident', 'self-confident')",0.07833009,0.12120132,0.6087372,0.5644999,0.114545,0.1131141,-0.0014309
72,-0.45095658,-0.36929193,"('unambitious', 'ambitious')",0.11866094,0.14878991,-1.0147513,-0.94974196,-0.4490157,-0.3900813,0.0589344
73,0.28836024,0.24420413,"('helpless', 'self-reliant')",-1.1441588,-1.1632323,-3.1804948,-3.1874156,-1.3454312,-1.3688146,-0.0233834
74,-0.7674131,-0.7354002,"('undedicated', 'dedicated')",-0.110439435,-0.07923811,0.20607334,0.2782234,-0.2239264,-0.178805,0.0451214
75,0.1367641,0.14826137,"('meek', 'impulsive')",-1.367362,-1.3906667,-0.36843124,-0.26581055,-0.5330097,-0.5027386,0.0302711
76,0.30103567,0.4968438,"('anxious', 'daring')",0.13098118,0.189737,-0.033326298,0.1245628,0.1328969,0.2703812,0.1374843
77,-0.2704673,-0.2795968,"('unmotivated', 'motivated')",0.90478784,0.8144298,-1.4856573,-1.3785256,-0.2837789,-0.2812309,0.002548
78,-0.7265581,-0.6294382,"('nonresilient', 'resilient')",0.90952235,0.912087,-0.24147794,-0.13491431,-0.0195046,0.0492448,0.0687494
79,-1.2246586,-1.2641238,"('wavering', 'unwavering')",-1.4255209,-1.5265936,0.00037665572,0.033415947,-0.8832676,-0.9191004,-0.0358328
80,0.3847655,0.56136996,"('dominated', 'dominating')",-0.3221752,-0.18424147,-1.7222431,-1.631209,-0.5532176,-0.4180268,0.1351908
81,1.0043203,1.0621347,"('submissive', 'aggressive')",0.5348733,0.44253784,-1.1491244,-1.1175907,0.1300231,0.1290273,-0.0009958
82,-0.26883292,-0.27306187,"('poor', 'rich')",1.4185874,1.2637709,5.9030848,5.986005,2.3509464,2.3255714,-0.025375
83,-0.034185097,0.020008452,"('powerless', 'powerful')",-0.31237155,-0.30185962,-1.2875094,-1.3448849,-0.5446887,-0.5422453,0.0024434
84,0.57786787,0.5037475,"('inferior', 'superior')",1.0483823,1.0407381,0.5630238,0.48623374,0.7297579,0.6769064,-0.0528515
85,-1.0200534,-1.2245406,"('insignificant', 'prestigious')",0.5131585,0.42670137,1.045997,1.005629,0.1797007,0.0692632,-0.1104375
86,-1.3132012,-1.4661301,"('uninfluential', 'influential')",0.56446,0.34941378,-0.28360122,-0.38510415,-0.3441141,-0.5006069,-0.1564928
87,0.0013087764,-0.0027261302,"('unsuccessful', 'successful')",0.06156387,0.06679466,0.40697688,0.42772403,0.1566165,0.1639309,0.0073144
88,-0.14963263,-0.27386284,"('low', 'eminent')",0.3322032,0.1901236,0.052638493,0.058506753,0.078403,-0.0084108,-0.0868138
