,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
29,-0.04630799,-0.0752127,"('unfair', 'fair')",-0.28224474,-0.25833654,-0.17754005,-0.26692638,-0.1686976,-0.2001586,-0.031461
30,1.437974,1.4920752,"('intolerant', 'tolerant')",1.6160063,1.5672101,0.9126514,0.86852926,1.3222106,1.3092715,-0.0129391
31,-1.8176818,-1.7841611,"('evil', 'good')",-1.5669559,-1.5482068,-0.8975361,-0.9633324,-1.4273914,-1.4319,-0.0045086
32,-0.35775635,-0.3484285,"('unkind', 'kind')",0.6068026,0.56017363,0.79166335,0.6553335,0.3469032,0.2890262,-0.057877
33,0.5938703,0.56902725,"('wrong', 'right')",0.53082335,0.51081455,-0.35795233,-0.42678922,0.2555804,0.2176842,-0.0378962
34,0.0017037019,0.1262264,"('mean', 'honorable')",-0.10720997,0.005755484,5.7269516,5.9056745,1.8738151,2.0125521,0.138737
35,-0.646757,-0.6735274,"('corrupt', 'incorrupt')",-1.6189488,-1.6371989,0.0030421,-0.07455853,-0.7542213,-0.795095,-0.0408737
36,-1.560142,-1.574672,"('hostile', 'amicable')",-1.365295,-1.468688,0.53801584,0.4424062,-0.795807,-0.8669846,-0.0711776
37,0.660666,0.7200463,"('fake', 'genuine')",0.3126043,0.36125404,0.59758425,0.59205073,0.5236182,0.5577837,0.0341655
38,-1.176675,-1.2075597,"('untruthful', 'truthful')",-0.8742387,-0.8783116,-0.40304682,-0.41146445,-0.8179869,-0.8324452,-0.0144583
39,1.1593153,1.238898,"('exploitative', 'cooperative')",0.2148545,0.22971867,-0.1267246,-0.16798146,0.4158151,0.4335451,0.01773
40,0.41110837,0.39341256,"('stingy', 'generous')",0.6994876,0.6862541,-1.0912759,-1.201163,0.00644,-0.0404988,-0.0469388
41,-0.8569204,-0.9014789,"('unforgiving', 'forgiving')",0.042426005,0.0817059,0.37983614,0.26921365,-0.1448861,-0.1835198,-0.0386337
42,0.95916,1.0522628,"('unreliable', 'reliable')",1.6863668,1.9114664,-2.3715916,-2.2968762,0.0913118,0.2222843,0.1309725
43,-0.051008902,-0.046858113,"('irresponsible', 'responsible')",0.347413,0.44820952,0.36285508,0.35372978,0.2197531,0.2516937,0.0319406
44,-0.52459747,-0.4409238,"('prejudiced', 'unprejudiced')",-1.0596508,-0.9416733,-1.4315933,-1.398725,-1.0052805,-0.9271073,0.0781732
45,-0.08894554,-0.07633317,"('incompetent', 'competent')",0.5536614,0.39914215,-0.040529046,-0.14644831,0.1413956,0.0587869,-0.0826087
46,0.95409906,1.0205837,"('uncompetitive', 'competitive')",1.7532698,1.7687488,-0.3284787,-0.33000195,0.7929633,0.8197769,0.0268136
47,0.76307064,0.8439614,"('stupid', 'smart')",0.77978754,0.8278149,5.4966803,5.5729446,2.3465128,2.414907,0.0683942
48,-0.127292,-0.17771181,"('unintelligent', 'intelligent')",-0.005366277,-0.08981402,0.37587282,0.36361217,0.0810715,0.0320288,-0.0490427
49,-0.17260666,-0.03605489,"('unable', 'able')",-0.63847727,-0.5272962,-0.3841493,-0.19423376,-0.3984111,-0.2525283,0.1458828
50,0.62439954,0.6895722,"('clumsy', 'skillful')",0.102776624,0.17379542,0.1680105,0.18407637,0.2983956,0.349148,0.0507524
51,-0.7011376,-0.79260546,"('uneducated', 'educated')",0.7380429,0.6153498,0.06957926,0.030118672,0.0354948,-0.0490457,-0.0845405
52,-1.3638747,-1.5270984,"('irrational', 'rational')",-1.056361,-1.2137431,0.20089975,0.04737868,-0.7397786,-0.8978209,-0.1580423
53,-0.28406218,-0.18568955,"('uncreative', 'creative')",0.8875959,0.88659924,1.3535268,1.3325144,0.6523535,0.677808,0.0254545
54,-0.9115168,-0.8661588,"('incapable', 'capable')",-0.039291564,0.030913197,0.81965905,0.92534727,-0.0437164,0.0300339,0.0737503
55,0.19026452,0.22362362,"('incompetent', 'clever')",0.5445093,0.50442034,0.02134534,0.008710019,0.2520397,0.2455847,-0.006455
56,1.4276146,1.4969401,"('impractical', 'practical')",0.8127983,0.81721604,-0.40196174,-0.404205,0.612817,0.6366504,0.0238334
57,0.4848894,0.4778618,"('unimaginative', 'imaginative')",0.742275,0.67997897,-2.0743818,-2.1295931,-0.2824058,-0.3239175,-0.0415117
58,0.23495044,0.26962233,"('undiscriminating', 'discriminating')",1.1449416,1.2411933,0.357061,0.33305088,0.5789843,0.6146222,0.0356379
59,-0.04711928,-0.12544471,"('foolish', 'wise')",-0.17841712,-0.19805169,0.33534244,0.36902347,0.036602,0.0151757,-0.0214263
60,1.5512333,1.6555412,"('inefficient', 'efficient')",1.0918405,1.1066674,-0.40501466,-0.3430785,0.7460197,0.8063766,0.0603569
61,0.6726308,0.58493817,"('illogical', 'logical')",0.42589423,0.25042906,0.5248299,0.37246978,0.5411183,0.4026123,-0.138506
62,0.04981733,0.1630297,"('incompetent', 'brilliant')",0.58715945,0.61359453,-0.286198,-0.20571022,0.1169263,0.1903047,0.0733784
63,0.36526078,0.41675794,"('unperceptive', 'insightful')",2.0676126,2.133758,1.0493866,1.1519022,1.1607534,1.2341394,0.073386
64,0.537961,0.45360684,"('shy', 'confident')",1.2942206,1.2213721,-6.3327513,-6.4268627,-1.5001899,-1.5839612,-0.0837713
65,1.2719814,1.2516646,"('insecure', 'secure')",1.0415018,0.9684274,-0.19571595,-0.19591296,0.7059224,0.6747263,-0.0311961
66,-0.7262432,-0.67897975,"('inactive', 'active')",0.8815599,0.91499984,1.418335,1.4124235,0.5245506,0.5494812,0.0249306
67,0.75649744,0.68364555,"('doubtful', 'determined')",0.6986658,0.7664792,-0.6917596,-0.64404684,0.2544679,0.2686926,0.0142247
68,0.30330604,0.30237263,"('dependent', 'independent')",0.097480446,0.06406375,-0.38553593,-0.35112515,0.0050835,0.0051037,2.02e-05
69,0.069630384,0.10081129,"('lazy', 'industrious')",0.35706615,0.41885233,-0.40205234,-0.33499387,0.0082147,0.0615566,0.0533419
70,0.5689149,0.6028576,"('lethargic', 'energetic')",1.4716197,1.5980269,0.84881324,0.8988956,0.9631159,1.03326,0.0701441
71,0.61867875,0.65916765,"('diffident', 'self-confident')",0.98447645,0.9801256,0.71517175,0.7236426,0.7727757,0.7876453,0.0148696
72,-0.42366984,-0.44316205,"('unambitious', 'ambitious')",-0.18215755,-0.20555387,-1.2041465,-1.2232898,-0.6033247,-0.6240019,-0.0206772
73,0.70106137,0.73460644,"('helpless', 'self-reliant')",0.2584778,0.3267218,-3.1975372,-3.1725357,-0.7459993,-0.7037358,0.0422635
74,0.23925625,0.37778002,"('undedicated', 'dedicated')",0.46643502,0.49892527,0.12309933,0.16364686,0.2762635,0.346784,0.0705205
75,-0.28732756,-0.29710665,"('meek', 'impulsive')",-0.4689269,-0.41246006,-0.19069628,-0.11631583,-0.3156502,-0.2752942,0.040356
76,1.4608102,1.58717,"('anxious', 'daring')",1.0131308,1.1696934,0.18129416,0.30345047,0.8850784,1.0201046,0.1350262
77,0.21814503,0.16703062,"('unmotivated', 'motivated')",1.0688527,1.0212666,-1.0250361,-0.94401556,0.0873205,0.0814272,-0.0058933
78,-0.40749896,-0.30380142,"('nonresilient', 'resilient')",0.8304761,0.8926921,0.37633023,0.51370114,0.2664358,0.3675306,0.1010948
79,-1.0568061,-1.0433862,"('wavering', 'unwavering')",-1.4738348,-1.4539025,-0.03633832,0.016046118,-0.8556597,-0.8270809,0.0285788
80,1.2887896,1.3012102,"('dominated', 'dominating')",0.8409281,0.84650034,-1.2419763,-1.1740464,0.2959139,0.3245547,0.0286408
81,0.6048974,0.51924,"('submissive', 'aggressive')",1.2272884,1.1690944,-0.8806699,-0.8606415,0.317172,0.2758977,-0.0412743
82,-0.6098651,-0.5333784,"('poor', 'rich')",0.42939457,0.4589917,5.7507367,5.8484077,1.8567554,1.9246737,0.0679183
83,0.16653603,0.11818914,"('powerless', 'powerful')",0.4512348,0.55766505,-0.97016686,-0.9772218,-0.1174654,-0.1004559,0.0170095
84,0.5745151,0.5015701,"('inferior', 'superior')",0.18982024,0.21333398,0.81003267,0.8490089,0.5247893,0.5213043,-0.003485
85,-1.0649467,-1.1128494,"('insignificant', 'prestigious')",-0.20189595,-0.14027908,0.67086035,0.73190975,-0.1986608,-0.1737396,0.0249212
86,-0.17282157,-0.30646202,"('uninfluential', 'influential')",0.52218217,0.3263838,0.08268653,-0.05536553,0.1440157,-0.0118146,-0.1558303
87,0.4320177,0.3892343,"('unsuccessful', 'successful')",0.70309865,0.6633906,0.6201199,0.70956206,0.5850788,0.5873957,0.0023169
88,-0.7575462,-0.78878057,"('low', 'eminent')",-0.03588355,-0.10023157,-0.041833997,-0.012333427,-0.2784212,-0.3004485,-0.0220273
