,cameron_male,cameron_female,tuple,international_male,international_female,corp_male,corp_female,average_male,average_female,female-male
35,-1.1866624,-1.0976454,"('corrupt', 'incorrupt')",-0.3652956,-0.34669995,-0.49471048,-0.49119872,-0.6822228,-0.6451813,0.0370415
36,-0.87792635,-0.7019508,"('hostile', 'amicable')",0.45708477,0.387819,-0.10430528,-0.17972554,-0.1750489,-0.1646191,0.0104298
37,0.4455379,0.4401245,"('fake', 'genuine')",-0.82893133,-0.8536845,-0.38831106,-0.34605235,-0.2572348,-0.2532041,0.0040307
38,1.5910603,1.5605474,"('untruthful', 'truthful')",0.005114563,0.038632773,0.42954993,0.5104456,0.6752416,0.7032086,0.027967
39,2.4200544,2.3838174,"('exploitative', 'cooperative')",0.5122509,0.53772324,-0.04829722,0.04893381,0.9613361,0.9901582,0.0288221
40,0.39739367,0.50369966,"('stingy', 'generous')",-0.20661247,-0.08495688,-1.7966448,-1.8802866,-0.5352879,-0.4871813,0.0481066
41,1.221439,1.170242,"('unforgiving', 'forgiving')",-0.040381674,-0.08967057,-0.02790048,-0.11460465,0.3843856,0.3219889,-0.0623967
42,1.0318099,1.0785993,"('unreliable', 'reliable')",0.11745399,0.13892135,-3.1928747,-3.2100348,-0.6812036,-0.6641714,0.0170322
43,1.8103092,1.7118033,"('irresponsible', 'responsible')",-0.11460441,-0.18219648,-0.026579287,-0.0930363,0.5563751,0.4788568,-0.0775183
44,-1.6932447,-1.5940993,"('prejudiced', 'unprejudiced')",-0.03267237,0.06223681,-1.4802822,-1.4894544,-1.0687331,-1.0071057,0.0616274
45,0.8227216,0.72796595,"('incompetent', 'competent')",-0.25025153,-0.37752637,-0.33966076,-0.46557662,0.0776031,-0.038379,-0.1159821
46,0.96287936,0.9072118,"('uncompetitive', 'competitive')",0.29751226,0.21875495,-1.0754554,-1.106628,0.0616454,0.0064463,-0.0551991
47,-0.40719804,-0.4408567,"('stupid', 'smart')",-0.3559014,-0.3369362,4.9227214,5.029453,1.3865407,1.41722,0.0306793
48,0.5707114,0.5270505,"('unintelligent', 'intelligent')",-0.4185875,-0.5549644,0.4415111,0.37486175,0.1978783,0.1156493,-0.082229
49,-0.181576,-0.12908258,"('unable', 'able')",-0.45737308,-0.46573222,-0.4785434,-0.37035835,-0.3724975,-0.3217244,0.0507731
50,-0.219699,-0.22482681,"('clumsy', 'skillful')",-0.42594352,-0.48627362,-0.21903217,-0.3027923,-0.2882249,-0.3379643,-0.0497394
51,0.95114094,0.76297057,"('uneducated', 'educated')",0.3399383,0.24649476,0.062558785,0.00903476,0.4512127,0.3395,-0.1117127
52,-0.53435236,-0.513201,"('irrational', 'rational')",-0.62676466,-0.6157309,0.064793624,0.08855582,-0.3654412,-0.346792,0.0186492
53,-0.049764574,-0.07738459,"('uncreative', 'creative')",-0.4936475,-0.59257144,0.39242634,0.27102956,-0.0503286,-0.1329755,-0.0826469
54,0.5124916,0.5473501,"('incapable', 'capable')",0.14691958,0.15750977,0.53609437,0.5986542,0.3985019,0.4345047,0.0360028
55,1.4633254,1.3013866,"('incompetent', 'clever')",-0.929583,-1.0719767,-0.16523585,-0.2094715,0.1228355,0.0066461,-0.1161894
56,1.7844034,1.6243232,"('impractical', 'practical')",1.0674609,0.9918463,-0.3116917,-0.30201763,0.8467242,0.7713839,-0.0753403
57,0.1266075,-0.060813427,"('unimaginative', 'imaginative')",-0.8092162,-0.94550705,-3.3138406,-3.431812,-1.3321498,-1.4793774,-0.1472276
58,0.8589821,0.69341576,"('undiscriminating', 'discriminating')",0.18709537,0.05735997,0.32745796,0.17225692,0.4578451,0.3076775,-0.1501676
59,0.938993,0.9632184,"('foolish', 'wise')",-0.00810343,0.07105686,0.116380766,0.2527886,0.3490901,0.4290213,0.0799312
60,0.39987904,0.30089068,"('inefficient', 'efficient')",0.2673818,0.19789548,-0.1749001,-0.14873123,0.1641202,0.116685,-0.0474352
61,1.0374941,0.86255544,"('illogical', 'logical')",-0.53702086,-0.59834176,0.30299258,0.24610856,0.2678219,0.1701074,-0.0977145
62,1.7284392,1.7310425,"('incompetent', 'brilliant')",0.87834746,0.9314579,0.67093027,0.7726811,1.0925724,1.1450605,0.0524881
63,1.0859108,0.9856779,"('unperceptive', 'insightful')",0.6249221,0.5434843,0.39918146,0.3621001,0.7033381,0.6304208,-0.0729173
64,0.624524,0.47594056,"('shy', 'confident')",0.14348134,0.16699076,-5.582029,-5.553308,-1.6046745,-1.6367922,-0.0321177
65,0.42929742,0.20004466,"('insecure', 'secure')",-0.4191813,-0.5558799,-0.31758872,-0.25942063,-0.1024909,-0.2050853,-0.1025944
66,-0.24349177,-0.28551334,"('inactive', 'active')",0.90896505,0.8539281,0.46791816,0.40646482,0.3777971,0.3249599,-0.0528372
67,-0.07106603,-0.17272964,"('doubtful', 'determined')",0.2999005,0.29218876,-0.2619646,-0.38084272,-0.0110434,-0.0871279,-0.0760845
68,-0.4729043,-0.5911021,"('dependent', 'independent')",-0.10591249,-0.14475703,-1.037515,-0.980085,-0.5387773,-0.5719814,-0.0332041
69,-0.15665716,-0.008196341,"('lazy', 'industrious')",1.8990451,1.9880055,-0.08279866,-0.054092627,0.5531964,0.6419055,0.0887091
70,0.9178932,0.8389983,"('lethargic', 'energetic')",-0.051792085,-0.12563038,-0.42440078,-0.4273147,0.1472334,0.0953511,-0.0518823
71,0.8832771,0.8788816,"('diffident', 'self-confident')",0.9665946,1.0209792,0.45893642,0.39539424,0.7696027,0.765085,-0.0045177
72,0.97733057,0.90672743,"('unambitious', 'ambitious')",-0.39197755,-0.28459084,-0.29871914,-0.18803115,0.0955446,0.1447018,0.0491572
73,1.4683901,1.5198219,"('helpless', 'self-reliant')",0.6933405,0.7181752,-3.1631117,-3.1020603,-0.3337937,-0.2880211,0.0457726
74,2.181417,2.0744493,"('undedicated', 'dedicated')",0.47624594,0.40487716,-0.46870676,-0.59870756,0.729652,0.626873,-0.102779
75,-0.2217757,-0.13586019,"('meek', 'impulsive')",0.34941658,0.45984414,-0.38600668,-0.33688676,-0.0861219,-0.0043009,0.081821
76,0.7467017,0.6334296,"('anxious', 'daring')",0.44607314,0.37889272,-0.15178074,-0.18424688,0.3469981,0.2760251,-0.070973
77,0.5369927,0.5936002,"('unmotivated', 'motivated')",0.09390384,0.09058047,-0.7597333,-0.7045603,-0.0429456,-0.0067932,0.0361524
78,0.20459363,0.25973532,"('nonresilient', 'resilient')",0.38959658,0.45323035,0.16400582,0.15814658,0.252732,0.2903707,0.0376387
79,0.008122621,-0.06097646,"('wavering', 'unwavering')",-0.45183402,-0.47402215,-0.10281097,-0.17240798,-0.1821741,-0.2358022,-0.0536281
80,0.78958863,0.67807,"('dominated', 'dominating')",0.000600975,-0.015145274,-0.64929175,-0.552519,0.046966,0.0368019,-0.0101641
81,0.17691909,-0.10314009,"('submissive', 'aggressive')",0.21961787,0.12883866,-0.36850545,-0.35629275,0.0093438,-0.1101981,-0.1195419
82,-0.1273797,-0.12015307,"('poor', 'rich')",-0.78595704,-0.8111205,5.7031918,5.726883,1.5966183,1.5985365,0.0019182
83,0.5086924,0.33267587,"('powerless', 'powerful')",0.03894674,0.039439254,-0.676583,-0.7365529,-0.0429813,-0.1214793,-0.078498
84,1.3699554,1.2611334,"('inferior', 'superior')",0.31265172,0.25128895,0.9107512,0.85589594,0.8644528,0.7894394,-0.0750134
85,0.3483212,0.42102173,"('insignificant', 'prestigious')",-0.5210449,-0.47112095,-0.41297618,-0.506637,-0.1952333,-0.1855787,0.0096546
86,0.65603644,0.43833664,"('uninfluential', 'influential')",-0.47509107,-0.5566968,-0.7082723,-0.8123048,-0.1757756,-0.3102216,-0.134446
87,0.5770667,0.4605738,"('unsuccessful', 'successful')",1.2246034,1.1994638,0.8978721,0.9384527,0.8998473,0.8661634,-0.0336839
88,-0.57713574,-0.7095008,"('low', 'eminent')",-0.4879363,-0.63258374,-0.6660033,-0.7743892,-0.5770251,-0.7054912,-0.1284661
