,zions_male,zions_female,tuple,bancorporation_male,bancorporation_female,n_male,n_female,a_male,a_female,average_male,average_female,female-male
72,0.48140666,0.4413143,"('unambitious', 'ambitious')",-0.7303046,-0.68148345,0.7536828,0.75543463,0.6722196,0.6627514,0.2942511,0.2945042,0.0002531
73,0.7227005,0.6846691,"('helpless', 'self-reliant')",1.1637182,1.11768,-0.64795935,-0.6645676,-3.5555913,-3.567621,-0.579283,-0.6074599,-0.0281769
74,0.8276012,0.830707,"('undedicated', 'dedicated')",-0.23761952,-0.2716682,0.81910145,0.8553997,-0.10540625,-0.10993553,0.3259192,0.3261257,0.0002065
75,-0.5889833,-0.5896043,"('meek', 'impulsive')",0.9069657,0.9078979,-0.9138165,-1.0338349,-0.39690858,-0.44643074,-0.2481857,-0.290493,-0.0423073
76,0.58057964,0.6265217,"('anxious', 'daring')",0.21490845,0.26949713,0.5899199,0.6650203,-0.92360646,-0.8305282,0.1154504,0.1826278,0.0671774
77,-0.32480857,-0.35068408,"('unmotivated', 'motivated')",-0.023074731,-0.022798996,-0.8425152,-0.77250385,-0.7203249,-0.62420213,-0.4776808,-0.4425473,0.0351335
78,0.12149233,0.0994353,"('nonresilient', 'resilient')",-0.3754347,-0.36516923,-0.19540794,-0.12201184,-0.32552576,-0.37220818,-0.193719,-0.1899885,0.0037305
79,0.62575936,0.5140537,"('wavering', 'unwavering')",0.18205579,0.08783106,-0.49659535,-0.6276812,0.21136765,0.108288914,0.1306469,0.0206231,-0.1100238
80,0.7698381,0.8181861,"('dominated', 'dominating')",-0.3140597,-0.26535407,1.3744704,1.3990703,-0.36552322,-0.37278935,0.3661814,0.3947782,0.0285968
81,-0.01869258,-0.059436254,"('submissive', 'aggressive')",-0.7667336,-0.710269,0.9495656,1.0079381,-0.51430804,-0.36900148,-0.0875421,-0.0326921,0.05485
82,-0.5009143,-0.5339836,"('poor', 'rich')",-0.8014501,-0.8655308,1.7920299,1.811326,6.4412556,6.574771,1.7327303,1.7466457,0.0139154
83,-0.55639535,-0.5542779,"('powerless', 'powerful')",0.37110093,0.4286281,-1.1685838,-1.1329007,-1.2685684,-1.2582315,-0.6556116,-0.6291955,0.0264161
84,-1.1502095,-1.2308772,"('inferior', 'superior')",-0.6697502,-0.7284761,-0.65639913,-0.6719107,-0.35128874,-0.3004792,-0.7069119,-0.7329358,-0.0260239
85,-0.14836682,-0.21519905,"('insignificant', 'prestigious')",0.588264,0.50352806,-0.87439966,-0.96250504,0.37715527,0.29392976,-0.0143368,-0.0950616,-0.0807248
86,0.6603899,0.4955436,"('uninfluential', 'influential')",-2.1356816,-2.162231,0.14622289,0.21041052,0.49319187,0.5112134,-0.2089693,-0.2362659,-0.0272966
87,0.051600184,-0.09582175,"('unsuccessful', 'successful')",0.73119336,0.6580564,2.0267923,1.9190934,0.99722975,0.9533698,0.9517039,0.8586745,-0.0930294
88,-0.18512313,-0.33897626,"('low', 'eminent')",-0.93051046,-1.0485224,-0.10968639,-0.12204873,-0.44887978,-0.4088894,-0.41855,-0.4796092,-0.0610592
