,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
66,-1.3215221,-1.3136071,"('inactive', 'active')",-0.11701185,-0.11217546,-0.719267,-0.7128913,0.0063757
67,0.8191961,0.79152364,"('doubtful', 'determined')",-0.4078318,-0.4202214,0.2056822,0.1856511,-0.0200311
68,-0.011075817,-0.10868017,"('dependent', 'independent')",-0.76077986,-0.7511099,-0.3859278,-0.429895,-0.0439672
69,-0.33883628,-0.2484815,"('lazy', 'industrious')",-0.8317784,-0.82234114,-0.5853074,-0.5354113,0.0498961
70,0.36173275,0.31773472,"('lethargic', 'energetic')",0.39103743,0.43202466,0.3763851,0.3748797,-0.0015054
71,-0.73022944,-0.69552135,"('diffident', 'self-confident')",-0.00096704066,-0.04751353,-0.3655982,-0.3715174,-0.0059192
72,-0.48022276,-0.39972043,"('unambitious', 'ambitious')",-0.75268245,-0.71839714,-0.6164526,-0.5590588,0.0573938
73,0.6249878,0.57657963,"('helpless', 'self-reliant')",-3.0890536,-3.13679,-1.2320329,-1.2801052,-0.0480723
74,0.17888066,0.13975093,"('undedicated', 'dedicated')",-0.10747874,-0.19449845,0.035701,-0.0273738,-0.0630748
75,-0.6320136,-0.53496534,"('meek', 'impulsive')",-0.59472495,-0.50097007,-0.6133693,-0.5179677,0.0954016
76,1.1397803,1.1068466,"('anxious', 'daring')",-0.4199167,-0.37133083,0.3599318,0.3677579,0.0078261
77,0.39425278,0.44671613,"('unmotivated', 'motivated')",-0.9877493,-0.8814928,-0.2967483,-0.2173883,0.07936
78,-0.5277699,-0.46580982,"('nonresilient', 'resilient')",-0.16133004,-0.21424882,-0.34455,-0.3400293,0.0045207
79,-1.2929004,-1.2591809,"('wavering', 'unwavering')",-0.91062933,-0.9106851,-1.1017649,-1.084933,0.0168319
80,0.8319105,0.76230985,"('dominated', 'dominating')",-0.39085907,-0.3413485,0.2205257,0.2104807,-0.010045
81,1.2505918,1.1374514,"('submissive', 'aggressive')",-0.32199442,-0.21123955,0.4642987,0.4631059,-0.0011928
82,-0.16417663,-0.16520074,"('poor', 'rich')",6.075567,6.062382,2.9556952,2.9485908,-0.0071044
83,-0.016677924,-0.08086582,"('powerless', 'powerful')",-0.89227456,-0.94153166,-0.4544762,-0.5111988,-0.0567226
84,0.4645752,0.35473976,"('inferior', 'superior')",0.80217224,0.7417837,0.6333737,0.5482617,-0.085112
85,-0.48645592,-0.35360312,"('insignificant', 'prestigious')",0.2242162,0.17876619,-0.1311199,-0.0874185,0.0437014
86,-0.9321043,-1.0894473,"('uninfluential', 'influential')",-0.06289335,-0.18165033,-0.4974988,-0.6355488,-0.13805
87,0.7777908,0.68968236,"('unsuccessful', 'successful')",1.1205543,1.1546078,0.9491726,0.9221451,-0.0270275
88,0.4901113,0.25759757,"('low', 'eminent')",0.3361104,0.19113138,0.4131109,0.2243645,-0.1887464
