,bank_male,bank_female,tuple,of_male,of_female,america_male,america_female,corp_male,corp_female,average_male,average_female,female-male
46,0.18983239,0.35839143,"('uncompetitive', 'competitive')",-1.2810045,-1.2204429,-0.97719204,-0.98035955,-1.2523912,-1.3077152,-0.8301889,-0.7875316,0.0426573
47,0.6770314,0.7639458,"('stupid', 'smart')",0.039336227,0.031700533,-0.9664566,-0.94068027,5.804444,5.881193,1.3885887,1.4340398,0.0454511
48,-0.44197577,-0.22611737,"('unintelligent', 'intelligent')",-0.63558036,-0.55402625,0.4051881,0.47596538,0.5793227,0.56872827,-0.0232613,0.0661375,0.0893988
49,-0.037731614,0.22112639,"('unable', 'able')",-1.2130822,-0.9033789,-0.51200885,-0.38851482,-0.20226407,-0.115299754,-0.4912717,-0.2965168,0.1947549
50,-0.9260072,-0.9107337,"('clumsy', 'skillful')",0.50813645,0.50448793,0.095335975,0.1384565,0.0057323417,-0.020838227,-0.0792006,-0.0721569,0.0070437
51,-0.17455657,-0.21314357,"('uneducated', 'educated')",0.3483656,0.16383162,1.1790605,1.0187936,0.36500856,0.15864654,0.4294695,0.282032,-0.1474375
52,0.2887825,-0.045291066,"('irrational', 'rational')",-0.9074117,-1.0396904,0.07011955,0.034307685,0.10276504,0.07581933,-0.1114362,-0.2437136,-0.1322774
53,0.064657904,0.064034484,"('uncreative', 'creative')",-1.294692,-1.2457067,0.13052082,0.14353725,0.48251733,0.41799793,-0.154249,-0.1550342,-0.0007852
54,1.1349981,1.2408296,"('incapable', 'capable')",0.06298399,-0.05334802,0.6390031,0.59795403,0.9697183,1.012709,0.7016758,0.6995361,-0.0021397
55,0.20355773,0.32711214,"('incompetent', 'clever')",-0.40699124,-0.33386552,-0.5578967,-0.48784056,0.35222226,0.29921606,-0.102277,-0.0488445,0.0534325
56,1.5149356,1.5776325,"('impractical', 'practical')",-0.6149564,-0.53037554,-0.028401017,-0.088688664,0.00343555,-0.07887544,0.2187534,0.2199232,0.0011698
57,-0.5498041,-0.5185207,"('unimaginative', 'imaginative')",-0.94211304,-1.0850322,-0.3049223,-0.33469516,-3.2178211,-3.2627337,-1.2536652,-1.3002455,-0.0465803
58,0.2069665,0.27185535,"('undiscriminating', 'discriminating')",0.24511275,0.27143952,0.1055988,0.12501729,-0.058823235,0.0057732537,0.1247137,0.1685214,0.0438077
59,0.2548408,0.1783558,"('foolish', 'wise')",0.12977552,0.14427169,0.66899216,0.704559,0.070561305,0.15918761,0.2810424,0.2965935,0.0155511
60,0.23794085,0.57251716,"('inefficient', 'efficient')",-0.90276474,-0.74282265,-0.25042427,-0.20131083,0.115012154,0.27935517,-0.200059,-0.0230653,0.1769937
61,1.2044042,1.2195272,"('illogical', 'logical')",-0.6514961,-0.74248934,0.3316049,0.23252118,0.5518227,0.35971874,0.359084,0.2673194,-0.0917646
62,1.1433576,1.474455,"('incompetent', 'brilliant')",-0.74215174,-0.5414202,0.0013733227,0.11191198,0.52156043,0.6951091,0.2310349,0.435014,0.2039791
63,1.0766386,1.2167561,"('unperceptive', 'insightful')",-0.109085985,0.013014929,0.892281,0.9271855,0.18145187,0.24753465,0.5103214,0.6011228,0.0908014
64,-0.38692835,-0.4018797,"('shy', 'confident')",1.0214857,0.99186355,0.5885215,0.53862363,-6.296189,-6.344163,-1.2682775,-1.3038888,-0.0356113
65,0.33107835,0.3239169,"('insecure', 'secure')",0.17020215,-0.098848924,0.03627737,-0.12138899,0.32201433,0.19222775,0.214893,0.0739767,-0.1409163
66,0.42200723,0.29112652,"('inactive', 'active')",-0.30491078,-0.23990247,0.6064464,0.6068438,0.06734134,0.099262446,0.197721,0.1893326,-0.0083884
67,-0.04469363,-0.19342372,"('doubtful', 'determined')",0.54053974,0.5030388,0.17194423,0.067491375,-0.21767548,-0.36865923,0.1125287,0.0021118,-0.1104169
68,-1.5095373,-1.4671394,"('dependent', 'independent')",0.30794007,0.28754824,0.55296177,0.4663771,-1.2104179,-1.1795641,-0.4647633,-0.4731945,-0.0084312
69,0.2420814,0.18794581,"('lazy', 'industrious')",0.37779763,0.51911336,0.39444536,0.44905964,-1.2399478,-1.0429866,-0.0564058,0.028283,0.0846888
70,-0.57157505,-0.38901272,"('lethargic', 'energetic')",0.012083508,0.08981615,-0.4738744,-0.36460137,0.44037303,0.45376635,-0.1482482,-0.0525079,0.0957403
71,1.9175597,1.8945725,"('diffident', 'self-confident')",0.12278811,0.20817874,0.7242392,0.74733937,0.25466958,0.24180532,0.7548141,0.772974,0.0181599
72,0.003046235,0.0785976,"('unambitious', 'ambitious')",0.071066245,0.03322477,0.82479024,0.7737685,0.07289875,0.1379855,0.2429504,0.2558941,0.0129437
73,0.6937895,0.61236763,"('helpless', 'self-reliant')",1.8421844,1.7332083,0.7658122,0.7013699,-3.5554106,-3.4522984,-0.0634061,-0.1013382,-0.0379321
74,0.31742993,0.42116252,"('undedicated', 'dedicated')",0.20547408,0.3160175,0.75955606,0.805999,-0.12721881,-0.24598017,0.2888103,0.3242997,0.0354894
75,-0.95498604,-1.0017229,"('meek', 'impulsive')",0.3318952,0.38040394,0.32266307,0.38737884,-0.59868324,-0.4931825,-0.2247778,-0.1817807,0.0429971
76,-0.0975997,0.09542975,"('anxious', 'daring')",0.29372993,0.31639302,-0.052442744,-0.0513599,-0.03847353,-0.13045494,0.0263035,0.057502,0.0311985
77,0.033763714,0.23617391,"('unmotivated', 'motivated')",-1.6792091,-1.5585243,-0.91040885,-0.8497731,-1.4950662,-1.3949775,-1.0127301,-0.8917753,0.1209548
78,0.7690377,0.938205,"('nonresilient', 'resilient')",-0.69918764,-0.3934822,-0.29563895,-0.17555514,-0.67669606,-0.5641644,-0.2256212,-0.0487492,0.176872
79,-0.12527649,-0.21126446,"('wavering', 'unwavering')",-0.20941706,-0.15045473,0.73548293,0.76872545,-0.48111075,-0.34760928,-0.0200803,0.0148492,0.0349295
80,0.14690527,0.12538847,"('dominated', 'dominating')",0.24162869,0.045696378,-0.09529719,-0.37307155,-0.60986245,-0.7993339,-0.0791564,-0.2503302,-0.1711738
81,0.5304289,0.49259108,"('submissive', 'aggressive')",0.8358289,0.4330136,0.73096365,0.4999111,-0.5344094,-0.6673895,0.390703,0.1895316,-0.2011714
82,-0.2899804,-0.24186394,"('poor', 'rich')",-0.9335399,-1.0616493,0.35229585,0.31797,6.8223133,6.8005004,1.4877722,1.4537393,-0.0340329
83,1.6692427,1.7007023,"('powerless', 'powerful')",0.9334931,0.92753506,-0.076678775,-0.15724531,-0.42476928,-0.48998463,0.525322,0.4952518,-0.0300702
84,0.080065824,0.107138924,"('inferior', 'superior')",-0.46558383,-0.5133218,-0.12932959,-0.1916042,0.54372966,0.44148237,0.0072205,-0.0390762,-0.0462967
85,0.6436078,0.43261188,"('insignificant', 'prestigious')",0.48587546,0.5570749,1.0729508,1.156272,-0.5779635,-0.5430377,0.4061176,0.4007303,-0.0053873
86,-0.23787862,-0.2395789,"('uninfluential', 'influential')",-1.2204728,-1.2521954,0.69310284,0.6119854,-0.19345576,-0.31552672,-0.2396761,-0.2988289,-0.0591528
87,0.90895706,0.81599194,"('unsuccessful', 'successful')",-0.8661522,-1.1066433,0.37237868,0.105836175,0.4726212,0.31323758,0.2219512,0.0321056,-0.1898456
88,-0.60829353,-0.6372525,"('low', 'eminent')",0.35374278,0.13839051,0.64354885,0.53290653,-0.06322964,-0.15995172,0.0814421,-0.0314768,-0.1129189
