,concho_male,concho_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
45,-0.6294666,-0.6419101,"('incompetent', 'competent')",0.52394056,0.42701635,-0.14159204,-0.19015566,-0.0823727,-0.1350165,-0.0526438
46,-1.1340841,-1.1744633,"('uncompetitive', 'competitive')",0.7975941,0.76360655,-0.7771171,-0.812599,-0.3712024,-0.4078186,-0.0366162
47,-0.8644353,-0.6995336,"('stupid', 'smart')",0.46158546,0.5773441,5.2691708,5.379723,1.622107,1.7525112,0.1304042
48,-0.7246845,-0.7209072,"('unintelligent', 'intelligent')",1.030401,0.90777713,0.41415313,0.41517368,0.2399565,0.2006812,-0.0392753
49,-1.1492407,-0.9308886,"('unable', 'able')",-0.2986437,-0.18027079,-0.46571374,-0.29373652,-0.6378661,-0.4682986,0.1695675
50,0.042824645,0.0014049476,"('clumsy', 'skillful')",0.03744416,0.03555878,0.2218821,0.20448264,0.100717,0.0804821,-0.0202349
51,-0.40433314,-0.55398273,"('uneducated', 'educated')",-0.24048737,-0.3208487,0.2874531,0.23016718,-0.1191225,-0.2148881,-0.0957656
52,0.49118146,0.32978064,"('irrational', 'rational')",-0.25852337,-0.4815126,0.25418982,0.10997853,0.1622826,-0.0139178,-0.1762004
53,-1.5782446,-1.6778202,"('uncreative', 'creative')",0.49055216,0.31915316,0.78330016,0.73496103,-0.1014641,-0.207902,-0.1064379
54,-0.53203017,-0.6242979,"('incapable', 'capable')",-0.054821495,-0.0725389,1.0938423,1.1159946,0.1689969,0.1397192,-0.0292777
55,-0.8818653,-0.82493246,"('incompetent', 'clever')",0.31618497,0.2851766,0.09028986,0.10268971,-0.1584635,-0.1456887,0.0127748
56,-0.7871233,-0.6888526,"('impractical', 'practical')",1.0489048,1.1031743,-0.63445336,-0.5279246,-0.124224,-0.0378676,0.0863564
57,-1.1510508,-1.2153411,"('unimaginative', 'imaginative')",0.3093325,0.16752747,-2.1569123,-2.2151856,-0.9995435,-1.0876664,-0.0881229
58,-0.6644469,-0.6955402,"('undiscriminating', 'discriminating')",0.7645836,0.67877156,0.16317236,0.10086323,0.0877697,0.0280315,-0.0597382
59,0.7991605,0.7656817,"('foolish', 'wise')",0.7162188,0.72860837,0.3313043,0.34260064,0.6155612,0.6122969,-0.0032643
60,-1.004581,-0.88538325,"('inefficient', 'efficient')",1.4887775,1.6205593,-0.3483243,-0.18223535,0.0452907,0.1843136,0.1390229
61,-0.64195406,-0.60786146,"('illogical', 'logical')",0.904638,0.8092374,0.18568666,0.02352523,0.1494569,0.0749671,-0.0744898
62,-0.58851194,-0.43810713,"('incompetent', 'brilliant')",0.9171306,0.98961914,-0.11324552,0.06911649,0.071791,0.2068762,0.1350852
63,-0.5686019,-0.60998064,"('unperceptive', 'insightful')",1.7238518,1.7106192,0.905813,0.9636934,0.6870209,0.6881107,0.0010898
64,-0.064705715,-0.09278068,"('shy', 'confident')",0.75392735,0.7638692,-6.479664,-6.488505,-1.9301475,-1.9391387,-0.0089912
65,-0.72272116,-0.78627807,"('insecure', 'secure')",0.28653502,0.304684,-0.4201191,-0.3281725,-0.2854351,-0.2699222,0.0155129
66,-0.38136807,-0.4036405,"('inactive', 'active')",-1.0270524,-0.89266837,0.9919151,0.92111635,-0.1388351,-0.1250642,0.0137709
67,-0.29779604,-0.30056667,"('doubtful', 'determined')",0.136309,0.2560686,-0.7590898,-0.68868244,-0.306859,-0.2443935,0.0624655
68,-0.656759,-0.6174793,"('dependent', 'independent')",-0.9253956,-0.9062205,-0.61767256,-0.6462231,-0.7332757,-0.7233076,0.0099681
69,0.4757525,0.4880177,"('lazy', 'industrious')",0.2771504,0.37120456,-0.54604185,-0.56359667,0.0689537,0.0985419,0.0295882
70,-0.5646019,-0.5151937,"('lethargic', 'energetic')",0.5599935,0.6728923,0.64714813,0.7281083,0.2141799,0.295269,0.0810891
71,0.19717482,0.09662653,"('diffident', 'self-confident')",1.1265041,1.1378304,0.57096636,0.53212786,0.6315484,0.5888616,-0.0426868
72,-0.31918544,-0.3296603,"('unambitious', 'ambitious')",0.6192577,0.6134073,-0.65595514,-0.6507089,-0.1186276,-0.1223206,-0.003693
73,1.4034059,1.4604682,"('helpless', 'self-reliant')",0.5302715,0.46042436,-2.7956314,-2.7684097,-0.287318,-0.2825058,0.0048122
74,0.06308195,0.07346876,"('undedicated', 'dedicated')",0.83348817,0.8492074,-0.03702914,-0.0804953,0.2865136,0.2807269,-0.0057867
75,0.9127244,0.9304562,"('meek', 'impulsive')",-1.0262992,-0.99057114,-0.2893344,-0.22144777,-0.1343031,-0.0938542,0.0404489
76,-0.353686,-0.2611268,"('anxious', 'daring')",0.54665816,0.69102913,0.029392865,0.19069062,0.0741217,0.2068643,0.1327426
77,-1.3106083,-1.3712859,"('unmotivated', 'motivated')",0.5978656,0.6111832,-1.2215064,-1.1538997,-0.6447497,-0.6380008,0.0067489
78,-0.75490725,-0.77830976,"('nonresilient', 'resilient')",0.6687494,0.6373308,0.17671385,0.20163152,0.0301853,0.0202175,-0.0099678
79,0.6948982,0.5621173,"('wavering', 'unwavering')",-1.0660987,-1.135091,0.16691422,0.2062785,-0.0680954,-0.1222317,-0.0541363
80,-0.34659684,-0.2651522,"('dominated', 'dominating')",0.67715836,0.79964936,-0.8603138,-0.7821389,-0.1765841,-0.0825472,0.0940369
81,-1.0166917,-0.99746686,"('submissive', 'aggressive')",1.3340695,1.4106518,-0.73332554,-0.615385,-0.1386492,-0.0674,0.0712492
82,-0.30327058,-0.24838418,"('poor', 'rich')",-0.051125064,-0.05658015,5.830557,5.950998,1.825387,1.8820111,0.0566241
83,-0.5769632,-0.64029527,"('powerless', 'powerful')",0.292571,0.23369074,-1.1304703,-1.2022151,-0.4716208,-0.5362732,-0.0646524
84,0.29866973,0.30047196,"('inferior', 'superior')",0.8300427,0.8304357,0.6891053,0.64685434,0.6059392,0.5925873,-0.0133519
85,0.7438536,0.65597594,"('insignificant', 'prestigious')",0.16295022,0.0071891695,0.8180925,0.8038959,0.5749655,0.4890203,-0.0859452
86,-1.9971118,-2.1983817,"('uninfluential', 'influential')",0.1349087,-0.06681319,0.041207388,-0.15649998,-0.6069986,-0.8072316,-0.200233
87,0.1723254,0.16125421,"('unsuccessful', 'successful')",1.1084763,1.1062536,0.75381523,0.7841327,0.6782056,0.6838802,0.0056746
88,-0.5333652,-0.61476,"('low', 'eminent')",0.08250606,-0.000708051,0.1436197,0.1228506,-0.1024131,-0.1642058,-0.0617927
