,prologis_male,prologis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
25,-0.62926185,-0.5963291,"('egoistic', 'altruistic')",1.66146,1.5940503,0.5160991,0.4988606,-0.0172385
26,-0.12158714,-0.19132969,"('hardhearted', 'benevolent')",2.0029964,1.9280628,0.9407046,0.8683665,-0.0723381
27,-0.68779683,-0.57980895,"('hardhearted', 'softhearted')",1.2588124,1.2260324,0.2855078,0.3231117,0.0376039
28,-0.82464266,-0.9677898,"('disloyal', 'loyal')",0.7322512,0.57467157,-0.0461957,-0.1965591,-0.1503634
29,-0.3382875,-0.35606465,"('unfair', 'fair')",-0.6265961,-0.79860467,-0.4824418,-0.5773346,-0.0948928
30,0.64536107,0.56670356,"('intolerant', 'tolerant')",1.6659274,1.626092,1.1556442,1.0963978,-0.0592464
31,-1.5258939,-1.4568596,"('evil', 'good')",-0.63993907,-0.8187533,-1.0829165,-1.1378064,-0.0548899
32,-0.18103239,-0.20871036,"('unkind', 'kind')",0.79845375,0.7123174,0.3087107,0.2518035,-0.0569072
33,-0.8405101,-0.92304665,"('wrong', 'right')",-0.20632535,-0.30565453,-0.5234177,-0.6143506,-0.0909329
34,-0.3532331,-0.2537327,"('mean', 'honorable')",5.6740522,5.757517,2.6604095,2.7518921,0.0914826
35,-0.43894637,-0.4559458,"('corrupt', 'incorrupt')",0.1401271,-0.06976737,-0.1494096,-0.2628566,-0.113447
36,-1.6531723,-1.7495295,"('hostile', 'amicable')",0.3374931,0.05787757,-0.6578396,-0.845826,-0.1879864
37,0.05595612,0.09839662,"('fake', 'genuine')",0.31098637,0.34749764,0.1834712,0.2229471,0.0394759
38,-0.89814276,-0.90617216,"('untruthful', 'truthful')",-0.2123423,-0.18524595,-0.5552425,-0.5457091,0.0095334
39,0.57605696,0.55854136,"('exploitative', 'cooperative')",0.24648461,0.23333193,0.4112708,0.3959366,-0.0153342
40,0.13671766,0.11852612,"('stingy', 'generous')",-1.1025312,-1.1601521,-0.4829068,-0.520813,-0.0379062
41,-0.45799628,-0.44883436,"('unforgiving', 'forgiving')",0.10418982,0.022328475,-0.1769032,-0.2132529,-0.0363497
42,0.8396984,0.97797203,"('unreliable', 'reliable')",-2.7040277,-2.5360527,-0.9321647,-0.7790403,0.1531244
43,-0.28822535,-0.21234944,"('irresponsible', 'responsible')",0.3148463,0.345478,0.0133105,0.0665643,0.0532538
44,0.92425317,0.9742034,"('prejudiced', 'unprejudiced')",-1.3668292,-1.3237342,-0.221288,-0.1747654,0.0465226
45,-0.32829008,-0.32498744,"('incompetent', 'competent')",-0.12163916,-0.092803255,-0.2249646,-0.2088954,0.0160692
46,-0.34897286,-0.34314165,"('uncompetitive', 'competitive')",-0.90881413,-0.84461504,-0.6288935,-0.5938783,0.0350152
47,0.08606925,0.16273148,"('stupid', 'smart')",5.2888584,5.322078,2.6874638,2.7424049,0.0549411
48,0.38937455,0.29061615,"('unintelligent', 'intelligent')",1.0158418,1.0400745,0.7026082,0.6653453,-0.0372629
49,-0.22928429,-0.053721502,"('unable', 'able')",0.046308696,0.17481107,-0.0914878,0.0605448,0.1520326
50,0.25786853,0.35923207,"('clumsy', 'skillful')",0.15048471,0.15046808,0.2041766,0.2548501,0.0506735
51,0.10109774,-0.08394792,"('uneducated', 'educated')",0.35481024,0.33474547,0.227954,0.1253988,-0.1025552
52,-0.64288616,-0.80490994,"('irrational', 'rational')",0.2805726,0.07292743,-0.1811568,-0.3659913,-0.1848345
53,-1.917456,-1.9403745,"('uncreative', 'creative')",0.83865005,0.80493414,-0.539403,-0.5677202,-0.0283172
54,-1.3258921,-1.3970515,"('incapable', 'capable')",1.210197,1.1964672,-0.0578476,-0.1002921,-0.0424445
55,0.44000754,0.389825,"('incompetent', 'clever')",0.11055155,0.1975204,0.2752796,0.2936727,0.0183931
56,0.9049165,0.8220767,"('impractical', 'practical')",0.16050193,0.19213882,0.5327092,0.5071077,-0.0256015
57,-0.79747516,-0.83837664,"('unimaginative', 'imaginative')",-2.1066787,-2.1197753,-1.4520769,-1.4790759,-0.026999
58,-0.5468998,-0.58918333,"('undiscriminating', 'discriminating')",0.025788423,-0.047643933,-0.2605557,-0.3184136,-0.0578579
59,-0.1332708,-0.12839255,"('foolish', 'wise')",0.54144466,0.4658204,0.2040869,0.1687139,-0.035373
60,1.0453845,1.0648044,"('inefficient', 'efficient')",0.008731508,0.21641,0.527058,0.6406072,0.1135492
61,-0.49789855,-0.64161485,"('illogical', 'logical')",0.12300162,-0.041846205,-0.1874485,-0.3417305,-0.154282
62,0.73905075,0.79079086,"('incompetent', 'brilliant')",0.3221951,0.5037061,0.530623,0.6472485,0.1166255
63,-0.36954817,-0.29752582,"('unperceptive', 'insightful')",0.7171407,0.86263865,0.1737963,0.2825564,0.1087601
64,0.6014013,0.58272004,"('shy', 'confident')",-6.414806,-6.3345823,-2.9067023,-2.8759313,0.030771
65,0.57801104,0.4977063,"('insecure', 'secure')",-0.5068234,-0.46370992,0.0355938,0.0169982,-0.0185956
66,-1.3156643,-1.311703,"('inactive', 'active')",0.5838022,0.5512395,-0.365931,-0.3802317,-0.0143007
67,0.711702,0.7274303,"('doubtful', 'determined')",-0.19640511,-0.20882902,0.2576484,0.2593006,0.0016522
68,0.10544106,0.0693172,"('dependent', 'independent')",-0.52769226,-0.52139163,-0.2111256,-0.2260372,-0.0149116
69,-0.023931548,0.046701793,"('lazy', 'industrious')",0.046072923,0.022754645,0.0110707,0.0347282,0.0236575
70,0.38289052,0.47629982,"('lethargic', 'energetic')",0.44361526,0.5748841,0.4132529,0.525592,0.1123391
71,-1.0857567,-1.0660223,"('diffident', 'self-confident')",0.62529993,0.6163278,-0.2302284,-0.2248472,0.0053812
72,-0.43669814,-0.43591726,"('unambitious', 'ambitious')",-0.66330135,-0.65389967,-0.5499997,-0.5449085,0.0050912
73,0.8282817,0.7940779,"('helpless', 'self-reliant')",-2.577832,-2.53121,-0.8747752,-0.868566,0.0062092
74,0.005251879,0.0059405006,"('undedicated', 'dedicated')",0.25054958,0.25809878,0.1279007,0.1320196,0.0041189
75,0.08028753,0.084453054,"('meek', 'impulsive')",-0.29288498,-0.26306015,-0.1062987,-0.0893036,0.0169951
76,0.9305631,0.9985857,"('anxious', 'daring')",0.19220921,0.39666688,0.5613862,0.6976263,0.1362401
77,-0.22649993,-0.21742997,"('unmotivated', 'motivated')",-1.0580862,-0.96984667,-0.642293,-0.5936383,0.0486547
78,-0.8812599,-0.7165716,"('nonresilient', 'resilient')",0.027049573,0.1392664,-0.4271052,-0.2886526,0.1384526
79,-0.91235983,-0.8733652,"('wavering', 'unwavering')",0.14223342,0.09528756,-0.3850632,-0.3890388,-0.0039756
80,1.0911623,1.1359949,"('dominated', 'dominating')",-1.4432808,-1.2864455,-0.1760592,-0.0752253,0.1008339
81,1.054536,0.9281185,"('submissive', 'aggressive')",-0.45810878,-0.30006033,0.2982136,0.3140291,0.0158155
82,-0.27290043,-0.31785566,"('poor', 'rich')",5.842343,5.898114,2.7847211,2.7901292,0.0054081
83,0.27813053,0.18683092,"('powerless', 'powerful')",-0.7871022,-0.90838385,-0.2544858,-0.3607765,-0.1062907
84,0.44926202,0.40960318,"('inferior', 'superior')",1.1724371,1.0778333,0.8108495,0.7437183,-0.0671312
85,-0.86513776,-0.87075967,"('insignificant', 'prestigious')",0.96256644,0.80628514,0.0487143,-0.0322373,-0.0809516
86,-1.1631255,-1.3396817,"('uninfluential', 'influential')",-0.104843155,-0.16464496,-0.6339843,-0.7521634,-0.1181791
87,0.09688844,0.012199525,"('unsuccessful', 'successful')",0.8756718,0.9513755,0.4862801,0.4817875,-0.0044926
88,-0.022891125,-0.095122136,"('low', 'eminent')",0.43976578,0.39407766,0.2084373,0.1494778,-0.0589595
