,firstenergy_male,firstenergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
79,0.42453167,0.48662886,"('wavering', 'unwavering')",-0.19561954,-0.16498965,0.1144561,0.1608196,0.0463635
80,0.041697837,-0.039989896,"('dominated', 'dominating')",-0.72425616,-0.5742425,-0.3412791,-0.3071162,0.0341629
81,-0.52034235,-0.6900261,"('submissive', 'aggressive')",-1.1139193,-0.9801114,-0.8171308,-0.8350688,-0.017938
82,-1.0402608,-0.9740861,"('poor', 'rich')",5.973984,5.846194,2.4668615,2.4360538,-0.0308077
83,0.23176369,0.264911,"('powerless', 'powerful')",-1.3854979,-1.3638755,-0.5768671,-0.5494822,0.0273849
84,-0.02149109,-0.117978044,"('inferior', 'superior')",0.7676123,0.697941,0.3730606,0.2899815,-0.0830791
85,1.115971,1.1780434,"('insignificant', 'prestigious')",0.60603106,0.50814,0.861001,0.8430917,-0.0179093
86,-1.0649842,-1.0377582,"('uninfluential', 'influential')",-0.40870768,-0.4618132,-0.736846,-0.7497857,-0.0129397
87,0.12697688,0.13016225,"('unsuccessful', 'successful')",0.80327326,0.8848964,0.4651251,0.5075293,0.0424042
88,-0.102214195,-0.15153377,"('low', 'eminent')",-0.32751334,-0.36209497,-0.2148638,-0.2568144,-0.0419506
