,jones_male,jones_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
31,-0.20353556,-0.23569241,"('evil', 'good')",-0.68581355,-0.71942925,-0.75388646,-0.88840497,-0.5477452,-0.6145089,-0.0667637
32,0.07385646,0.047727212,"('unkind', 'kind')",0.4728017,0.4652263,0.8662577,0.7671308,0.470972,0.4266948,-0.0442772
33,0.68154997,0.61312574,"('wrong', 'right')",0.44478157,0.42672276,-0.1598077,-0.19466388,0.3221746,0.2817282,-0.0404464
34,0.10967039,0.23966005,"('mean', 'honorable')",-0.20650439,-0.10114799,5.9499354,5.963877,1.9510338,2.0341298,0.083096
35,-0.24566497,-0.37718856,"('corrupt', 'incorrupt')",-1.4236377,-1.503906,-0.26228815,-0.45806766,-0.6438636,-0.7797208,-0.1358572
36,0.08756046,0.037904114,"('hostile', 'amicable')",-1.4715354,-1.617515,0.032866262,-0.14720745,-0.4503696,-0.5756061,-0.1252365
37,0.02657526,0.10851208,"('fake', 'genuine')",0.30353546,0.33278453,0.45124745,0.45672745,0.2604527,0.2993414,0.0388887
38,0.05680999,0.09157604,"('untruthful', 'truthful')",-0.5754274,-0.60423875,0.2221081,0.20935023,-0.0988364,-0.1011042,-0.0022678
39,0.46429563,0.43205404,"('exploitative', 'cooperative')",1.6350625,1.5361897,0.15072101,0.1269338,0.7500264,0.6983925,-0.0516339
40,0.9528502,0.8994523,"('stingy', 'generous')",0.5308354,0.63950115,-1.3818505,-1.4311217,0.033945,0.0359439,0.0019989
41,0.35109308,0.37437752,"('unforgiving', 'forgiving')",0.73213243,0.71077675,0.18952657,0.14532116,0.4242507,0.4101585,-0.0140922
42,1.1849977,1.4332424,"('unreliable', 'reliable')",1.3558954,1.5256915,-2.637479,-2.5099018,-0.0321953,0.1496774,0.1818727
43,0.8214993,0.910694,"('irresponsible', 'responsible')",1.1338898,1.1904826,0.8175617,0.84310097,0.9243169,0.9814259,0.057109
44,-1.1611706,-1.0922612,"('prejudiced', 'unprejudiced')",-0.7338147,-0.7165634,-1.6422938,-1.6488812,-1.179093,-1.1525686,0.0265244
45,-0.30712324,-0.22419567,"('incompetent', 'competent')",0.4043378,0.3521607,-0.23886186,-0.25554746,-0.0472158,-0.0425275,0.0046883
46,-0.42137426,-0.3612942,"('uncompetitive', 'competitive')",1.2251198,1.2608411,-0.8527779,-0.82137436,-0.0163441,0.0260575,0.0424016
47,0.2625016,0.32595447,"('stupid', 'smart')",0.35133374,0.39866343,5.548371,5.5250764,2.0540687,2.0832314,0.0291627
48,0.8405975,0.83125925,"('unintelligent', 'intelligent')",-0.20131809,-0.22005424,0.4892628,0.46854657,0.3761807,0.3599172,-0.0162635
49,-1.1071018,-1.10801,"('unable', 'able')",-1.1257197,-1.0519469,-0.3760206,-0.3043519,-0.869614,-0.8214362,0.0481778
50,-0.5937063,-0.42820534,"('clumsy', 'skillful')",0.045594085,0.16066858,0.24913812,0.24304591,-0.099658,-0.0081636,0.0914944
51,0.31476492,0.31071258,"('uneducated', 'educated')",0.38929173,0.30418274,0.57610464,0.5296675,0.4267204,0.3815209,-0.0451995
52,0.010938551,-0.16798416,"('irrational', 'rational')",-0.40372717,-0.49254087,0.07914016,-0.031948116,-0.1045495,-0.2308244,-0.1262749
53,0.10743733,0.0723308,"('uncreative', 'creative')",-0.110218555,-0.14063606,1.0189098,0.97210544,0.3387095,0.3012667,-0.0374428
54,-0.59054065,-0.5985507,"('incapable', 'capable')",0.056147102,0.06890963,1.161566,1.1226897,0.2090575,0.1976829,-0.0113746
55,1.1198462,1.1339322,"('incompetent', 'clever')",0.76513875,0.70168185,-0.14565757,-0.13709998,0.5797758,0.5661714,-0.0136044
56,1.0932469,1.0946296,"('impractical', 'practical')",0.88062906,0.8095615,-0.013832668,-0.0004643444,0.6533478,0.6345756,-0.0187722
57,0.46402568,0.32889438,"('unimaginative', 'imaginative')",-0.4578506,-0.513431,-2.3941185,-2.417405,-0.7959812,-0.8673139,-0.0713327
58,-0.15243997,-0.16464576,"('undiscriminating', 'discriminating')",1.184765,1.1566759,0.37482372,0.37405977,0.4690496,0.4553633,-0.0136863
59,0.53920144,0.51492494,"('foolish', 'wise')",-0.6214785,-0.62344277,0.5443917,0.48906946,0.1540382,0.1268505,-0.0271877
60,0.28214657,0.42384034,"('inefficient', 'efficient')",1.1639655,1.1707628,-0.04564088,0.10632908,0.4668237,0.5669774,0.1001537
61,0.28924268,0.14727488,"('illogical', 'logical')",-0.03315176,-0.18873976,0.28544945,0.15958145,0.1805135,0.0393722,-0.1411413
62,0.171794,0.3224395,"('incompetent', 'brilliant')",0.75444406,0.8242064,0.48003078,0.6157724,0.4687563,0.5874728,0.1187165
63,0.8778319,0.91513973,"('unperceptive', 'insightful')",1.615201,1.6641175,1.2845335,1.3809474,1.2591888,1.3200682,0.0608794
64,0.61410075,0.47770756,"('shy', 'confident')",1.0110984,0.9059831,-6.7924986,-6.712519,-1.7224331,-1.7762763,-0.0538432
65,0.310923,0.26955068,"('insecure', 'secure')",0.6001067,0.49902055,-0.5854536,-0.55944896,0.1085254,0.0697074,-0.038818
66,0.08266334,0.059155256,"('inactive', 'active')",0.8610588,0.79889643,1.336117,1.2951769,0.7599463,0.7177428,-0.0422035
67,-0.24301507,-0.24486825,"('doubtful', 'determined')",0.31893754,0.40490896,-0.5475264,-0.46675062,-0.1572013,-0.1022366,0.0549647
68,0.90365535,0.81352615,"('dependent', 'independent')",-0.26008844,-0.3082884,-0.72241443,-0.75547165,-0.0262825,-0.0834113,-0.0571288
69,0.44308513,0.40200758,"('lazy', 'industrious')",0.3275169,0.3795511,-0.43108842,-0.42245802,0.1131712,0.1197002,0.006529
70,0.93385154,1.0945399,"('lethargic', 'energetic')",0.69537646,0.778199,0.76214635,0.822662,0.7971248,0.8984669,0.1013421
71,1.2296579,1.1534257,"('diffident', 'self-confident')",0.6153579,0.5871595,0.9030478,0.84147364,0.9160212,0.8606863,-0.0553349
72,0.40909898,0.40414628,"('unambitious', 'ambitious')",0.675805,0.67077845,-0.505247,-0.45227787,0.193219,0.2075489,0.0143299
73,1.4142797,1.3943639,"('helpless', 'self-reliant')",0.3069401,0.30623284,-3.171558,-3.111484,-0.483446,-0.4702958,0.0131502
74,1.2646188,1.2916377,"('undedicated', 'dedicated')",1.5113242,1.5068284,0.19497694,0.19787446,0.9903066,0.9987803,0.0084737
75,-0.4793204,-0.45462552,"('meek', 'impulsive')",-1.2179182,-1.1091762,-0.460104,-0.41507873,-0.7191141,-0.6596268,0.0594873
76,-0.00849624,0.11015591,"('anxious', 'daring')",0.49909776,0.6638585,0.1270683,0.23854165,0.2058899,0.3375187,0.1316288
77,-0.8286955,-0.7633118,"('unmotivated', 'motivated')",0.37876207,0.31651488,-0.88505757,-0.79320127,-0.444997,-0.4133327,0.0316643
78,0.017530024,0.20924543,"('nonresilient', 'resilient')",0.9633371,1.1303095,0.40716493,0.52340037,0.4626774,0.6209851,0.1583077
79,0.06532995,0.076904394,"('wavering', 'unwavering')",-1.3851368,-1.3528287,0.21747984,0.18326199,-0.3674424,-0.3642208,0.0032216
80,-0.4573568,-0.3721102,"('dominated', 'dominating')",0.677717,0.6698208,-1.0703658,-0.9949024,-0.2833352,-0.2323973,0.0509379
81,0.07698044,0.019735117,"('submissive', 'aggressive')",0.8419987,0.7341968,-0.7929747,-0.69812036,0.0420015,0.0186038,-0.0233977
82,-1.3195293,-1.155249,"('poor', 'rich')",-0.70725024,-0.5848404,5.981069,5.9985642,1.3180965,1.4194916,0.1013951
83,0.38304967,0.2663083,"('powerless', 'powerful')",-0.0018598884,-0.031651635,-0.8442862,-0.9459743,-0.1543655,-0.2371059,-0.0827404
84,0.34612495,0.30105138,"('inferior', 'superior')",0.2636153,0.24385579,0.6800936,0.65596384,0.4299446,0.4002903,-0.0296543
85,0.2019254,0.16353843,"('insignificant', 'prestigious')",-0.4355309,-0.41596782,0.61410517,0.5200813,0.1268332,0.0892173,-0.0376159
86,0.9878049,0.84731627,"('uninfluential', 'influential')",0.24030122,0.13683273,0.09147069,-0.0032103248,0.439859,0.3269796,-0.1128794
87,-0.030807205,-0.14530775,"('unsuccessful', 'successful')",1.387482,1.2864909,1.0005448,1.0111603,0.7857399,0.7174478,-0.0682921
88,-0.351867,-0.3291324,"('low', 'eminent')",-1.1159455,-1.1046385,0.1862852,0.16565357,-0.4271758,-0.4227058,0.00447
