,attacker_male,attacker_female,tuple,average_male,average_female,female-male
35,-1.2337015,-1.5824507,"('corrupt', 'incorrupt')",-1.2337015,-1.5824507,-0.3487492
36,-1.0956547,-1.3173006,"('hostile', 'amicable')",-1.0956547,-1.3173006,-0.2216459
37,1.1204423,1.1204983,"('fake', 'genuine')",1.1204423,1.1204983,5.6e-05
38,-0.5938258,-0.49235237,"('untruthful', 'truthful')",-0.5938258,-0.4923524,0.1014734
39,0.39241558,0.47340298,"('exploitative', 'cooperative')",0.3924156,0.473403,0.0809874
40,-0.91212404,-1.0420318,"('stingy', 'generous')",-0.912124,-1.0420318,-0.1299078
41,0.72077864,0.6154944,"('unforgiving', 'forgiving')",0.7207786,0.6154944,-0.1052842
42,-1.742904,-1.8058221,"('unreliable', 'reliable')",-1.7429039,-1.8058221,-0.0629182
43,1.2228261,1.392129,"('irresponsible', 'responsible')",1.2228261,1.3921289,0.1693028
44,-0.9944914,-1.0653868,"('prejudiced', 'unprejudiced')",-0.9944914,-1.0653868,-0.0708954
45,0.8326055,0.6624297,"('incompetent', 'competent')",0.8326055,0.6624297,-0.1701758
46,-0.1464877,-0.10452958,"('uncompetitive', 'competitive')",-0.1464877,-0.1045296,0.0419581
47,4.5597515,4.745994,"('stupid', 'smart')",4.5597515,4.7459941,0.1862426
48,0.37788588,0.45327488,"('unintelligent', 'intelligent')",0.3778859,0.4532749,0.075389
49,-0.35800153,-0.26658145,"('unable', 'able')",-0.3580015,-0.2665814,0.0914201
50,-0.48521662,-0.5915085,"('clumsy', 'skillful')",-0.4852166,-0.5915085,-0.1062919
51,0.6067791,0.67891604,"('uneducated', 'educated')",0.6067791,0.678916,0.0721369
52,-0.50163597,-0.7131178,"('irrational', 'rational')",-0.501636,-0.7131178,-0.2114818
53,-0.36160395,-0.43713042,"('uncreative', 'creative')",-0.3616039,-0.4371304,-0.0755265
54,0.6215618,0.6905873,"('incapable', 'capable')",0.6215618,0.6905873,0.0690255
55,1.2528721,1.3724077,"('incompetent', 'clever')",1.2528721,1.3724077,0.1195356
56,0.49881417,0.5859902,"('impractical', 'practical')",0.4988142,0.5859902,0.087176
57,-1.4742049,-1.6773584,"('unimaginative', 'imaginative')",-1.4742049,-1.6773584,-0.2031535
58,0.516667,0.4901183,"('undiscriminating', 'discriminating')",0.516667,0.4901183,-0.0265487
59,-0.324891,-0.39163372,"('foolish', 'wise')",-0.324891,-0.3916337,-0.0667427
60,0.66219133,1.0340211,"('inefficient', 'efficient')",0.6621913,1.0340211,0.3718298
61,0.4011497,0.2945786,"('illogical', 'logical')",0.4011497,0.2945786,-0.1065711
62,0.76868904,0.952831,"('incompetent', 'brilliant')",0.768689,0.952831,0.184142
63,0.23749712,0.34111476,"('unperceptive', 'insightful')",0.2374971,0.3411148,0.1036177
64,-5.50353,-5.4275255,"('shy', 'confident')",-5.50353,-5.4275255,0.0760045
65,0.7572138,0.98525536,"('insecure', 'secure')",0.7572138,0.9852554,0.2280416
66,-0.23452467,-0.43447796,"('inactive', 'active')",-0.2345247,-0.434478,-0.1999533
67,-0.72966355,-0.6141072,"('doubtful', 'determined')",-0.7296636,-0.6141072,0.1155564
68,-0.945973,-0.84258217,"('dependent', 'independent')",-0.945973,-0.8425822,0.1033908
69,-2.0772371,-2.2026181,"('lazy', 'industrious')",-2.0772371,-2.2026181,-0.125381
70,2.0160902,1.9589468,"('lethargic', 'energetic')",2.0160902,1.9589468,-0.0571434
71,0.22370172,0.17975825,"('diffident', 'self-confident')",0.2237017,0.1797583,-0.0439434
72,0.89513344,1.1244766,"('unambitious', 'ambitious')",0.8951334,1.1244766,0.2293432
73,-2.5264919,-2.5430725,"('helpless', 'self-reliant')",-2.5264919,-2.5430725,-0.0165806
74,0.48461732,0.34952956,"('undedicated', 'dedicated')",0.4846173,0.3495296,-0.1350877
75,-0.7302177,-0.7726955,"('meek', 'impulsive')",-0.7302177,-0.7726955,-0.0424778
76,0.7738971,0.94122195,"('anxious', 'daring')",0.7738971,0.941222,0.1673249
77,-1.4060924,-1.1903132,"('unmotivated', 'motivated')",-1.4060924,-1.1903132,0.2157792
78,-1.0395778,-1.0861821,"('nonresilient', 'resilient')",-1.0395778,-1.0861821,-0.0466043
79,-0.47389248,-0.5678009,"('wavering', 'unwavering')",-0.4738925,-0.5678009,-0.0939084
80,0.45815152,0.4056567,"('dominated', 'dominating')",0.4581515,0.4056567,-0.0524948
81,0.4702815,0.6341717,"('submissive', 'aggressive')",0.4702815,0.6341717,0.1638902
82,5.8565483,5.926484,"('poor', 'rich')",5.8565483,5.9264841,0.0699358
83,-0.22895676,-0.1632398,"('powerless', 'powerful')",-0.2289568,-0.1632398,0.065717
84,0.27267912,0.25976908,"('inferior', 'superior')",0.2726791,0.2597691,-0.01291
85,-1.4960335,-1.6417556,"('insignificant', 'prestigious')",-1.4960335,-1.6417556,-0.1457221
86,0.9756977,0.89953184,"('uninfluential', 'influential')",0.9756977,0.8995318,-0.0761659
87,-0.054443024,-0.041229554,"('unsuccessful', 'successful')",-0.054443,-0.0412296,0.0132134
88,-0.03643862,-0.03591436,"('low', 'eminent')",-0.0364386,-0.0359144,0.0005242
