,allergan_male,allergan_female,tuple,inc_male,inc_female,average_male,average_female,female-male
46,-0.51116496,-0.4403858,"('uncompetitive', 'competitive')",-0.5936021,-0.6450301,-0.5523835,-0.5427079,0.0096756
47,0.07861109,0.18363826,"('stupid', 'smart')",4.8598914,5.1016955,2.4692512,2.6426668,0.1734156
48,-0.60022783,-0.47810698,"('unintelligent', 'intelligent')",0.53191155,0.61908954,-0.0341581,0.0704913,0.1046494
49,-0.41671622,-0.0927141,"('unable', 'able')",-0.3534535,-0.17013651,-0.3850849,-0.1314253,0.2536596
50,0.08528148,0.19014324,"('clumsy', 'skillful')",-0.044177584,-0.025381673,0.0205519,0.0823808,0.0618289
51,-0.5365879,-0.69626355,"('uneducated', 'educated')",0.44423303,0.40452754,-0.0461774,-0.145868,-0.0996906
52,-0.12276826,-0.2921418,"('irrational', 'rational')",0.2959958,0.19785754,0.0866138,-0.0471421,-0.1337559
53,-2.0707104,-1.9810386,"('uncreative', 'creative')",0.5943335,0.6186819,-0.7381884,-0.6811783,0.0570101
54,-0.93523806,-1.0861081,"('incapable', 'capable')",1.0452946,1.0778564,0.0550283,-0.0041258,-0.0591541
55,-0.24440894,-0.102002636,"('incompetent', 'clever')",0.21587694,0.2602217,-0.014266,0.0791095,0.0933755
56,0.37047166,0.42643303,"('impractical', 'practical')",-0.22454645,-0.12372686,0.0729626,0.1513531,0.0783905
57,-0.9384277,-0.99044347,"('unimaginative', 'imaginative')",-1.9950763,-2.1593854,-1.4667521,-1.5749145,-0.1081624
58,-0.5982875,-0.66753405,"('undiscriminating', 'discriminating')",0.34497482,0.30261007,-0.1266564,-0.182462,-0.0558056
59,0.24490769,0.25311354,"('foolish', 'wise')",0.10348158,0.15597741,0.1741946,0.2045455,0.0303509
60,0.36914706,0.6425286,"('inefficient', 'efficient')",-0.26226842,-0.021994017,0.0534393,0.3102673,0.256828
61,-1.0665609,-1.1044027,"('illogical', 'logical')",0.29896793,0.14500993,-0.3837965,-0.4796964,-0.0958999
62,0.29396757,0.49422982,"('incompetent', 'brilliant')",0.076718345,0.28899145,0.185343,0.3916106,0.2062676
63,-0.9694617,-0.8433577,"('unperceptive', 'insightful')",0.8093094,0.92207265,-0.0800761,0.0393575,0.1194336
64,0.19784643,0.1948973,"('shy', 'confident')",-6.5073323,-6.599677,-3.154743,-3.20239,-0.047647
65,-0.12141773,-0.16448584,"('insecure', 'secure')",-0.47602087,-0.40635377,-0.2987193,-0.2854198,0.0132995
66,-1.1654494,-1.2962003,"('inactive', 'active')",0.38529584,0.30072573,-0.3900768,-0.4977373,-0.1076605
67,0.2675299,0.2491087,"('doubtful', 'determined')",-0.5342399,-0.4977323,-0.133355,-0.1243118,0.0090432
68,-0.16280854,-0.16336636,"('dependent', 'independent')",-0.51324123,-0.4853549,-0.3380249,-0.3243606,0.0136643
69,0.65727985,0.61867255,"('lazy', 'industrious')",-0.51020414,-0.5721461,0.0735379,0.0232632,-0.0502747
70,-0.34587952,-0.26767188,"('lethargic', 'energetic')",0.7309797,0.74563456,0.1925501,0.2389813,0.0464312
71,-1.0668,-1.0465205,"('diffident', 'self-confident')",0.25285754,0.26964793,-0.4069712,-0.3884363,0.0185349
72,-0.20466177,-0.22789685,"('unambitious', 'ambitious')",-0.5785703,-0.5778854,-0.391616,-0.4028911,-0.0112751
73,0.98369175,0.9215972,"('helpless', 'self-reliant')",-2.5098553,-2.492769,-0.7630818,-0.7855859,-0.0225041
74,-0.2189614,-0.19009615,"('undedicated', 'dedicated')",0.20484924,0.12496806,-0.0070561,-0.032564,-0.0255079
75,0.17128357,0.03262348,"('meek', 'impulsive')",-0.41387975,-0.38406911,-0.1212981,-0.1757228,-0.0544247
76,-0.19122986,-0.005063344,"('anxious', 'daring')",-0.006006237,0.21847893,-0.0986181,0.1067078,0.2053259
77,-1.0968897,-0.9256242,"('unmotivated', 'motivated')",-1.2562249,-1.1811061,-1.1765573,-1.0533651,0.1231922
78,-1.0107601,-0.80421233,"('nonresilient', 'resilient')",0.118164584,0.17624821,-0.4462977,-0.3139821,0.1323156
79,-0.44622463,-0.5693098,"('wavering', 'unwavering')",-0.24706611,-0.21825896,-0.3466454,-0.3937844,-0.047139
80,0.7960812,0.86630476,"('dominated', 'dominating')",-1.1556184,-1.1472306,-0.1797686,-0.1404629,0.0393057
81,0.6004869,0.5332459,"('submissive', 'aggressive')",-0.7306206,-0.6668887,-0.0650669,-0.0668214,-0.0017545
82,-0.63252735,-0.7021528,"('poor', 'rich')",5.5891047,5.8443894,2.4782887,2.5711184,0.0928297
83,0.048866753,0.08385433,"('powerless', 'powerful')",-0.952883,-1.0275905,-0.4520081,-0.4718681,-0.01986
84,-0.047834024,-0.037198007,"('inferior', 'superior')",0.78184974,0.7748697,0.3670079,0.3688358,0.0018279
85,-0.88430643,-0.8617103,"('insignificant', 'prestigious')",0.38842797,0.43525773,-0.2479392,-0.2132263,0.0347129
86,-1.4273463,-1.5080792,"('uninfluential', 'influential')",0.13670436,-0.10363403,-0.645321,-0.8058566,-0.1605356
87,-0.3033242,-0.42404556,"('unsuccessful', 'successful')",0.82130575,0.8743676,0.2589908,0.225161,-0.0338298
88,-0.39339772,-0.45901462,"('low', 'eminent')",0.19957153,0.17069927,-0.0969131,-0.1441577,-0.0472446
